update_date,close,position_all,net_position,pos_ratio,pos_ratio_ma10,pos_ratio_ma20
2015-01-09,510.0,656326.0,26638.0,0.0405865377876,-0.000166628793117,-0.0273421509318
2015-01-12,499.0,608478.0,21221.0,0.0348755419259,0.00562438429879,-0.0217954558245
2015-01-13,501.0,586712.0,19817.0,0.0337763672807,0.0114871978387,-0.0161231100175
2015-01-14,497.0,565944.0,18571.0,0.0328142006983,0.0171421632313,-0.0103056618382
2015-01-15,507.0,582836.0,21083.0,0.0361731258879,0.022740608974,-0.00482791399957
2015-01-16,506.0,565718.0,21163.0,0.0374090978191,0.0286816988327,7.32548790373e-05
2015-01-19,508.0,522774.0,17325.0,0.0331405157869,0.0333810365275,0.00353350796316
2015-01-20,502.0,514908.0,15865.0,0.0308113294025,0.0374481064202,0.00672898400685
2015-01-21,486.0,495572.0,-3694.0,-0.0074540127368,0.0309413520089,0.00832522887409
2015-01-22,487.0,469984.0,-5711.0,-0.0121514774971,0.0259981226355,0.00928985278228
2015-01-23,476.0,486778.0,-10252.0,-0.0210609353751,0.0198333753192,0.00983337326306
2015-01-26,470.0,456136.0,-1624.0,-0.00356034165249,0.0159897869614,0.0108070856301
2015-01-27,470.0,452852.0,-913.0,-0.00201611122398,0.0124105391109,0.0119488684748
2015-01-28,471.0,464638.0,1607.0,0.00345860648505,0.0094749796896,0.0133085714605
2015-01-29,476.0,428572.0,-4205.0,-0.00981165358446,0.00487650174237,0.0138085553582
2015-01-30,474.0,428730.0,3453.0,0.0080540200126,0.00194099396172,0.0153113463972
2015-02-02,472.0,440416.0,2922.0,0.00663463634382,-0.000709593982589,0.0163357212725
2015-02-03,478.0,474090.0,21774.0,0.0459279883566,0.000802071912822,0.0191250891665
2015-02-04,470.0,535774.0,15261.0,0.0284840249807,0.00439587568457,0.0176686138467
2015-02-05,474.0,503824.0,24884.0,0.0493902632665,0.0105500497609,0.0182740861982
2015-02-06,478.0,468164.0,30806.0,0.0658017275997,0.0192363160584,0.0195348456888
2015-02-09,476.0,470298.0,30903.0,0.0657094012732,0.026163290351,0.0210765386562
2015-02-10,480.0,459940.0,29896.0,0.0649997825803,0.0328648797314,0.0226377094212
2015-02-11,481.0,448398.0,29705.0,0.066246950254,0.0391437141083,0.024309346899
2015-02-12,479.0,425228.0,23870.0,0.0561345913251,0.0457383385993,0.0253074201708
2015-02-13,489.0,419958.0,16958.0,0.040380228499,0.0489709594479,0.0254559767048
2015-02-16,497.0,383596.0,-41.0,-0.000106883283454,0.0482968074852,0.0237936067513
2015-02-17,493.0,371322.0,-6225.0,-0.0167644254852,0.042027566101,0.0214148190069
2015-02-25,479.0,352842.0,-7194.0,-0.0203887292329,0.0371402906796,0.0207680831821
2015-02-26,489.0,340010.0,-6143.0,-0.0180671156731,0.0303945527857,0.0204723012733
2015-02-27,485.0,373430.0,-4498.0,-0.0120450954664,0.0226098704791,0.0209230932687
2015-03-02,483.0,368712.0,-5966.0,-0.0161806504806,0.0144208653037,0.0202920778273
2015-03-03,485.0,360918.0,-8688.0,-0.0240719498612,0.00551369205955,0.0191892858955
2015-03-04,477.0,353058.0,-13919.0,-0.0394241172838,-0.00505341469424,0.017045149707
2015-03-05,460.0,385536.0,-47955.0,-0.124385271414,-0.0231054009682,0.0113164688155
2015-03-06,456.0,336726.0,-43107.0,-0.128018032466,-0.0399452270646,0.00451286619163
2015-03-09,454.0,375878.0,-33482.0,-0.089076774911,-0.0488422162274,-0.000272704371107
2015-03-10,449.0,383146.0,-33978.0,-0.0886815991815,-0.056033933597,-0.00700318374802
2015-03-11,453.0,390014.0,-21760.0,-0.0557928689739,-0.0595743475711,-0.0112170284457
2015-03-12,458.0,372206.0,-8302.0,-0.0223048526891,-0.0599981212727,-0.0148017842435
2015-03-13,454.0,408062.0,-17770.0,-0.0435473040861,-0.0631483421347,-0.0202692358278
2015-03-16,457.0,436998.0,-17444.0,-0.0399178028275,-0.0655220573694,-0.0255505960329
2015-03-17,453.0,446078.0,-13109.0,-0.0293872372096,-0.0660535861043,-0.0302699470224
2015-03-18,437.0,592452.0,-32384.0,-0.0546609683147,-0.0675772712073,-0.0363153429508
2015-03-19,437.0,657636.0,-25447.0,-0.038694657835,-0.0590082098494,-0.0410568054088
2015-03-20,430.0,693050.0,-15219.0,-0.0219594545848,-0.0484023520613,-0.044173789563
2015-03-23,435.0,792796.0,-5535.0,-0.00698161948345,-0.0401928365186,-0.044517526373
2015-03-24,440.0,837902.0,-13311.0,-0.0158861060124,-0.0329132872017,-0.0444736103994
2015-03-25,432.0,867088.0,-15625.0,-0.0180200856199,-0.0291360088663,-0.0443551782187
2015-03-26,428.0,903528.0,-26491.0,-0.0293195119576,-0.0298374747931,-0.0449177980329
2015-03-27,422.0,794158.0,-27270.0,-0.0343382551079,-0.0289165698953,-0.046032456015
2015-03-30,409.0,829784.0,-25782.0,-0.0310707364808,-0.0280318632606,-0.046776960315
2015-03-31,401.0,809444.0,-33864.0,-0.0418361245497,-0.0292767519946,-0.0476651690494
2015-04-01,391.0,848630.0,-26625.0,-0.0313740970741,-0.0269480648706,-0.047262668039
2015-04-02,380.0,882900.0,-25408.0,-0.0287778910409,-0.0259563881912,-0.0424822990203
2015-04-03,380.0,810424.0,-21476.0,-0.0264997087944,-0.0264104136121,-0.0374063828367
2015-04-07,387.0,863280.0,-19726.0,-0.0228500602354,-0.0279972576873,-0.0340950471029
2015-04-08,392.0,913570.0,-21532.0,-0.0235690751667,-0.0287655546027,-0.0308394209022
2015-04-09,378.0,980418.0,-37310.0,-0.038055196865,-0.0307690657272,-0.0299525372968
2015-04-10,370.0,973828.0,-27960.0,-0.028711435695,-0.030708258101,-0.0302728664471
2015-04-13,387.0,1092064.0,-10388.0,-0.00951226301755,-0.028225658892,-0.0285711143936
2015-04-15,387.0,1080534.0,-2781.0,-0.00257372743477,-0.0253759579873,-0.026703910624
2015-04-16,395.0,1088792.0,6315.0,0.00580000587807,-0.0206123449446,-0.0249445484696
2015-04-17,394.0,1066620.0,-19165.0,-0.0179679735988,-0.019271732597,-0.0231098987338
2015-04-20,387.0,1037652.0,-21229.0,-0.0204586894257,-0.0184398124355,-0.0221981003133
2015-04-21,387.5,1071094.0,-21847.0,-0.0203969026061,-0.0178295318167,-0.0221199727144
2015-04-22,399.0,1106300.0,-9236.0,-0.00834854921811,-0.016379380715,-0.0221883192011
2015-04-23,399.0,995524.0,9457.0,0.00949951985085,-0.0130725212132,-0.020919037908
2015-04-24,417.5,1079350.0,24507.0,0.0227053319127,-0.00699646833545,-0.0188827670313
2015-04-27,434.0,1013348.0,18099.0,0.0178605967545,-0.0023392650905,-0.0165237615957
2015-04-28,427.0,1089452.0,21760.0,0.019973344397,0.000609295650958,-0.0138081816205
2015-04-29,412.5,1127070.0,16785.0,0.0148925976204,0.00235592815647,-0.0115100149154
2015-04-30,413.5,1003712.0,3426.0,0.00341332972008,0.00211726054067,-0.00924754220195
2015-05-04,425.0,1016364.0,7800.0,0.00767441585889,0.00468149948645,-0.0072951165553
2015-05-05,433.5,1098832.0,12747.0,0.0116004994394,0.00788741837296,-0.00527619703128
2015-05-06,445.5,1113796.0,31407.0,0.0281981619614,0.0127469248297,-0.00254130349349
2015-05-07,434.5,1085646.0,37506.0,0.0345471728353,0.0170364970351,0.000328558160044
2015-05-08,437.0,1063482.0,53236.0,0.0500582050284,0.0210923655528,0.0040099221698
2015-05-11,442.0,1117508.0,50108.0,0.0448390526063,0.0233057376222,0.00815463464336
2015-05-12,437.0,1125914.0,69411.0,0.0616485806198,0.0276845360087,0.0126726354591
2015-05-13,429.0,1128750.0,58144.0,0.0515118493909,0.0308383865081,0.0157238410795
2015-05-14,422.0,1080550.0,45412.0,0.0420267456388,0.0335518013099,0.0179538647332
2015-05-15,428.0,1135336.0,52455.0,0.0462021815568,0.0378306864936,0.0199739735171
2015-05-18,423.0,1163034.0,55349.0,0.0475901822303,0.0418222631308,0.0232518813086
2015-05-19,417.0,1144314.0,46217.0,0.0403883899,0.0447010521768,0.0262942352749
2015-05-20,415.0,1088134.0,58460.0,0.0537250007812,0.0472537360588,0.0300003304443
2015-05-21,423.5,1141490.0,68002.0,0.0595730142183,0.0497563201971,0.0333964086161
2015-05-22,423.5,1100970.0,63395.0,0.0575810421719,0.0505086039114,0.0358004847321
2015-05-25,430.0,1169714.0,76433.0,0.0653433232397,0.0525590309748,0.0379323842985
2015-05-26,433.0,1184194.0,78261.0,0.0660879889613,0.0530029718089,0.0403437539088
2015-05-27,432.5,1174264.0,77598.0,0.0660822438566,0.0544600112555,0.0426491988818
2015-05-28,430.0,1129348.0,56656.0,0.0501669990118,0.0552740365928,0.0444129189514
2015-05-29,432.0,1030894.0,36544.0,0.035448843431,0.0541987027802,0.0460146946369
2015-06-01,441.5,1129274.0,57306.0,0.0507458774398,0.0545142723012,0.048168267716
2015-06-02,441.5,1099588.0,55332.0,0.0503206655584,0.055507499867,0.0501042760219
2015-06-03,434.5,1039440.0,53127.0,0.0511111752482,0.0552461173137,0.0512499266862
2015-06-04,441.0,1027566.0,43106.0,0.0419496168616,0.053483777578,0.0516200488876
2015-06-05,437.0,990858.0,52178.0,0.0526594123477,0.0529916145956,0.0517501092535
2015-06-08,434.0,976962.0,42738.0,0.0437458161116,0.0508318638828,0.0516954474288
2015-06-09,433.5,1000094.0,41976.0,0.0419720546269,0.0484202704494,0.0507116211291
2015-06-10,450.5,1296222.0,31246.0,0.0241054387289,0.0442225899366,0.049341300596
2015-06-11,455.0,1500362.0,41015.0,0.0273367360677,0.0419395636422,0.0486068001175
2015-06-12,447.0,1418606.0,45990.0,0.0324191495031,0.0416365942494,0.0479176485148
2015-06-15,449.5,1431436.0,43696.0,0.0305259892863,0.039614605434,0.0470644388676
2015-06-16,437.5,1320388.0,37567.0,0.0284514854725,0.0374276874254,0.0464675936462
2015-06-17,425.0,1355168.0,11317.0,0.00835099412029,0.0331516693126,0.0441988933132
2015-06-18,428.5,1330960.0,23544.0,0.0176894872874,0.0307256563552,0.0421047169666
2015-06-19,431.5,1287222.0,14038.0,0.0109056557455,0.026550280695,0.0397709476453
2015-06-23,431.0,1303386.0,14945.0,0.0114662885745,0.0233223279413,0.037077095912
2015-06-24,445.0,1477308.0,39578.0,0.0267906218608,0.0218041846647,0.035112227557
2015-06-25,436.0,1454418.0,46635.0,0.0320643721406,0.0226000780059,0.0334113339712
2015-06-26,437.0,1405820.0,46834.0,0.0333143645701,0.0231978408561,0.0325687022491
2015-06-29,429.0,1374344.0,41908.0,0.0304930934322,0.023005235249,0.0323209147492
2015-06-30,416.0,1255576.0,36586.0,0.0291388175626,0.0228665180767,0.0312405617553
2015-07-01,413.5,1249364.0,34608.0,0.0277004940114,0.0227914189305,0.030109553178
2015-07-02,417.0,1263572.0,36149.0,0.0286085794874,0.0248171774673,0.0289844233899
2015-07-03,408.0,1268394.0,37382.0,0.0294719148782,0.0259954202263,0.0283605382908
2015-07-06,394.5,1269492.0,32431.0,0.0255464390481,0.0274594985566,0.0270048896258
2015-07-07,376.0,1145200.0,7343.0,0.0064119804401,0.0269540677431,0.0251381978422
2015-07-08,349.0,668174.0,-39510.0,-0.0591313041214,0.0183618751449,0.0200830299048
2015-07-09,367.0,655880.0,-37151.0,-0.0566429834726,0.00949113958361,0.0160456087947
2015-07-10,364.5,726804.0,-50158.0,-0.0690117280587,-0.000741469679282,0.0112281855884
2015-07-13,366.0,696408.0,-62547.0,-0.0898137298825,-0.0127721520108,0.00511654161913
2015-07-14,369.5,656878.0,-39365.0,-0.059927414223,-0.0216787751893,0.000593871443668
2015-07-15,368.0,652630.0,-47272.0,-0.0724330784671,-0.0316921324372,-0.00445035675331
2015-07-16,366.5,595046.0,-45973.0,-0.0772595732095,-0.0422789477068,-0.0087308851198
2015-07-17,369.0,562926.0,-49708.0,-0.0883029030459,-0.0540564294993,-0.0140305046365
2015-07-20,381.5,580972.0,-39510.0,-0.0680067197731,-0.0634117453814,-0.0179761234124
2015-07-21,360.0,671400.0,-46303.0,-0.0689648495681,-0.0709494283822,-0.0219976803195
2015-07-22,349.5,696712.0,-44911.0,-0.0644613556247,-0.0714824335325,-0.0265602791938
2015-07-23,352.0,689028.0,-42536.0,-0.0617333402997,-0.0719914692152,-0.0312501648158
2015-07-24,348.5,765838.0,-42841.0,-0.0559400290923,-0.0706842993186,-0.0357128844989
2015-07-27,353.0,816686.0,-46124.0,-0.0564770303397,-0.0673506293643,-0.0400613906875
2015-07-28,359.5,833930.0,-45867.0,-0.0550010192702,-0.066857989869,-0.0442683825292
2015-07-29,369.0,977384.0,-11294.0,-0.0115553354669,-0.060770215569,-0.0462311740031
2015-07-30,364.0,903142.0,-48446.0,-0.0536416200332,-0.0584084202514,-0.0503436839791
2015-07-31,367.0,947038.0,-40683.0,-0.0429581495146,-0.0538739448982,-0.0539651871987
2015-08-03,363.0,1046262.0,-44056.0,-0.0421079997171,-0.0512840728926,-0.057347909137
2015-08-04,366.5,990486.0,-36082.0,-0.0364285815246,-0.0480304460883,-0.0594899372352
2015-08-05,377.0,1160120.0,-60168.0,-0.0518636003172,-0.0467706705575,-0.059126552045
2015-08-06,373.5,1186682.0,-50156.0,-0.0422657460044,-0.044823911128,-0.0584076901716
2015-08-07,371.5,1186352.0,-51994.0,-0.0438267900252,-0.0436125872213,-0.0571484432699
2015-08-10,370.0,1178772.0,-41681.0,-0.0353596793952,-0.0415008521269,-0.0544257407456
2015-08-11,373.0,1344758.0,-41581.0,-0.0309208050817,-0.039092830708,-0.0529754102885
2015-08-12,377.5,1346138.0,-32994.0,-0.0245101170905,-0.0403883088704,-0.0505792622197
2015-08-13,387.5,1466244.0,-26998.0,-0.0184130335742,-0.0368654502245,-0.0476369352379
2015-08-14,385.0,1482020.0,-29429.0,-0.0198573568508,-0.0345553709581,-0.0442146579282
2015-08-17,381.0,1499038.0,-31384.0,-0.0209360936814,-0.0324381803545,-0.0418611266236
2015-08-18,383.5,1484070.0,-27059.0,-0.0182329674476,-0.0306186189468,-0.0393245325176
2015-08-19,377.5,1503534.0,-13209.0,-0.00878530182889,-0.026310789098,-0.0365407298278
2015-08-20,376.0,1508472.0,-12370.0,-0.00820035108375,-0.0229042496059,-0.033864080367
2015-08-21,379.5,1502578.0,-9261.0,-0.00616340715757,-0.0191379113192,-0.0313752492702
2015-08-24,362.5,1448802.0,14234.0,0.00982466893337,-0.0146194764863,-0.0280601643066
2015-08-25,360.5,1461056.0,512.0,0.000350431468746,-0.0114923528313,-0.0252925917696
2015-08-26,362.5,1490350.0,5242.0,0.00351729459523,-0.00868961166269,-0.0245389602665
2015-08-27,373.0,1435156.0,2405.0,0.0016757760132,-0.00668073070395,-0.0217730904642
2015-08-28,382.0,1474290.0,15730.0,0.0106695426273,-0.00362804075614,-0.0190917058571
2015-08-31,389.0,1535956.0,11566.0,0.00753016362448,-0.000781415025551,-0.01660979769
2015-09-01,388.5,1643254.0,26938.0,0.0163930834795,0.00268119006716,-0.0139687144398
2015-09-02,391.0,1580584.0,10517.0,0.00665386970892,0.00422510722094,-0.0110428409385
2015-09-07,383.5,1558044.0,-7630.0,-0.0048971659337,0.00455542573595,-0.00917441193499
2015-09-08,388.5,1592742.0,-12112.0,-0.0076044958945,0.00441131686225,-0.00736329722845
2015-09-09,398.0,1689914.0,23965.0,0.0141811950194,0.00484696947086,-0.00488625350773
2015-09-10,410.0,1732076.0,30200.0,0.0174357245294,0.00655549877692,-0.00246842702717
2015-09-11,407.5,1602472.0,9649.0,0.00602132205742,0.00680590152314,-0.000941855069775
2015-09-14,401.5,1629400.0,15656.0,0.00960844482632,0.00759916840445,0.000459218850252
2015-09-15,392.5,1674400.0,13868.0,0.00828236980411,0.00736045112213,0.001866205183
2015-09-16,397.0,1649114.0,-17385.0,-0.010542024384,0.00555323232129,0.00238590864787
2015-09-17,393.5,1654816.0,-18291.0,-0.0110531926208,0.00280860471126,0.00274489738921
2015-09-18,388.0,1629956.0,-21774.0,-0.01335864281,0.000807353459365,0.00251623034015
2015-09-21,390.5,1648002.0,-29003.0,-0.0175988864091,-0.000462818588178,0.00204630357388
2015-09-22,383.5,1693976.0,-30498.0,-0.0180037969841,-0.00150274869714,0.00145428408256
2015-09-23,379.0,1686350.0,-34147.0,-0.0202490586177,-0.00494577406085,-4.9402294999e-05
2015-09-24,378.0,1696198.0,-24098.0,-0.0142070678069,-0.00811005329449,-0.000777277258783
2015-09-25,382.0,1605480.0,-1197.0,-0.000745571417894,-0.00878674264202,-0.00099042055944
2015-09-28,368.0,1658648.0,-19264.0,-0.0116142786173,-0.0109090149864,-0.00165492329096
2015-09-29,367.0,1529442.0,-10230.0,-0.00668871392312,-0.0124061233591,-0.00252283611848
2015-09-30,366.0,1498778.0,-11566.0,-0.00771695341138,-0.0121236162618,-0.00328519197028
2015-10-08,373.5,1589436.0,6887.0,0.00433298352372,-0.0105849986474,-0.00388819696807
2015-10-09,391.0,1700466.0,7106.0,0.00417885450224,-0.00883124891616,-0.0040119477284
2015-10-13,376.5,1704690.0,-4297.0,-0.00252069291191,-0.00732342956644,-0.00389312407731
2015-10-14,375.0,1748034.0,-3721.0,-0.00212867713099,-0.00573591758113,-0.00361933313914
2015-10-15,374.5,1738100.0,-5197.0,-0.00299004660261,-0.00401001637962,-0.00447789522024
2015-10-16,367.5,1667802.0,-21573.0,-0.0129349886857,-0.00388280846749,-0.00599643088099
2015-10-19,370.5,1668416.0,-24579.0,-0.0147319373585,-0.00528144506156,-0.00703409385179
2015-10-20,371.5,1700344.0,-23029.0,-0.0135437299746,-0.0054743901973,-0.00819170259184
2015-10-21,365.0,1795384.0,-60601.0,-0.0337537819207,-0.00818089699706,-0.0102935101781
2015-10-22,367.0,1738100.0,-27954.0,-0.0160830792244,-0.00901750957836,-0.0105705629201
2015-10-23,370.0,1704598.0,-21380.0,-0.0125425466884,-0.0107050625996,-0.0106450306235
2015-10-26,365.5,1664226.0,-22655.0,-0.0136129347817,-0.012484241528,-0.0106577452221
2015-10-27,366.5,1645102.0,-3323.0,-0.00201993554199,-0.012434165791,-0.00987879767871
2015-10-28,358.0,1683252.0,11069.0,0.00657596129397,-0.0115637019485,-0.00864980976481
2015-10-29,358.0,1794434.0,84133.0,0.046885536052,-0.00657614368302,-0.00529308003132
2015-10-30,362.5,1771732.0,107590.0,0.0607258885655,0.000789944042106,-0.00154643221269
2015-11-02,359.0,1751696.0,111589.0,0.0637034051571,0.00863347829367,0.00167601661605
2015-11-03,349.0,1737976.0,66274.0,0.0381328625942,0.0138011375505,0.00416337367663
2015-11-04,351.0,1756308.0,90003.0,0.0512455674062,0.0223010724832,0.00706008774309
2015-11-05,345.5,1638408.0,67480.0,0.0411863223324,0.0280280126389,0.00950525153028
2015-11-06,347.5,1423176.0,80042.0,0.0562418140834,0.0349064487161,0.0121006930583
2015-11-09,348.5,1446346.0,64864.0,0.0448468070572,0.0407524229,0.014134090686
2015-11-10,348.0,1429260.0,68784.0,0.0481256034591,0.0457669768001,0.0166664055046
2015-11-11,345.0,1373558.0,71870.0,0.0523239644777,0.0503417771185,0.019389037585
2015-11-12,347.0,1298606.0,61751.0,0.0475517593481,0.0504083994481,0.0219161278825
2015-11-23,300.0,1030380.0,53164.0,0.0515964983792,0.0494954604295,0.0251427022358
2015-11-24,301.0,1118260.0,7162.0,0.00640459284961,0.0437655791987,0.0261995287462
2015-11-25,306.0,1128444.0,8801.0,0.00779923505287,0.0407322164446,0.0272666769976
2015-11-26,307.0,1100264.0,-14502.0,-0.0131804730501,0.034289612399,0.0282953424411
2015-11-27,302.5,1116010.0,-10245.0,-0.00918002526859,0.0292529776389,0.0286404951389
2015-11-30,293.5,1194970.0,-18735.0,-0.0156782178632,0.0220609744442,0.0284837115802
2015-12-01,292.5,1209948.0,-19392.0,-0.0160271350504,0.0159735802334,0.0283630015667
2015-12-02,293.5,1279512.0,-29178.0,-0.0228040065275,0.00888061923476,0.0273237980174
2015-12-03,290.0,1312398.0,-3606.0,-0.00274764210247,0.00337345857675,0.0268576178476
2015-12-04,289.0,1313442.0,-13302.0,-0.010127588428,-0.00239447620085,0.0240069616236
2015-12-07,293.5,1345876.0,-6828.0,-0.00507327569553,-0.00806145360833,0.0207170034106
2015-12-08,286.5,1311588.0,-26883.0,-0.0204965278731,-0.0107515656806,0.0165070067591
2015-12-09,287.0,1381228.0,-11297.0,-0.00817895380053,-0.0123493845659,0.0141914159393
2015-12-10,284.0,1419348.0,-24459.0,-0.0172325603023,-0.0127545932912,0.0107675095539
2015-12-11,287.0,1386810.0,-22290.0,-0.0160728578536,-0.0134438765497,0.00790455054459
2015-12-14,290.5,1453536.0,-4046.0,-0.00278355678841,-0.0121544104422,0.004953282001
2015-12-15,288.5,1495414.0,1247.0,0.000833882790986,-0.010468308658,0.00275263578769
2015-12-16,293.5,1508444.0,29916.0,0.0198323570514,-0.00620467230016,0.0013379734673
2015-12-17,293.0,1503214.0,-11647.0,-0.00774806514575,-0.00670471460449,-0.00166562801387
2015-12-18,300.5,1549110.0,-14055.0,-0.00907295156574,-0.00659925091827,-0.00449686355956
2015-12-22,308.0,1612972.0,-48825.0,-0.0302702092783,-0.00911894427654,-0.00859019894244
2015-12-23,302.5,1640652.0,-48499.0,-0.0295608087516,-0.0100253723644,-0.0103884690225
2015-12-25,304.5,1608498.0,-44404.0,-0.027605878279,-0.0119680648122,-0.0121587246891
2015-12-28,309.0,1642400.0,-39208.0,-0.0238723818802,-0.01263204697,-0.0126933201306
2015-12-29,316.0,1561474.0,-38157.0,-0.0244365260004,-0.0134684137847,-0.0134561451672
2015-12-30,321.0,1540646.0,-56056.0,-0.0363847373115,-0.016828531837,-0.0144914711396
2015-12-31,322.0,1456456.0,-67603.0,-0.0464160949593,-0.021553529612,-0.016010919135
2016-01-04,321.5,1558020.0,-95389.0,-0.0612245028947,-0.0296592156066,-0.0179319439534
2016-01-05,324.5,1568360.0,-63812.0,-0.0406870871484,-0.0329531178069,-0.0198289162057
2016-01-06,318.5,1539760.0,-54440.0,-0.0353561594015,-0.0355814385905,-0.0210903447544
2016-01-07,320.0,1558846.0,-46344.0,-0.0297296846513,-0.0355273861278,-0.0223231652022
2016-01-08,311.5,1476292.0,-65944.0,-0.0446686698837,-0.037038172241,-0.0235317723027
2016-01-11,305.5,1448216.0,-61280.0,-0.0423141299364,-0.0385089974067,-0.0252385311095
2016-01-12,300.5,1454950.0,-54008.0,-0.0371201759511,-0.0398337768138,-0.0262329118919
2016-01-13,300.5,1507986.0,-55671.0,-0.0369174514883,-0.0410818693626,-0.0272751415737
2016-01-14,305.0,1563116.0,-61249.0,-0.0391839121345,-0.0413617868449,-0.029095159341
2016-01-15,306.5,1612298.0,-16340.0,-0.0101346029084,-0.0377336376398,-0.0296435836259
2016-01-18,319.0,1558246.0,2587.0,0.0016601999941,-0.0314451673509,-0.0305521914788
2016-01-19,322.0,1605896.0,5977.0,0.00372190976253,-0.0270042676599,-0.0299786927334
2016-01-20,314.0,1425680.0,7303.0,0.00512246787498,-0.0229564049322,-0.0292689217613
2016-01-21,314.0,1425598.0,21448.0,0.015044914485,-0.0184789450186,-0.0270031655732
2016-01-22,315.5,1509720.0,24155.0,0.0159996555653,-0.0124121124737,-0.0247251423573
2016-01-25,313.5,1483438.0,-31421.0,-0.0211812020455,-0.0102988196846,-0.0244039085457
2016-01-26,318.0,1524332.0,-14148.0,-0.00928144262536,-0.00751494635202,-0.0236743615829
2016-01-27,324.5,1649402.0,23770.0,0.0144112836046,-0.00238207284273,-0.0217319711027
2016-01-28,318.5,1610256.0,5050.0,0.00313614729583,0.0018499331003,-0.0197559268723
2016-01-29,321.0,1643326.0,7795.0,0.00474342887534,0.00333773627868,-0.0171979506806
2016-02-01,324.5,1665216.0,6108.0,0.00366799262078,0.00353851554135,-0.0139533259048
2016-02-03,329.0,1618274.0,1547.0,0.000955956778642,0.00326192024296,-0.0118711737084
2016-02-04,340.5,1566600.0,37136.0,0.0237048385038,0.00512015730584,-0.00891812381319
2016-02-05,335.5,1335296.0,9579.0,0.00717369032784,0.00433303489012,-0.00707295506423
2016-02-15,339.5,1424286.0,-3343.0,-0.00234714095343,0.00249835523825,-0.00495687861771
2016-02-16,339.0,1552220.0,3749.0,0.00241525041553,0.00485800048435,-0.00272040960012
2016-02-17,339.0,1591928.0,4948.0,0.00310818077199,0.00609696282409,-0.000708991763963
2016-02-18,344.0,1706434.0,-6156.0,-0.00360752305685,0.00429508215794,0.000956504657608
2016-02-19,353.0,1732626.0,34067.0,0.0196620620953,0.00594767363789,0.0038988033691
2016-02-22,365.5,1729970.0,62454.0,0.0361012040671,0.00908345115707,0.00621059371788
2016-02-23,368.0,1502256.0,43486.0,0.0289471301829,0.0116113649133,0.00757494022731
2016-02-24,372.5,1633890.0,51943.0,0.0317910018422,0.0146948694196,0.0089783948313
2016-02-25,369.5,1643246.0,34034.0,0.020711445517,0.014395530121,0.0097578437134
2016-02-29,369.5,1629886.0,35592.0,0.0218371100801,0.0158618720962,0.0100974534932
2016-03-01,377.5,1436494.0,11375.0,0.00791858511069,0.0168884447026,0.00969339997042
2016-03-02,385.5,1382918.0,17270.0,0.0124880867846,0.0178957283395,0.0113768644119
2016-03-03,383.5,1400864.0,23727.0,0.0169374043447,0.0192786506968,0.0126878067604
2016-03-04,396.5,1444834.0,31284.0,0.0216523143835,0.0218046344408,0.0130498582994
2016-03-07,407.0,1419456.0,35705.0,0.0251540026602,0.0223538284973,0.0141507510676
2016-03-08,423.0,1341538.0,46345.0,0.034546170142,0.0221983251048,0.0156408881309
2016-03-09,424.0,1047014.0,63177.0,0.0603401673712,0.0253376288236,0.0184744968685
2016-03-10,439.0,1174028.0,75851.0,0.0646074880667,0.0286192774461,0.0216570734329
2016-03-11,427.0,1147334.0,47763.0,0.0416295516388,0.0307110880583,0.0225533090896
2016-03-14,422.5,1087486.0,26790.0,0.0246347998963,0.0309908570399,0.023426364568
2016-03-15,413.0,1039788.0,22925.0,0.0220477635826,0.0324037748871,0.0246461097948
2016-03-16,419.0,1061572.0,27431.0,0.0258399807079,0.0337389642794,0.0258173463095
2016-03-17,435.5,1086568.0,12648.0,0.0116403207162,0.0332092559165,0.0262439533067
2016-03-18,449.5,933232.0,57525.0,0.0616406209817,0.0372080865764,0.0295063605086
2016-03-21,422.5,1231352.0,50794.0,0.0412505928443,0.0388177455948,0.030585787046
2016-03-22,416.5,1448306.0,20296.0,0.0140136131453,0.0367644898951,0.0294814074999
2016-03-23,411.0,1570664.0,42004.0,0.0267428297841,0.0334047561364,0.02937119248
2016-03-24,390.0,1482932.0,-2527.0,-0.00170405655822,0.0267736016739,0.02769643956
2016-03-25,392.5,1436880.0,-3986.0,-0.00277406603196,0.0223332399068,0.0265221639825
2016-03-28,378.5,1480124.0,58155.0,0.0392906270015,0.0237988226173,0.0273948398286
2016-03-29,379.0,1393050.0,64312.0,0.0461663256882,0.0262106788279,0.0293072268575
2016-03-30,379.0,1318524.0,47283.0,0.035860553164,0.0272127360735,0.0304758501765
2016-03-31,380.0,1240802.0,46103.0,0.0371558072924,0.0297642847311,0.0314867703238
2016-04-01,386.5,1143210.0,35307.0,0.0308840895374,0.0266886315867,0.0319483590815
2016-04-05,382.0,1180076.0,53874.0,0.0456529918412,0.0271288714864,0.0329733085406
2016-04-06,375.0,1313716.0,38070.0,0.0289788660563,0.0286253967775,0.0326949433363
2016-04-07,377.5,1278100.0,34105.0,0.0266841405211,0.0286195278512,0.0310121419938
2016-04-08,377.0,1302510.0,31371.0,0.0240850358155,0.0311984370886,0.0289860193812
2016-04-11,388.0,1387090.0,44599.0,0.0321529244678,0.0346911361385,0.0285121880227
2016-04-12,409.5,1473448.0,58582.0,0.0397584441392,0.0347379178523,0.0292683702348
