update_date,NON_COMM_PER,const,coef,Y_full,non_comm_per,close,close_ma,Y_full_ma,close_ma_diff,Y_full_ma_diff,close_ma_sig,Y_full_ma_sig,dir,r,daily_r,cum_r,
2015/5/21,0.098278986,-0.204411495,0.997244572,-0.10640331,0.052123207,45082.25,45525.464,-0.1098849,-191.51,0.00333665,-1,1,1,0.007833451,0.007833451,0.151692108,
2015/5/22,0.089523118,-0.204411495,0.997244572,-0.115135052,0.052123207,45059.69,45330.354,-0.108335188,-195.11,0.001549711,-1,1,1,-0.000500544,-0.000500544,0.151191564,
2015/5/26,0.09274813,-0.22891989,1.560487354,-0.084187605,0.009407839,44447.14,45002.44,-0.103420073,-327.914,0.004915115,-1,1,1,-0.013687437,-0.013687437,0.137504126,
2015/5/27,0.085153786,-0.22891989,1.560487354,-0.096038484,0.009407839,44334.38,44730.788,-0.101093166,-271.652,0.002326907,-1,1,1,-0.00254017,-0.00254017,0.134963957,
2015/5/28,0.078090225,-0.22891989,1.560487354,-0.107061081,0.009407839,44273.88,44639.468,-0.101765106,-91.32,-0.00067194,-1,-1,1,-0.001365561,-0.001365561,0.133598395,
2015/5/29,0.064865664,-0.22891989,1.560487354,-0.127697841,0.009407839,44316.14,44486.246,-0.106024012,-153.222,-0.004258906,-1,-1,0,0.000954058,0,0.133598395,
2015/6/1,0.061205028,-0.24576425,1.965496491,-0.125465983,0.009407839,43662.29,44206.766,-0.108090199,-279.48,-0.002066186,-1,-1,0,-0.014864144,0,0.133598395,
2015/6/2,0.059975989,-0.24576425,1.965496491,-0.127881654,-0.054449897,43695.18,44056.374,-0.116829009,-150.392,-0.00873881,-1,-1,0,0.000752998,0,0.133598395,
2015/6/3,0.059986259,-0.24576425,1.965496491,-0.127861469,-0.054449897,43536.13,43896.724,-0.123193606,-159.65,-0.006364597,-1,-1,0,-0.00364663,0,0.133598395,
2015/6/4,0.055047085,-0.24576425,1.965496491,-0.137569397,-0.054449897,43419.62,43725.872,-0.129295269,-170.852,-0.006101663,-1,-1,0,-0.002679755,0,0.133598395,
2015/6/5,0.053526972,-0.24576425,1.965496491,-0.140557175,-0.054449897,42816.9,43426.024,-0.131867135,-299.848,-0.002571867,-1,-1,0,-0.013978528,0,0.133598395,
2015/6/8,0.053134086,-0.258343323,2.269230891,-0.137769814,-0.054449897,43176.63,43328.892,-0.134327902,-97.132,-0.002460766,-1,-1,0,0.008366492,0,0.133598395,
2015/6/9,0.050645804,-0.258343323,2.269230891,-0.143416299,-0.078010505,43251.84,43240.224,-0.137434831,-88.668,-0.003106929,-1,-1,0,0.001740399,0,0.133598395,
2015/6/10,0.053254216,-0.258343323,2.269230891,-0.137497211,-0.078010505,43354.73,43203.944,-0.139361979,-36.28,-0.001927148,0,-1,0,0.002376033,0,0.133598395,
2015/6/11,0.047424504,-0.258343323,2.269230891,-0.150726173,-0.078010505,43220.44,43164.108,-0.141993334,-39.836,-0.002631355,0,-1,0,-0.003102278,0,0.133598395,
2015/6/12,0.044573035,-0.258343323,2.269230891,-0.157196815,-0.078010505,42487.81,43098.29,-0.145321262,-65.818,-0.003327928,-1,-1,0,-0.01709632,0,0.133598395,
2015/6/15,0.043784126,-0.264267067,2.474683238,-0.155915225,-0.078010505,42203.97,42903.758,-0.148950344,-194.532,-0.003629082,-1,-1,0,-0.006702919,0,0.133598395,
2015/6/16,0.039380154,-0.264267067,2.474683238,-0.166813661,-0.090842571,42139.63,42681.316,-0.153629817,-222.442,-0.004679472,-1,-1,0,-0.001525664,0,0.133598395,
2015/6/17,0.037831052,-0.264267067,2.474683238,-0.170647197,-0.090842571,41782.61,42366.892,-0.160259814,-314.424,-0.006629997,-1,-1,0,-0.008508404,0,0.133598395,
2015/6/18,0.027944958,-0.264267067,2.474683238,-0.195112149,-0.090842571,42068.81,42136.566,-0.169137009,-230.326,-0.008877195,-1,-1,0,0.006826387,0,0.133598395,
2015/6/19,0.021801896,-0.264267067,2.474683238,-0.210314281,-0.090842571,41793.61,41997.726,-0.179760503,-138.84,-0.010623493,-1,-1,0,-0.006563154,0,0.133598395,
2015/6/23,0.019178762,-0.267841974,2.634813209,-0.217309517,-0.12803098,41877.27,41932.386,-0.192039361,-65.34,-0.012278859,-1,-1,0,0.001999741,0,0.133598395,
2015/6/24,0.017987343,-0.267841974,2.634813209,-0.220448684,-0.12803098,42156.23,41935.706,-0.202766366,3.32,-0.010727005,0,-1,0,0.006639281,0,0.133598395,
2015/6/25,0.006054438,-0.267841974,2.634813209,-0.251889659,-0.12803098,41859.64,41951.112,-0.219014858,15.406,-0.016248492,0,-1,0,-0.007060362,0,0.133598395,
2015/6/26,0.017689452,-0.267841974,2.634813209,-0.221233571,-0.12803098,42267.13,41990.776,-0.224239143,39.664,-0.005224284,1,-1,0,0.009687599,0,0.133598395,
2015/6/29,0.016345869,-0.269150684,2.765618006,-0.223944255,-0.12803098,42563.93,42144.84,-0.226965137,154.064,-0.002725995,1,-1,-1,0.006997466,-0.006997466,0.12660093,
2015/6/30,0.012130123,-0.269150684,2.765618006,-0.235603397,-0.131147837,42125.75,42194.536,-0.230623913,49.696,-0.003658776,1,-1,-1,-0.010347988,0.010347988,0.136948918,
2015/7/1,0.002704413,-0.269150684,2.765618006,-0.261671312,-0.131147837,42000.02,42163.294,-0.238868439,-31.242,-0.008244525,0,-1,-1,-0.002989098,0.002989098,0.139938016,
2015/7/2,0.007315864,-0.269150684,2.765618006,-0.248917798,-0.131147837,42230.63,42237.492,-0.238274067,74.198,0.000594372,1,1,0,0.005475693,0,0.139938016,
2015/7/3,0.004066682,-0.269150684,2.765618006,-0.257903796,-0.131147837,42396.29,42263.324,-0.245608112,25.832,-0.007334045,0,-1,0,0.003915071,0,0.139938016,
2015/7/6,0.003180029,-0.265512118,2.840419122,-0.256479502,-0.131147837,40767.71,41904.08,-0.252115161,-359.244,-0.006507049,-1,-1,0,-0.039170512,0,0.139938016,
2015/7/7,0.003786073,-0.265512118,2.840419122,-0.254758083,-0.152262167,39818.25,41442.58,-0.255946098,-461.5,-0.003830937,-1,-1,0,-0.023564997,0,0.139938016,
2015/7/8,0.004544911,-0.265512118,2.840419122,-0.252602665,-0.152262167,38088.74,40660.324,-0.254132369,-782.256,0.001813729,-1,1,0,-0.04440665,0,0.139938016,
2015/7/9,0.003396955,-0.265512118,2.840419122,-0.255863343,-0.152262167,40435.65,40301.328,-0.255521478,-358.996,-0.001389109,-1,-1,1,0.059793121,0.059793121,0.199731138,
2015/7/10,-0.00074092,-0.265512118,2.840419122,-0.267616641,-0.152262167,40320.76,39886.222,-0.257464047,-415.106,-0.001942569,-1,-1,0,-0.002845349,0,0.199731138,
2015/7/13,-0.000177023,-0.248504424,2.640052747,-0.248971774,-0.152262167,40053.76,39743.432,-0.255962501,-142.79,0.001501546,-1,1,0,-0.006643921,0,0.199731138,
2015/7/14,-0.008779804,-0.248504424,2.640052747,-0.271683569,-0.128363211,40183.97,39816.576,-0.259347598,73.144,-0.003385097,1,-1,1,0.003245608,0.003245608,0.202976746,
2015/7/15,-0.002794786,-0.248504424,2.640052747,-0.255882807,-0.128363211,40638.52,40326.532,-0.260003627,509.956,-0.000656028,1,-1,-1,0.011248225,-0.011248225,0.19172852,
2015/7/16,-0.005885148,-0.248504424,2.640052747,-0.264041525,-0.128363211,40550.73,40349.548,-0.261639263,23.016,-0.001635636,0,-1,-1,-0.002162602,0.002162602,0.193891123,
2015/7/17,-0.003225892,-0.248504424,2.640052747,-0.25702095,-0.128363211,40369.59,40359.314,-0.259520125,9.766,0.002119138,0,1,0,-0.004477004,0,0.193891123,
2015/7/20,-2.01E-05,-0.235498024,2.520869184,-0.235548756,-0.128363211,39684.21,40285.404,-0.256835521,-73.91,0.002684604,-1,1,0,-0.017123403,0,0.193891123,
2015/7/21,0.010570741,-0.235498024,2.520869184,-0.20885057,-0.133663366,39946.19,40237.848,-0.244268921,-47.556,0.0125666,0,1,1,0.006579923,0.006579923,0.200471046,
2015/7/22,-0.002551854,-0.235498024,2.520869184,-0.241930914,-0.133663366,39026.3,39915.404,-0.241478543,-322.444,0.002790379,-1,1,0,-0.023297521,0,0.200471046,
2015/7/23,-0.003891906,-0.235498024,2.520869184,-0.24530901,-0.133663366,39033.51,39611.96,-0.23773204,-303.444,0.003746503,-1,1,1,0.00018473,0.00018473,0.200655776,
2015/7/24,-0.003319808,-0.235498024,2.520869184,-0.243866826,-0.133663366,37853.97,39108.836,-0.235101215,-503.124,0.002630825,-1,1,1,-0.030684646,-0.030684646,0.16997113,
2015/7/27,0.001465765,-0.213694335,2.209055431,-0.21045638,-0.133663366,38069.44,38785.882,-0.23008274,-322.954,0.005018475,-1,1,1,0.005675998,0.005675998,0.175647128,
2015/7/28,0.004030661,-0.213694335,2.209055431,-0.204790382,-0.14942318,38100.47,38416.738,-0.229270703,-369.144,0.000812037,-1,1,1,0.000814757,0.000814757,0.176461886,
2015/7/29,-0.00536975,-0.213694335,2.209055431,-0.22555641,-0.14942318,38856.39,38382.756,-0.225995802,-33.982,0.003274901,0,1,1,0.019645924,0.019645924,0.19610781,
2015/7/30,-0.005339065,-0.213694335,2.209055431,-0.225488627,-0.14942318,38600.5,38296.154,-0.222031725,-86.602,0.003964077,-1,1,0,-0.006607312,0,0.19610781,
2015/7/31,-0.012580531,-0.213694335,2.209055431,-0.241485425,-0.14942318,38286.24,38382.608,-0.221555445,86.454,0.00047628,1,1,1,-0.008174667,-0.008174667,0.187933143,
2015/8/3,-0.00499352,-0.209164939,2.259163672,-0.220446119,-0.14942318,37905.86,38349.892,-0.223553393,-32.716,-0.001997948,0,-1,0,-0.009984845,0,0.187933143,
2015/8/4,-0.004122791,-0.209164939,2.259163672,-0.218478998,-0.17834683,38196.07,38369.012,-0.226291116,19.12,-0.002737723,0,-1,0,0.007626913,0,0.187933143,
2015/8/5,-0.002569574,-0.209164939,2.259163672,-0.214970027,-0.17834683,38118.3,38221.394,-0.224173839,-147.618,0.002117277,-1,1,0,-0.002038149,0,0.187933143,
2015/8/6,-0.001758498,-0.209164939,2.259163672,-0.213137674,-0.17834683,38057.22,38112.738,-0.221703648,-108.656,0.002470191,-1,1,1,-0.001603665,-0.001603665,0.186329478,
2015/8/7,-0.003372943,-0.209164939,2.259163672,-0.216784969,-0.17834683,37936.84,38042.858,-0.216763557,-69.88,0.004940091,-1,1,1,-0.003168145,-0.003168145,0.183161333,
2015/8/10,-0.003909408,-0.204074866,2.300219539,-0.213067362,-0.17834683,37942.98,38050.282,-0.215287806,7.424,0.001475751,0,1,1,0.000161835,0.000161835,0.183323168,
2015/8/11,-0.00591402,-0.204074866,2.300219539,-0.217678411,-0.173019265,39017.03,38214.474,-0.215127689,164.192,0.000160117,1,0,0,0.027913711,0,0.183323168,
2015/8/12,-0.003986212,-0.204074866,2.300219539,-0.213244028,-0.173019265,39295.65,38449.944,-0.214782489,235.47,0.0003452,1,0,0,0.007115608,0,0.183323168,
2015/8/13,-0.001798902,-0.204074866,2.300219539,-0.208212736,-0.173019265,39508.96,38740.292,-0.213797501,290.348,0.000984988,1,1,0,0.005413656,0,0.183323168,
2015/8/14,-0.002603,-0.204074866,2.300219539,-0.210062338,-0.173019265,39193.57,38991.638,-0.212452975,251.346,0.001344526,1,1,0,-0.008014779,0,0.183323168,
2015/8/17,-0.001854386,-0.197834565,2.30710045,-0.202112819,-0.173019265,39076.19,39218.28,-0.210262066,226.642,0.002190909,1,1,0,-0.002999373,0,0.183323168,
2015/8/18,-0.004003809,-0.197834565,2.30710045,-0.207071754,-0.151475701,38698.72,39154.618,-0.208140735,-63.662,0.002121331,-1,1,0,-0.009706806,0,0.183323168,
2015/8/19,-0.002198224,-0.197834565,2.30710045,-0.202906088,-0.151475701,38639.38,39023.364,-0.206073147,-131.254,0.002067588,-1,1,1,-0.001534561,-0.001534561,0.181788607,
2015/8/20,0.002993445,-0.197834565,2.30710045,-0.190928387,-0.151475701,38512.88,38824.148,-0.202616277,-199.216,0.00345687,-1,1,1,-0.003279233,-0.003279233,0.178509374,
2015/8/21,0.002648899,-0.197834565,2.30710045,-0.191723289,-0.151475701,38815.43,38748.52,-0.198948467,-75.628,0.00366781,-1,1,1,0.007825117,0.007825117,0.186334491,
2015/8/24,-0.002423301,-0.190660079,2.203075318,-0.195998794,-0.151475701,38183.02,38569.886,-0.197725662,-178.634,0.001222805,-1,1,1,-0.016426934,-0.016426934,0.169907557,
2015/8/25,0.005659353,-0.190660079,2.203075318,-0.178192098,-0.139678186,38689.96,38568.134,-0.191949731,-1.752,0.005775931,0,1,1,0.013189221,0.013189221,0.183096778,
2015/8/26,0.003501923,-0.190660079,2.203075318,-0.182945079,-0.139678186,38741.35,38588.528,-0.187957529,20.394,0.003992202,0,1,0,0.00132737,0,0.183096778,
2015/8/27,0.002968909,-0.190660079,2.203075318,-0.18411935,-0.139678186,38773.96,38640.744,-0.186595722,52.216,0.001361807,1,1,0,0.000841382,0,0.183096778,
2015/8/28,0.005235602,-0.190660079,2.203075318,-0.179125654,-0.139678186,39278.56,38733.37,-0.184076195,92.626,0.002519527,1,1,0,0.012929936,0,0.183096778,
2015/9/1,0.009196191,-0.182184852,2.093338551,-0.162934112,-0.128523524,39160.72,38928.91,-0.177463258,195.54,0.006612936,1,1,0,-0.003004619,0,0.183096778,
2015/9/2,0.018631531,-0.182184852,2.093338551,-0.143182751,-0.128523524,39023.25,38995.568,-0.170461389,66.658,0.007001869,1,1,0,-0.003516581,0,0.183096778,
2015/9/7,0.018028774,-0.182184852,2.093338551,-0.144444525,-0.128523524,39359.3,39119.158,-0.162761278,123.59,0.007700111,1,1,0,0.008574665,0,0.183096778,
2015/9/8,0.032257852,-0.182184852,2.093338551,-0.114658246,-0.083431856,39498.25,39264.016,-0.148869058,144.858,0.013892221,1,1,0,0.00352408,0,0.183096778,
2015/9/9,0.032909883,-0.175002851,2.017667131,-0.108601661,-0.083431856,41121.3,39632.564,-0.134764259,368.548,0.014104798,1,1,0,0.040269868,0,0.183096778,
2015/9/10,0.062548215,-0.175002851,2.017667131,-0.048801374,-0.083431856,41034.4,40007.3,-0.111937712,374.736,0.022826548,1,1,0,-0.002115496,0,0.183096778,
2015/9/11,0.038581244,-0.175002851,2.017667131,-0.097158744,-0.083431856,41126.55,40427.96,-0.10273291,420.66,0.009204801,1,1,0,0.002243159,0,0.183096778,
2015/9/14,0.040126711,-0.168755308,1.979501119,-0.089324438,-0.083431856,40603.92,40676.884,-0.091708893,248.924,0.011024017,1,1,0,-0.012789285,0,0.183096778,
2015/9/15,0.032329966,-0.168755308,1.979501119,-0.104758104,-0.026133182,40306.83,40838.6,-0.089728864,161.716,0.001980028,1,1,0,-0.00734368,0,0.183096778,
2015/9/16,0.039146993,-0.168755308,1.979501119,-0.091263792,-0.026133182,40914.93,40797.326,-0.086261291,-41.274,0.003467574,0,1,0,0.0149741,0,0.183096778,
2015/9/17,0.040643806,-0.168755308,1.979501119,-0.088300848,-0.026133182,40971.97,40784.84,-0.094161185,-12.486,-0.007899895,0,-1,0,0.001393141,0,0.183096778,
2015/9/18,0.037474186,-0.168755308,1.979501119,-0.094575115,-0.026133182,40679.12,40695.354,-0.09364446,-89.486,0.000516726,-1,1,0,-0.007173236,0,0.183096778,
2015/9/21,0.038150938,-0.162813792,1.940438238,-0.088784254,-0.026133182,40289.17,40632.404,-0.093536423,-62.95,0.000108037,-1,0,1,-0.00963224,-0.00963224,0.173464537,
2015/9/22,0.028281188,-0.162813792,1.940438238,-0.107935894,-0.086842536,39885.4,40548.118,-0.094171981,-84.286,-0.000635558,-1,-1,0,-0.010072356,0,0.173464537,
2015/9/23,0.026229494,-0.162813792,1.940438238,-0.11191708,-0.086842536,38886.7,40142.472,-0.098302638,-405.646,-0.004130658,-1,-1,0,-0.025358052,0,0.173464537,
2015/9/24,0.02757746,-0.162813792,1.940438238,-0.109301434,-0.086842536,38812.66,39710.61,-0.102502755,-431.862,-0.004200117,-1,-1,0,-0.001905808,0,0.173464537,
2015/9/25,0.028106402,-0.162813792,1.940438238,-0.108275054,-0.086842536,38914.01,39357.588,-0.105242743,-353.022,-0.002739988,-1,-1,0,0.002607858,0,0.173464537,
2015/9/28,0.02187345,-0.155322541,1.882498926,-0.114145795,-0.086842536,38226.65,38945.084,-0.110315051,-412.504,-0.005072308,-1,-1,0,-0.017821424,0,0.173464537,
2015/9/29,0.021557161,-0.155322541,1.882498926,-0.11474121,-0.112095445,37670.25,38502.054,-0.111676114,-443.03,-0.001361063,-1,-1,0,-0.014662258,0,0.173464537,
2015/9/30,0.028810743,-0.155322541,1.882498926,-0.101086348,-0.112095445,38409.93,38406.7,-0.109509968,-95.354,0.002166146,-1,1,0,0.019445362,0,0.173464537,
2015/10/8,0.030691201,-0.155322541,1.882498926,-0.097546388,-0.112095445,38920.68,38428.304,-0.107158959,21.604,0.002351009,0,1,1,0.013209709,0.013209709,0.186674246,
2015/10/9,0.037057821,-0.155322541,1.882498926,-0.085561233,-0.112095445,40055.68,38656.638,-0.102616195,228.334,0.004542764,1,1,0,0.028744757,0,0.186674246,
2015/10/12,0.038570363,-0.152851023,1.879225138,-0.080368627,-0.112095445,40123.89,39036.086,-0.095860761,379.448,0.006755433,1,1,0,0.001701431,0,0.186674246,
2015/10/13,0.038276447,-0.152851023,1.879225138,-0.080920963,-0.03924413,39718.17,39445.67,-0.089096712,409.584,0.006764049,1,1,0,-0.010163152,0,0.186674246,
2015/10/14,0.040563422,-0.152851023,1.879225138,-0.076623221,-0.03924413,39603.17,39684.318,-0.084204086,238.648,0.004892626,1,1,0,-0.0028996,0,0.186674246,
2015/10/15,0.044034832,-0.152851023,1.879225138,-0.070099661,-0.03924413,39963.95,39892.972,-0.078714741,208.654,0.005489346,1,1,0,0.009068632,0,0.186674246,
2015/10/16,0.044844773,-0.152851023,1.879225138,-0.068577598,-0.03924413,39509.42,39783.72,-0.075318014,-109.252,0.003396727,-1,1,0,-0.011438673,0,0.186674246,
2015/10/19,0.042889266,-0.151305187,1.884997584,-0.070459025,-0.03924413,39360.01,39630.944,-0.073336094,-152.776,0.00198192,-1,1,1,-0.003788798,-0.003788798,0.182885448,
2015/10/20,0.042249104,-0.151305187,1.884997584,-0.071665728,-0.028122948,39157.58,39518.826,-0.071485047,-112.118,0.001851047,-1,1,1,-0.005156308,-0.005156308,0.17772914,
2015/10/21,0.047821138,-0.151305187,1.884997584,-0.061162458,-0.028122948,38859.4,39370.072,-0.068392894,-148.754,0.003092152,-1,1,1,-0.007644014,-0.007644014,0.170085126,
2015/10/22,0.052823783,-0.151305187,1.884997584,-0.051732485,-0.028122948,39224.09,39222.1,-0.064719459,-147.972,0.003673435,-1,1,1,0.009341095,0.009341095,0.179426221,
2015/10/23,0.05168219,-0.151305187,1.884997584,-0.053884384,-0.028122948,39663.85,39252.986,-0.061780816,30.886,0.002938643,1,1,1,0.011149095,0.011149095,0.190575315,
2015/10/26,0.05495099,-0.149459181,1.88710566,-0.045760858,-0.028122948,39008.36,39182.656,-0.056841183,-70.33,0.004939634,-1,1,0,-0.016664211,0,0.190575315,
2015/10/27,0.057304002,-0.149459181,1.88710566,-0.041320474,-0.005116122,39244.14,39199.968,-0.050772132,17.312,0.006069051,0,1,1,0.006026152,0.006026152,0.196601467,
2015/10/28,0.056104651,-0.149459181,1.88710566,-0.043583778,-0.005116122,38843.85,39196.858,-0.047256396,-3.11,0.003515736,0,1,0,-0.010252371,0,0.196601467,
2015/10/29,0.051925191,-0.149459181,1.88710566,-0.051470859,-0.005116122,38946.17,39141.274,-0.047204071,-55.584,5.23E-05,0,0,0,0.002630673,0,0.196601467,
2015/10/30,0.048271587,-0.149459181,1.88710566,-0.058365596,-0.005116122,38764.45,38961.394,-0.048100313,-179.88,-0.000896242,-1,-1,0,-0.004676847,0,0.196601467,
2015/11/2,0.04765899,-0.148342236,1.908737049,-0.057373755,-0.005116122,38495.41,38858.804,-0.050422893,-102.59,-0.00232258,-1,-1,0,-0.006964576,0,0.196601467,
2015/11/3,0.050448944,-0.148342236,1.908737049,-0.052048467,-0.071215218,38423.38,38694.652,-0.052568491,-164.152,-0.002145599,-1,-1,0,-0.001872885,0,0.196601467,
2015/11/4,0.053189579,-0.148342236,1.908737049,-0.046817316,-0.071215218,38813.37,38688.556,-0.053215199,-6.096,-0.000646708,0,-1,0,0.010098646,0,0.196601467,
2015/11/5,0.042858538,-0.148342236,1.908737049,-0.066536558,-0.071215218,38208.65,38541.052,-0.056228338,-147.504,-0.00301314,-1,-1,0,-0.015702845,0,0.196601467,
2015/11/6,0.038506289,-0.148342236,1.908737049,-0.074843856,-0.071215218,38015.35,38391.232,-0.05952399,-149.82,-0.003295652,-1,-1,0,-0.005071904,0,0.196601467,
2015/11/9,0.03759942,-0.14820518,1.926337763,-0.075775998,-0.071215218,37604.77,38213.104,-0.063204439,-178.128,-0.003680448,-1,-1,0,-0.010859121,0,0.196601467,
2015/11/10,0.031179477,-0.14820518,1.926337763,-0.088142976,-0.157748229,37547.13,38037.854,-0.07042334,-175.25,-0.007218902,-1,-1,0,-0.00153396,0,0.196601467,
2015/11/11,0.032216289,-0.14820518,1.926337763,-0.086145727,-0.157748229,37069.9,37689.16,-0.078289023,-348.694,-0.007865682,-1,-1,0,-0.012791624,0,0.196601467,
2015/11/12,0.023977161,-0.14820518,1.926337763,-0.10201707,-0.157748229,37274.31,37502.292,-0.085385125,-186.868,-0.007096103,-1,-1,0,0.00549903,0,0.196601467,
2015/11/13,0.024971525,-0.14820518,1.926337763,-0.100101588,-0.157748229,36216.24,37142.47,-0.090436672,-359.822,-0.005051546,-1,-1,0,-0.028796712,0,0.196601467,
2015/11/16,0.020617111,-0.148785343,1.902116514,-0.109569195,-0.157748229,36003.66,36822.248,-0.097195311,-320.222,-0.00675864,-1,-1,0,-0.005887037,0,0.196601467,
2015/11/17,0.0216958,-0.148785343,1.902116514,-0.107517403,-0.151467972,34969.06,36306.634,-0.101070197,-515.614,-0.003874885,-1,-1,0,-0.029156929,0,0.196601467,
2015/11/18,0.019180801,-0.148785343,1.902116514,-0.112301225,-0.151467972,34861.59,35864.972,-0.106301296,-441.662,-0.0052311,-1,-1,0,-0.00307802,0,0.196601467,
2015/11/19,0.016570845,-0.148785343,1.902116514,-0.117265665,-0.151467972,34734.31,35356.972,-0.109351015,-508,-0.003049719,-1,-1,0,-0.003657691,0,0.196601467,
2015/11/20,0.016037542,-0.148785343,1.902116514,-0.11828007,-0.151467972,34860.69,35085.862,-0.112986712,-271.11,-0.003635696,-1,-1,0,0.003631874,0,0.196601467,
2015/11/23,0.020482847,-0.151373889,1.912716119,-0.112196018,-0.151467972,33450.73,34575.276,-0.113512076,-510.586,-0.000525365,-1,-1,0,-0.041286223,0,0.196601467,
2015/11/24,0.019621188,-0.151373889,1.912716119,-0.113844126,-0.181343616,33802.17,34341.898,-0.114777421,-233.378,-0.001265345,-1,-1,0,0.010451392,0,0.196601467,
2015/11/25,0.017444364,-0.151373889,1.912716119,-0.118007773,-0.181343616,34582.3,34286.04,-0.11591873,-55.858,-0.00114131,0,-1,0,0.022816989,0,0.196601467,
2015/11/26,0.013427007,-0.151373889,1.912716119,-0.125691837,-0.181343616,35143.62,34367.902,-0.117603965,81.862,-0.001685234,1,-1,0,0.016101103,0,0.196601467,
2015/11/27,0.009138669,-0.151373889,1.912716119,-0.133894209,-0.181343616,35332.45,34462.254,-0.120726792,94.352,-0.003122828,1,-1,-1,0.005358711,-0.005358711,0.191242756,
2015/11/30,0.013506794,-0.153129146,1.939296134,-0.126935473,-0.181343616,34744.67,34721.042,-0.123674684,258.788,-0.002947891,1,-1,-1,-0.016775626,0.016775626,0.208018382,
2015/12/1,0.012238495,-0.153129146,1.939296134,-0.129395079,-0.189749442,35058.32,34972.272,-0.126784874,251.23,-0.003110191,1,-1,-1,0.008986782,-0.008986782,0.199031601,
2015/12/2,0.008257118,-0.153129146,1.939296134,-0.137116149,-0.189749442,34886.5,35033.112,-0.130606549,60.84,-0.003821675,1,-1,-1,-0.004913026,0.004913026,0.203944626,
2015/12/3,0.009550262,-0.153129146,1.939296134,-0.13460836,-0.189749442,34376.72,34879.732,-0.132389854,-153.38,-0.001783305,-1,-1,-1,-0.014720344,0.014720344,0.21866497,
2015/12/4,0.012924953,-0.153129146,1.939296134,-0.128063835,-0.189749442,34592.01,34731.644,-0.131223779,-148.088,0.001166075,-1,1,0,0.006243139,0,0.21866497,
2015/12/7,0.009587166,-0.156023439,2.018969458,-0.136667244,-0.189749442,35287.29,34840.168,-0.133170134,108.524,-0.001946354,1,-1,1,0.019900112,0.019900112,0.238565082,
2015/12/8,0.009418451,-0.156023439,2.018969458,-0.137007875,-0.190752477,34675.52,34763.608,-0.134692693,-76.56,-0.001522559,-1,-1,-1,-0.01748888,0.01748888,0.256053962,
2015/12/9,0.012521196,-0.156023439,2.018969458,-0.130743528,-0.190752477,34996.58,34785.624,-0.133418168,22.016,0.001274524,0,1,0,0.00921638,0,0.256053962,
2015/12/10,0.011519822,-0.156023439,2.018969458,-0.13276527,-0.190752477,34886.08,34887.496,-0.13304955,101.872,0.000368618,1,0,0,-0.003162447,0,0.256053962,
2015/12/11,0.014736672,-0.156023439,2.018969458,-0.126270548,-0.190752477,35918.51,35152.796,-0.132690893,265.3,0.000358657,1,0,0,0.029164866,0,0.256053962,
2015/12/14,0.007337867,-0.159248362,2.057064588,-0.144153897,-0.190752477,36094.49,35314.236,-0.134188224,161.44,-0.001497331,1,-1,0,0.004887461,0,0.256053962,
2015/12/15,-0.003225687,-0.159248362,2.057064588,-0.165883809,-0.182551004,35589.02,35496.936,-0.13996341,182.7,-0.005775187,1,-1,-1,-0.014103059,0.014103059,0.270157021,
2015/12/16,-0.000166161,-0.159248362,2.057064588,-0.159590167,-0.182551004,35424.62,35582.544,-0.145732738,85.608,-0.005769328,1,-1,-1,-0.004630105,0.004630105,0.274787125,
2015/12/17,-0.001041904,-0.159248362,2.057064588,-0.161391626,-0.182551004,35095.36,35624.4,-0.151458009,41.856,-0.005725271,1,-1,-1,-0.009338131,0.009338131,0.284125256,
2015/12/18,0.009923035,-0.159248362,2.057064588,-0.13883604,-0.182551004,35742.63,35589.224,-0.153971108,-35.176,-0.002513098,0,-1,-1,0.018275166,-0.018275166,0.26585009,
2015/12/21,0.016028292,-0.161558785,2.063653765,-0.12848194,-0.182551004,36188.84,35608.094,-0.150836716,18.87,0.003134392,0,1,0,0.01240669,0,0.26585009,
2015/12/22,0.012657511,-0.161558785,2.063653765,-0.135438065,-0.178244521,36279.82,35746.254,-0.144747568,138.16,0.006089149,1,1,0,0.00251088,0,0.26585009,
2015/12/23,0.012657511,-0.161558785,2.063653765,-0.135438065,-0.178244521,36302.59,35921.848,-0.139917147,175.594,0.00483042,1,1,0,0.000627425,0,0.26585009,
2015/12/24,0.015316768,-0.161558785,2.063653765,-0.129950279,-0.178244521,36089.47,36120.67,-0.133628878,198.822,0.006288269,1,1,0,-0.005887956,0,0.26585009,
2015/12/29,0.018309886,-0.161558785,2.063653765,-0.12377352,-0.179534734,36192.79,36210.702,-0.130616374,90.032,0.003012504,1,1,0,0.002858795,0,0.26585009,
2015/12/30,0.018943861,-0.161617322,2.025115093,-0.123253823,-0.179534734,36386.6,36250.254,-0.129570751,39.552,0.001045623,1,1,0,0.005340647,0,0.26585009,
2015/12/31,0.021682609,-0.161617322,2.025115093,-0.117707544,-0.179534734,36539.76,36302.242,-0.126024646,51.988,0.003546104,1,1,0,0.004200408,0,0.26585009,
2016/1/4,0.013687672,-0.161617322,2.025115093,-0.13389821,-0.179534734,35970.86,36235.896,-0.125716675,-66.346,0.000307971,-1,0,0,-0.015691817,0,0.26585009,
