,update_date,company_name,position_signal,index_signal,start_signal,exit_signal,trade_signal
1831,2014-11-05,新湖期货,,-1.0,,,0.0
1833,2014-11-06,新湖期货,,-1.0,,,0.0
1835,2014-11-07,新湖期货,,-1.0,,,0.0
1837,2014-11-10,新湖期货,,-1.0,,,0.0
1839,2014-11-11,新湖期货,,-1.0,,,0.0
1842,2014-11-12,新湖期货,,-1.0,,,0.0
1845,2014-11-13,新湖期货,-1.0,-1.0,-1.0,,-1.0
1848,2014-11-14,新湖期货,,-1.0,,,-1.0
1850,2014-11-17,新湖期货,,1.0,,0.0,0.0
1853,2014-11-18,新湖期货,-1.0,1.0,,0.0,0.0
1856,2014-11-19,新湖期货,,1.0,,0.0,0.0
1859,2014-11-20,新湖期货,-1.0,1.0,,0.0,0.0
1862,2014-11-21,新湖期货,,1.0,,0.0,0.0
1864,2014-11-24,新湖期货,-1.0,-1.0,-1.0,,-1.0
1866,2014-11-25,新湖期货,-1.0,1.0,,0.0,0.0
1869,2014-11-26,新湖期货,1.0,1.0,1.0,,1.0
1871,2014-11-27,新湖期货,,1.0,,,1.0
1873,2015-01-08,新湖期货,-1.0,-1.0,-1.0,,-1.0
1876,2015-01-09,新湖期货,1.0,-1.0,,0.0,0.0
1879,2015-01-12,新湖期货,,-1.0,,,0.0
1882,2015-01-14,新湖期货,,-1.0,,,0.0
1885,2015-01-15,新湖期货,,-1.0,,,0.0
1887,2015-01-28,新湖期货,,-1.0,,,0.0
1890,2015-01-29,新湖期货,,-1.0,,,0.0
1893,2015-01-30,新湖期货,-1.0,-1.0,-1.0,,-1.0
1895,2015-02-02,新湖期货,,-1.0,,,-1.0
1897,2015-02-03,新湖期货,,-1.0,,,-1.0
1899,2015-02-04,新湖期货,1.0,-1.0,,0.0,0.0
1901,2015-02-05,新湖期货,,-1.0,,,0.0
1903,2015-02-06,新湖期货,,-1.0,,,0.0
1905,2015-02-09,新湖期货,,-1.0,,,0.0
1907,2015-02-10,新湖期货,,-1.0,,,0.0
1909,2015-02-11,新湖期货,,-1.0,,,0.0
1911,2015-02-12,新湖期货,-1.0,-1.0,-1.0,,-1.0
1913,2015-02-13,新湖期货,,-1.0,,,-1.0
1915,2015-02-16,新湖期货,,-1.0,,,-1.0
1917,2015-02-17,新湖期货,,-1.0,,,-1.0
1919,2015-02-25,新湖期货,,-1.0,,,-1.0
1921,2015-02-26,新湖期货,,-1.0,,,-1.0
1923,2015-02-27,新湖期货,,-1.0,,,-1.0
1925,2015-03-02,新湖期货,,-1.0,,,-1.0
1927,2015-03-03,新湖期货,1.0,-1.0,,0.0,0.0
1929,2015-03-04,新湖期货,,-1.0,,,0.0
1931,2015-03-05,新湖期货,,-1.0,,,0.0
1933,2015-03-06,新湖期货,,-1.0,,,0.0
1935,2015-03-09,新湖期货,,-1.0,,,0.0
1937,2015-03-17,新湖期货,,-1.0,,,0.0
1940,2015-03-18,新湖期货,,-1.0,,,0.0
1943,2015-03-19,新湖期货,,-1.0,,,0.0
1946,2015-03-20,新湖期货,,-1.0,,,0.0
1948,2015-03-23,新湖期货,,-1.0,,,0.0
1950,2015-03-24,新湖期货,,-1.0,,,0.0
1952,2015-03-25,新湖期货,1.0,-1.0,,0.0,0.0
1954,2015-03-26,新湖期货,,-1.0,,,0.0
1956,2015-03-27,新湖期货,,-1.0,,,0.0
1958,2015-03-30,新湖期货,,-1.0,,,0.0
1960,2015-03-31,新湖期货,1.0,-1.0,,0.0,0.0
1962,2015-04-01,新湖期货,,-1.0,,,0.0
1964,2015-04-02,新湖期货,,-1.0,,,0.0
1966,2015-04-03,新湖期货,,-1.0,,,0.0
1968,2015-04-07,新湖期货,,-1.0,,,0.0
1970,2015-04-08,新湖期货,,-1.0,,,0.0
1972,2015-04-09,新湖期货,,-1.0,,,0.0
1974,2015-04-10,新湖期货,,-1.0,,,0.0
1976,2015-04-13,新湖期货,,-1.0,,,0.0
1978,2015-04-14,新湖期货,,-1.0,,,0.0
1980,2015-04-15,新湖期货,1.0,-1.0,,0.0,0.0
1982,2015-04-16,新湖期货,,-1.0,,,0.0
1984,2015-04-17,新湖期货,1.0,-1.0,,0.0,0.0
1986,2015-04-20,新湖期货,1.0,-1.0,,0.0,0.0
1988,2015-04-21,新湖期货,,-1.0,,,0.0
1990,2015-04-22,新湖期货,,-1.0,,,0.0
1992,2015-04-23,新湖期货,1.0,-1.0,,0.0,0.0
1994,2015-04-24,新湖期货,1.0,-1.0,,0.0,0.0
1996,2015-04-27,新湖期货,,-1.0,,,0.0
1998,2015-04-28,新湖期货,,1.0,,0.0,0.0
2000,2015-04-29,新湖期货,1.0,1.0,1.0,,1.0
2002,2015-04-30,新湖期货,,1.0,,,1.0
2004,2015-05-04,新湖期货,,1.0,,,1.0
2006,2015-05-05,新湖期货,1.0,1.0,1.0,,1.0
2008,2015-05-06,新湖期货,1.0,1.0,1.0,,1.0
2010,2015-05-07,新湖期货,,1.0,,,1.0
2012,2015-05-08,新湖期货,,1.0,,,1.0
2014,2015-05-12,新湖期货,,1.0,,,1.0
2016,2015-05-13,新湖期货,,1.0,,,1.0
2018,2015-05-15,新湖期货,1.0,1.0,1.0,,1.0
2020,2015-05-21,新湖期货,1.0,1.0,1.0,,1.0
2023,2015-05-22,新湖期货,1.0,1.0,1.0,,1.0
2025,2015-05-25,新湖期货,,1.0,,,1.0
2027,2015-06-29,新湖期货,-1.0,-1.0,-1.0,,-1.0
2029,2015-07-15,新湖期货,,-1.0,,,-1.0
2031,2015-07-16,新湖期货,,-1.0,,,-1.0
2033,2015-07-23,新湖期货,1.0,-1.0,,0.0,0.0
2035,2015-07-24,新湖期货,1.0,-1.0,,0.0,0.0
2037,2015-07-27,新湖期货,,-1.0,,,0.0
2039,2015-07-28,新湖期货,1.0,-1.0,,0.0,0.0
2041,2015-08-20,新湖期货,,-1.0,,,0.0
2043,2015-08-21,新湖期货,,-1.0,,,0.0
2045,2015-08-24,新湖期货,,-1.0,,,0.0
2047,2015-08-25,新湖期货,,-1.0,,,0.0
2049,2015-08-26,新湖期货,,-1.0,,,0.0
2051,2015-08-27,新湖期货,,-1.0,,,0.0
2053,2015-08-28,新湖期货,,-1.0,,,0.0
2055,2015-08-31,新湖期货,,-1.0,,,0.0
2057,2015-09-01,新湖期货,-1.0,-1.0,-1.0,,-1.0
2059,2015-09-02,新湖期货,,-1.0,,,-1.0
2061,2015-09-07,新湖期货,,-1.0,,,-1.0
2063,2015-09-08,新湖期货,,-1.0,,,-1.0
2066,2015-09-16,新湖期货,,-1.0,,,-1.0
2068,2015-09-17,新湖期货,,-1.0,,,-1.0
2070,2015-09-18,新湖期货,,-1.0,,,-1.0
2072,2015-09-29,新湖期货,,-1.0,,,-1.0
2074,2015-09-30,新湖期货,,-1.0,,,-1.0
2076,2015-10-08,新湖期货,,-1.0,,,-1.0
2079,2015-10-09,新湖期货,,-1.0,,,-1.0
2082,2015-10-12,新湖期货,,-1.0,,,-1.0
2085,2015-10-13,新湖期货,,-1.0,,,-1.0
2088,2015-10-19,新湖期货,,-1.0,,,-1.0
2091,2015-10-20,新湖期货,,-1.0,,,-1.0
2094,2015-10-21,新湖期货,-1.0,-1.0,-1.0,,-1.0
2097,2015-10-22,新湖期货,,-1.0,,,-1.0
2100,2015-10-23,新湖期货,1.0,-1.0,,0.0,0.0
2103,2015-10-26,新湖期货,,-1.0,,,0.0
2105,2015-10-27,新湖期货,,-1.0,,,0.0
2107,2015-10-28,新湖期货,,-1.0,,,0.0
2109,2015-10-29,新湖期货,,-1.0,,,0.0
2111,2015-10-30,新湖期货,-1.0,-1.0,-1.0,,-1.0
2113,2015-11-02,新湖期货,1.0,-1.0,,0.0,0.0
2115,2015-11-03,新湖期货,,-1.0,,,0.0
2117,2015-11-04,新湖期货,,-1.0,,,0.0
2119,2015-11-05,新湖期货,,-1.0,,,0.0
2121,2015-11-06,新湖期货,-1.0,-1.0,-1.0,,-1.0
2123,2015-11-09,新湖期货,,-1.0,,,-1.0
2125,2015-11-10,新湖期货,,-1.0,,,-1.0
2127,2015-11-11,新湖期货,-1.0,-1.0,-1.0,,-1.0
2129,2015-11-12,新湖期货,,-1.0,,,-1.0
2131,2015-11-13,新湖期货,,-1.0,,,-1.0
2133,2015-11-16,新湖期货,,-1.0,,,-1.0
2135,2015-11-17,新湖期货,-1.0,-1.0,-1.0,,-1.0
2138,2015-11-18,新湖期货,-1.0,-1.0,-1.0,,-1.0
2141,2015-11-19,新湖期货,,-1.0,,,-1.0
2144,2015-11-20,新湖期货,,-1.0,,,-1.0
2147,2015-11-23,新湖期货,,-1.0,,,-1.0
2150,2015-11-24,新湖期货,,-1.0,,,-1.0
2153,2015-11-25,新湖期货,-1.0,-1.0,-1.0,,-1.0
2156,2015-11-26,新湖期货,,-1.0,,,-1.0
2159,2015-11-27,新湖期货,,-1.0,,,-1.0
2162,2015-11-30,新湖期货,1.0,-1.0,,0.0,0.0
2165,2015-12-01,新湖期货,-1.0,-1.0,-1.0,,-1.0
2168,2015-12-02,新湖期货,,-1.0,,,-1.0
2171,2015-12-03,新湖期货,,-1.0,,,-1.0
2174,2015-12-04,新湖期货,-1.0,-1.0,-1.0,,-1.0
2177,2015-12-07,新湖期货,,-1.0,,,-1.0
2180,2015-12-08,新湖期货,-1.0,-1.0,-1.0,,-1.0
2183,2015-12-09,新湖期货,,-1.0,,,-1.0
2186,2015-12-10,新湖期货,,-1.0,,,-1.0
2189,2015-12-11,新湖期货,-1.0,-1.0,-1.0,,-1.0
2192,2015-12-14,新湖期货,,-1.0,,,-1.0
2195,2015-12-15,新湖期货,1.0,-1.0,,0.0,0.0
2198,2015-12-16,新湖期货,1.0,-1.0,,0.0,0.0
2201,2015-12-17,新湖期货,-1.0,-1.0,-1.0,,-1.0
2204,2015-12-18,新湖期货,,-1.0,,,-1.0
2207,2015-12-21,新湖期货,-1.0,-1.0,-1.0,,-1.0
2210,2015-12-22,新湖期货,,-1.0,,,-1.0
2213,2015-12-23,新湖期货,1.0,-1.0,,0.0,0.0
2216,2015-12-24,新湖期货,,-1.0,,,0.0
2219,2015-12-25,新湖期货,,-1.0,,,0.0
2222,2015-12-28,新湖期货,1.0,-1.0,,0.0,0.0
2225,2015-12-29,新湖期货,,-1.0,,,0.0
2228,2015-12-30,新湖期货,,-1.0,,,0.0
2231,2015-12-31,新湖期货,,-1.0,,,0.0
2234,2016-01-04,新湖期货,1.0,-1.0,,0.0,0.0
2237,2016-01-05,新湖期货,,-1.0,,,0.0
2240,2016-01-06,新湖期货,,-1.0,,,0.0
2243,2016-01-07,新湖期货,,-1.0,,,0.0
2246,2016-01-08,新湖期货,-1.0,-1.0,-1.0,,-1.0
2249,2016-01-11,新湖期货,,-1.0,,,-1.0
2252,2016-01-12,新湖期货,-1.0,-1.0,-1.0,,-1.0
2255,2016-01-13,新湖期货,1.0,-1.0,,0.0,0.0
2258,2016-01-14,新湖期货,,-1.0,,,0.0
2261,2016-01-15,新湖期货,1.0,-1.0,,0.0,0.0
2264,2016-01-18,新湖期货,,-1.0,,,0.0
2267,2016-01-19,新湖期货,,-1.0,,,0.0
2270,2016-01-20,新湖期货,,-1.0,,,0.0
2273,2016-01-21,新湖期货,,-1.0,,,0.0
2276,2016-01-22,新湖期货,,-1.0,,,0.0
2278,2016-01-25,新湖期货,,-1.0,,,0.0
2281,2016-01-26,新湖期货,,-1.0,,,0.0
2284,2016-01-27,新湖期货,,-1.0,,,0.0
2286,2016-01-28,新湖期货,,-1.0,,,0.0
2288,2016-01-29,新湖期货,,1.0,,0.0,0.0
2291,2016-02-01,新湖期货,,1.0,,0.0,0.0
2293,2016-02-02,新湖期货,-1.0,1.0,,0.0,0.0
2295,2016-02-05,新湖期货,,1.0,,0.0,0.0
2297,2016-02-15,新湖期货,,1.0,,0.0,0.0
2299,2016-02-16,新湖期货,,1.0,,0.0,0.0
2301,2016-02-17,新湖期货,,1.0,,0.0,0.0
2304,2016-02-18,新湖期货,,1.0,,0.0,0.0
2306,2016-02-19,新湖期货,,1.0,,0.0,0.0
2308,2016-02-22,新湖期货,1.0,1.0,1.0,,1.0
2310,2016-02-23,新湖期货,,1.0,,,1.0
2313,2016-02-24,新湖期货,-1.0,1.0,,0.0,0.0
2316,2016-02-25,新湖期货,,1.0,,,0.0
2319,2016-02-26,新湖期货,,1.0,,,0.0
2322,2016-02-29,新湖期货,,1.0,,,0.0
2325,2016-03-01,新湖期货,-1.0,1.0,,0.0,0.0
2327,2016-03-02,新湖期货,1.0,1.0,1.0,,1.0
2329,2016-03-03,新湖期货,1.0,1.0,1.0,,1.0
2331,2016-03-04,新湖期货,,1.0,,,1.0
2333,2016-03-07,新湖期货,1.0,1.0,1.0,,1.0
2336,2016-03-08,新湖期货,,1.0,,,1.0
2339,2016-03-09,新湖期货,,1.0,,,1.0
2342,2016-03-10,新湖期货,1.0,1.0,1.0,,1.0
2345,2016-03-11,新湖期货,,1.0,,,1.0
2348,2016-03-14,新湖期货,,1.0,,,1.0
2351,2016-03-15,新湖期货,,1.0,,,1.0
2354,2016-03-16,新湖期货,,1.0,,,1.0
2357,2016-03-17,新湖期货,-1.0,1.0,,0.0,0.0
2360,2016-03-18,新湖期货,1.0,1.0,1.0,,1.0
2363,2016-03-21,新湖期货,,1.0,,,1.0
2366,2016-03-22,新湖期货,,1.0,,,1.0
2369,2016-03-23,新湖期货,,1.0,,,1.0
2372,2016-03-24,新湖期货,,1.0,,,1.0
2375,2016-03-25,新湖期货,,1.0,,,1.0
2378,2016-03-28,新湖期货,,1.0,,,1.0
2381,2016-03-29,新湖期货,,1.0,,,1.0
2384,2016-03-30,新湖期货,1.0,1.0,1.0,,1.0
2386,2016-03-31,新湖期货,,1.0,,,1.0
2388,2016-04-01,新湖期货,-1.0,1.0,,0.0,0.0
2390,2016-04-05,新湖期货,-1.0,1.0,,0.0,0.0
2392,2016-04-06,新湖期货,,1.0,,,0.0
2394,2016-04-07,新湖期货,,1.0,,,0.0
2396,2016-04-08,新湖期货,,1.0,,,0.0
2399,2016-04-11,新湖期货,,1.0,,,0.0
2402,2016-04-12,新湖期货,1.0,1.0,1.0,,1.0
2405,2016-04-13,新湖期货,1.0,1.0,1.0,,1.0
2408,2016-04-14,新湖期货,,1.0,,,1.0
2411,2016-04-15,新湖期货,1.0,1.0,1.0,,1.0
2414,2016-04-18,新湖期货,-1.0,1.0,,0.0,0.0
2417,2016-04-19,新湖期货,,1.0,,,0.0
2420,2016-04-20,新湖期货,,1.0,,,0.0
2423,2016-04-21,新湖期货,1.0,1.0,1.0,,1.0
2425,2016-04-22,新湖期货,1.0,1.0,1.0,,1.0
2428,2016-04-25,新湖期货,-1.0,1.0,,0.0,0.0
2431,2016-04-26,新湖期货,,1.0,,,0.0
2433,2016-04-27,新湖期货,1.0,1.0,1.0,,1.0
2435,2016-04-28,新湖期货,,1.0,,,1.0
2437,2016-05-04,新湖期货,,1.0,,,1.0
2440,2016-05-05,新湖期货,,1.0,,,1.0
2443,2016-05-06,新湖期货,,1.0,,,1.0
2446,2016-05-09,新湖期货,,1.0,,,1.0
2449,2016-05-10,新湖期货,-1.0,1.0,,0.0,0.0
2452,2016-05-11,新湖期货,-1.0,1.0,,0.0,0.0
2454,2016-05-12,新湖期货,,1.0,,,0.0
2457,2016-05-13,新湖期货,,1.0,,,0.0
2460,2016-05-16,新湖期货,,1.0,,,0.0
2463,2016-05-17,新湖期货,-1.0,1.0,,0.0,0.0
2466,2016-05-18,新湖期货,,1.0,,,0.0
2469,2016-05-19,新湖期货,,1.0,,,0.0
2472,2016-05-20,新湖期货,,1.0,,,0.0
2475,2016-05-23,新湖期货,,1.0,,,0.0
2478,2016-05-24,新湖期货,,1.0,,,0.0
2481,2016-05-25,新湖期货,,1.0,,,0.0
2484,2016-05-26,新湖期货,-1.0,1.0,,0.0,0.0
2487,2016-05-27,新湖期货,-1.0,1.0,,0.0,0.0
2490,2016-05-30,新湖期货,1.0,1.0,1.0,,1.0
2492,2016-05-31,新湖期货,1.0,1.0,1.0,,1.0
2494,2016-06-01,新湖期货,-1.0,1.0,,0.0,0.0
2496,2016-06-02,新湖期货,1.0,1.0,1.0,,1.0
2498,2016-06-03,新湖期货,-1.0,1.0,,0.0,0.0
2501,2016-06-06,新湖期货,,1.0,,,0.0
2504,2016-06-07,新湖期货,,1.0,,,0.0
2507,2016-06-08,新湖期货,1.0,1.0,1.0,,1.0
2510,2016-06-13,新湖期货,,1.0,,,1.0
2513,2016-06-14,新湖期货,,1.0,,,1.0
2516,2016-06-15,新湖期货,1.0,1.0,1.0,,1.0
2518,2016-06-16,新湖期货,,1.0,,,1.0
2520,2016-06-17,新湖期货,,1.0,,,1.0
2522,2016-06-20,新湖期货,,1.0,,,1.0
2524,2016-06-21,新湖期货,,1.0,,,1.0
2526,2016-06-22,新湖期货,,1.0,,,1.0
2528,2016-06-23,新湖期货,,1.0,,,1.0
2530,2016-06-24,新湖期货,,1.0,,,1.0
2532,2016-06-27,新湖期货,,1.0,,,1.0
2534,2016-06-28,新湖期货,,1.0,,,1.0
2536,2016-06-29,新湖期货,,1.0,,,1.0
2539,2016-06-30,新湖期货,,1.0,,,1.0
2541,2016-07-01,新湖期货,,1.0,,,1.0
2543,2016-07-04,新湖期货,,1.0,,,1.0
2545,2016-07-05,新湖期货,,1.0,,,1.0
2547,2016-07-06,新湖期货,,1.0,,,1.0
2550,2016-07-07,新湖期货,,1.0,,,1.0
2552,2016-07-08,新湖期货,,1.0,,,1.0
2554,2016-07-11,新湖期货,,1.0,,,1.0
2556,2016-07-12,新湖期货,,1.0,,,1.0
2558,2016-07-13,新湖期货,,1.0,,,1.0
2560,2016-07-14,新湖期货,,1.0,,,1.0
2562,2016-07-15,新湖期货,,1.0,,,1.0
2564,2016-07-18,新湖期货,,1.0,,,1.0
2566,2016-07-19,新湖期货,,1.0,,,1.0
2568,2016-07-20,新湖期货,,1.0,,,1.0
2570,2016-07-21,新湖期货,,1.0,,,1.0
2572,2016-07-22,新湖期货,,1.0,,,1.0
2574,2016-07-25,新湖期货,,1.0,,,1.0
2576,2016-07-26,新湖期货,,1.0,,,1.0
2578,2016-07-27,新湖期货,,1.0,,,1.0
2580,2016-07-28,新湖期货,,1.0,,,1.0
2583,2016-07-29,新湖期货,,1.0,,,1.0
2586,2016-08-01,新湖期货,,1.0,,,1.0
2589,2016-08-02,新湖期货,,1.0,,,1.0
2592,2016-08-03,新湖期货,,1.0,,,1.0
2595,2016-08-04,新湖期货,,1.0,,,1.0
2598,2016-08-05,新湖期货,,1.0,,,1.0
2600,2016-08-08,新湖期货,,1.0,,,1.0
2602,2016-08-09,新湖期货,,1.0,,,1.0
2604,2016-08-10,新湖期货,,1.0,,,1.0
2606,2016-08-11,新湖期货,,1.0,,,1.0
2608,2016-08-12,新湖期货,,1.0,,,1.0
2610,2016-08-15,新湖期货,,1.0,,,1.0
2612,2016-08-16,新湖期货,,1.0,,,1.0
2614,2016-08-17,新湖期货,,1.0,,,1.0
2616,2016-08-18,新湖期货,,1.0,,,1.0
2618,2016-08-19,新湖期货,,1.0,,,1.0
2620,2016-08-22,新湖期货,,1.0,,,1.0
2622,2016-08-23,新湖期货,,1.0,,,1.0
2624,2016-08-24,新湖期货,,1.0,,,1.0
2626,2016-08-25,新湖期货,-1.0,1.0,,0.0,0.0
2628,2016-08-26,新湖期货,-1.0,1.0,,0.0,0.0
2630,2016-08-29,新湖期货,-1.0,1.0,,0.0,0.0
2632,2016-08-30,新湖期货,-1.0,1.0,,0.0,0.0
2634,2016-08-31,新湖期货,,1.0,,,0.0
2636,2016-09-01,新湖期货,,1.0,,,0.0
2638,2016-09-02,新湖期货,-1.0,1.0,,0.0,0.0
2640,2016-09-05,新湖期货,,1.0,,,0.0
2642,2016-09-06,新湖期货,,1.0,,,0.0
2644,2016-09-07,新湖期货,,1.0,,,0.0
2646,2016-09-08,新湖期货,,1.0,,,0.0
2648,2016-09-09,新湖期货,,1.0,,,0.0
2650,2016-09-12,新湖期货,,1.0,,,0.0
2652,2016-09-13,新湖期货,,1.0,,,0.0
2654,2016-09-14,新湖期货,,1.0,,,0.0
2656,2016-09-19,新湖期货,,1.0,,,0.0
2658,2016-09-20,新湖期货,,1.0,,,0.0
2660,2016-09-21,新湖期货,,1.0,,,0.0
2662,2016-09-22,新湖期货,,1.0,,,0.0
2664,2016-09-23,新湖期货,,1.0,,,0.0
2666,2016-09-26,新湖期货,,1.0,,,0.0
2669,2016-09-27,新湖期货,,1.0,,,0.0
2671,2016-09-28,新湖期货,1.0,1.0,1.0,,1.0
2673,2016-09-29,新湖期货,,1.0,,,1.0
2675,2016-09-30,新湖期货,,1.0,,,1.0
2677,2016-10-10,新湖期货,,1.0,,,1.0
2679,2016-10-11,新湖期货,,1.0,,,1.0
2682,2016-10-13,新湖期货,,1.0,,,1.0
2685,2016-10-14,新湖期货,,1.0,,,1.0
2688,2016-10-17,新湖期货,1.0,1.0,1.0,,1.0
2691,2016-10-18,新湖期货,,1.0,,,1.0
2693,2016-10-19,新湖期货,,1.0,,,1.0
2695,2016-10-20,新湖期货,,1.0,,,1.0
2697,2016-10-21,新湖期货,,1.0,,,1.0
2699,2016-10-24,新湖期货,1.0,1.0,1.0,,1.0
2702,2016-10-25,新湖期货,1.0,1.0,1.0,,1.0
2705,2016-10-26,新湖期货,1.0,1.0,1.0,,1.0
2708,2016-10-27,新湖期货,,1.0,,,1.0
2711,2016-10-28,新湖期货,,1.0,,,1.0
2714,2016-10-31,新湖期货,1.0,1.0,1.0,,1.0
2717,2016-11-01,新湖期货,1.0,1.0,1.0,,1.0
2720,2016-11-02,新湖期货,1.0,1.0,1.0,,1.0
2722,2016-11-03,新湖期货,,1.0,,,1.0
2724,2016-11-04,新湖期货,,1.0,,,1.0
2727,2016-11-07,新湖期货,,1.0,,,1.0
2729,2016-11-08,新湖期货,,1.0,,,1.0
2731,2016-11-09,新湖期货,,1.0,,,1.0
2733,2016-11-10,新湖期货,,1.0,,,1.0
2735,2016-11-11,新湖期货,-1.0,1.0,,0.0,0.0
2737,2016-11-14,新湖期货,,1.0,,,0.0
2739,2016-11-16,新湖期货,,1.0,,,0.0
2741,2016-11-17,新湖期货,,1.0,,,0.0
2743,2016-11-18,新湖期货,-1.0,1.0,,0.0,0.0
2745,2016-11-21,新湖期货,,1.0,,,0.0
2747,2016-11-22,新湖期货,-1.0,1.0,,0.0,0.0
2749,2016-11-23,新湖期货,-1.0,1.0,,0.0,0.0
2751,2016-11-24,新湖期货,-1.0,1.0,,0.0,0.0
2754,2016-11-25,新湖期货,,1.0,,,0.0
2757,2016-11-28,新湖期货,,1.0,,,0.0
2760,2016-11-29,新湖期货,,1.0,,,0.0
2763,2016-11-30,新湖期货,-1.0,1.0,,0.0,0.0
2766,2016-12-01,新湖期货,-1.0,1.0,,0.0,0.0
2769,2016-12-02,新湖期货,,1.0,,,0.0
2772,2016-12-05,新湖期货,,1.0,,,0.0
2775,2016-12-06,新湖期货,,1.0,,,0.0
2778,2016-12-07,新湖期货,,1.0,,,0.0
2781,2016-12-08,新湖期货,,1.0,,,0.0
1057,2012-12-06,永安期货,,-1.0,,,0.0
1060,2012-12-07,永安期货,,-1.0,,,0.0
1063,2012-12-10,永安期货,,-1.0,,,0.0
1066,2012-12-11,永安期货,,-1.0,,,0.0
1069,2012-12-12,永安期货,,-1.0,,,0.0
1072,2012-12-13,永安期货,,-1.0,,,0.0
1075,2012-12-14,永安期货,,-1.0,,,0.0
1078,2012-12-17,永安期货,,-1.0,,,0.0
1081,2012-12-18,永安期货,,-1.0,,,0.0
1084,2012-12-19,永安期货,,-1.0,,,0.0
1087,2012-12-20,永安期货,,1.0,,,0.0
1090,2012-12-21,永安期货,,1.0,,,0.0
1092,2012-12-24,永安期货,,1.0,,,0.0
1095,2012-12-25,永安期货,,1.0,,,0.0
1100,2012-12-27,永安期货,,1.0,,,0.0
1103,2012-12-28,永安期货,,1.0,,,0.0
1106,2012-12-31,永安期货,,1.0,,,0.0
1109,2013-01-04,永安期货,,1.0,,,0.0
1112,2013-01-07,永安期货,,1.0,,,0.0
1115,2013-01-08,永安期货,,1.0,,,0.0
1118,2013-01-09,永安期货,,1.0,,,0.0
1121,2013-01-10,永安期货,,1.0,,,0.0
1124,2013-01-11,永安期货,,1.0,,,0.0
1127,2013-01-14,永安期货,,1.0,,,0.0
1130,2013-01-15,永安期货,,1.0,,,0.0
1133,2013-01-16,永安期货,,1.0,,,0.0
1136,2013-01-17,永安期货,,1.0,,,0.0
1139,2013-01-18,永安期货,,1.0,,,0.0
1142,2013-01-21,永安期货,,1.0,,,0.0
1145,2013-01-22,永安期货,,1.0,,,0.0
1148,2013-01-23,永安期货,,1.0,,,0.0
1151,2013-01-24,永安期货,,1.0,,,0.0
1160,2013-01-30,永安期货,,1.0,,,0.0
1167,2013-02-20,永安期货,,1.0,,,0.0
1184,2013-03-07,永安期货,,1.0,,,0.0
1186,2013-03-08,永安期货,,1.0,,,0.0
1188,2013-03-11,永安期货,,1.0,,,0.0
1190,2013-03-12,永安期货,,1.0,,,0.0
1192,2013-03-13,永安期货,,1.0,,,0.0
1194,2013-03-14,永安期货,,1.0,,,0.0
1197,2013-03-15,永安期货,,1.0,,,0.0
1200,2013-03-18,永安期货,,1.0,,,0.0
1213,2013-03-28,永安期货,,-1.0,,,0.0
1215,2013-03-29,永安期货,,-1.0,,,0.0
1217,2013-04-01,永安期货,,-1.0,,,0.0
1219,2013-04-02,永安期货,,-1.0,,,0.0
1222,2013-04-03,永安期货,,-1.0,,,0.0
1225,2013-04-08,永安期货,,-1.0,,,0.0
1228,2013-04-09,永安期货,,-1.0,,,0.0
1231,2013-04-10,永安期货,,-1.0,,,0.0
1234,2013-04-11,永安期货,,-1.0,,,0.0
1237,2013-04-12,永安期货,,-1.0,,,0.0
1242,2013-05-28,永安期货,,-1.0,,,0.0
1244,2013-06-18,永安期货,,-1.0,,,0.0
1247,2013-06-19,永安期货,,-1.0,,,0.0
1249,2013-06-20,永安期货,,-1.0,,,0.0
1251,2013-06-21,永安期货,,-1.0,,,0.0
1253,2013-06-24,永安期货,,-1.0,,,0.0
1255,2013-06-25,永安期货,,-1.0,,,0.0
1257,2013-06-26,永安期货,,-1.0,,,0.0
1259,2013-06-27,永安期货,,-1.0,,,0.0
1261,2013-06-28,永安期货,,-1.0,,,0.0
1263,2013-07-01,永安期货,,-1.0,,,0.0
1265,2013-07-03,永安期货,,-1.0,,,0.0
1267,2013-07-08,永安期货,,-1.0,,,0.0
1269,2013-07-11,永安期货,,1.0,,,0.0
1271,2013-07-17,永安期货,,1.0,,,0.0
1274,2013-07-18,永安期货,,1.0,,,0.0
1277,2013-07-19,永安期货,,1.0,,,0.0
1280,2013-07-22,永安期货,,1.0,,,0.0
1283,2013-07-23,永安期货,,-1.0,,,0.0
1286,2013-07-24,永安期货,,-1.0,,,0.0
1288,2013-07-26,永安期货,,-1.0,,,0.0
1290,2013-07-29,永安期货,,-1.0,,,0.0
1292,2013-07-30,永安期货,,-1.0,,,0.0
1294,2013-07-31,永安期货,,-1.0,,,0.0
1296,2013-08-01,永安期货,,-1.0,,,0.0
1298,2013-08-02,永安期货,,-1.0,,,0.0
1300,2013-08-05,永安期货,,-1.0,,,0.0
1302,2013-08-06,永安期货,,-1.0,,,0.0
1304,2013-08-07,永安期货,,-1.0,,,0.0
1306,2013-08-08,永安期货,,1.0,,,0.0
1309,2013-08-09,永安期货,,1.0,,,0.0
1312,2013-08-12,永安期货,,1.0,,,0.0
1314,2013-08-13,永安期货,,1.0,,,0.0
1316,2013-08-14,永安期货,,1.0,,,0.0
1318,2013-08-15,永安期货,,1.0,,,0.0
1320,2013-08-16,永安期货,,1.0,,,0.0
1322,2013-08-19,永安期货,,1.0,,,0.0
