update_date,open,high,low,close,volume,close_yes,max10,max20,max30,max60,max100,min10,min20,min30,min60,min100,close_return_yes,volatility_20,volatility_60,volatility_100,volatility_200,stop_ma10,p_ma10,p_ma30,p_ma60,p_ma100,position,close_return,daily_return,cum_return
2015-09-11,405.66,413.79,401.74,403.6,4240514.0,406.67,406.67,406.67,440.83,452.05,518.17,363.13,362.52,341.15,341.15,341.15,0.0283317785216,0.0190303399025,0.0227016908502,0.0211534712478,0.0189966105021,0,0,0,0,0,0.392279790254,-0.00757775726746,-0.00297260103148,0.149824125448
2015-09-14,402.97,407.11,397.23,397.66,2994652.0,403.6,406.67,406.67,440.83,452.05,518.17,372.19,362.52,341.15,341.15,341.15,-0.00757775726746,0.0191021044876,0.0224485056988,0.0210919381842,0.0189049827527,0,0,0,0,0,0.376587166774,-0.0148269196495,-0.00558362766279,0.144240497785
2015-09-15,396.73,400.11,388.29,389.22,2910262.0,397.66,406.67,406.67,440.83,452.05,518.17,380.88,362.52,341.15,341.15,341.15,-0.0148269196495,0.018760031072,0.022247643267,0.0211464887936,0.0189286575149,0,0,0,0,0,0.376587166774,-0.0214526323769,-0.00807878604666,0.136161711739
2015-09-16,389.73,395.93,387.75,393.63,3546670.0,389.22,406.67,406.67,440.83,452.05,518.17,381.21,362.52,341.15,341.15,341.15,-0.0214526323769,0.019306545138,0.0223342026746,0.0210516432241,0.0189842952562,0,0,0,0,0,0.376587166774,0.0112666453327,0.00424287404489,0.140404585783
2015-09-17,393.69,395.47,388.44,390.02,3476358.0,393.63,406.67,406.67,440.83,452.05,518.17,381.21,362.52,341.15,341.15,341.15,0.0112666453327,0.0192935502319,0.0223776718689,0.0210831280716,0.0189888772326,0,0,0,0,0,0.376587166774,-0.00921336192564,-0.00346963386404,0.136934951919
2015-09-18,390.5,391.58,383.68,384.53,2497538.0,390.02,406.67,406.67,440.83,452.05,518.17,381.21,362.52,341.15,341.15,341.15,-0.00921336192564,0.0193513939249,0.0224001524386,0.0206095829759,0.0189911245874,0,0,0,0,0,0.376587166774,-0.014176210551,-0.00533857896701,0.131596372952
2015-09-21,383.66,390.13,383.66,386.81,2428022.0,384.53,406.67,406.67,432.06,452.05,518.17,381.21,362.52,341.15,341.15,341.15,-0.014176210551,0.0190083474051,0.0220727363899,0.0202758470872,0.0190139163729,0,0,0,0,0,0.376587166774,0.00591180708998,0.00222631068253,0.133822683635
2015-09-22,386.89,388.35,376.93,379.64,2887538.0,386.81,406.67,406.67,431.9,452.05,518.17,384.53,362.52,341.15,341.15,341.15,0.00591180708998,0.0190208181286,0.02197203904,0.0202331301669,0.0188940198637,-1,0,0,0,0,0.376587166774,-0.0187101811367,-0.00704601410411,0.126776669531
2015-09-23,378.15,379.65,367.74,374.14,3836722.0,379.64,406.67,406.67,424.16,452.05,518.17,379.64,362.52,341.15,341.15,341.15,-0.0187101811367,0.0194676511917,0.0220785023901,0.0200409800178,0.0189210427795,-1,0,0,0,0,0.376587166774,-0.0145933763415,-0.00549567825012,0.121280991281
2015-09-24,373.79,375.86,370.92,372.66,1605466.0,374.14,406.67,406.67,410.42,452.05,518.17,374.14,362.52,341.15,341.15,341.15,-0.0145933763415,0.0164433775084,0.0220403773388,0.0200868024505,0.0189295772815,-1,0,0,0,0,0.376587166774,-0.00396358312149,-0.001492634538,0.119788356743
2015-09-25,371.43,380.27,369.22,375.94,3455066.0,372.66,403.6,406.67,410.25,452.05,518.17,372.66,363.13,341.15,341.15,341.15,-0.00396358312149,0.0164035765947,0.0216675309259,0.0198972532591,0.018923012212,0,0,0,0,0,0.376587166774,0.00876308038918,0.00330006361597,0.123088420359
2015-09-28,374.96,374.96,360.72,361.6,2361648.0,375.94,397.66,406.67,410.25,452.05,518.17,372.66,372.19,341.15,341.15,341.15,0.00876308038918,0.0164866612939,0.0216721834162,0.0198027121629,0.018905656466,-1,-1,0,0,0,0.376587166774,-0.0388909276704,-0.0146458242646,0.108442596094
2015-09-29,359.04,364.23,354.31,359.94,2597434.0,361.6,393.63,406.67,406.67,452.05,518.17,361.6,361.6,341.15,341.15,341.15,-0.0388909276704,0.0179003413439,0.0221486572037,0.0199462007378,0.0190203064699,-1,-1,0,0,0,0.376587166774,-0.00460127762496,-0.00173278210433,0.10670981399
2015-09-30,361.38,362.07,357.47,358.54,1102352.0,359.94,393.63,406.67,406.67,452.05,518.17,359.94,359.94,341.15,341.15,341.15,-0.00460127762496,0.0169492994966,0.0220146803832,0.0198072399101,0.0190190227268,-1,-1,0,0,0,-0.415042138128,-0.00389712106636,0.00161746945993,0.10832728345
2015-10-08,363.84,371.71,361.2,365.85,1612358.0,358.54,390.02,406.67,406.67,452.05,518.17,358.54,358.54,341.15,341.15,341.15,-0.00389712106636,0.0163251311843,0.0215844115109,0.0197923319062,0.0189750260335,0,0,0,0,0,-0.382214336338,0.0201831835033,-0.00771430208793,0.100612981362
2015-10-09,365.89,384.61,364.94,382.82,2932678.0,365.85,386.81,406.67,406.67,452.05,518.17,358.54,358.54,341.15,341.15,341.15,0.0201831835033,0.0171889254533,0.0207865354683,0.0198714285707,0.0190093503569,0,0,0,0,0,-0.403728083127,0.0453414914879,-0.0183056334446,0.0823073479172
2015-10-12,381.99,381.99,369.67,371.44,3364838.0,382.82,386.81,406.67,406.67,452.05,518.17,358.54,358.54,358.09,341.15,341.15,0.0453414914879,0.0202151763202,0.0189310637967,0.0204015582204,0.0192851878831,0,0,0,0,0,-0.403728083127,-0.0301775611063,0.0121835288989,0.0944908768161
2015-10-13,370.41,370.81,363.51,368.33,2509362.0,371.44,382.82,406.67,406.67,452.05,518.17,358.54,358.54,358.09,341.15,341.15,-0.0301775611063,0.0208721683112,0.0177957025249,0.0205352103598,0.0193905833141,0,0,0,0,0,-0.403728083127,-0.00840806824263,0.0033945732744,0.0978854500905
2015-10-14,367.86,372.53,366.17,367.62,2379548.0,368.33,382.82,406.67,406.67,452.05,518.17,358.54,358.54,358.09,341.15,341.15,-0.00840806824263,0.02069908669,0.0178086204452,0.0204866624249,0.0193397888724,0,0,0,0,0,-0.403728083127,-0.00192947950342,0.000778985061349,0.0986644351518
2015-10-15,368.14,371.36,365.83,367.53,2188286.0,367.62,382.82,406.67,406.67,452.05,518.17,358.54,358.54,358.54,341.15,341.15,-0.00192947950342,0.0197043065697,0.0177988779272,0.0204329325691,0.019327038999,0,0,0,0,0,-0.403728083127,-0.000244847991429,9.88520102374e-05,0.098763287162
2015-10-16,366.25,367.31,360.53,360.91,2942898.0,367.53,382.82,403.6,406.67,452.05,518.17,358.54,358.54,358.54,341.15,341.15,-0.000244847991429,0.0182467712201,0.0177339221557,0.0204101344125,0.0193151661297,0,0,0,0,0,-0.403728083127,-0.0181763282028,0.00733829414361,0.106101581306
2015-10-19,361.34,365.65,361.0,362.72,2467164.0,360.91,382.82,397.66,406.67,452.05,518.17,358.54,358.54,358.54,341.15,341.15,-0.0181763282028,0.0184762067389,0.0178899534577,0.0204382575581,0.0193324451741,0,0,0,0,0,-0.403728083127,0.00500256698784,-0.00201967678072,0.104081904525
2015-10-20,361.55,367.46,361.28,362.97,2395310.0,362.72,382.82,393.63,406.67,452.05,518.17,358.54,358.54,358.54,341.15,341.15,0.00500256698784,0.01848647709,0.0178690021033,0.0204424369575,0.0193331928552,0,0,0,0,0,-0.403728083127,0.000688999462278,-0.000278168432181,0.103803736093
2015-10-21,362.99,365.02,356.87,357.25,2929838.0,362.97,382.82,393.63,406.67,452.05,518.17,358.54,358.54,358.54,341.15,341.15,0.000688999462278,0.0180825907765,0.0178619145615,0.0203198998462,0.0193188502046,-1,-1,-1,0,0,-0.403728083127,-0.0158843694115,0.0064129660142,0.110216702107
2015-10-22,356.46,362.33,354.85,358.94,2262184.0,357.25,382.82,390.02,406.67,452.05,518.17,357.25,357.25,357.25,341.15,341.15,-0.0158843694115,0.0179349085801,0.0174562480401,0.0203701268444,0.0193263215274,0,0,0,0,0,-0.403728083127,0.00471942679115,-0.00190536513185,0.108311336975
2015-10-23,359.07,361.48,355.76,361.48,2011614.0,358.94,382.82,386.81,406.67,452.05,518.17,357.25,357.25,357.25,341.15,341.15,0.00471942679115,0.0180268116058,0.0174701239973,0.0203128301091,0.0192726753671,0,0,0,0,0,-0.670573729896,0.00705147143262,-0.00472853149983,0.103582805475
2015-10-26,362.33,362.33,356.04,356.37,2071756.0,361.48,371.44,386.81,406.67,452.05,518.17,357.25,357.25,357.25,341.15,341.15,0.00705147143262,0.0180304726577,0.0170380563315,0.0203090558979,0.0192703487028,-1,-1,-1,0,0,-0.670573729896,-0.0142371980642,0.00954709100918,0.113129896484
2015-10-27,356.57,358.7,351.09,355.79,2811580.0,356.37,368.33,382.82,406.67,452.05,518.17,356.37,356.37,356.37,341.15,341.15,-0.0142371980642,0.0180638617146,0.0171008339456,0.0203470660701,0.0192916740331,-1,-1,-1,0,0,-0.670573729896,-0.00162884781014,0.00109226255148,0.114222159036
2015-10-28,355.66,356.96,347.76,348.88,2537014.0,355.79,367.62,382.82,406.67,452.05,518.17,355.79,355.79,355.79,341.15,341.15,-0.00162884781014,0.01773749846,0.0170619681519,0.0203426293826,0.0192910170662,-1,-1,-1,0,0,-0.685982042571,-0.0196126456249,0.013453922706,0.127676081742
2015-10-29,349.05,350.7,346.76,349.3,2605534.0,348.88,367.53,382.82,406.67,452.05,518.17,348.88,348.88,348.88,341.15,341.15,-0.0196126456249,0.0179408697721,0.0171259442703,0.0204079009919,0.0192608349345,0,0,0,0,0,-0.684205900632,0.00120312827828,-0.000823187467213,0.126852894275
2015-10-30,350.28,355.34,349.26,353.27,3116924.0,349.3,362.97,382.82,406.67,452.05,518.17,348.88,348.88,348.88,341.15,341.15,0.00120312827828,0.0179709421902,0.0169932589961,0.0202740923778,0.0191402378953,0,0,0,0,0,-0.691950621281,0.0113014852758,-0.00782006975802,0.119032824517
2015-11-02,353.23,353.68,349.69,350.39,2127750.0,353.27,362.97,382.82,406.67,452.05,518.17,348.88,348.88,348.88,341.15,341.15,0.0113014852758,0.018068848977,0.0167704081779,0.020318527529,0.0191078515315,0,0,0,0,0,-0.691950621281,-0.00818581724642,0.00566418132935,0.124697005846
2015-11-03,349.64,349.99,337.95,341.35,4088510.0,350.39,362.97,382.82,406.67,452.05,518.17,348.88,348.88,348.88,341.15,341.15,-0.00818581724642,0.0160615956624,0.0166799595744,0.0202817077449,0.0190776629225,-1,-1,-1,0,0,-0.691950621281,-0.0261384759779,0.0180865346923,0.142783540538
2015-11-04,340.96,345.61,340.15,344.61,2481426.0,341.35,361.48,382.82,406.67,452.05,511.16,341.35,341.35,341.35,341.15,341.15,-0.0261384759779,0.016971420778,0.0169202511315,0.0203540842433,0.0189361426346,0,0,0,0,0,-0.691950621281,0.00950499896113,-0.00657698993643,0.136206550602
2015-11-05,344.83,349.03,340.35,340.35,2765232.0,344.61,361.48,382.82,406.67,452.05,509.33,341.35,341.35,341.35,341.15,341.15,0.00950499896113,0.0171829169519,0.0169738182921,0.0203735437746,0.018935966503,-1,-1,-1,-1,-1,-0.739516289783,-0.0124388429315,0.00919872697387,0.145405277576
2015-11-06,338.77,344.07,337.56,342.12,2703302.0,340.35,361.48,382.82,406.67,452.05,506.91,340.35,340.35,340.35,340.35,340.35,-0.0124388429315,0.0165030829907,0.0169504204338,0.0203940162055,0.018950101436,0,0,0,0,0,-0.739516289783,0.00518705281862,-0.00383591005534,0.14156936752
2015-11-09,341.56,345.09,339.22,342.66,2675874.0,342.12,356.37,371.44,406.67,452.05,504.01,340.35,340.35,340.35,340.35,340.35,0.00518705281862,0.0120852399727,0.0166328056501,0.0204079541853,0.0189559128244,0,0,0,0,0,-0.955052481752,0.00157714919225,-0.00150626025015,0.14006310727
2015-11-10,343.13,344.41,339.11,341.25,1727088.0,342.66,355.79,368.33,406.67,452.05,504.01,340.35,340.35,340.35,340.35,340.35,0.00157714919225,0.0106951174078,0.0165969454398,0.0200097565225,0.0189002020592,0,0,0,0,0,-0.955052481752,-0.00412335540566,0.00393802081332,0.144001128084
2015-11-11,341.24,342.23,337.91,338.0,1402756.0,341.25,353.27,367.62,406.67,444.87,504.01,340.35,340.35,340.35,340.35,340.35,-0.00412335540566,0.0106456547302,0.0165801349911,0.0199788512052,0.0188976566536,-1,-1,-1,-1,-1,-0.955052481752,-0.00956945101615,0.00913932794198,0.153140456026
2015-11-12,337.97,340.61,335.81,337.47,1903036.0,338.0,353.27,367.53,406.67,444.87,504.01,338.0,338.0,338.0,338.0,338.0,-0.00956945101615,0.0107111858581,0.0165995431281,0.0199025738134,0.0189030100217,-1,-1,-1,-1,-1,-0.955052481752,-0.00156927801017,0.00149874285818,0.154639198884
2015-11-13,337.24,342.41,336.47,339.53,1972534.0,337.47,353.27,362.97,406.67,440.83,504.01,337.47,337.47,337.47,337.47,337.47,-0.00156927801017,0.0106895172351,0.0165822048513,0.0198861964726,0.0188474142932,0,0,0,0,0,-1.21043177909,0.00608569086493,-0.00736631362065,0.147272885263
2015-11-16,338.85,342.69,334.43,335.43,2146102.0,339.53,350.39,362.97,406.67,440.83,504.01,337.47,337.47,337.47,337.47,337.47,0.00608569086493,0.0104006528179,0.0165378036656,0.019740348973,0.0188560793313,-1,-1,-1,-1,-1,-1.20606723742,-0.0121490175104,0.0146525319862,0.161925417249
2015-11-17,336.01,336.5,328.48,329.32,2920186.0,335.43,344.61,362.97,406.67,440.83,497.77,335.43,335.43,335.43,335.43,335.43,-0.0121490175104,0.0104085584956,0.0162274043871,0.0195976976599,0.0188656999308,-1,-1,-1,-1,-1,-1.20606723742,-0.0183833683972,0.0221715783373,0.184096995587
2015-11-18,328.69,329.78,324.44,326.94,2126848.0,329.32,344.61,361.48,406.67,440.83,492.29,329.32,329.32,329.32,329.32,329.32,-0.0183833683972,0.0108300979567,0.0163387139197,0.0196078516131,0.0188867899736,-1,-1,-1,-1,-1,-1.22654133101,-0.00725325460716,0.00889641656006,0.192993412147
2015-11-19,326.67,326.86,314.22,317.56,3103166.0,326.94,342.66,361.48,406.67,440.83,492.29,326.94,326.94,326.94,326.94,326.94,-0.00725325460716,0.0105358372399,0.0163139409657,0.0195966773939,0.0187666360889,-1,-1,-1,-1,-1,-1.23252038146,-0.0291098909661,0.0358785339177,0.228871946064
2015-11-20,316.83,321.43,315.33,317.42,2682310.0,317.56,342.66,361.48,406.67,440.83,492.29,317.56,317.56,317.56,317.56,317.56,-0.0291098909661,0.0116461812898,0.0166029007107,0.0197726229717,0.018862376525,-1,-1,-1,-1,-1,-1.20392286814,-0.0004409587775,0.00053088035614,0.229402826421
2015-11-23,317.5,318.39,313.07,313.3,2453238.0,317.42,342.66,356.37,406.67,432.06,492.29,317.42,317.42,317.42,317.42,317.42,-0.0004409587775,0.0113158667714,0.0164420870919,0.0194944202198,0.0188102335603,-1,-1,-1,-1,-1,-1.22193577739,-0.0130646201213,0.0159641267442,0.245366953165
2015-11-24,313.78,316.19,308.91,313.28,3481312.0,313.3,341.25,355.79,406.67,431.9,492.29,313.3,313.3,313.3,313.3,313.3,-0.0130646201213,0.0112766339497,0.0164925874569,0.0194458003575,0.0188117332284,-1,-1,-1,-1,-1,-1.1521968907,-6.38386160006e-05,7.35546548625e-05,0.24544050782
2015-11-25,311.89,317.51,310.84,315.26,2825410.0,313.28,339.53,353.27,406.67,424.16,492.29,313.28,313.28,313.28,313.28,313.28,-6.38386160006e-05,0.0113171367016,0.016453594024,0.0194462773223,0.01881206373,0,0,0,0,0,-1.17447731098,0.00630033585625,-0.0073996015147,0.238040906305
2015-11-26,314.03,327.22,312.0,314.35,4589140.0,315.26,339.53,353.27,406.67,410.42,492.29,313.28,313.28,313.28,313.28,313.28,0.00630033585625,0.0112030627049,0.0154451797423,0.0194107499953,0.0188188747083,0,0,0,0,0,-1.17547045041,-0.00289068036933,0.00339790935571,0.241438815661
2015-11-27,314.29,315.71,310.65,311.75,1946242.0,314.35,339.53,353.27,406.67,410.25,492.29,313.28,313.28,313.28,313.28,313.28,-0.00289068036933,0.011119569094,0.0154384375133,0.0191733638215,0.0187993049402,-1,-1,-1,-1,-1,-1.17547045041,-0.00830543026892,0.00976278785902,0.25120160352
2015-11-30,311.44,311.44,302.3,302.97,2571562.0,311.75,335.43,350.39,406.67,410.25,492.29,311.75,311.75,311.75,311.75,311.75,-0.00830543026892,0.0104241176593,0.0154477831416,0.019163205987,0.0188043946475,-1,-1,-1,-1,-1,-1.17547045041,-0.0285677938536,0.0335805975081,0.284782201028
2015-12-01,302.44,303.12,298.06,299.32,2336194.0,302.97,329.32,344.61,406.67,406.67,492.29,302.97,302.97,302.97,302.97,302.97,-0.0285677938536,0.0115578279349,0.0153878842232,0.019289480514,0.0188970270592,-1,-1,-1,-1,-1,-1.20620989761,-0.0121205554944,0.0146199340019,0.29940213503
2015-12-02,296.01,300.34,294.17,297.09,4341546.0,299.32,326.94,344.61,406.67,406.67,492.29,299.32,299.32,299.32,299.32,299.32,-0.0121205554944,0.0107502411409,0.0150268497864,0.0192278018976,0.018874756555,-1,-1,-1,-1,-1,-1.24595841195,-0.00747811201084,0.0093174165654,0.308719551595
2015-12-03,296.02,299.67,293.01,293.95,2714370.0,297.09,317.56,342.66,406.67,406.67,492.29,297.09,297.09,297.09,297.09,297.09,-0.00747811201084,0.0100624159679,0.0147881149102,0.0189607323369,0.0188611046288,-1,-1,-1,-1,-1,-1.18141887695,-0.0106254383531,0.0125530934462,0.321272645041
2015-12-04,293.66,295.76,287.72,291.39,3501790.0,293.95,317.42,342.66,406.67,406.67,492.29,293.95,293.95,293.95,293.95,293.95,-0.0106254383531,0.0100228942303,0.0148077721079,0.0183662673332,0.0188591894182,-1,-1,-1,-1,-1,-1.23341111336,-0.00874710876592,0.0107887811617,0.332061426203
2015-12-07,291.82,296.52,290.73,294.74,2493874.0,291.39,315.26,342.66,406.67,406.67,492.29,291.39,291.39,291.39,291.39,291.39,-0.00874710876592,0.00958173244587,0.0147475775982,0.0166838151128,0.0188511995795,0,0,0,0,0,-1.28361635875,0.0114310357028,-0.0146730644256,0.317388361777
2015-12-08,293.91,294.64,286.91,287.93,2030320.0,294.74,315.26,341.25,406.67,406.67,492.29,291.39,291.39,291.39,291.39,291.39,0.0114310357028,0.0103259061802,0.0147677397748,0.0155471127268,0.0188759802133,-1,-1,-1,-1,-1,-1.29074819164,-0.0233762167475,0.0301728094942,0.347561171272
2015-12-09,287.25,290.58,285.62,287.58,1548564.0,287.93,315.26,339.53,406.67,406.67,492.29,287.93,287.93,287.93,287.93,287.93,-0.0233762167475,0.0108742557963,0.0148195972221,0.0156861800904,0.0189165857893,-1,-1,-1,-1,-1,-1.29074819164,-0.00121631263801,0.00156995333798,0.349131124609
2015-12-10,287.83,289.98,282.58,284.38,2151080.0,287.58,314.35,339.53,406.67,406.67,492.29,287.58,287.58,287.58,287.58,287.58,-0.00121631263801,0.0109906029978,0.0143125110798,0.0156845330167,0.0189141231019,-1,-1,-1,-1,-1,-1.30382512441,-0.0111897104314,0.0145894255953,0.363720550205
2015-12-11,284.79,288.8,283.26,288.11,2111558.0,284.38,311.75,339.53,403.6,406.67,492.29,284.38,284.38,284.38,284.38,284.38,-0.0111897104314,0.0109009414977,0.0136315730494,0.0156437686911,0.018922807464,0,0,0,0,0,-1.26681789441,0.01303097969,-0.016507878253,0.347212671952
2015-12-14,288.23,294.03,286.26,291.31,2922614.0,288.11,302.97,335.43,397.66,406.67,492.29,284.38,284.38,284.38,284.38,284.38,0.01303097969,0.0114868761234,0.0138480807194,0.0157199388443,0.0188977885031,0,0,0,0,0,-1.27185963375,0.0110456405886,-0.0140485043935,0.333164167558
2015-12-15,290.97,298.82,289.67,289.67,3843782.0,291.31,299.32,329.32,393.63,406.67,489.01,284.38,284.38,284.38,284.38,284.38,0.0110456405886,0.0122160995036,0.0139588432175,0.0157643930511,0.0188769696935,0,0,0,0,0,-1.27185963375,-0.00564564823581,0.00718047209749,0.340344639656
2015-12-16,289.64,294.29,288.41,293.73,1958208.0,289.67,297.09,326.94,393.63,406.67,484.89,284.38,284.38,284.38,284.38,284.38,-0.00564564823581,0.0119227234792,0.0137948519952,0.0157560817355,0.0188759889333,0,0,0,0,0,-1.27185963375,0.0139186340232,-0.017702548771,0.322642090885
2015-12-17,294.4,296.87,292.74,293.67,2752328.0,293.73,294.74,317.56,390.02,406.67,484.89,284.38,284.38,284.38,284.38,284.38,0.0139186340232,0.0127551653678,0.0138517366417,0.0154443469954,0.0188247133176,0,0,0,0,0,-1.27185963375,-0.000204290092641,0.000259828322405,0.322901919207
2015-12-18,293.93,302.33,293.7,300.87,2887876.0,293.67,294.74,317.42,386.81,406.67,482.23,284.38,284.38,284.38,284.38,284.38,-0.000204290092641,0.0114975838642,0.0138527868408,0.0154445802334,0.0187601089667,1,0,0,0,0,-1.27185963375,0.0242215898268,-0.030806462366,0.292095456841
2015-12-21,301.77,311.31,301.77,309.9,4384528.0,300.87,300.87,315.26,386.81,406.67,482.23,284.38,284.38,284.38,284.38,284.38,0.0242215898268,0.0131001389615,0.014289024991,0.015400736657,0.0188519551544,1,0,0,0,0,-1.27185963375,0.0295713870255,-0.0376106534717,0.25448480337
2015-12-22,309.57,311.32,304.41,309.35,3276874.0,309.9,309.9,315.26,382.82,406.67,482.23,284.38,284.38,284.38,284.38,284.38,0.0295713870255,0.014693098421,0.0148837737711,0.0156858096329,0.0189862268515,0,0,0,0,0,-1.27185963375,-0.00177634281671,0.00225925872427,0.256744062094
2015-12-23,308.57,309.41,303.25,304.43,2462052.0,309.35,309.9,315.26,382.82,406.67,475.56,284.38,284.38,284.38,284.38,284.38,-0.00177634281671,0.0146951330347,0.0147542087375,0.0156668937799,0.0189836774644,0,0,0,0,0,-1.27185963375,-0.0160321463121,0.0203906397368,0.277134701831
2015-12-24,304.93,309.78,304.21,306.12,2561170.0,304.43,309.9,314.35,382.82,406.67,459.96,284.38,284.38,284.38,284.38,284.38,-0.0160321463121,0.0149863054149,0.0147738447445,0.0156449327121,0.0189907801274,0,0,0,0,0,-1.27185963375,0.00553600627686,-0.00704102291573,0.270093678915
2015-12-25,306.04,307.57,305.07,306.29,1045812.0,306.12,309.9,311.75,382.82,406.67,459.96,288.11,284.38,284.38,284.38,284.38,0.00553600627686,0.0150707023088,0.0148189334262,0.0155641078599,0.0188313253232,0,0,0,0,0,-1.27185963375,0.000555183633078,-0.000706115652231,0.269387563263
2015-12-28,306.18,311.18,305.07,309.7,2646226.0,306.29,309.9,309.9,382.82,406.67,459.96,289.67,284.38,284.38,284.38,284.38,0.000555183633078,0.0149847376513,0.0147435862507,0.0153558178228,0.0188085874502,0,0,0,0,0,-1.27185963375,0.0110717214044,-0.0140816755303,0.255305887732
2015-12-29,310.2,316.34,308.93,315.81,3514166.0,309.7,309.9,309.9,382.82,406.67,459.96,289.67,284.38,284.38,284.38,284.38,0.0110717214044,0.0136964160225,0.0141029756039,0.015345642844,0.018798908436,1,1,0,0,0,-1.27185963375,0.0195366799522,-0.0248479146087,0.230457973124
2015-12-30,315.74,324.3,315.36,320.46,3653142.0,315.81,315.81,315.81,382.82,406.67,459.96,293.67,284.38,284.38,284.38,284.38,0.0195366799522,0.0139158325421,0.0143858457212,0.0154474809214,0.0188527581922,1,1,0,0,0,-1.27185963375,0.0146166966484,-0.0185903864459,0.211867586678
2015-12-31,320.11,328.73,318.6,321.09,4048576.0,320.46,320.46,320.46,382.82,406.67,459.96,293.67,284.38,284.38,284.38,284.38,0.0146166966484,0.0139438444057,0.0145460499527,0.015529477834,0.0188786237522,1,1,0,0,0,0.484422295444,0.00196399408466,0.00095140252273,0.2128189892
2016-01-04,324.16,326.6,318.48,320.42,3263308.0,321.09,321.09,321.09,382.82,406.67,459.03,300.87,284.38,284.38,284.38,284.38,0.00196399408466,0.0135372539637,0.0142653073381,0.0154805150314,0.0188668540292,0,0,0,0,0,0.476539107882,-0.00208882244583,-0.000995405584858,0.211823583616
2016-01-05,324.54,324.61,318.22,323.27,2786368.0,320.42,321.09,321.09,371.44,406.67,459.03,304.43,284.38,284.38,284.38,284.38,-0.00208882244583,0.0132758620979,0.0128294774941,0.0152598647972,0.0188602616769,1,1,0,0,0,0.47535712313,0.00885525213583,0.00420940717988,0.216032990795
2016-01-06,323.13,324.24,315.13,317.14,3084112.0,323.27,323.27,323.27,368.33,406.67,454.68,304.43,284.38,284.38,284.38,284.38,0.00885525213583,0.0132199991764,0.0124089758811,0.015268932195,0.0188655142757,0,0,0,0,0,0.47535712313,-0.019144570593,-0.00910050800064,0.206932482795
2016-01-07,316.56,321.72,315.77,318.4,2538720.0,317.14,323.27,323.27,367.62,406.67,452.05,304.43,284.38,284.38,284.38,284.38,-0.019144570593,0.0127747137788,0.0125746356317,0.0153552170952,0.0188976703025,0,0,0,0,0,0.498776299931,0.00396513720881,0.00197771646573,0.208910199261
2016-01-08,317.8,317.8,309.43,310.37,2974770.0,318.4,323.27,323.27,367.53,406.67,452.05,306.12,284.38,284.38,284.38,284.38,0.00396513720881,0.0126979219586,0.0126021171765,0.0153590449029,0.0187429583016,0,0,0,0,0,0.498776299931,-0.0255433198166,-0.0127404025461,0.196169796714
2016-01-11,309.97,309.97,302.95,303.45,2443912.0,310.37,323.27,323.27,362.97,406.67,452.05,306.29,288.11,284.38,284.38,284.38,-0.0255433198166,0.0140048634528,0.0129474216387,0.015530938443,0.018818942418,-1,0,0,0,0,0.498776299931,-0.0225482818718,-0.0112465486018,0.184923248113
2016-01-12,303.89,305.02,297.33,298.2,2068604.0,303.45,323.27,323.27,362.97,406.67,452.05,303.45,289.67,284.38,284.38,284.38,-0.0225482818718,0.0150666348446,0.0130472420399,0.0156141463188,0.0188482272346,-1,0,0,0,0,0.498776299931,-0.0174524499512,-0.0087048684114,0.176218379701
2016-01-13,298.89,303.9,296.36,298.51,2138388.0,298.2,323.27,323.27,362.97,406.67,452.05,298.2,289.67,284.38,284.38,284.38,-0.0174524499512,0.0155645910928,0.0131387386184,0.0154566471463,0.018860146189,0,0,0,0,0,0.498776299931,0.0010390307784,0.000518243927164,0.176736623628
2016-01-14,299.38,302.89,296.15,302.68,2548268.0,298.51,323.27,323.27,361.48,406.67,452.05,298.2,293.67,284.38,284.38,284.38,0.0010390307784,0.0154821102811,0.0131406013562,0.0154515055305,0.0188403788978,0,0,0,0,0,0.498776299931,0.0138727087173,0.00691937832402,0.183656001952
2016-01-15,302.78,308.64,301.83,304.04,3116440.0,302.68,323.27,323.27,361.48,406.67,452.05,298.2,293.67,284.38,284.38,284.38,0.0138727087173,0.0154801752021,0.0132173250496,0.0155164003557,0.0188352172447,0,0,0,0,0,0.498776299931,0.00448312987152,0.00223607892942,0.185892080882
2016-01-18,303.89,318.68,303.89,316.14,4469030.0,304.04,323.27,323.27,361.48,406.67,452.05,298.2,298.2,284.38,284.38,284.38,0.00448312987152,0.0154884836969,0.0132150928888,0.0154989630081,0.0188289628412,0,0,0,0,0,0.498776299931,0.0390258817514,0.0194651849015,0.205357265783
2016-01-19,316.08,320.45,314.03,319.02,2477656.0,316.14,323.27,323.27,356.37,406.67,452.05,298.2,298.2,284.38,284.38,284.38,0.0390258817514,0.0169083759671,0.0142239114242,0.0159288619218,0.0190229257903,0,0,0,0,0,0.498776299931,0.00906864329505,0.0045232243481,0.209880490131
2016-01-20,318.52,319.43,310.46,310.95,2269848.0,319.02,319.02,323.27,355.79,406.67,452.05,298.2,298.2,284.38,284.38,284.38,0.00906864329505,0.0157617596753,0.0142087736499,0.015965251328,0.0189312183173,0,0,0,0,0,0.498776299931,-0.0256216691944,-0.0127794813588,0.197101008773
