update_date,update_date,open,high,low,close,volume,position_all,close_yes,max10,max20,max30,max60,max100,min10,min20,min30,min60,min100,close_return_yes,volatility_20,volatility_60,volatility_100,volatility_200,stop_ma10,p_ma10,p_ma30,p_ma60,p_ma100,position,close_return,daily_return,cum_return
2012-05-07,2012-05-07,15460.0,15470.0,15370.0,15385.0,31116.0,127906.0,15540.0,15680.0,15680.0,16270.0,16270.0,19085.0,15470.0,15345.0,15340.0,14575.0,13850.0,0.000321802094492,0.00779273923471,0.00921596955827,0.0106901145493,0.0165246393291,-1,0,0,0,0,0.9188443741,-0.0100243361655,-0.00921080488975,1.12087190277
2012-05-08,2012-05-08,15500.0,15540.0,15465.0,15465.0,71460.0,135484.0,15385.0,15680.0,15680.0,16270.0,16270.0,19085.0,15385.0,15345.0,15340.0,14575.0,13850.0,-0.0100243361655,0.00809691656942,0.00907257350118,0.00977018817078,0.016532049786,0,0,0,0,0,0.9188443741,0.00518639736303,0.00476549203886,1.12563739481
2012-05-09,2012-05-09,15400.0,15430.0,15290.0,15340.0,138044.0,149760.0,15465.0,15680.0,15680.0,16270.0,16270.0,19085.0,15385.0,15345.0,15340.0,14575.0,13850.0,0.00518639736303,0.00707260652678,0.00899639343636,0.00978538708633,0.0165373357391,-1,-1,0,0,0,0.9188443741,-0.00811561019792,-0.00745698277275,1.11818041204
2012-05-10,2012-05-10,15300.0,15350.0,15250.0,15310.0,136710.0,166470.0,15340.0,15680.0,15680.0,16145.0,16270.0,19085.0,15340.0,15340.0,15340.0,14575.0,13850.0,-0.00811561019792,0.00726130921784,0.0087757111243,0.009805343099,0.0165442655097,-1,-1,-1,0,0,0.9188443741,-0.00195758626952,-0.00179871713056,1.1163816949
2012-05-11,2012-05-11,15295.0,15315.0,15100.0,15115.0,144326.0,166804.0,15310.0,15680.0,15680.0,16140.0,16270.0,19085.0,15310.0,15310.0,15310.0,14575.0,13850.0,-0.00195758626952,0.00725551743082,0.00873223279241,0.00980330330134,0.0165258167084,-1,-1,-1,0,0,-1.06615118922,-0.0128185814382,0.0136665458444,1.13004824075
2012-05-14,2012-05-14,15195.0,15215.0,14910.0,14970.0,146478.0,170570.0,15115.0,15680.0,15680.0,16140.0,16270.0,19085.0,15115.0,15115.0,15115.0,14575.0,13850.0,-0.0128185814382,0.00715875993431,0.00886710964352,0.00983641707452,0.0165464919909,-1,-1,-1,0,0,-1.70645671254,-0.00963942979988,0.0164492696871,1.14649751044
2012-05-15,2012-05-15,14900.0,15040.0,14840.0,15025.0,112858.0,167562.0,14970.0,15680.0,15680.0,16140.0,16270.0,19085.0,14970.0,14970.0,14970.0,14575.0,13850.0,-0.00963942979988,0.00683891830679,0.00888580218103,0.0098771854098,0.0164653823891,0,0,0,0,0,-1.70965081201,0.00366728198973,-0.00626977163164,1.1402277388
2012-05-16,2012-05-16,14980.0,15065.0,14855.0,14860.0,112424.0,172690.0,15025.0,15680.0,15680.0,16140.0,16270.0,19085.0,14970.0,14970.0,14970.0,14575.0,13850.0,0.00366728198973,0.00692468686478,0.00881641188647,0.00985721506565,0.0164687036822,-1,-1,-1,0,0,-1.71249894953,-0.0110424411317,0.0189101688382,1.15913790764
2012-05-17,2012-05-17,14915.0,15025.0,14870.0,14975.0,103566.0,168020.0,14860.0,15540.0,15680.0,16140.0,16270.0,19085.0,14860.0,14860.0,14860.0,14575.0,13850.0,-0.0110424411317,0.00665358992443,0.00884227551357,0.00990494641105,0.0164755033025,0,0,0,0,0,-1.71249894953,0.0077091047119,-0.0132018337209,1.14593607392
2012-05-18,2012-05-18,14910.0,14950.0,14785.0,14855.0,95034.0,165960.0,14975.0,15540.0,15680.0,16140.0,16270.0,19085.0,14860.0,14860.0,14860.0,14575.0,13850.0,0.0077091047119,0.00694185275475,0.00849954330106,0.0098399038036,0.016480080447,-1,-1,-1,0,0,-1.74985079386,-0.00804563508694,0.014078660944,1.16001473487
2012-05-21,2012-05-21,14930.0,15090.0,14925.0,14990.0,73620.0,161022.0,14855.0,15465.0,15680.0,16140.0,16270.0,19085.0,14855.0,14855.0,14855.0,14575.0,13850.0,-0.00804563508694,0.00648899282477,0.00855122966879,0.00955818031882,0.0163596947092,0,0,0,0,0,-1.74985079386,0.00904680319994,-0.0158305557613,1.1441841791
2012-05-22,2012-05-22,15005.0,15020.0,14935.0,14945.0,35654.0,158028.0,14990.0,15465.0,15680.0,16140.0,16270.0,19085.0,14855.0,14855.0,14855.0,14575.0,13850.0,0.00904680319994,0.00693880403265,0.00863852371778,0.00943080504854,0.0163743539471,0,0,0,0,0,-1.76989364596,-0.0030065163786,0.00532121423497,1.14950539334
2012-05-23,2012-05-23,14880.0,14880.0,14685.0,14755.0,51458.0,151074.0,14945.0,15340.0,15680.0,16140.0,16270.0,19085.0,14855.0,14855.0,14855.0,14575.0,13850.0,-0.0030065163786,0.00685116084947,0.0085024200374,0.00930216928035,0.0163691039974,-1,-1,-1,0,0,-1.76989364596,-0.012794787341,0.0226454128163,1.17215080616
2012-05-24,2012-05-24,14750.0,14755.0,14620.0,14725.0,36474.0,145862.0,14755.0,15310.0,15680.0,16140.0,16270.0,19085.0,14755.0,14755.0,14755.0,14575.0,13850.0,-0.012794787341,0.00727323481517,0.00862431476158,0.00932413105264,0.0163621138605,-1,-1,-1,0,0,-1.76989364596,-0.00203527885725,0.00360222711721,1.17575303327
2012-05-25,2012-05-25,14725.0,14780.0,14685.0,14765.0,23376.0,140196.0,14725.0,15115.0,15680.0,16140.0,16270.0,19085.0,14725.0,14725.0,14725.0,14575.0,13850.0,-0.00203527885725,0.00725211982558,0.00861131667017,0.00932625964943,0.0163372256485,0,0,0,0,0,-1.78089323066,0.00271278565824,-0.00483118161499,1.17092185166
2012-05-28,2012-05-28,14950.0,15000.0,14870.0,15000.0,103570.0,153190.0,14765.0,15025.0,15680.0,16140.0,16270.0,19085.0,14725.0,14725.0,14725.0,14575.0,13850.0,0.00271278565824,0.007298057139,0.00861963703279,0.00929440712156,0.0162718570316,0,0,0,0,0,-1.70671728071,0.0157906859063,-0.0269502365106,1.14397161515
2012-05-29,2012-05-29,14960.0,15040.0,14925.0,15020.0,96348.0,163956.0,15000.0,15025.0,15680.0,16140.0,16270.0,18915.0,14725.0,14725.0,14725.0,14575.0,13850.0,0.0157906859063,0.00816385812421,0.00879512751674,0.00942596908798,0.0162979652505,0,0,0,0,0,-1.70671728071,0.00133244523378,-0.00227410730609,1.14169750784
2012-05-30,2012-05-30,14965.0,14970.0,14845.0,14895.0,94034.0,169120.0,15020.0,15020.0,15680.0,16140.0,16270.0,18915.0,14725.0,14725.0,14725.0,14575.0,13850.0,0.00133244523378,0.00818175343458,0.00866071032451,0.00938345867535,0.0162889839853,0,0,0,0,0,-1.70671728071,-0.00835706017074,0.0142631390093,1.15596064685
2012-05-31,2012-05-31,14795.0,14845.0,14700.0,14795.0,79814.0,171130.0,14895.0,15020.0,15540.0,16075.0,16270.0,18915.0,14725.0,14725.0,14725.0,14575.0,13850.0,-0.00835706017074,0.0081286959402,0.00870518016242,0.0090974642965,0.016286756358,0,0,0,0,0,-1.70671728071,-0.00673630031307,0.0114969601524,1.167457607
2012-06-01,2012-06-01,14790.0,14870.0,14735.0,14770.0,104626.0,175950.0,14795.0,15020.0,15540.0,16075.0,16270.0,18455.0,14725.0,14725.0,14725.0,14575.0,13850.0,-0.00673630031307,0.00803706961716,0.00853223964717,0.00911148475319,0.0162736749105,0,0,0,0,0,-1.70671728071,-0.00169118930888,0.00288638201842,1.17034398902
2012-06-04,2012-06-04,14665.0,14680.0,14470.0,14550.0,188344.0,182186.0,14770.0,15020.0,15465.0,16050.0,16270.0,18395.0,14725.0,14725.0,14725.0,14575.0,13850.0,-0.00169118930888,0.00801322779102,0.00836610659261,0.00910807625353,0.0161886003635,-1,-1,-1,-1,0,-1.70671728071,-0.0150071029258,0.0256128818968,1.19595687092
2012-06-05,2012-06-05,14655.0,14740.0,14630.0,14685.0,101394.0,175358.0,14550.0,15020.0,15465.0,16050.0,16270.0,18250.0,14550.0,14550.0,14550.0,14550.0,13850.0,-0.0150071029258,0.00832936135561,0.00854505848276,0.00914931381565,0.0162177133099,0,0,0,0,0,-1.70671728071,0.00923557103308,-0.0157625086794,1.18019436224
2012-06-06,2012-06-06,14780.0,14850.0,14685.0,14815.0,101882.0,170726.0,14685.0,15020.0,15340.0,16050.0,16270.0,17360.0,14550.0,14550.0,14550.0,14550.0,13850.0,0.00923557103308,0.00857891975973,0.00843401153232,0.00907188227873,0.0162272246108,0,0,0,0,0,-2.05959920422,0.00881361637494,-0.0181525172721,1.16204184497
2012-06-07,2012-06-07,14860.0,14880.0,14715.0,14720.0,85590.0,173766.0,14815.0,15020.0,15310.0,16050.0,16270.0,17360.0,14550.0,14550.0,14550.0,14550.0,13850.0,0.00881361637494,0.00883610937147,0.00831242106229,0.00911427981702,0.0156677059412,0,0,0,0,0,-2.05959920422,-0.0064330677248,0.0132495411667,1.17529138613
2012-06-08,2012-06-08,14750.0,14775.0,14685.0,14710.0,82958.0,170578.0,14720.0,15020.0,15115.0,16050.0,16270.0,17360.0,14550.0,14550.0,14550.0,14550.0,13850.0,-0.0064330677248,0.00889832989365,0.00812068704658,0.00911628364767,0.0155843294206,0,0,0,0,0,-2.05959920422,-0.000679578687384,0.00139965972374,1.17669104586
2012-06-11,2012-06-11,14835.0,14980.0,14710.0,14885.0,94212.0,167264.0,14710.0,15020.0,15025.0,16050.0,16270.0,17360.0,14550.0,14550.0,14550.0,14550.0,13850.0,-0.000679578687384,0.0085252208943,0.00798621258034,0.00907083632991,0.0155142886444,0,0,0,0,0,-2.05959920422,0.0118264598544,-0.0243577673048,1.15233327855
2012-06-12,2012-06-12,14770.0,14790.0,14705.0,14760.0,52152.0,170052.0,14885.0,15020.0,15025.0,16050.0,16270.0,17360.0,14550.0,14550.0,14550.0,14550.0,13850.0,0.0118264598544,0.00877531620898,0.00816064971181,0.00914760656076,0.0154788553331,0,0,0,0,0,-2.05959920422,-0.00843317529541,0.0173689611275,1.16970223968
2012-06-13,2012-06-13,14805.0,14850.0,14735.0,14820.0,54614.0,168946.0,14760.0,14895.0,15020.0,15980.0,16270.0,17360.0,14550.0,14550.0,14550.0,14550.0,13850.0,-0.00843317529541,0.00890468683408,0.00809649775709,0.00910532209917,0.0154850644675,0,0,0,0,0,-2.05959920422,0.00405680069561,-0.00835538348435,1.1613468562
2012-06-14,2012-06-14,14780.0,14845.0,14750.0,14770.0,55318.0,166032.0,14820.0,14885.0,15020.0,15980.0,16270.0,17360.0,14550.0,14550.0,14550.0,14550.0,13850.0,0.00405680069561,0.00863459036465,0.00806282781556,0.00905013957068,0.0154853491683,0,0,0,0,0,-2.05959920422,-0.00337952332465,0.00696046355008,1.16830731975
2012-06-15,2012-06-15,14830.0,14930.0,14820.0,14910.0,61700.0,157992.0,14770.0,14885.0,15020.0,15980.0,16270.0,17360.0,14550.0,14550.0,14550.0,14550.0,13850.0,-0.00337952332465,0.00845863312667,0.008067353233,0.00902701837049,0.0154587947182,1,0,0,0,0,-2.05959920422,0.00943403223336,-0.0194303252804,1.14887699446
2012-06-18,2012-06-18,14980.0,15130.0,14910.0,14980.0,67080.0,152618.0,14910.0,14910.0,15020.0,15885.0,16270.0,17360.0,14550.0,14550.0,14550.0,14550.0,13850.0,0.00943403223336,0.00856094821112,0.00812204543494,0.0090509667374,0.0153615568069,1,0,0,0,0,-2.05959920422,0.00468384931243,-0.00964685231654,1.13923014215
2012-06-19,2012-06-19,14920.0,14935.0,14840.0,14860.0,42094.0,152252.0,14980.0,14980.0,15020.0,15885.0,16270.0,17360.0,14685.0,14550.0,14550.0,14550.0,13850.0,0.00468384931243,0.00837685175447,0.00812455949025,0.00906313164757,0.015279950678,0,0,0,0,0,-2.05959920422,-0.00804293879946,0.0165652303509,1.1557953725
2012-06-20,2012-06-20,14910.0,14965.0,14880.0,14930.0,29670.0,147174.0,14860.0,14980.0,15020.0,15820.0,16270.0,17360.0,14710.0,14550.0,14550.0,14550.0,13850.0,-0.00804293879946,0.00854494806015,0.00817267313433,0.00898241370555,0.0152864426436,0,0,0,0,0,-2.05959920422,0.00469957226149,-0.00967923528992,1.14611613721
2012-06-21,2012-06-21,14770.0,14780.0,14625.0,14630.0,42548.0,140622.0,14930.0,14980.0,15020.0,15680.0,16270.0,17360.0,14710.0,14550.0,14550.0,14550.0,13850.0,0.00469957226149,0.00807973987252,0.00819705522039,0.00899663290433,0.0152808781902,-1,0,0,0,0,-2.05959920422,-0.0202983965191,0.0418065613175,1.18792269853
2012-06-25,2012-06-25,14550.0,14645.0,14490.0,14565.0,98020.0,155854.0,14630.0,14980.0,15020.0,15680.0,16270.0,17360.0,14630.0,14550.0,14550.0,14550.0,13850.0,-0.0202983965191,0.00932766264201,0.00840441145458,0.00915306033806,0.0153373505303,-1,0,0,0,0,-2.05959920422,-0.00445282462063,0.00917103404517,1.19709373257
2012-06-26,2012-06-26,14570.0,14620.0,14255.0,14315.0,191762.0,196358.0,14565.0,14980.0,15020.0,15680.0,16270.0,17360.0,14565.0,14550.0,14550.0,14550.0,13850.0,-0.00445282462063,0.00934249968746,0.00839657830529,0.00906487536646,0.0153244678584,-1,-1,-1,-1,0,-2.05959920422,-0.0173134518613,0.0356587716758,1.23275250425
2012-06-27,2012-06-27,14325.0,14345.0,14145.0,14245.0,271328.0,222384.0,14315.0,14980.0,15020.0,15680.0,16270.0,17360.0,14315.0,14315.0,14315.0,14315.0,13850.0,-0.0173134518613,0.00920192064824,0.00857284224532,0.00919079300039,0.0153691246898,-1,-1,-1,-1,0,-2.05959920422,-0.00490197060021,0.0100960947473,1.242848599
2012-06-28,2012-06-28,14300.0,14385.0,14245.0,14350.0,207200.0,213348.0,14245.0,14980.0,14980.0,15680.0,16270.0,17360.0,14245.0,14245.0,14245.0,14245.0,13850.0,-0.00490197060021,0.00917663212777,0.00846280544439,0.00915448427085,0.0153513855101,0,0,0,0,0,-1.91182592019,0.00734397425576,-0.0140404003394,1.22880819866
2012-06-29,2012-06-29,14330.0,14720.0,14315.0,14585.0,235074.0,191372.0,14350.0,14980.0,14980.0,15680.0,16270.0,17360.0,14245.0,14245.0,14245.0,14245.0,13850.0,0.00734397425576,0.00933287119793,0.00842878906891,0.00903063067739,0.0153622524268,0,0,0,0,0,-1.90295768989,0.0162436611141,-0.0309109998289,1.19789719883
2012-07-02,2012-07-02,14850.0,14850.0,14610.0,14680.0,144106.0,184652.0,14585.0,14980.0,14980.0,15680.0,16270.0,17360.0,14245.0,14245.0,14245.0,14245.0,13850.0,0.0162436611141,0.0100856368698,0.00868367081879,0.00911918541139,0.0154085458585,0,0,0,0,0,-1.90295768989,0.00649241986669,-0.0123548003113,1.18554239852
2012-07-03,2012-07-03,14710.0,14885.0,14680.0,14850.0,165216.0,181562.0,14680.0,14980.0,14980.0,15680.0,16270.0,17360.0,14245.0,14245.0,14245.0,14245.0,13850.0,0.00649241986669,0.0102091888426,0.00867885112265,0.00914786911823,0.0153943549363,0,0,0,0,0,-1.90295768989,0.0115138420623,-0.0219103542927,1.16363204422
2012-07-04,2012-07-04,14890.0,14915.0,14765.0,14830.0,128814.0,174956.0,14850.0,14930.0,14980.0,15680.0,16270.0,17205.0,14245.0,14245.0,14245.0,14245.0,13850.0,0.0115138420623,0.00991734363429,0.00881777612286,0.00909462864907,0.015417213459,0,0,0,0,0,-1.90295768989,-0.00134770909887,0.00256463339342,1.16619667762
2012-07-05,2012-07-05,14835.0,14880.0,14760.0,14850.0,90446.0,171972.0,14830.0,14930.0,14980.0,15680.0,16270.0,17145.0,14245.0,14245.0,14245.0,14245.0,13850.0,-0.00134770909887,0.00973663707103,0.00848411858306,0.00903130945198,0.0154062889572,0,0,0,0,0,-1.90295768989,0.00134770909887,-0.00256463339342,1.16363204422
2012-07-06,2012-07-06,14790.0,14825.0,14645.0,14740.0,162444.0,177688.0,14850.0,14850.0,14980.0,15680.0,16145.0,17145.0,14245.0,14245.0,14245.0,14245.0,13850.0,0.00134770909887,0.00954194375197,0.00848729838932,0.0088719349002,0.0153979278377,0,0,0,0,0,-1.90295768989,-0.00743497848752,0.014148449487,1.17778049371
2012-07-09,2012-07-09,14645.0,14785.0,14630.0,14695.0,107420.0,168944.0,14740.0,14850.0,14980.0,15680.0,16140.0,17145.0,14245.0,14245.0,14245.0,14245.0,13850.0,-0.00743497848752,0.00958069850643,0.00852709839435,0.00886982957249,0.0153987362318,0,0,0,0,0,-1.90295768989,-0.00305758689031,0.00581845848541,1.1835989522
2012-07-10,2012-07-10,14705.0,14790.0,14630.0,14650.0,89192.0,170818.0,14695.0,14850.0,14980.0,15680.0,16140.0,17145.0,14245.0,14245.0,14245.0,14245.0,13850.0,-0.00305758689031,0.00960518784562,0.00836152776848,0.00887242824441,0.0153961456142,0,0,0,0,0,-1.90295768989,-0.0030669644078,0.00583630350444,1.1894352557
2012-07-11,2012-07-11,14645.0,14695.0,14580.0,14655.0,83734.0,173020.0,14650.0,14850.0,14980.0,15680.0,16140.0,17125.0,14245.0,14245.0,14245.0,14245.0,13850.0,-0.0030669644078,0.00920487277203,0.008222451956,0.00884302334413,0.0153452693426,0,0,0,0,0,-1.90295768989,0.000341238699779,-0.000649362807831,1.18878589289
2012-07-12,2012-07-12,14700.0,14720.0,14550.0,14645.0,87864.0,171214.0,14655.0,14850.0,14980.0,15680.0,16140.0,17125.0,14350.0,14245.0,14245.0,14245.0,13850.0,0.000341238699779,0.00902912176385,0.00822033098309,0.00878807989109,0.0153433397966,0,0,0,0,0,-1.90295768989,-0.000682593883159,0.00129894727903,1.19008484017
2012-07-13,2012-07-13,14660.0,14795.0,14645.0,14785.0,90866.0,165582.0,14645.0,14850.0,14980.0,15680.0,16140.0,16945.0,14585.0,14245.0,14245.0,14245.0,13850.0,-0.000682593883159,0.00896917938002,0.00803471050496,0.00874779656473,0.0153407348007,0,0,0,0,0,-1.90295768989,0.00951417302474,-0.0181050687204,1.17197977145
2012-07-16,2012-07-16,14835.0,14860.0,14750.0,14800.0,69238.0,160588.0,14785.0,14850.0,14980.0,15680.0,16140.0,16845.0,14645.0,14245.0,14245.0,14245.0,13850.0,0.00951417302474,0.00921834353662,0.00813857176326,0.00855464350635,0.0153420884334,0,0,0,0,0,-1.90295768989,0.00101402746563,-0.00192965136348,1.17005012009
2012-07-17,2012-07-17,14850.0,14945.0,14755.0,14800.0,75790.0,148318.0,14800.0,14850.0,14980.0,15680.0,16140.0,16845.0,14645.0,14245.0,14245.0,14245.0,13850.0,0.00101402746563,0.00895578741258,0.00800518569209,0.00855488618884,0.0153134509119,0,0,0,0,0,-1.90295768989,0.0,-0.0,1.17005012009
2012-07-18,2012-07-18,14820.0,14840.0,14750.0,14785.0,44718.0,146498.0,14800.0,14850.0,14930.0,15680.0,16140.0,16845.0,14645.0,14245.0,14245.0,14245.0,13850.0,0.0,0.00887756694603,0.00799342708025,0.00855151788624,0.0153120320591,0,0,0,0,0,-1.90295768989,-0.00101402746563,0.00192965136348,1.17197977145
2012-07-19,2012-07-19,14850.0,14870.0,14790.0,14830.0,34468.0,141942.0,14785.0,14850.0,14930.0,15680.0,16140.0,16455.0,14645.0,14245.0,14245.0,14245.0,13850.0,-0.00101402746563,0.008705046687,0.00797650655738,0.00846979930698,0.0153055597259,0,0,0,0,0,-1.90295768989,0.0030390028454,-0.00578309383425,1.16619667762
2012-07-20,2012-07-20,14850.0,14855.0,14675.0,14705.0,47480.0,133898.0,14830.0,14830.0,14850.0,15680.0,16140.0,16455.0,14645.0,14245.0,14245.0,14245.0,13850.0,0.0030390028454,0.00866314144358,0.00798833087504,0.00847061935288,0.0150703501015,0,0,0,0,0,-1.90295768989,-0.00846458414388,0.0161077454883,1.1823044231
2012-07-23,2012-07-23,14610.0,14660.0,14450.0,14465.0,152038.0,161742.0,14705.0,14830.0,14850.0,15680.0,16140.0,16455.0,14645.0,14245.0,14245.0,14245.0,13850.0,-0.00846458414388,0.00756211319082,0.00804999629857,0.00850025800898,0.0150766586451,-1,0,0,0,0,-1.90295768989,-0.0164556335779,0.0313143744589,1.21361879756
2012-07-24,2012-07-24,14440.0,14585.0,14420.0,14560.0,117440.0,155824.0,14465.0,14830.0,14850.0,15680.0,16140.0,16270.0,14465.0,14245.0,14245.0,14245.0,13850.0,-0.0164556335779,0.00838676866824,0.00829215717364,0.008639102839,0.0150986317778,0,0,0,0,0,-1.90295768989,0.00654610434044,-0.0124569595934,1.20116183797
2012-07-25,2012-07-25,14460.0,14520.0,14370.0,14380.0,120934.0,170440.0,14560.0,14830.0,14850.0,15680.0,16140.0,16270.0,14465.0,14245.0,14245.0,14245.0,13850.0,0.00654610434044,0.007495576792,0.00829881394057,0.00861263767606,0.0148823997835,-1,0,0,0,0,-1.90295768989,-0.0124396904756,0.0236722046504,1.22483404262
2012-07-26,2012-07-26,14450.0,14495.0,14420.0,14470.0,68428.0,166818.0,14380.0,14830.0,14850.0,15680.0,16140.0,16270.0,14380.0,14350.0,14245.0,14245.0,13850.0,-0.0124396904756,0.00797415915037,0.00842320106509,0.00860538419082,0.0144541521472,0,0,0,0,0,-1.90295768989,0.00623918835049,-0.0118729114502,1.21296113117
2012-07-27,2012-07-27,14520.0,14650.0,14480.0,14635.0,106430.0,162372.0,14470.0,14830.0,14850.0,15540.0,16075.0,16270.0,14380.0,14380.0,14245.0,14245.0,13850.0,0.00623918835049,0.00792773821628,0.00843907583537,0.00863464601473,0.0140453476366,0,0,0,0,0,-1.90295768989,0.0113383795005,-0.0215764564613,1.19138467471
2012-07-30,2012-07-30,14710.0,14720.0,14605.0,14630.0,78804.0,162192.0,14635.0,14830.0,14850.0,15540.0,16075.0,16270.0,14380.0,14380.0,14245.0,14245.0,13850.0,0.0113383795005,0.00747527780425,0.00852934906136,0.00859740753166,0.0137285211118,0,0,0,0,0,-1.90295768989,-0.000341705111817,0.000650250370205,1.19203492508
2012-07-31,2012-07-31,14690.0,14760.0,14660.0,14715.0,83688.0,157428.0,14630.0,14830.0,14850.0,15465.0,16050.0,16270.0,14380.0,14380.0,14245.0,14245.0,13850.0,-0.000341705111817,0.00732581816627,0.00852804333967,0.00850592562643,0.0137277059018,0,0,0,0,0,-1.90295768989,0.0057931666534,-0.0110241510319,1.18101077405
2012-08-01,2012-08-01,14620.0,14680.0,14550.0,14605.0,101670.0,162244.0,14715.0,14830.0,14850.0,15465.0,16050.0,16270.0,14380.0,14380.0,14245.0,14245.0,13850.0,0.0057931666534,0.00694750524736,0.00848891936216,0.00852865644375,0.0136491526332,0,0,0,0,0,-1.90295768989,-0.00750344584573,0.0142787399728,1.19528951402
2012-08-02,2012-08-02,14510.0,14590.0,14510.0,14570.0,61924.0,165638.0,14605.0,14830.0,14850.0,15340.0,16050.0,16270.0,14380.0,14380.0,14245.0,14245.0,13850.0,-0.00750344584573,0.00712319326165,0.0084967873989,0.00841108551077,0.013234587766,0,0,0,0,0,-1.90295768989,-0.00239931563259,0.0045657961335,1.19985531015
2012-08-03,2012-08-03,14505.0,14580.0,14505.0,14570.0,71038.0,172750.0,14570.0,14715.0,14830.0,15310.0,16050.0,16270.0,14380.0,14380.0,14245.0,14245.0,13850.0,-0.00239931563259,0.0071139877581,0.0084470227152,0.00827714622676,0.0131683116755,0,0,0,0,0,-1.90295768989,0.0,-0.0,1.19985531015
2012-08-06,2012-08-06,14620.0,14700.0,14585.0,14645.0,55266.0,166510.0,14570.0,14715.0,14830.0,15115.0,16050.0,16270.0,14380.0,14380.0,14245.0,14245.0,13850.0,0.0,0.00694973467119,0.00844648540745,0.00814887254245,0.0131676728022,0,0,0,0,0,-1.90295768989,0.00513436007258,-0.00977046998277,1.19008484017
2012-08-07,2012-08-07,14680.0,14680.0,14615.0,14640.0,35548.0,165308.0,14645.0,14715.0,14830.0,15025.0,16050.0,16270.0,14380.0,14380.0,14245.0,14245.0,13850.0,0.00513436007258,0.00703688672507,0.00833164774223,0.00809667762233,0.0131686775162,0,0,0,0,0,-1.90295768989,-0.00034147174653,0.000649806285939,1.19073464646
2012-08-08,2012-08-08,14715.0,14780.0,14670.0,14680.0,62932.0,161048.0,14640.0,14715.0,14830.0,15025.0,16050.0,16270.0,14380.0,14380.0,14245.0,14245.0,13850.0,-0.00034147174653,0.00700415505484,0.00824529897059,0.00809550954074,0.0131672047298,0,0,0,0,0,-1.90295768989,0.0027285146532,-0.00519224794129,1.18554239852
2012-08-09,2012-08-09,14725.0,14800.0,14715.0,14795.0,48682.0,158162.0,14680.0,14715.0,14830.0,15020.0,15980.0,16270.0,14470.0,14380.0,14245.0,14245.0,13850.0,0.0027285146532,0.00703117859508,0.0082383929371,0.00803780512887,0.0131531749873,1,0,0,0,0,-1.90295768989,0.0078032626658,-0.0148492786961,1.17069311982
2012-08-10,2012-08-10,14745.0,14790.0,14520.0,14640.0,78996.0,157746.0,14795.0,14795.0,14830.0,15020.0,15980.0,16270.0,14570.0,14380.0,14245.0,14245.0,13850.0,0.0078032626658,0.00723547580018,0.0081843427909,0.00804144846695,0.0131644931464,0,0,0,0,0,-1.90295768989,-0.010531777319,0.0200415266374,1.19073464646
2012-08-13,2012-08-13,14670.0,14670.0,14585.0,14590.0,36804.0,157962.0,14640.0,14795.0,14830.0,15020.0,15980.0,16270.0,14570.0,14380.0,14245.0,14245.0,13850.0,-0.010531777319,0.00731049845622,0.00822903256356,0.0081003333166,0.0127001692261,0,0,0,0,0,-1.90295768989,-0.00342114599847,0.00651029608602,1.19724494254
2012-08-14,2012-08-14,14575.0,14645.0,14515.0,14635.0,68238.0,156024.0,14590.0,14795.0,14830.0,15020.0,15885.0,16270.0,14570.0,14380.0,14245.0,14245.0,13850.0,-0.00342114599847,0.00732962864907,0.00817748540217,0.00806973826657,0.012697302362,0,0,0,0,0,-1.90295768989,0.00307955760915,-0.00586026783379,1.19138467471
2012-08-15,2012-08-15,14655.0,14655.0,14555.0,14600.0,34890.0,153454.0,14635.0,14795.0,14830.0,15020.0,15885.0,16270.0,14570.0,14380.0,14245.0,14245.0,14245.0,0.00307955760915,0.00737761941939,0.00809778162352,0.00805889851514,0.0121481728375,0,0,0,0,0,-1.90295768989,-0.00239439142956,0.00455642558348,1.19594110029
2012-08-16,2012-08-16,14570.0,14580.0,14330.0,14380.0,102942.0,153636.0,14600.0,14795.0,14830.0,15020.0,15820.0,16270.0,14570.0,14380.0,14245.0,14245.0,14245.0,-0.00239439142956,0.00738853352025,0.00809482647647,0.00805910288224,0.011938801479,-1,0,0,0,0,-1.90295768989,-0.0151831764214,0.028892942328,1.22483404262
2012-08-17,2012-08-17,14450.0,14540.0,14425.0,14520.0,143426.0,158286.0,14380.0,14795.0,14795.0,15020.0,15680.0,16270.0,14380.0,14380.0,14245.0,14245.0,14245.0,-0.0151831764214,0.0080097452389,0.00816245490343,0.00817964657857,0.0114394829938,0,0,0,0,0,-1.90295768989,0.00968865710375,-0.0184371045403,1.20639693808
2012-08-20,2012-08-20,14515.0,14520.0,14360.0,14415.0,130400.0,177914.0,14520.0,14795.0,14795.0,15020.0,15680.0,16270.0,14380.0,14380.0,14245.0,14245.0,14245.0,0.00968865710375,0.00820989544751,0.00826306051019,0.00814088167931,0.0114609336124,0,0,0,0,0,-1.90295768989,-0.00725767830628,0.0138110547437,1.22020799282
2012-08-21,2012-08-21,14450.0,14545.0,14415.0,14525.0,94256.0,172026.0,14415.0,14795.0,14795.0,15020.0,15680.0,16270.0,14380.0,14380.0,14245.0,14245.0,14245.0,-0.00725767830628,0.00750419640381,0.0083029608626,0.00815720307933,0.0114644803608,0,0,0,0,0,-1.90295768989,0.00760197164761,-0.0144662304051,1.20574176242
