一德期货,万达期货,三五九,上海东亚,上海东方,上海东证,上海中期,上海久恒,上海五矿,上海众鑫,上海南都,上海大陆,上海恒洋,上海普民,上海浙石,上海良茂,上海通联,上海金城,上海金源,上海金鹏,东兴期货,东吴期货,东方汇金,东海期货,东航期货,东证期货,东银期货,中信建投,中信新际,中信期货,中信汇理,中化物产,中原期货,中国国际,中大期货,中天期货,中山期货,中州期货,中投期货,中晟期货,中期嘉合,中期期货,中电投,中粮期货,中航期货,中融汇信,中衍期货,中证期货,中诚期货,中谷期货,中财期货,中辉期货,中金期货,中钢期货,中铝国贸,中银国际,乾坤期货,云南国资,云晨期货,五矿实达,五矿期货,五矿海勤,五矿经易,京都期货,信达期货,倍特期货,先融期货,光大期货,兴业期货,兴证期货,冠通期货,创元期货,北京中期,北京首创,北方期货,华信万达,华元期货,华创期货,华安期货,华泰期货,华泰长城,华煜期货,华联期货,华融期货,华西期货,华证期货,华金期货,华鑫期货,华闻期货,华龙期货,南华期货,南粤期货,南证期货,同信久恒,和合期货,和融期货,四川天元,国信期货,国元安泰,国元期货,国元海勤,国富期货,国投安信,国投期货,国民期货,国泰君安,国海良时,国联期货,国贸期货,国都期货,国金期货,国际期货,大华期货,大地期货,大有期货,大越期货,大连良运,大通期货,天富期货,天津金谷,天琪期货,天风期货,天鸿期货,宁波杉立,安信期货,安徽华物,安粮期货,宏源期货,宝利华,宝城期货,山东泉鑫,山西三立,山西物产,山金期货,平安期货,广发期货,广州期货,广晟期货,广永期货,建信期货,建证期货,弘业期货,弘信期货,德盛期货,德邦期货,徽商期货,恒泰期货,成都倍特,招商期货,招金期货,摩根大通,新天期货,新晟期货,新湖期货,新疆天利,新纪元,方正中期,方正期货,无锡国联,晟鑫期货,株冶火炬,株冶集团,格林大华,格林期货,民安期货,民生期货,永安期货,汇鑫期货,江南期货,江海汇鑫,江苏东华,江苏弘业,江苏文峰,江苏苏物,江西瑞奇,河北恒银,河南万达,津投期货,浙商期货,浙新世纪,浙江中大,浙江大地,浙江大越,浙江天地,浙江天马,浙江新华,浙江永安,浙江良时,浙江金达,浙江金迪,海南星海,海富期货,海航东银,海航期货,海证期货,海通期货,深圳金汇,深圳金牛,混沌天成,渤海期货,湖南大有,湖南泰阳,湘财祈年,烟台中州,珠江期货,瑞达期货,瑞龙期货,甘肃陇达,申万期货,盛达期货,神华期货,福能期货,科信期货,紫金矿业,红塔期货,经易期货,美尔雅,苏州中辰,英大期货,葫芦岛锌,西南期货,西部期货,象屿期货,豫粮期货,财富期货,财达期货,辽宁中期,迈科期货,通惠期货,道通期货,重庆先融,金信期货,金元期货,金友期货,金川集团,金昌期货,金瑞期货,金石期货,金鹏期货,鑫国联,鑫德投资,铜冠金源,银建期货,银河期货,锌业股份,锦泰期货,长城伟业,长安期货,长江期货,陕西长安,集成利,集成期货,青铜峡,首创京都,鲁能金穗,鲁证期货,鸿海期货,鼎鑫期货
-3529,-1756,0,1962,0,0,-7411,0,-910,0,0,0,0,0,0,0,0,0,-1168,0,-5278,0,0,0,0,494,0,0,-2923,0,0,0,0,-121,0,0,0,0,0,0,0,0,0,-3624,0,0,811,1355,0,0,0,0,0,-1392,-1220,0,0,0,-406,0,-2694,0,0,0,0,0,0,-2357,0,0,0,0,-1525,370,0,0,0,0,288,0,-682,0,684,0,0,0,0,0,296,0,1143,0,0,0,0,0,0,0,0,0,0,0,0,-200,0,-1240,-2007,0,0,0,1585,0,0,0,349,0,873,0,0,0,0,0,0,3038,-41,0,0,-939,0,0,0,0,0,0,0,137,2472,0,554,0,0,0,0,0,0,0,471,-2467,0,0,0,0,0,34,0,1238,0,455,0,0,0,0,0,1236,0,0,0,0,0,0,0,0,0,0,0,961,0,0,451,0,1839,0,-728,0,0,0,0,0,0,0,0,0,0,0,0,5102,1670,0,0,789,0,0,0,0,0,-30,0,0,1215,0,0,0,0,0,0,-6345,0,0,0,0,0,-100,0,0,0,0,0,-1826,0,0,0,0,0,0,0,0,914,0,0,0,0,0,0,1483,0,464,0,0,0,0,0,0,0,0,0,0,0,0
-3162,-1807,0,1837,0,0,-8262,0,-910,0,0,0,0,0,0,0,0,0,-988,0,-3692,0,0,0,0,-10,0,0,-2308,0,0,0,0,34,0,0,0,0,0,0,0,0,0,-3849,0,0,300,440,0,0,730,0,0,-1993,-1240,-606,0,0,-406,0,-2648,0,0,0,0,0,0,-2499,0,0,0,0,-931,370,0,0,0,0,0,0,-120,0,683,0,0,0,0,0,295,0,838,0,0,0,0,0,0,0,0,0,0,0,0,-821,0,-1240,-2004,0,0,0,1569,0,0,0,428,0,1027,0,0,0,0,0,0,3134,42,0,0,-908,0,0,0,0,0,0,0,171,2269,0,554,0,0,0,0,0,0,0,392,-1757,0,0,0,0,0,120,0,933,0,0,0,0,0,0,0,1317,0,0,0,0,0,0,0,0,0,0,0,961,0,0,487,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4293,1775,0,0,842,0,0,0,0,0,784,0,0,1644,0,0,0,0,0,0,-6375,0,0,0,0,0,0,0,0,0,0,0,-2791,0,0,0,0,0,-20,0,0,185,0,0,0,0,0,0,1580,0,409,0,0,0,0,0,0,0,0,0,-538,0,0
-3236,-1896,0,1715,0,0,-7877,0,-845,0,0,0,0,0,0,0,99,0,-880,0,-3890,0,0,0,-12,-485,0,0,-2321,0,0,0,0,227,0,0,0,0,0,0,0,0,0,-3909,0,0,300,553,0,0,724,0,0,-2286,-1280,0,0,0,-406,0,-3462,0,0,0,0,0,0,-2488,0,0,0,0,-939,319,0,0,0,0,0,0,-720,0,676,0,0,0,0,0,295,0,885,0,0,0,0,0,0,0,0,0,0,0,0,-821,0,-1324,-2299,0,0,0,1592,0,0,0,351,0,1331,0,0,0,0,0,0,3040,45,0,0,-58,0,0,0,0,0,0,0,339,2285,0,654,0,0,0,0,0,0,0,228,-1987,0,0,0,0,0,100,0,1044,0,0,0,0,0,0,0,1273,0,0,0,0,0,0,0,0,0,0,0,912,0,0,810,0,1393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4618,1892,0,0,822,0,0,0,0,0,786,0,0,1491,0,0,0,0,0,0,-5702,0,0,0,0,0,0,0,0,0,0,0,-6627,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,1604,0,409,0,0,0,0,0,260,0,0,0,0,0,0
-4025,-2563,0,1662,0,0,-7689,0,-845,0,0,0,0,0,0,0,87,0,-800,0,-3709,0,0,0,-12,-587,0,0,-2897,0,0,0,0,-507,0,0,0,0,0,0,0,0,0,-3263,0,0,300,176,0,0,0,0,0,-1031,-1360,0,0,0,-386,0,-4348,0,0,0,0,0,0,-2426,0,0,0,0,-768,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,1938,0,0,0,0,0,0,0,0,0,0,0,0,-821,0,-1876,-2854,1028,0,0,1664,0,0,0,376,0,1377,0,0,0,0,0,0,2087,896,0,0,284,0,0,0,0,0,0,0,-480,2280,0,691,0,0,0,0,0,0,0,235,-1987,0,0,0,0,0,-15,0,948,0,1034,0,0,0,0,0,1268,0,0,1044,0,0,0,0,0,0,0,0,908,0,0,859,0,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5127,1555,0,0,2712,0,0,0,0,0,1326,0,0,1670,0,0,0,0,0,0,-6651,0,0,0,0,0,0,0,0,0,0,0,-8317,0,0,0,0,2067,0,0,0,-3083,0,0,0,0,0,0,241,0,409,0,0,0,0,0,255,0,0,0,-1229,0,0
-4691,-2825,0,2633,0,0,-10278,0,-845,0,0,0,0,0,0,0,85,0,-800,0,-3408,0,0,0,0,-173,0,0,-3593,0,0,0,0,-984,0,0,0,0,0,0,0,0,0,-3039,0,0,530,739,0,0,0,0,0,-1286,-1400,0,0,0,-386,0,-5347,0,0,0,0,0,0,-3058,1448,0,0,0,-164,0,0,0,0,0,0,0,-2006,0,0,0,0,0,0,0,0,0,1652,0,0,0,0,0,0,-129,0,0,0,0,0,-841,0,-987,-3268,1332,200,0,645,0,0,0,391,0,1369,220,0,0,0,0,0,3318,1331,0,0,-818,0,0,0,0,0,0,0,627,1857,0,591,0,0,0,0,0,0,0,274,-2845,0,0,55,0,0,-15,0,1109,0,658,0,0,0,0,0,1958,0,0,0,0,0,0,0,0,0,0,0,908,0,0,60,0,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4884,930,0,0,3150,0,0,0,0,0,1453,0,0,1356,0,0,0,0,0,0,-5821,0,0,0,0,0,0,0,0,0,0,0,-9690,0,0,0,0,2289,0,0,0,-2514,0,0,0,0,0,0,216,0,259,0,0,0,0,0,255,0,0,0,-1360,0,0
-3887,-2655,0,2723,0,0,-9243,0,-900,0,0,0,0,0,0,0,85,0,-1255,0,-2043,0,0,0,0,-166,0,0,-3686,0,0,0,0,91,0,0,0,0,0,0,0,0,0,-2766,0,0,430,673,0,0,1648,0,0,-1501,-1400,0,0,0,187,0,-8901,0,0,0,0,0,0,-2857,1783,0,0,0,-299,0,0,0,0,0,0,0,-1555,0,0,0,0,0,0,0,0,0,1751,0,0,-100,0,0,0,-101,0,0,0,0,0,-641,0,-976,-2989,0,200,0,635,0,0,0,318,0,0,220,0,0,0,0,0,1929,56,0,0,-808,0,0,0,0,0,0,0,678,1853,0,611,0,0,0,0,0,0,0,222,-2624,0,0,0,0,0,-15,0,683,0,0,0,0,0,0,0,1675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1463,0,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6109,1480,0,0,2768,0,0,0,0,0,1929,0,0,1209,0,0,0,0,0,0,-9042,0,0,0,0,0,-100,0,0,0,0,0,-9477,0,0,0,0,2324,0,0,0,-2251,0,0,0,0,0,0,1682,0,153,0,0,0,0,0,0,0,0,0,-1311,0,0
-3688,-2639,0,2621,0,0,-10043,0,-900,0,0,0,0,0,0,0,65,0,-640,0,-2041,0,0,0,0,-67,0,0,-3261,0,0,0,0,-932,0,0,0,0,0,0,0,0,0,-2522,0,0,230,713,0,0,0,0,0,-1531,-1420,0,0,0,-390,0,-9074,0,0,0,0,0,0,-2350,1866,0,0,0,-300,-30,0,0,0,0,-452,0,-1705,0,0,0,0,0,0,0,0,0,2490,0,0,-100,0,0,0,0,0,0,0,0,0,-641,0,-971,-3119,0,280,0,635,0,0,0,1746,0,0,220,0,0,0,0,0,1931,-54,0,0,-808,0,1836,0,0,0,0,0,-630,1853,0,631,0,0,0,0,0,0,0,187,-2510,0,0,55,0,0,0,0,736,0,0,0,0,0,0,0,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424,0,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5327,1474,0,0,2655,0,0,0,0,0,1887,0,0,1733,0,0,0,0,0,0,-9087,0,0,0,0,0,-100,0,0,0,0,0,-9528,0,0,0,0,2330,0,0,0,-2028,0,0,0,0,0,0,202,0,-145,0,0,0,0,0,0,0,0,0,-1278,0,0
-3656,-2631,0,2413,0,0,-9435,0,-900,0,0,0,0,0,0,0,65,0,-600,0,-3533,0,0,0,1361,-60,0,0,-3434,0,0,0,0,-966,0,0,0,0,0,0,0,0,0,-2740,0,0,230,1527,0,0,1517,0,0,-3027,-1420,0,0,0,83,0,-9008,0,0,0,0,0,0,-2251,1643,0,0,0,-1485,-30,0,0,0,0,-452,0,-1313,0,0,0,0,0,0,0,0,0,2301,0,0,-100,0,0,0,0,0,0,0,0,0,-641,0,-971,-2986,0,280,0,635,0,0,0,1696,0,0,0,0,0,0,0,0,1931,-48,0,0,-812,0,1684,0,0,0,0,0,-1796,1853,532,731,0,0,0,0,0,0,0,187,-2447,0,0,0,0,0,0,0,414,0,0,0,0,0,0,0,1354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5561,1465,0,0,2202,0,0,0,0,0,1890,0,0,1238,0,0,0,0,0,0,-8990,0,0,0,0,0,-100,0,0,0,0,0,-9570,0,0,0,0,2296,0,0,0,-983,0,0,0,0,0,0,1666,0,393,0,0,0,0,0,155,0,0,0,0,0,0
-3419,-2633,0,2478,0,0,-11225,0,-1385,0,0,0,0,0,0,0,60,0,-600,0,-3013,0,0,0,0,-60,0,0,-2765,0,0,0,0,-921,0,0,0,0,0,0,0,0,0,-2564,0,0,230,2427,0,0,1467,0,0,-1511,-1420,0,0,0,63,0,-8819,0,0,0,0,0,0,-2101,1456,0,0,0,-1362,-30,0,0,0,0,-452,0,-1259,0,0,0,0,0,0,0,0,0,1963,0,0,-100,0,0,0,0,0,0,0,0,0,-641,0,-971,-2453,0,280,0,635,0,0,0,1793,0,0,0,0,0,0,0,0,1933,-69,0,0,658,0,1554,0,0,0,0,0,-134,1853,536,681,0,0,0,0,0,0,0,173,-2413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,1809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,1458,0,0,2202,0,0,0,0,0,1934,0,0,-217,0,0,0,0,0,0,-8936,0,0,0,0,0,-121,0,0,0,0,0,-8021,0,0,0,0,2095,0,0,0,-81,0,0,0,0,0,0,202,0,393,0,0,0,0,0,155,0,0,0,0,0,0
-3431,-2623,0,2477,0,0,-11895,0,-745,0,0,0,0,0,0,-55,0,0,-1729,0,-4797,0,0,0,1266,-80,0,0,-2917,0,0,0,0,-951,0,0,0,0,0,0,0,0,0,-3395,0,0,230,2638,0,0,1478,0,0,-1548,-1420,0,0,0,-171,0,-8190,0,0,0,0,0,0,-2045,0,0,0,0,-309,0,0,0,0,0,-444,0,-1354,0,0,0,0,0,0,0,0,0,2038,0,0,-100,0,0,0,130,0,0,0,0,0,-641,0,-967,-1998,864,400,0,635,0,0,0,1296,0,0,0,0,0,0,0,0,2342,-71,0,0,1396,0,1513,0,0,0,0,0,838,1853,536,273,0,0,0,0,0,0,0,175,-2309,0,0,0,0,0,0,0,486,0,395,0,0,0,0,0,185,0,0,0,0,0,0,0,219,0,0,0,0,0,0,1633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4772,2461,0,0,2155,0,0,0,0,0,2607,0,0,-432,0,0,0,0,0,0,-14494,0,0,0,0,0,-144,0,0,0,0,0,-7836,0,0,0,0,2032,0,0,0,10,0,0,0,0,0,0,494,0,412,0,0,306,0,0,0,0,0,0,462,0,0
-3031,-2604,0,2477,0,0,-11599,0,-680,0,0,0,0,0,0,0,0,0,-1689,0,-3526,0,0,0,1173,-495,0,0,-2853,0,0,0,0,-660,0,0,0,0,0,0,0,0,0,-3088,0,0,230,3058,0,0,1395,0,0,-1468,-1420,0,0,0,27,0,-8333,0,0,0,0,0,0,-2051,1183,0,0,0,-603,0,0,0,0,0,-444,0,-1831,0,0,0,0,0,0,0,0,0,2158,0,0,-100,0,0,0,384,0,0,0,0,0,-611,0,-921,-1985,882,0,0,635,0,0,0,15,0,0,0,0,0,0,0,0,2342,-198,0,0,1045,0,1762,0,0,0,0,0,842,1854,536,435,0,0,0,0,0,0,0,-44,-2579,0,0,0,0,0,0,0,1733,0,383,0,0,0,0,0,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4762,2310,0,0,2243,0,0,0,0,0,2858,0,0,-432,0,0,0,0,0,0,-14489,0,0,0,0,0,-138,0,0,0,0,0,-7722,0,0,0,0,0,0,0,0,-393,0,0,0,0,0,0,498,0,411,0,0,307,0,0,0,0,0,0,133,0,0
-1214,-2477,0,2459,0,0,-10940,0,-615,0,0,0,0,0,0,0,-15,0,-1751,0,-4907,0,0,0,1149,-98,0,0,-2753,0,0,0,0,-525,0,0,0,0,0,0,0,0,0,-3306,0,0,230,3896,0,0,1415,0,0,-2632,-1420,0,0,0,-188,0,-7622,0,0,0,0,0,0,-768,0,0,0,0,-333,0,0,0,0,0,-444,0,-1541,0,0,0,0,0,0,0,0,0,2258,0,0,-160,0,0,0,606,0,0,0,0,0,-611,0,-917,-2413,483,340,0,635,0,0,0,27,0,0,0,0,0,0,0,0,2336,-67,0,0,1124,0,1548,0,0,0,0,0,1175,1704,536,149,0,0,0,0,0,0,0,137,-2758,0,0,55,0,0,0,0,1740,0,379,0,0,0,0,0,2540,0,0,30,0,0,0,0,0,0,0,0,0,0,0,1463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5266,2251,0,0,2210,0,0,0,0,0,2612,0,0,-422,0,0,0,0,0,0,-14330,0,0,0,0,0,-110,0,0,0,0,0,-6811,0,0,0,0,0,0,0,0,1179,0,0,0,0,0,0,463,0,391,0,0,380,0,0,154,0,0,0,-992,0,0
-3069,-2495,0,2428,0,0,-11863,0,-615,0,0,0,0,0,0,0,0,0,-1630,0,-4936,0,0,0,1145,-413,0,0,-3514,0,0,0,0,-403,0,0,0,0,0,0,0,0,0,-3296,0,0,230,3704,0,0,1458,0,0,-2587,-720,0,0,0,18,0,-6843,0,0,0,0,0,0,-1737,0,0,0,0,-603,0,0,0,0,0,-444,0,-1420,0,0,0,0,0,0,0,0,0,1637,0,0,-100,0,0,0,696,0,0,0,0,0,-611,0,-917,-2750,583,0,0,0,0,0,0,-19,0,0,0,0,0,0,0,0,2338,22,0,0,658,0,1487,0,0,0,0,0,1138,1655,536,344,0,0,0,0,0,0,0,55,-2785,0,0,0,0,0,0,0,1821,0,373,0,0,0,0,0,2846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5647,2258,0,0,2323,0,0,0,0,0,2678,0,0,630,0,0,0,0,0,0,-12062,0,0,0,0,0,-100,0,0,0,0,0,-6379,0,0,0,0,0,0,0,0,2103,0,0,0,0,0,0,191,0,409,0,0,377,0,0,154,0,0,0,-1258,0,0
-4087,-3034,0,2429,0,0,-12675,0,-615,0,0,0,0,0,0,0,0,0,-2956,0,-5369,0,0,0,1577,-419,0,0,-3864,0,0,0,0,-1453,0,0,0,0,0,0,0,0,0,-3824,0,0,230,3676,0,0,0,-268,0,-2710,-1100,0,0,0,-111,0,-7269,0,0,0,423,0,0,-2171,0,0,0,0,-603,0,0,0,0,0,-444,0,-1478,0,0,0,411,0,0,0,145,0,2199,0,0,-100,0,0,0,677,0,0,0,0,0,-611,0,-917,-3173,1197,0,0,0,0,0,0,-92,0,0,0,0,0,0,0,370,2358,-51,0,0,804,0,1772,0,0,0,0,0,2707,1601,536,333,0,0,0,0,0,0,0,41,-1934,0,0,0,0,0,1446,0,1883,0,0,0,0,0,0,0,2846,0,0,3572,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6448,1876,0,0,2380,0,0,0,0,0,2857,0,0,766,0,0,0,0,0,0,-12123,0,0,0,0,0,-100,0,0,0,0,0,-6923,0,0,0,0,0,0,0,0,-367,0,0,0,0,0,0,188,0,408,0,0,0,0,0,0,0,0,0,-1994,0,0
-2850,-1790,0,1897,0,0,-11085,0,-690,0,0,0,0,0,70,0,0,0,-3050,0,-4792,61,0,0,1080,-411,0,0,-3275,0,0,0,0,-411,0,0,0,0,0,0,0,0,0,-3680,0,0,230,3305,0,0,1212,0,0,-2377,-900,0,0,0,641,0,-1728,0,0,0,528,0,0,-1173,0,0,0,0,-510,0,0,0,0,0,-361,0,-960,0,0,0,0,0,0,0,145,0,1570,0,0,-100,0,0,0,740,0,0,0,0,0,-611,0,-917,-2906,574,0,0,0,0,0,0,148,0,0,0,0,0,0,0,370,2353,828,0,0,-813,0,1480,0,0,0,0,0,1712,1599,73,341,0,0,0,0,0,0,0,-257,-2095,0,0,-60,0,0,0,0,1253,0,308,0,0,0,0,0,2240,0,0,981,0,0,0,0,0,0,0,0,0,0,0,1593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5113,1968,0,0,2256,0,0,0,0,0,2674,0,0,1031,0,0,0,0,0,0,-11973,0,0,0,0,0,0,0,0,0,0,0,-6058,0,0,0,0,0,0,0,0,282,0,0,0,0,0,0,707,0,-105,0,0,466,0,0,0,0,0,0,-2200,0,0
-3040,-1752,0,1897,0,0,-10530,0,-661,0,0,0,0,0,69,0,0,0,-3162,0,-4552,61,0,59,1181,-409,0,0,-3260,0,0,0,0,-612,0,0,0,0,0,0,0,0,0,-3785,0,0,230,3459,0,0,1197,0,0,-2346,-520,0,0,0,2165,0,-1565,0,0,0,498,0,0,-1083,0,0,0,0,-483,0,0,0,0,0,-362,0,-810,0,0,0,0,0,0,0,145,0,1405,0,0,-100,0,0,0,953,0,0,0,0,0,-611,0,-916,-2759,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,1352,2363,837,0,0,-846,0,1423,0,0,0,0,0,1875,1600,-134,341,0,0,0,0,0,0,0,-183,-2065,0,0,-60,0,0,-286,0,1283,0,308,0,0,0,0,0,2252,0,0,0,0,0,0,0,0,0,0,0,1014,0,0,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5530,1957,0,0,2314,0,0,0,0,0,2698,0,0,48,0,0,0,0,0,0,-11967,0,0,0,0,0,0,0,0,0,0,0,-6176,0,0,0,0,0,-382,0,0,31,0,0,0,0,0,0,658,0,-105,0,0,565,0,0,0,0,0,0,-2125,0,0
-1743,-1378,0,1755,0,0,-10348,0,-661,0,0,0,0,0,69,0,0,0,-3180,0,-4429,61,0,0,1068,-409,0,0,-2958,0,0,0,0,-130,0,0,0,0,0,0,0,0,0,-3199,0,0,230,2575,0,0,1060,0,0,-2458,-520,0,0,0,2439,0,-1357,0,0,0,546,0,0,-1123,0,0,0,0,-773,0,0,0,0,0,-362,0,-519,0,0,0,0,0,0,0,145,0,1659,0,0,-100,0,0,0,1078,0,0,0,0,0,-611,0,-906,-2749,0,0,0,-92,0,0,0,-186,0,0,0,0,0,0,0,370,2345,-370,0,0,-402,0,1418,0,0,0,0,0,1707,2543,0,580,0,0,0,0,0,0,0,-164,-1124,0,0,0,0,-70,-286,0,1282,0,308,0,0,0,0,0,665,0,0,0,0,0,0,0,0,0,0,0,987,0,0,1098,0,0,0,-713,0,0,0,0,0,0,0,0,0,0,0,0,5796,1588,0,0,2112,0,0,0,0,0,2783,0,0,48,0,0,0,0,0,0,-12302,0,0,0,0,0,0,0,0,0,0,0,-5912,0,0,0,0,0,-394,0,0,384,0,0,0,0,0,0,577,0,-105,0,0,669,0,0,0,0,0,0,-1770,0,0
-1792,-1334,0,1755,0,0,-9061,0,-684,0,0,0,0,0,69,0,0,0,-3174,0,-4239,61,0,0,1030,-409,0,0,-2607,0,0,0,0,-738,0,0,0,0,0,0,0,0,0,-2878,0,0,230,2372,0,0,1042,-326,0,-2252,-520,0,0,0,2272,0,-1435,0,0,0,609,0,0,-598,0,0,0,0,-1412,0,0,0,0,0,-362,0,247,0,0,0,0,0,0,0,145,0,1692,0,0,-100,0,0,0,1102,0,0,0,0,0,-611,0,-1660,-3189,0,0,0,-95,0,0,0,153,0,0,0,0,0,0,0,370,1877,295,0,0,111,0,1264,0,0,0,0,0,1828,1604,0,511,0,0,0,0,0,0,0,-150,-1392,0,0,0,0,-135,-855,0,1229,0,308,0,0,0,0,0,685,0,0,0,0,0,0,0,0,0,0,0,982,0,0,0,0,0,0,-716,0,0,0,0,0,0,0,0,0,0,0,0,5414,1184,0,0,2251,0,0,0,0,0,2534,0,0,48,0,0,0,0,0,0,-11931,0,0,0,0,0,0,0,0,0,0,0,-5931,0,0,0,0,0,-394,0,0,812,0,0,0,0,0,0,1745,0,-105,0,0,595,0,0,0,0,0,0,-2135,0,0
-1893,-1386,0,1753,0,0,-8937,0,-562,0,0,0,0,0,69,0,-846,0,-3382,0,-4305,60,0,0,0,-409,0,0,-2557,0,0,0,0,279,0,0,0,0,0,0,0,0,0,-1986,0,0,230,2004,0,0,0,-427,0,-2261,-520,0,0,0,2120,0,-1205,0,0,0,630,0,0,-546,0,0,0,0,-1692,0,0,0,0,0,-362,0,-327,0,0,0,0,0,0,0,70,0,1571,0,0,-70,0,0,0,1143,0,0,0,0,0,-510,0,-781,-2372,0,-60,0,802,0,0,0,138,0,0,233,0,0,0,0,370,2260,295,0,0,65,0,1369,0,0,0,0,0,1852,2491,0,562,0,0,0,0,-353,0,0,-130,-1134,0,0,0,0,0,-286,0,1199,0,308,0,0,0,0,0,702,0,0,0,0,0,0,0,0,0,0,0,-1001,0,0,0,0,0,0,-718,0,0,0,0,0,0,0,0,0,0,0,0,5687,1165,0,0,1409,0,0,0,0,0,2428,0,0,-210,0,0,0,0,0,0,-11842,0,0,0,0,0,0,0,0,0,0,0,-6219,0,0,0,0,0,-396,0,0,1032,0,0,0,0,0,0,1723,0,-105,0,0,619,0,0,0,0,0,0,-2140,0,0
-1974,-1142,0,1353,0,0,-9611,0,-434,0,0,0,0,0,70,0,-861,0,-3275,0,-4309,60,0,0,0,-1129,0,0,-3032,0,0,0,0,1424,0,0,0,0,0,0,0,0,0,-1008,0,0,230,1414,0,0,0,0,0,-2353,-520,0,0,0,2461,0,-1030,0,0,0,637,0,0,0,0,0,0,0,-1498,0,0,0,0,0,-362,0,1239,0,0,846,0,0,0,0,70,0,1723,0,0,-50,0,0,0,1125,0,0,0,0,0,-510,0,-1652,-2376,0,-60,0,777,0,0,213,175,0,0,0,0,0,0,0,0,2097,-579,0,0,95,0,1285,0,0,0,0,0,1880,2355,0,651,0,0,0,0,0,0,0,-95,-641,0,0,0,0,0,-722,0,1294,0,308,0,0,0,0,0,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,-718,0,0,0,0,0,0,0,0,0,0,0,0,5713,-243,0,0,1285,0,0,0,0,0,2356,0,0,-210,0,0,0,0,0,0,-11799,0,0,0,0,0,0,0,0,0,0,0,-6342,0,0,0,0,0,-397,0,0,1667,0,0,0,0,0,0,1631,0,-105,0,0,594,0,0,0,0,0,0,-2880,0,0
-1338,-738,0,1300,0,0,-8406,0,-432,0,0,677,0,0,70,50,-2461,0,-3250,0,-4311,60,0,0,0,-407,0,0,-2742,0,0,0,0,1428,0,0,0,0,0,0,0,0,0,-1654,0,0,230,1284,0,0,0,0,0,-2275,-520,0,0,0,2246,0,583,0,0,0,669,0,0,326,0,0,0,0,-1982,0,0,0,0,0,-362,0,1719,0,0,0,0,0,0,0,70,0,1977,0,0,0,0,0,0,1199,0,0,0,0,0,-510,0,-1649,-3512,0,-60,0,786,0,0,213,135,0,-448,0,0,0,0,0,200,1460,-856,0,0,0,0,1296,0,0,0,0,0,791,2371,0,1075,0,0,0,0,0,0,0,-110,450,0,0,0,0,0,-1586,0,1042,0,308,0,0,0,0,0,686,0,0,0,0,0,0,0,0,0,0,0,-924,0,0,940,0,204,0,-713,0,0,0,0,0,0,0,0,0,0,0,0,5381,-19,0,0,1575,0,0,0,0,0,1653,0,0,-2,0,0,0,0,0,0,-11914,0,0,0,0,0,0,0,0,0,0,0,-6081,0,0,0,0,0,0,0,0,1779,0,0,0,0,0,0,1693,0,-105,0,0,0,0,0,0,0,0,0,-3110,0,0
