category_buy,buy_sum,buy_chg,category_sell,sell_sum,update_date
非期货公司,1800,200,非期货公司,11300,2016-07-28
期货公司  ,30020,-375,期货公司  ,22930,2016-07-28
非期货公司,0,-40,非期货公司,7090,2016-07-28
期货公司  ,21869,-971,期货公司  ,18540,2016-07-28
非期货公司,0,0,非期货公司,3329,2016-07-28
期货公司  ,219735,-11743,期货公司  ,185556,2016-07-28
非期货公司,6400,-240,非期货公司,40579,2016-07-28
期货公司  ,16605,-2048,期货公司  ,13820,2016-07-29
非期货公司,4400,0,非期货公司,7185,2016-07-29
期货公司  ,75202,-4943,期货公司  ,64086,2016-07-29
非期货公司,200,0,非期货公司,11316,2016-07-29
期货公司  ,70953,1905,期货公司  ,61103,2016-07-29
非期货公司,1600,-200,非期货公司,11450,2016-07-29
期货公司  ,30368,348,期货公司  ,23038,2016-07-29
非期货公司,0,0,非期货公司,7330,2016-07-29
期货公司  ,21697,-172,期货公司  ,18368,2016-07-29
非期货公司,0,0,非期货公司,3329,2016-07-29
期货公司  ,214825,-4910,期货公司  ,180415,2016-07-29
非期货公司,6200,-200,非期货公司,40610,2016-07-29
期货公司  ,25895,-626,期货公司  ,20975,2016-06-01
非期货公司,0,0,非期货公司,4920,2016-06-01
期货公司  ,89983,-8684,期货公司  ,77506,2016-06-01
非期货公司,0,0,非期货公司,12477,2016-06-01
期货公司  ,90325,6348,期货公司  ,78351,2016-06-01
非期货公司,5200,0,非期货公司,17174,2016-06-01
期货公司  ,57298,2431,期货公司  ,47092,2016-06-01
非期货公司,120,0,非期货公司,10326,2016-06-01
期货公司  ,19757,206,期货公司  ,15717,2016-06-01
非期货公司,0,0,非期货公司,4040,2016-06-01
期货公司  ,283258,-325,期货公司  ,239641,2016-06-01
非期货公司,5320,0,非期货公司,48937,2016-06-01
期货公司  ,25245,-650,期货公司  ,20375,2016-06-02
非期货公司,0,0,非期货公司,4870,2016-06-02
期货公司  ,84431,-5552,期货公司  ,72114,2016-06-02
非期货公司,0,0,非期货公司,12317,2016-06-02
期货公司  ,90762,437,期货公司  ,78588,2016-06-02
非期货公司,5200,0,非期货公司,17374,2016-06-02
期货公司  ,56017,-1281,期货公司  ,45801,2016-06-02
非期货公司,160,40,非期货公司,10376,2016-06-02
期货公司  ,20202,445,期货公司  ,16162,2016-06-02
非期货公司,0,0,非期货公司,4040,2016-06-02
期货公司  ,276657,-6601,期货公司  ,233040,2016-06-02
非期货公司,5360,40,非期货公司,48977,2016-06-02
期货公司  ,23205,-2040,期货公司  ,19075,2016-06-03
非期货公司,0,0,非期货公司,4130,2016-06-03
期货公司  ,82359,-2072,期货公司  ,70342,2016-06-03
非期货公司,0,0,非期货公司,12017,2016-06-03
期货公司  ,102189,11427,期货公司  ,90315,2016-06-03
非期货公司,5300,100,非期货公司,17174,2016-06-03
期货公司  ,59337,3320,期货公司  ,49121,2016-06-03
非期货公司,160,0,非期货公司,10376,2016-06-03
期货公司  ,20443,241,期货公司  ,16403,2016-06-03
非期货公司,0,0,非期货公司,4040,2016-06-03
期货公司  ,287533,10876,期货公司  ,245256,2016-06-03
非期货公司,5460,100,非期货公司,47737,2016-06-03
期货公司  ,19820,-3385,期货公司  ,16210,2016-06-06
非期货公司,0,0,非期货公司,3610,2016-06-06
期货公司  ,82593,234,期货公司  ,70676,2016-06-06
非期货公司,0,0,非期货公司,11917,2016-06-06
期货公司  ,117052,14863,期货公司  ,105678,2016-06-06
非期货公司,5800,500,非期货公司,17174,2016-06-06
期货公司  ,61640,2303,期货公司  ,52124,2016-06-06
非期货公司,860,700,非期货公司,10376,2016-06-06
期货公司  ,21689,1246,期货公司  ,17649,2016-06-06
非期货公司,0,0,非期货公司,4040,2016-06-06
期货公司  ,302794,15261,期货公司  ,262337,2016-06-06
非期货公司,6660,1200,非期货公司,47117,2016-06-06
期货公司  ,16225,-3595,期货公司  ,12925,2016-06-07
非期货公司,0,0,非期货公司,3300,2016-06-07
期货公司  ,77147,-5446,期货公司  ,66330,2016-06-07
非期货公司,0,0,非期货公司,10817,2016-06-07
期货公司  ,126520,9468,期货公司  ,115846,2016-06-07
非期货公司,6200,400,非期货公司,16874,2016-06-07
期货公司  ,60586,-1054,期货公司  ,51670,2016-06-07
非期货公司,860,0,非期货公司,9776,2016-06-07
期货公司  ,22556,867,期货公司  ,18516,2016-06-07
非期货公司,0,0,非期货公司,4040,2016-06-07
期货公司  ,303034,240,期货公司  ,265287,2016-06-07
非期货公司,7060,400,非期货公司,44807,2016-06-07
期货公司  ,13955,-2270,期货公司  ,10675,2016-06-08
非期货公司,0,0,非期货公司,3280,2016-06-08
期货公司  ,69747,-7400,期货公司  ,59330,2016-06-08
非期货公司,0,0,非期货公司,10417,2016-06-08
期货公司  ,114917,-11603,期货公司  ,104243,2016-06-08
非期货公司,6200,0,非期货公司,16874,2016-06-08
期货公司  ,56806,-3780,期货公司  ,47890,2016-06-08
非期货公司,860,0,非期货公司,9776,2016-06-08
期货公司  ,22593,37,期货公司  ,18553,2016-06-08
非期货公司,0,0,非期货公司,4040,2016-06-08
期货公司  ,278018,-25016,期货公司  ,240691,2016-06-08
非期货公司,7060,0,非期货公司,44387,2016-06-08
期货公司  ,11660,-2295,期货公司  ,8540,2016-06-13
非期货公司,0,0,非期货公司,3120,2016-06-13
期货公司  ,69267,-480,期货公司  ,58850,2016-06-13
非期货公司,0,0,非期货公司,10417,2016-06-13
期货公司  ,109178,-5739,期货公司  ,98504,2016-06-13
非期货公司,6200,0,非期货公司,16874,2016-06-13
期货公司  ,57699,893,期货公司  ,48783,2016-06-13
非期货公司,860,0,非期货公司,9776,2016-06-13
期货公司  ,22690,97,期货公司  ,18650,2016-06-13
非期货公司,0,0,非期货公司,4040,2016-06-13
期货公司  ,270494,-7524,期货公司  ,233327,2016-06-13
非期货公司,7060,0,非期货公司,44227,2016-06-13
期货公司  ,9550,-2110,期货公司  ,6250,2016-06-14
非期货公司,0,0,非期货公司,3300,2016-06-14
期货公司  ,65791,-3476,期货公司  ,55574,2016-06-14
非期货公司,0,0,非期货公司,10217,2016-06-14
期货公司  ,97285,-11893,期货公司  ,86411,2016-06-14
非期货公司,6200,0,非期货公司,17074,2016-06-14
期货公司  ,56807,-892,期货公司  ,47591,2016-06-14
非期货公司,660,-200,非期货公司,9876,2016-06-14
期货公司  ,22831,141,期货公司  ,18791,2016-06-14
非期货公司,0,0,非期货公司,4040,2016-06-14
期货公司  ,252264,-18230,期货公司  ,214617,2016-06-14
非期货公司,6860,-200,非期货公司,44507,2016-06-14
期货公司  ,6790,-2760,期货公司  ,3350,2016-06-15
非期货公司,0,0,非期货公司,3440,2016-06-15
期货公司  ,64050,-1741,期货公司  ,54463,2016-06-15
非期货公司,0,0,非期货公司,9587,2016-06-15
期货公司  ,98065,780,期货公司  ,86991,2016-06-15
非期货公司,6100,-100,非期货公司,17174,2016-06-15
期货公司  ,55456,-1351,期货公司  ,46120,2016-06-15
非期货公司,640,-20,非期货公司,9976,2016-06-15
期货公司  ,23408,577,期货公司  ,19368,2016-06-15
非期货公司,0,0,非期货公司,4040,2016-06-15
期货公司  ,247769,-4495,期货公司  ,210292,2016-06-15
非期货公司,6740,-120,非期货公司,44217,2016-06-15
期货公司  ,62603,-1447,期货公司  ,53839,2016-06-16
非期货公司,0,0,非期货公司,8764,2016-06-16
期货公司  ,96277,-1788,期货公司  ,85953,2016-06-16
非期货公司,6600,500,非期货公司,16924,2016-06-16
期货公司  ,55825,369,期货公司  ,46189,2016-06-16
非期货公司,640,0,非期货公司,10276,2016-06-16
期货公司  ,23851,443,期货公司  ,19261,2016-06-16
非期货公司,0,0,非期货公司,4590,2016-06-16
期货公司  ,238556,-2423,期货公司  ,205242,2016-06-16
非期货公司,7240,500,非期货公司,40554,2016-06-16
期货公司  ,59801,-2802,期货公司  ,51117,2016-06-17
非期货公司,0,0,非期货公司,8684,2016-06-17
期货公司  ,94166,-2111,期货公司  ,83792,2016-06-17
非期货公司,6600,0,非期货公司,16974,2016-06-17
期货公司  ,53776,-2049,期货公司  ,44000,2016-06-17
非期货公司,600,-40,非期货公司,10376,2016-06-17
期货公司  ,24254,403,期货公司  ,19614,2016-06-17
非期货公司,0,0,非期货公司,4640,2016-06-17
期货公司  ,231997,-6559,期货公司  ,198523,2016-06-17
非期货公司,7200,-40,非期货公司,40674,2016-06-17
期货公司  ,55572,-4229,期货公司  ,46888,2016-06-20
非期货公司,0,0,非期货公司,8684,2016-06-20
期货公司  ,95109,943,期货公司  ,84745,2016-06-20
非期货公司,6610,10,非期货公司,16974,2016-06-20
期货公司  ,53590,-186,期货公司  ,43714,2016-06-20
非期货公司,600,0,非期货公司,10476,2016-06-20
期货公司  ,25202,948,期货公司  ,19752,2016-06-20
非期货公司,0,0,非期货公司,5450,2016-06-20
期货公司  ,229473,-2524,期货公司  ,195099,2016-06-20
非期货公司,7210,10,非期货公司,41584,2016-06-20
期货公司  ,51202,-4370,期货公司  ,42878,2016-06-21
非期货公司,0,0,非期货公司,8324,2016-06-21
期货公司  ,94125,-984,期货公司  ,83771,2016-06-21
非期货公司,6620,10,非期货公司,16974,2016-06-21
期货公司  ,55747,2157,期货公司  ,45841,2016-06-21
非期货公司,600,0,非期货公司,10506,2016-06-21
期货公司  ,26505,1303,期货公司  ,21044,2016-06-21
非期货公司,0,0,非期货公司,5461,2016-06-21
期货公司  ,15161,546,期货公司  ,12081,2016-06-21
非期货公司,0,0,非期货公司,3080,2016-06-21
期货公司  ,242740,-1348,期货公司  ,205615,2016-06-21
非期货公司,7220,10,非期货公司,44345,2016-06-21
期货公司  ,44844,-6358,期货公司  ,36720,2016-06-22
非期货公司,0,0,非期货公司,8124,2016-06-22
期货公司  ,90996,-3129,期货公司  ,80622,2016-06-22
非期货公司,6600,-20,非期货公司,16974,2016-06-22
期货公司  ,59514,3767,期货公司  ,49528,2016-06-22
非期货公司,600,0,非期货公司,10586,2016-06-22
期货公司  ,30837,4332,期货公司  ,25197,2016-06-22
非期货公司,0,0,非期货公司,5640,2016-06-22
期货公司  ,17235,2074,期货公司  ,13955,2016-06-22
非期货公司,0,0,非期货公司,3280,2016-06-22
期货公司  ,243426,686,期货公司  ,206022,2016-06-22
非期货公司,7200,-20,非期货公司,44604,2016-06-22
期货公司  ,41441,-3403,期货公司  ,33317,2016-06-23
非期货公司,0,0,非期货公司,8124,2016-06-23
期货公司  ,91396,400,期货公司  ,81002,2016-06-23
非期货公司,6600,0,非期货公司,16994,2016-06-23
期货公司  ,60467,953,期货公司  ,50431,2016-06-23
非期货公司,600,0,非期货公司,10636,2016-06-23
期货公司  ,32926,2089,期货公司  ,26106,2016-06-23
非期货公司,20,20,非期货公司,6840,2016-06-23
期货公司  ,17532,297,期货公司  ,14252,2016-06-23
非期货公司,0,0,非期货公司,3280,2016-06-23
期货公司  ,243762,336,期货公司  ,205108,2016-06-23
非期货公司,7220,20,非期货公司,45874,2016-06-23
期货公司  ,38319,-3122,期货公司  ,31152,2016-06-24
非期货公司,0,0,非期货公司,7167,2016-06-24
期货公司  ,85387,-6009,期货公司  ,76393,2016-06-24
非期货公司,8000,1400,非期货公司,16994,2016-06-24
期货公司  ,62726,2259,期货公司  ,52695,2016-06-24
非期货公司,605,5,非期货公司,10636,2016-06-24
期货公司  ,35559,2633,期货公司  ,28189,2016-06-24
非期货公司,20,0,非期货公司,7390,2016-06-24
期货公司  ,17777,245,期货公司  ,14463,2016-06-24
非期货公司,0,0,非期货公司,3314,2016-06-24
期货公司  ,239768,-3994,期货公司  ,202892,2016-06-24
非期货公司,8625,1405,非期货公司,45501,2016-06-24
期货公司  ,33944,-4375,期货公司  ,28237,2016-06-27
非期货公司,0,0,非期货公司,5707,2016-06-27
期货公司  ,82858,-2529,期货公司  ,74064,2016-06-27
非期货公司,8000,0,非期货公司,16794,2016-06-27
期货公司  ,60274,-2452,期货公司  ,50288,2016-06-27
非期货公司,650,45,非期货公司,10636,2016-06-27
期货公司  ,34422,-1137,期货公司  ,26802,2016-06-27
非期货公司,20,0,非期货公司,7640,2016-06-27
期货公司  ,17043,-734,期货公司  ,13529,2016-06-27
非期货公司,0,0,非期货公司,3514,2016-06-27
期货公司  ,228541,-11227,期货公司  ,192920,2016-06-27
非期货公司,8670,45,非期货公司,44291,2016-06-27
期货公司  ,30834,-3110,期货公司  ,25467,2016-06-28
非期货公司,0,0,非期货公司,5367,2016-06-28
期货公司  ,81794,-1064,期货公司  ,73000,2016-06-28
非期货公司,8000,0,非期货公司,16794,2016-06-28
期货公司  ,64446,4172,期货公司  ,54460,2016-06-28
非期货公司,650,0,非期货公司,10636,2016-06-28
期货公司  ,34947,525,期货公司  ,27277,2016-06-28
非期货公司,20,0,非期货公司,7690,2016-06-28
期货公司  ,16976,-67,期货公司  ,13243,2016-06-28
非期货公司,0,0,非期货公司,3733,2016-06-28
期货公司  ,228997,456,期货公司  ,193447,2016-06-28
非期货公司,8670,0,非期货公司,44220,2016-06-28
期货公司  ,28254,-2580,期货公司  ,23504,2016-06-29
非期货公司,0,0,非期货公司,4750,2016-06-29
期货公司  ,76717,-5077,期货公司  ,67743,2016-06-29
非期货公司,7800,-200,非期货公司,16774,2016-06-29
期货公司  ,67448,3002,期货公司  ,57512,2016-06-29
非期货公司,700,50,非期货公司,10636,2016-06-29
期货公司  ,35923,976,期货公司  ,28233,2016-06-29
非期货公司,0,-20,非期货公司,7690,2016-06-29
期货公司  ,17931,955,期货公司  ,13715,2016-06-29
非期货公司,0,0,非期货公司,4216,2016-06-29
期货公司  ,226273,-2724,期货公司  ,190707,2016-06-29
非期货公司,8500,-170,非期货公司,44066,2016-06-29
期货公司  ,24464,-3790,期货公司  ,19874,2016-06-30
非期货公司,0,0,非期货公司,4590,2016-06-30
期货公司  ,74562,-2155,期货公司  ,65538,2016-06-30
非期货公司,7800,0,非期货公司,16824,2016-06-30
期货公司  ,76000,8552,期货公司  ,66364,2016-06-30
非期货公司,1000,300,非期货公司,10636,2016-06-30
期货公司  ,37143,1220,期货公司  ,28973,2016-06-30
非期货公司,50,50,非期货公司,8220,2016-06-30
期货公司  ,18700,769,期货公司  ,13986,2016-06-30
非期货公司,0,0,非期货公司,4714,2016-06-30
期货公司  ,230869,4596,期货公司  ,194735,2016-06-30
非期货公司,8850,350,非期货公司,44984,2016-06-30
期货公司  ,19790,355,期货公司  ,16280,2016-05-03
非期货公司,0,0,非期货公司,3510,2016-05-03
期货公司  ,78752,-2100,期货公司  ,66642,2016-05-03
非期货公司,0,0,非期货公司,12110,2016-05-03
期货公司  ,142809,527,期货公司  ,121607,2016-05-03
非期货公司,0,0,非期货公司,21202,2016-05-03
期货公司  ,61777,1812,期货公司  ,44903,2016-05-03
非期货公司,100,0,非期货公司,16974,2016-05-03
期货公司  ,37910,2637,期货公司  ,27981,2016-05-03
非期货公司,0,0,非期货公司,9929,2016-05-03
期货公司  ,341038,3231,期货公司  ,277413,2016-05-03
非期货公司,100,0,非期货公司,63725,2016-05-03
期货公司  ,20270,480,期货公司  ,17550,2016-05-04
非期货公司,0,0,非期货公司,2720,2016-05-04
期货公司  ,71218,-7534,期货公司  ,59508,2016-05-04
非期货公司,0,0,非期货公司,11710,2016-05-04
期货公司  ,141848,-961,期货公司  ,121344,2016-05-04
非期货公司,0,0,非期货公司,20504,2016-05-04
期货公司  ,64996,3219,期货公司  ,48222,2016-05-04
非期货公司,100,0,非期货公司,16874,2016-05-04
期货公司  ,38258,348,期货公司  ,28179,2016-05-04
非期货公司,0,0,非期货公司,10079,2016-05-04
期货公司  ,336590,-4448,期货公司  ,274803,2016-05-04
非期货公司,100,0,非期货公司,61887,2016-05-04
期货公司  ,20250,-20,期货公司  ,17630,2016-05-05
非期货公司,0,0,非期货公司,2620,2016-05-05
期货公司  ,68788,-2430,期货公司  ,57078,2016-05-05
非期货公司,0,0,非期货公司,11710,2016-05-05
期货公司  ,140014,-1834,期货公司  ,119760,2016-05-05
非期货公司,100,100,非期货公司,20354,2016-05-05
期货公司  ,64938,-58,期货公司  ,48364,2016-05-05
非期货公司,100,0,非期货公司,16674,2016-05-05
期货公司  ,38179,-79,期货公司  ,28100,2016-05-05
非期货公司,0,0,非期货公司,10079,2016-05-05
期货公司  ,332169,-4421,期货公司  ,270932,2016-05-05
非期货公司,200,100,非期货公司,61437,2016-05-05
期货公司  ,19310,-940,期货公司  ,17110,2016-05-06
非期货公司,0,0,非期货公司,2200,2016-05-06
期货公司  ,64871,-3917,期货公司  ,53161,2016-05-06
非期货公司,0,0,非期货公司,11710,2016-05-06
期货公司  ,134823,-5191,期货公司  ,114869,2016-05-06
非期货公司,200,100,非期货公司,20154,2016-05-06
期货公司  ,62299,-2639,期货公司  ,45325,2016-05-06
非期货公司,100,0,非期货公司,17074,2016-05-06
期货公司  ,37315,-864,期货公司  ,27236,2016-05-06
非期货公司,0,0,非期货公司,10079,2016-05-06
期货公司  ,318618,-13551,期货公司  ,257701,2016-05-06
非期货公司,300,100,非期货公司,61217,2016-05-06
期货公司  ,17965,-1345,期货公司  ,15565,2016-05-09
非期货公司,0,0,非期货公司,2400,2016-05-09
