update_date,open,high,low,close,amt,volume
2016/1/27 9:40,70124.36,70193.33,70085.46,70183.51,0,8092
2016/1/27 9:45,70193.33,70262.27,70154.07,70203.37,0,11094
2016/1/27 9:50,70213.19,70233.54,70115.28,70174.17,0,7072
2016/1/27 9:55,70174.17,70194.05,70105.73,70194.05,0,6668
2016/1/27 10:00,70203.87,70204.22,70076.62,70115.88,0,8942
2016/1/27 10:05,70115.88,70145.33,70086.43,70086.43,0,4606
2016/1/27 10:10,70096.25,70125.69,69916.22,69996.32,0,17462
2016/1/27 10:15,70025.76,70073.64,69967.69,70054.01,0,4662
2016/1/27 10:30,70063.82,70104.66,70034.38,70094.93,0,2350
2016/1/27 10:35,70114.56,70134.14,70055.62,70114.51,0,4726
2016/1/27 10:40,70104.69,70114.51,70075.25,70095.03,0,2000
2016/1/27 10:45,70085.21,70123.95,70056.08,70065.9,0,2318
2016/1/27 10:50,70065.9,70104.35,70025.82,70104.35,0,4318
2016/1/27 10:55,70104.35,70114.53,70065.46,70094.9,0,2638
2016/1/27 11:00,70085.09,70124.54,70055.64,70085.29,0,3700
2016/1/27 11:05,70085.29,70095.11,70036.23,70075.48,0,3342
2016/1/27 11:10,70075.48,70075.48,69946.99,69996.06,0,6716
2016/1/27 11:15,70015.68,70045.13,69966.62,70006.41,0,3694
2016/1/27 11:20,69996.59,70035.85,69966.42,69966.43,0,3446
2016/1/27 11:25,69966.43,70024.73,69966.43,70014.92,0,3292
2016/1/27 11:30,70015.46,70035.09,69966.09,69985.36,0,3490
2016/1/27 13:30,70034.43,70063.87,70014.8,70044.24,0,3410
2016/1/27 13:35,70054.05,70083.49,70044.96,70054.78,0,5206
2016/1/27 13:40,70054.78,70084.4,69995.79,70005.6,0,6608
2016/1/27 13:45,70015.42,70173.63,69995.79,70154,0,10440
2016/1/27 13:50,70154,70203.43,70144.63,70154.45,0,9064
2016/1/27 13:55,70154.45,70192.98,70144.63,70173.9,0,3686
2016/1/27 14:00,70173.9,70252.59,70144.45,70164.06,0,10862
2016/1/27 14:05,70173.88,70272.74,70144.43,70223.66,0,11816
2016/1/27 14:10,70233.48,70243.29,70174.58,70213.65,0,9686
2016/1/27 14:15,70233.28,70302.33,70184.2,70263.05,0,9518
2016/1/27 14:20,70263.05,70504.43,70253.23,70504.43,0,28040
2016/1/27 14:25,70504.43,70524.06,70395.48,70494.08,0,18904
2016/1/27 14:30,70494.08,70564.16,70445.82,70445.82,0,14554
2016/1/27 14:35,70436,70436,70287.38,70376.08,0,18914
2016/1/27 14:40,70376.08,70376.08,70248.14,70248.14,0,7552
2016/1/27 14:45,70257.05,70373.83,70257.05,70364.01,0,8420
2016/1/27 14:50,70364.01,70462.85,70344.38,70462.85,0,9874
2016/1/27 14:55,70462.99,70503.34,70443.71,70494.33,0,10824
2016/1/27 15:00,70504.15,70593.91,70504.15,70525.2,0,24588
2016/1/28 8:55,70158.31,70158.31,70158.31,70158.31,0,365710
2016/1/28 9:00,70070.02,70157.97,70070.02,70109.57,0,6218
2016/1/28 9:05,70089.93,70129.21,69869.21,69977.05,0,23698
2016/1/28 9:10,69977.06,69987.23,69670.06,69739.68,0,27346
2016/1/28 9:15,69729.86,69798.65,69670.14,69710.46,0,14568
2016/1/28 9:20,69720.28,69769.28,69679.05,69708.75,0,9356
2016/1/28 9:25,69708.75,69748.03,69697.4,69726.7,0,4678
2016/1/28 9:30,69726.7,69776.06,69687.65,69756.42,0,5370
2016/1/28 9:35,69766.24,69834.98,69766.24,69786.08,0,7086
2016/1/28 9:40,69786.08,69855.05,69756.62,69815.77,0,5532
2016/1/28 9:45,69815.77,69885.33,69805.95,69845.59,0,6532
2016/1/28 9:50,69835.77,69875.68,69816,69846.09,0,3432
2016/1/28 9:55,69855.9,69885.28,69836.27,69855.64,0,2656
2016/1/28 10:00,69865.46,69925.08,69836,69875.83,0,6030
2016/1/28 10:05,69885.64,69895.46,69786.66,69786.66,0,5430
2016/1/28 10:10,69796.48,69845.57,69786.66,69845.57,0,3020
2016/1/28 10:15,69845.57,69875.03,69797,69856.18,0,1488
2016/1/28 10:30,69816.91,69816.91,69797.18,69797.18,0,1032
2016/1/28 10:35,69797.18,69885.8,69757.91,69836.71,0,4418
2016/1/28 10:40,69836.71,69944.71,69826.89,69944.71,0,4636
2016/1/28 10:45,69945.25,69945.47,69867.07,69876.89,0,5382
2016/1/28 10:50,69876.89,69906.34,69836.89,69866.35,0,3120
2016/1/28 10:55,69876.17,69954.72,69846.71,69925.26,0,3674
2016/1/28 11:00,69915.44,69935.08,69827.79,69827.79,0,2964
2016/1/28 11:05,69837.61,69905.54,69807.35,69905.54,0,3976
2016/1/28 11:10,69925.17,69925.17,69836.8,69836.8,0,3952
2016/1/28 11:15,69836.8,69856.44,69747.98,69767.62,0,7560
2016/1/28 11:20,69757.8,69855.99,69757.8,69787.26,0,5462
2016/1/28 11:25,69787.26,69826.07,69757.34,69786.79,0,4676
2016/1/28 11:30,69786.7,69835.76,69786.7,69825.95,0,2852
2016/1/28 13:30,69796.48,69835.76,69767.03,69806.27,0,2812
2016/1/28 13:35,69806.27,69886.04,69806.27,69826.63,0,4842
2016/1/28 13:40,69826.63,69866.07,69758.21,69787.65,0,6014
2016/1/28 13:45,69777.84,69777.84,69697.99,69766.78,0,10912
2016/1/28 13:50,69796.22,69806.12,69746.35,69805.87,0,5274
2016/1/28 13:55,69776.43,69796.06,69737.17,69766.61,0,3076
2016/1/28 14:00,69776.43,69825.59,69707.8,69707.81,0,6044
2016/1/28 14:05,69717.62,69786.33,69717.62,69757.5,0,4300
2016/1/28 14:10,69767.32,69875.34,69757.5,69855.72,0,5926
2016/1/28 14:15,69855.72,69876.43,69816.65,69836.74,0,4974
2016/1/28 14:20,69836.74,69846.56,69797.49,69807.3,0,2712
2016/1/28 14:25,69817.12,69836.74,69768.06,69836.74,0,3274
2016/1/28 14:30,69816.12,69825.94,69698,69727.45,0,10378
2016/1/28 14:35,69737.26,69756.89,69687.66,69687.66,0,5082
2016/1/28 14:40,69687.66,69736.82,69588.52,69676.85,0,15662
2016/1/28 14:45,69676.85,69696.48,69627.77,69647.5,0,5738
2016/1/28 14:50,69647.5,69855.52,69647.5,69816.27,0,13936
2016/1/28 14:55,69816.27,69826.09,69668.69,69698.13,0,12564
2016/1/28 15:00,69698.14,69747.2,69688.29,69737.36,0,9930
2016/1/29 8:55,69587.46,69587.46,69587.46,69587.46,0,362864
2016/1/29 9:00,69627.25,69666.49,69617.44,69646.87,0,4090
2016/1/29 9:05,69666.49,69706.37,69618.06,69627.87,0,10032
2016/1/29 9:10,69627.87,69686.73,69567.26,69596.69,0,4980
2016/1/29 9:15,69596.69,69822.55,69586.88,69812.74,0,10742
2016/1/29 9:20,69802.92,69923.12,69754.91,69874.07,0,11318
2016/1/29 9:25,69883.88,69963.74,69874.75,69914.7,0,14866
2016/1/29 9:30,69914.7,69944.03,69846.02,69934.22,0,7766
2016/1/29 9:35,69914.6,69953.89,69894.97,69953.89,0,5570
2016/1/29 9:40,69944.08,69983.33,69895.31,69944.63,0,7362
2016/1/29 9:45,69954.44,69993.96,69886.04,69905.67,0,6488
2016/1/29 9:50,69905.67,69905.77,69836.09,69836.09,0,6484
2016/1/29 9:55,69835.81,69934.93,69835.81,69875.51,0,4552
2016/1/29 10:00,69865.7,69934.59,69865.7,69914.97,0,1812
2016/1/29 10:05,69924.78,69954.21,69856.11,69885.54,0,3578
2016/1/29 10:10,69885.54,69914.96,69875.73,69885.53,0,1910
2016/1/29 10:15,69895.34,69905.15,69836.49,69836.49,0,3712
2016/1/29 10:30,69885.54,69885.54,69807.08,69816.89,0,3396
2016/1/29 10:35,69816.89,69846.31,69756.83,69776.59,0,8442
2016/1/29 10:40,69766.78,69776.59,69658.19,69677.81,0,9462
2016/1/29 10:45,69687.62,69725.29,69646.81,69646.81,0,6656
2016/1/29 10:50,69637.01,69735.39,69636.64,69696.08,0,8272
2016/1/29 10:55,69705.89,69705.89,69646.59,69685.54,0,4506
2016/1/29 11:00,69675.73,69715.32,69577.42,69577.44,0,7626
2016/1/29 11:05,69577.39,69577.39,69369.7,69447.68,0,23430
2016/1/29 11:10,69428.06,69486.99,69309.54,69309.54,0,10912
2016/1/29 11:15,69329.16,69447.16,69319.35,69358.87,0,9812
2016/1/29 11:20,69368.68,69447.51,69348.77,69437.72,0,5950
2016/1/29 11:25,69437.72,69496.57,69408.29,69457.34,0,6324
2016/1/29 11:30,69457.34,69457.34,69368.33,69368.33,0,5494
2016/1/29 13:30,69427.18,69476.23,69427.18,69466.42,0,3852
2016/1/29 13:35,69476.23,69535.09,69446.8,69496.78,0,7056
2016/1/29 13:40,69506.59,69516.41,69398.6,69418.21,0,6406
2016/1/29 13:45,69398.59,69487.24,69398.21,69487.24,0,3864
2016/1/29 13:50,69477.44,69585.36,69457.82,69487.84,0,9552
2016/1/29 13:55,69497.65,69536.89,69428.24,69457.67,0,4554
2016/1/29 14:00,69447.86,69526.33,69447.86,69506.71,0,3822
2016/1/29 14:05,69496.9,69536.14,69447.86,69447.86,0,3978
2016/1/29 14:10,69447.86,69534.43,69377.47,69524.62,0,9128
2016/1/29 14:15,69524.62,69585.25,69505.65,69525.55,0,11864
2016/1/29 14:20,69525.55,69633.98,69515.74,69575.12,0,13260
2016/1/29 14:25,69565.31,69604.89,69477.21,69585.11,0,6878
2016/1/29 14:30,69585.11,69614.54,69526.26,69565.5,0,6102
2016/1/29 14:35,69555.69,69614.55,69526.27,69604.74,0,4402
2016/1/29 14:40,69604.74,69724.65,69594.93,69636.41,0,15324
2016/1/29 14:45,69636.41,69665.84,69557.38,69567.19,0,8536
2016/1/29 14:50,69557.38,69614.7,69506.87,69516.68,0,9514
2016/1/29 14:55,69516.68,69585.47,69476.88,69585.47,0,10504
2016/1/29 15:00,69585.47,69605.68,69555.9,69595.15,0,12248
2016/2/2 8:55,68916.61,68916.61,68916.61,68916.61,0,278004
2016/2/2 9:00,68818.45,68916.95,68818.45,68906.58,0,2298
2016/2/2 9:05,68896.77,69124.76,68896.77,69114.95,0,11278
2016/2/2 9:10,69124.76,69193.96,69105.13,69163.99,0,12446
2016/2/2 9:15,69163.99,69163.99,69076.24,69076.24,0,5878
2016/2/2 9:20,69076.24,69105.69,69027.18,69095.87,0,4666
2016/2/2 9:25,69095.87,69125.32,69076.25,69086.61,0,3384
2016/2/2 9:30,69086.61,69125.86,68968.21,68997.65,0,6016
2016/2/2 9:35,68987.84,69056.53,68938.76,69046.72,0,5134
2016/2/2 9:40,69046.72,69046.72,68928.19,68928.19,0,3716
2016/2/2 9:45,68938,68947.82,68809.69,68829.32,0,10272
2016/2/2 9:50,68829.32,68829.32,68740.14,68749.95,0,8818
2016/2/2 9:55,68740.14,68817.14,68730.32,68817.14,0,5886
2016/2/2 10:00,68817.14,68846.6,68758.18,68777.8,0,4786
2016/2/2 10:05,68767.99,68777.8,68658.81,68658.81,0,7906
2016/2/2 10:10,68658.81,68747.53,68658.81,68707.88,0,3796
2016/2/2 10:15,68707.88,68806.04,68698.07,68786.41,0,3346
2016/2/2 10:30,68786.41,68796.22,68756.97,68786.41,0,1244
2016/2/2 10:35,68786.41,68856.38,68757.31,68856.38,0,4666
2016/2/2 10:40,68846.57,68935.5,68836.76,68935.5,0,7274
2016/2/2 10:45,68935.5,69175.03,68935.5,69175.03,0,21258
2016/2/2 10:50,69175.03,69175.03,69097.01,69097.02,0,8234
2016/2/2 10:55,69097.02,69106.83,69026.92,69046.54,0,5726
2016/2/2 11:00,69046.54,69155.79,69036.73,69145.97,0,4768
2016/2/2 11:05,69145.97,69145.97,68997.77,69056.65,0,5452
2016/2/2 11:10,69056.65,69056.65,69007.58,69017.4,0,2386
2016/2/2 11:15,69017.4,69056.65,68997.78,69037.22,0,1880
2016/2/2 11:20,69056.84,69105.33,69047.02,69066.08,0,3076
2016/2/2 11:25,69075.9,69095.8,69026.93,69085.8,0,1622
2016/2/2 11:30,69085.8,69095.61,69056.37,69066.18,0,2834
2016/2/2 13:30,69007.31,69035.87,69006.74,69026.05,0,2572
2016/2/2 13:35,69026.05,69056.3,69007.24,69046.4,0,3090
2016/2/2 13:40,69036.59,69234.68,69036.59,69205.24,0,13716
2016/2/2 13:45,69205.24,69205.24,69136.18,69165.97,0,4002
2016/2/2 13:50,69165.98,69185.6,69106.73,69175.41,0,4514
2016/2/2 13:55,69185.22,69214.66,69027.94,69047.57,0,9858
2016/2/2 14:00,69047.57,69057.38,68819.97,68888.47,0,17892
2016/2/2 14:05,68888.47,68927.63,68780.05,68809.48,0,11352
2016/2/2 14:10,68789.85,68938.25,68789.85,68928.43,0,6060
2016/2/2 14:15,68928.43,68938.24,68839.38,68908.15,0,5428
2016/2/2 14:20,68917.96,68947.4,68868.91,68888.53,0,3308
2016/2/2 14:25,68888.53,68986.65,68878.72,68957.77,0,5702
2016/2/2 14:30,68957.77,68987.21,68869.48,68869.48,0,4826
2016/2/2 14:35,68879.29,68879.29,68830.22,68869.46,0,6070
2016/2/2 14:40,68869.46,68879.28,68790.04,68839.04,0,7760
2016/2/2 14:45,68829.23,68908.29,68829.23,68898.48,0,3058
2016/2/2 14:50,68908.29,69026.52,68898.48,68997.09,0,8378
2016/2/2 14:55,68997.09,69046.61,68948.52,68967.59,0,7424
2016/2/2 15:00,68977.4,69017.62,68957.78,69017.24,0,9146
2016/2/3 8:55,68278.22,68278.22,68278.22,68278.22,0,299084
2016/2/3 9:00,68258.59,68297.77,68159.08,68178.71,0,4808
2016/2/3 9:05,68178.71,68258.22,68168.89,68179.34,0,8458
2016/2/3 9:10,68179.34,68208.67,68129.9,68149.78,0,7896
2016/2/3 9:15,68139.96,68149.41,68060.51,68129.22,0,9704
2016/2/3 9:20,68119.41,68129.58,68059.66,68079.29,0,3596
2016/2/3 9:25,68089.1,68187.74,68079.29,68168.11,0,4134
2016/2/3 9:30,68177.92,68199.59,68148.48,68179.96,0,4248
2016/2/3 9:35,68199.59,68219.23,68169.78,68189.41,0,4960
2016/2/3 9:40,68199.23,68258.93,68189.41,68219.62,0,4004
2016/2/3 9:45,68219.62,68258.79,68170.38,68170.38,0,4146
2016/2/3 9:50,68180.2,68218.92,68160.02,68209.1,0,2526
2016/2/3 9:55,68209.1,68218.92,68140.3,68208.93,0,2736
2016/2/3 10:00,68208.93,68317.64,68189.3,68298.64,0,7232
2016/2/3 10:05,68298.64,68357.56,68259.11,68357.56,0,6458
2016/2/3 10:10,68347.75,68377.27,68298.75,68357.9,0,4840
2016/2/3 10:15,68348.09,68348.7,68250.54,68299.62,0,3550
2016/2/3 10:30,68358.61,68358.68,68319.42,68329.23,0,1294
2016/2/3 10:35,68329.23,68388.3,68299.78,68358.86,0,3432
2016/2/3 10:40,68368.68,68388.22,68348.94,68368.6,0,3316
2016/2/3 10:45,68378.41,68427.63,68329.5,68427.63,0,6540
2016/2/3 10:50,68437.44,68486.52,68369.52,68398.95,0,9094
2016/2/3 10:55,68398.95,68456.92,68368.63,68456.92,0,3958
2016/2/3 11:00,68456.92,68677,68456.92,68647.57,0,21824
2016/2/3 11:05,68647.57,68765.89,68608.35,68707.21,0,13808
2016/2/3 11:10,68707.21,68755.81,68667.61,68736.19,0,10304
2016/2/3 11:15,68726.38,68795.79,68707.42,68756.46,0,9660
2016/2/3 11:20,68756.46,68776.08,68707.04,68746.27,0,5058
2016/2/3 11:25,68736.47,68885.2,68726.66,68875.2,0,13448
2016/2/3 11:30,68875.2,68973.97,68845.78,68973.97,0,11572
2016/2/3 13:30,68856.28,68856.28,68796.93,68796.93,0,5438
2016/2/3 13:35,68816.55,68826.35,68766.78,68796.2,0,8626
2016/2/3 13:40,68796.2,68846.76,68786.51,68787.63,0,5426
2016/2/3 13:45,68787.63,68856.53,68758.43,68758.43,0,4922
2016/2/3 13:50,68768.24,68778.05,68708.74,68708.74,0,7026
2016/2/3 13:55,68718.54,68738.16,68659.15,68678.76,0,7320
2016/2/3 14:00,68698.37,68834.86,68678.76,68815.24,0,7332
2016/2/3 14:05,68795.63,68897.13,68795.63,68897.13,0,8732
2016/2/3 14:10,68906.93,68995.29,68877.41,68897.2,0,14698
2016/2/3 14:15,68907.01,68956.04,68856.83,68876.45,0,6360
2016/2/3 14:20,68876.35,69082.34,68827.32,69003.88,0,15014
2016/2/3 14:25,69013.69,69094.03,68964.65,68986.23,0,10002
2016/2/3 14:30,68986.23,68996.03,68937.2,68986.23,0,4376
2016/2/3 14:35,68976.42,68976.42,68866.86,68866.86,0,5794
2016/2/3 14:40,68857.05,68925.41,68837.16,68877.51,0,6266
2016/2/3 14:45,68887.31,68995,68867.7,68955.77,0,4810
2016/2/3 14:50,68945.96,68995.01,68926.35,68995.01,0,6848
2016/2/3 14:55,68975.4,68985.21,68838.33,68897.18,0,8510
2016/2/3 15:00,68897.18,68936.4,68867.78,68887.51,0,8540
2016/2/4 8:55,68996.07,68996.07,68996.07,68996.07,0,296768
2016/2/4 9:00,69133.32,69144.37,69027.61,69047.22,0,4076
2016/2/4 9:05,69047.22,69155.18,69047.22,69126.37,0,11470
2016/2/4 9:10,69116.57,69126.28,68968.99,69116.67,0,9118
2016/2/4 9:15,69126.47,69294.99,69086.68,69216.45,0,8950
2016/2/4 9:20,69216.45,69334.92,69157.65,69334.92,0,5872
2016/2/4 9:25,69344.72,69463.57,69277.89,69336.69,0,12110
2016/2/4 9:30,69326.89,69562.99,69326.89,69494.92,0,12442
2016/2/4 9:35,69504.72,69524.32,69406.71,69485.68,0,7272
2016/2/4 9:40,69485.68,69485.68,69377.25,69396.65,0,5124
2016/2/4 9:45,69396.65,69436.05,69317.57,69356.77,0,8060
2016/2/4 9:50,69346.97,69445.27,69327.88,69435.48,0,3734
2016/2/4 9:55,69445.3,69445.3,69327.18,69376.17,0,3994
2016/2/4 10:00,69385.97,69425.67,69327.59,69425.67,0,3132
2016/2/4 10:05,69406.07,69494.14,69387.47,69416.86,0,6878
2016/2/4 10:10,69416.86,69543.34,69377.67,69504.14,0,6212
2016/2/4 10:15,69513.94,69624.01,69467.24,69525.63,0,9774
2016/2/4 10:30,69545.22,69604.01,69545.22,69545.22,0,1686
2016/2/4 10:35,69545.22,69594.75,69495.82,69555.15,0,5606
2016/2/4 10:40,69535.55,69574.75,69486.86,69545.74,0,5136
2016/2/4 10:45,69555.53,69555.53,69457.98,69506.97,0,3198
2016/2/4 10:50,69506.97,69527.21,69429.27,69458.66,0,2930
2016/2/4 10:55,69458.66,69458.66,69359.76,69359.76,0,7464
2016/2/4 11:00,69359.76,69458.29,69340.17,69438.94,0,5410
2016/2/4 11:05,69448.73,69448.73,69380.17,69419.37,0,2652
2016/2/4 11:10,69409.57,69497.35,69389.98,69497.35,0,2232
2016/2/4 11:15,69487.65,69487.65,69418.55,69457.73,0,2140
2016/2/4 11:20,69447.93,69496.91,69369.9,69409.08,0,4184
2016/2/4 11:25,69409.08,69487.45,69389.49,69458.48,0,2254
2016/2/4 11:30,69448.68,69468.28,69418.89,69458.07,0,2132
2016/2/4 13:30,69507.05,69575.62,69507.05,69507.05,0,3104
2016/2/4 13:35,69487.46,69596.74,69477.67,69576.54,0,5396
2016/2/4 13:40,69566.74,69586.84,69527.77,69566.11,0,3372
2016/2/4 13:45,69566.11,69566.11,69447.57,69476.96,0,3548
2016/2/4 13:50,69476.96,69604.9,69467.16,69595.1,0,4736
2016/2/4 13:55,69604.9,69604.9,69506.39,69527.37,0,4242
2016/2/4 14:00,69527.37,69594.74,69487.58,69546,0,3800
2016/2/4 14:05,69546,69764.41,69546,69715.55,0,13214
2016/2/4 14:10,69705.76,69754.67,69636.44,69636.44,0,7592
2016/2/4 14:15,69626.65,69656.02,69409.9,69458.87,0,18320
2016/2/4 14:20,69458.87,69486.69,69397.4,69456.14,0,6090
2016/2/4 14:25,69456.14,69555.12,69427.85,69457.22,0,8282
2016/2/4 14:30,69467.01,69476.8,69317.67,69327.46,0,7560
2016/2/4 14:35,69317.67,69396,69317.67,69386.84,0,6678
2016/2/4 14:40,69386.84,69445.6,69386.84,69426.02,0,4660
2016/2/4 14:45,69416.23,69435.81,69386.97,69426.14,0,3028
2016/2/4 14:50,69426.14,69485.31,69416.35,69416.79,0,4828
2016/2/4 14:55,69416.79,69426.59,69328.71,69377.65,0,5964
2016/2/4 15:00,69367.87,69385.95,69307.67,69347.59,0,8684
2016/2/5 8:55,68924.87,68924.87,68924.87,68924.87,0,290346
2016/2/5 9:00,69012.93,69032.5,68934.65,68973.78,0,3032
2016/2/5 9:05,68993.35,69062.29,68855.56,68904.49,0,9380
2016/2/5 9:10,68904.49,68953.75,68865.26,68865.26,0,5484
2016/2/5 9:15,68865.26,68894.62,68592.14,68651.49,0,16192
2016/2/5 9:20,68661.28,68740.01,68641.7,68720.44,0,7848
2016/2/5 9:25,68730.23,68798.74,68720.44,68749.81,0,3212
2016/2/5 9:30,68759.59,68759.59,68691.08,68730.23,0,3494
2016/2/5 9:35,68710.65,68798.74,68691.08,68780.15,0,3290
2016/2/5 9:40,68780.15,68789.93,68730.43,68780.03,0,1880
2016/2/5 9:45,68780.03,68799.61,68711.42,68720.54,0,2314
2016/2/5 9:50,68720.54,68906.74,68720.54,68848.79,0,5470
2016/2/5 9:55,68839.01,68888.5,68819.43,68858.47,0,2546
2016/2/5 10:00,68858.47,68898.06,68800.77,68810.56,0,3030
2016/2/5 10:05,68820.35,68898.42,68820.35,68888.63,0,3128
2016/2/5 10:10,68888.63,68957.6,68878.86,68947.81,0,3236
2016/2/5 10:15,68938.02,68986.85,68898.76,68986.85,0,3150
2016/2/5 10:30,68957.48,68957.49,68918.34,68918.34,0,1348
2016/2/5 10:35,68918.34,68967.59,68859.51,68948.02,0,4184
2016/2/5 10:40,68948.02,69007.08,68908.36,68908.36,0,2724
2016/2/5 10:45,68879,68879,68809.51,68848.1,0,5896
2016/2/5 10:50,68848.1,68897.64,68828.53,68897.64,0,3044
2016/2/5 10:55,68907.43,68907.44,68769.86,68789.42,0,3582
2016/2/5 11:00,68808.41,68897.51,68788.85,68877.94,0,3244
2016/2/5 11:05,68868.16,68907.3,68848.59,68868.17,0,1544
2016/2/5 11:10,68868.17,68878.43,68809.93,68839.28,0,1910
2016/2/5 11:15,68829.49,68937.22,68800.15,68917.66,0,3874
2016/2/5 11:20,68917.66,68976.78,68898.09,68948,0,3046
2016/2/5 11:25,68957.79,68987.14,68918.86,68938.42,0,3412
2016/2/5 11:30,68948.21,68948.21,68829.71,68888.52,0,4564
2016/2/5 13:30,68849.38,68878.39,68809.9,68819.69,0,1230
2016/2/5 13:35,68819.69,68868.05,68789.43,68828.31,0,3334
2016/2/5 13:40,68828.31,68838.42,68730.45,68769.59,0,4212
2016/2/5 13:45,68759.81,68779.38,68690.5,68739.82,0,6952
2016/2/5 13:50,68739.82,68788.68,68710.39,68759.7,0,2850
2016/2/5 13:55,68749.91,68779.37,68710.09,68719.87,0,2060
2016/2/5 14:00,68700.3,68729.6,68651.1,68670.67,0,5722
2016/2/5 14:05,68660.89,68660.89,68571.04,68619.27,0,7560
2016/2/5 14:10,68609.48,68728.18,68609.48,68698.82,0,4476
2016/2/5 14:15,68708.6,68807.07,68698.37,68798.3,0,3836
2016/2/5 14:20,68808.09,68808.09,68748.88,68769.35,0,2820
2016/2/5 14:25,68779.13,68847.83,68759.57,68808.72,0,4308
2016/2/5 14:30,68818.5,68887.85,68808.72,68848.85,0,5822
2016/2/5 14:35,68848.85,68878.06,68789.28,68799.26,0,3852
2016/2/5 14:40,68799.26,68799.26,68739.84,68759.39,0,4052
2016/2/5 14:45,68788.71,68788.71,68671,68699.83,0,5374
2016/2/5 14:50,68699.83,68788.42,68670.38,68788.42,0,4198
2016/2/5 14:55,68798.19,68828.84,68768.89,68799.54,0,6284
2016/2/5 15:00,68799.54,68809.9,68750.81,68750.81,0,8806
2016/2/15 9:00,64984.46,65345.83,64552.17,65013.1,0,26268
2016/2/15 9:05,65002.67,65756.59,64973.1,65666.65,0,42554
2016/2/15 9:10,65666.66,65964.74,65587.96,65756.36,0,26234
2016/2/15 9:15,65746.6,65756.36,65628.3,65668.24,0,17090
2016/2/15 9:20,65678,65895.8,65658.46,65876.81,0,13412
2016/2/15 9:25,65885.78,66004.51,65857.43,65906.16,0,11754
2016/2/15 9:30,65906.16,65934.71,65826.72,65866.16,0,7834
2016/2/15 9:35,65885.68,65935.07,65866.8,65896.08,0,3994
2016/2/15 9:40,65886.32,65936.79,65838.31,65936.71,0,3752
2016/2/15 9:45,65946.47,65966.26,65778.6,65788.36,0,8056
2016/2/15 9:50,65817.64,65817.64,65698.91,65757.87,0,6728
2016/2/15 9:55,65757.87,65797.19,65718.89,65796.95,0,4152
2016/2/15 10:00,65826.24,65845.76,65668.39,65697.7,0,7274
2016/2/15 10:05,65707.46,65795.76,65687.94,65726.61,0,5158
2016/2/15 10:10,65726.61,65756.44,65707.49,65747.69,0,1640
2016/2/15 10:15,65737.93,65817.31,65727.35,65817.31,0,2026
2016/2/15 10:30,65757.76,65805.89,65757.76,65786.84,0,2076
2016/2/15 10:35,65767.32,65964.87,65727.34,65964.87,0,6566
2016/2/15 10:40,65974.63,66063.54,65955.5,66014.06,0,13570
2016/2/15 10:45,66014.05,66018.24,65919.67,65988.92,0,5542
2016/2/15 10:50,66008.44,66077.43,65949.44,65959.99,0,7678
2016/2/15 10:55,65959.99,66017.27,65930.72,65978.43,0,3224
2016/2/15 11:00,65978.43,66057.21,65939.4,66038.15,0,4582
2016/2/15 11:05,66038.15,66097.59,65969.86,66058.43,0,5648
2016/2/15 11:10,66048.68,66068.18,65940.04,66018.57,0,5406
2016/2/15 11:15,66008.82,66038.53,65959.77,65959.77,0,3168
2016/2/15 11:20,65959.77,66038.52,65949.63,66038.52,0,6898
2016/2/15 11:25,66028.77,66098,66018.47,66069.05,0,3528
2016/2/15 11:30,66068.9,66098.51,66029.45,66048.95,0,2994
2016/2/15 13:30,66089.32,66089.32,66020.75,66030.49,0,2342
2016/2/15 13:35,66050,66176,66049.1,66108.87,0,8290
2016/2/15 13:40,66138.12,66197.46,66089.29,66187.57,0,6724
2016/2/15 13:45,66187.57,66277.86,66138.67,66268.12,0,7224
2016/2/15 13:50,66258.38,66277.96,66190.28,66277.81,0,6940
2016/2/15 13:55,66268.07,66418.89,66259.14,66350.54,0,12952
2016/2/15 14:00,66369.05,66508.52,66359.31,66498.78,0,12532
2016/2/15 14:05,66498.78,66607.68,66480.08,66559.89,0,14828
2016/2/15 14:10,66559.89,66559.89,66370.62,66381.6,0,11914
2016/2/15 14:15,66391.34,66410.81,66340.76,66390.36,0,6808
2016/2/15 14:20,66390.36,66420.4,66370.89,66380.7,0,6310
2016/2/15 14:25,66380.7,66419.58,66332.02,66409.85,0,7990
2016/2/15 14:30,66409.85,66410.19,66371.09,66380.81,0,3920
2016/2/15 14:35,66380.64,66458.46,66380.64,66409.98,0,4862
2016/2/15 14:40,66409.81,66409.81,66340.69,66379.61,0,5240
2016/2/15 14:45,66360.15,66428.8,66340.37,66428.8,0,4700
2016/2/15 14:50,66419.07,66538.19,66409.34,66499.22,0,8960
2016/2/15 14:55,66499.22,66499.22,66350.61,66350.61,0,6336
2016/2/15 15:00,66360.33,66379.81,66330.83,66330.83,0,7592
2016/2/16 8:55,66488.15,66488.15,66488.15,66488.15,0,268464
2016/2/16 9:00,66692.24,66702.34,66594.1,66672.98,0,3792
2016/2/16 9:05,66682.7,66772.6,66604.36,66713.14,0,15424
2016/2/16 9:10,66703.41,66832.8,66703.41,66832.8,0,9780
2016/2/16 9:15,66842.33,66862.4,66774.52,66775.44,0,8656
2016/2/16 9:20,66775.44,66775.44,66606.01,66664.35,0,11044
2016/2/16 9:25,66664.35,66674.63,66615.55,66674.63,0,5274
