update_date,open,high,low,close
2013/3/1,1833.5212,1833.5212,1833.5212,1833.5212
2013/3/4,1771.7365,1771.7365,1771.7365,1771.7365
2013/3/5,1802.6681,1802.6681,1802.6681,1802.6681
2013/3/6,1788.7973,1788.7973,1788.7973,1788.7973
2013/3/7,1761.1409,1761.1409,1761.1409,1761.1409
2013/3/8,1748.409,1748.409,1748.409,1748.409
2013/3/11,1732.5988,1732.5988,1732.5988,1732.5988
2013/3/12,1733.7578,1733.7578,1733.7578,1733.7578
2013/3/13,1713.6952,1713.6952,1713.6952,1713.6952
2013/3/14,1652.0488,1652.0488,1652.0488,1652.0488
2013/3/15,1667.2443,1667.2443,1667.2443,1667.2443
2013/3/18,1657.2203,1657.2203,1657.2203,1657.2203
2013/3/19,1673.2898,1673.2898,1673.2898,1673.2898
2013/3/20,1683.2833,1683.2833,1683.2833,1683.2833
2013/3/21,1696.344,1696.344,1696.344,1696.344
2013/3/22,1678.3787,1678.3787,1678.3787,1678.3787
2013/3/25,1682.3891,1682.3891,1682.3891,1682.3891
2013/3/26,1659.5496,1659.5496,1659.5496,1659.5496
2013/3/27,1657.4814,1657.4814,1657.4814,1657.4814
2013/3/28,1608.8217,1608.8217,1608.8217,1608.8217
2013/3/29,1580.9032,1580.9032,1580.9032,1580.9032
2013/4/1,1569.914,1569.914,1569.914,1569.914
2013/4/2,1620.8055,1620.8055,1620.8055,1620.8055
2013/4/3,1618.8154,1618.8154,1618.8154,1618.8154
2013/4/8,1634.714,1634.714,1634.714,1634.714
2013/4/9,1629.795,1629.795,1629.795,1629.795
2013/4/10,1612.8919,1612.8919,1612.8919,1612.8919
2013/4/11,1596.835,1596.835,1596.835,1596.835
2013/4/12,1598.875,1598.875,1598.875,1598.875
2013/4/15,1548.0244,1548.0244,1548.0244,1548.0244
2013/4/16,1551.1189,1551.1189,1551.1189,1551.1189
2013/4/17,1526.3434,1526.3434,1526.3434,1526.3434
2013/4/18,1530.2965,1530.2965,1530.2965,1530.2965
2013/4/19,1548.4016,1548.4016,1548.4016,1548.4016
2013/4/22,1520.5356,1520.5356,1520.5356,1520.5356
2013/4/23,1492.6097,1492.6097,1492.6097,1492.6097
2013/4/24,1518.5562,1518.5562,1518.5562,1518.5562
2013/4/25,1515.6321,1515.6321,1515.6321,1515.6321
2013/4/26,1499.8254,1499.8254,1499.8254,1499.8254
2013/5/2,1472.7988,1472.7988,1472.7988,1472.7988
2013/5/3,1497.8305,1497.8305,1497.8305,1497.8305
2013/5/6,1517.9153,1517.9153,1517.9153,1517.9153
2013/5/7,1505.468,1505.468,1505.468,1505.468
2013/5/8,1535.4654,1535.4654,1535.4654,1535.4654
2013/5/9,1518.9411,1518.9411,1518.9411,1518.9411
2013/5/10,1548.4681,1548.4681,1548.4681,1548.4681
2013/5/13,1578.4566,1578.4566,1578.4566,1578.4566
2013/5/14,1577.2183,1577.2183,1577.2183,1577.2183
2013/5/15,1521.0335,1521.0335,1521.0335,1521.0335
2013/5/16,1519.4119,1519.4119,1519.4119,1519.4119
2013/5/17,1557.102,1557.102,1557.102,1557.102
2013/5/20,1563.4197,1563.4197,1563.4197,1563.4197
2013/5/21,1572.1383,1572.1383,1572.1383,1572.1383
2013/5/22,1581.6448,1581.6448,1581.6448,1581.6448
2013/5/23,1555.2434,1555.2434,1555.2434,1555.2434
2013/5/24,1565.758,1565.758,1565.758,1565.758
2013/5/27,1527.8501,1527.8501,1527.8501,1527.8501
2013/5/28,1528.0583,1528.0583,1528.0583,1528.0583
2013/5/29,1498.1425,1498.1425,1498.1425,1498.1425
2013/5/30,1506.9885,1506.9885,1506.9885,1506.9885
2013/5/31,1483.062,1483.062,1483.062,1483.062
2013/6/3,1501.7178,1501.7178,1501.7178,1501.7178
2013/6/4,1513.0715,1513.0715,1513.0715,1513.0715
2013/6/5,1513.7482,1513.7482,1513.7482,1513.7482
2013/6/6,1449.3023,1449.3023,1449.3023,1449.3023
2013/6/7,1454.0362,1454.0362,1454.0362,1454.0362
2013/6/13,1448.4721,1448.4721,1448.4721,1448.4721
2013/6/14,1458.0466,1458.0466,1458.0466,1458.0466
2013/6/17,1475.0205,1475.0205,1475.0205,1475.0205
2013/6/18,1486.0639,1486.0639,1486.0639,1486.0639
2013/6/19,1500.5129,1500.5129,1500.5129,1500.5129
2013/6/20,1442.5379,1442.5379,1442.5379,1442.5379
2013/6/21,1442.5971,1442.5971,1442.5971,1442.5971
2013/6/24,1416.3848,1416.3848,1416.3848,1416.3848
2013/6/25,1427.7386,1427.7386,1427.7386,1427.7386
2013/6/26,1405.1254,1405.1254,1405.1254,1405.1254
2013/6/27,1422.5531,1422.5531,1422.5531,1422.5531
2013/6/28,1428.4202,1428.4202,1428.4202,1428.4202
2013/7/1,1430.4618,1430.4618,1430.4618,1430.4618
2013/7/2,1430.3513,1430.3513,1430.3513,1430.3513
2013/7/3,1416.3275,1416.3275,1416.3275,1416.3275
2013/7/4,1430.2206,1430.2206,1430.2206,1430.2206
2013/7/5,1433.8966,1433.8966,1433.8966,1433.8966
2013/7/8,1416.2065,1416.2065,1416.2065,1416.2065
2013/7/9,1414.5615,1414.5615,1414.5615,1414.5615
2013/7/10,1436.9948,1436.9948,1436.9948,1436.9948
2013/7/11,1454.04,1454.04,1454.04,1454.04
2013/7/12,1432.3963,1432.3963,1432.3963,1432.3963
2013/7/15,1422.3821,1422.3821,1422.3821,1422.3821
2013/7/16,1424.0768,1424.0768,1424.0768,1424.0768
2013/7/17,1452.264,1452.264,1452.264,1452.264
2013/7/18,1455.7954,1455.7954,1455.7954,1455.7954
2013/7/19,1471.0866,1471.0866,1471.0866,1471.0866
2013/7/22,1469.8888,1469.8888,1469.8888,1469.8888
2013/7/23,1476.9031,1476.9031,1476.9031,1476.9031
2013/7/24,1473.9872,1473.9872,1473.9872,1473.9872
2013/7/25,1469.2124,1469.2124,1469.2124,1469.2124
2013/7/26,1461.5375,1461.5375,1461.5375,1461.5375
2013/7/29,1444.1092,1444.1092,1444.1092,1444.1092
2013/7/30,1440.2401,1440.2401,1440.2401,1440.2401
2013/7/31,1452.6325,1452.6325,1452.6325,1452.6325
2013/8/1,1468.4527,1468.4527,1468.4527,1468.4527
2013/8/2,1479.8346,1479.8346,1479.8346,1479.8346
2013/8/5,1481.9861,1481.9861,1481.9861,1481.9861
2013/8/6,1475.0164,1475.0164,1475.0164,1475.0164
2013/8/7,1478.9075,1478.9075,1478.9075,1478.9075
2013/8/8,1511.1863,1511.1863,1511.1863,1511.1863
2013/8/9,1525.0055,1525.0055,1525.0055,1525.0055
2013/8/12,1573.1452,1573.1452,1573.1452,1573.1452
2013/8/13,1605.0349,1605.0349,1605.0349,1605.0349
2013/8/14,1594.9069,1594.9069,1594.9069,1594.9069
2013/8/15,1597.0853,1597.0853,1597.0853,1597.0853
2013/8/16,1580.9211,1580.9211,1580.9211,1580.9211
2013/8/19,1596.8238,1596.8238,1596.8238,1596.8238
2013/8/20,1600.9764,1600.9764,1600.9764,1600.9764
2013/8/21,1606.8898,1606.8898,1606.8898,1606.8898
2013/8/22,1606.1383,1606.1383,1606.1383,1606.1383
2013/8/23,1641.5522,1641.5522,1641.5522,1641.5522
2013/8/26,1654.0211,1654.0211,1654.0211,1654.0211
2013/8/27,1656.7784,1656.7784,1656.7784,1656.7784
2013/8/28,1586.4315,1586.4315,1586.4315,1586.4315
2013/8/29,1587.75,1587.75,1587.75,1587.75
2013/8/30,1584.77,1584.77,1584.77,1584.77
2013/9/2,1630.8891,1630.8891,1630.8891,1630.8891
2013/9/3,1616.176,1616.176,1616.176,1616.176
2013/9/4,1612.4151,1612.4151,1612.4151,1612.4151
2013/9/5,1617.6008,1617.6008,1617.6008,1617.6008
2013/9/6,1613.4504,1613.4504,1613.4504,1613.4504
2013/9/9,1624.4776,1624.4776,1624.4776,1624.4776
2013/9/10,1612.6504,1612.6504,1612.6504,1612.6504
2013/9/11,1612.9898,1612.9898,1612.9898,1612.9898
2013/9/12,1588.0886,1588.0886,1588.0886,1588.0886
2013/9/13,1578.9361,1578.9361,1578.9361,1578.9361
2013/9/16,1572.17,1572.17,1572.17,1572.17
2013/9/17,1580.3918,1580.3918,1580.3918,1580.3918
2013/9/18,1593.6621,1593.6621,1593.6621,1593.6621
2013/9/23,1600.8513,1600.8513,1600.8513,1600.8513
2013/9/24,1589.8057,1589.8057,1589.8057,1589.8057
2013/9/25,1598.8611,1598.8611,1598.8611,1598.8611
2013/9/26,1594.4609,1594.4609,1594.4609,1594.4609
2013/9/27,1578.0258,1578.0258,1578.0258,1578.0258
2013/9/30,1555.0825,1555.0825,1555.0825,1555.0825
2013/10/8,1568.3747,1568.3747,1568.3747,1568.3747
2013/10/9,1574.0772,1574.0772,1574.0772,1574.0772
2013/10/10,1564.6504,1564.6504,1564.6504,1564.6504
2013/10/11,1573.2677,1573.2677,1573.2677,1573.2677
2013/10/14,1615.9311,1615.9311,1615.9311,1615.9311
2013/10/15,1612.1426,1612.1426,1612.1426,1612.1426
2013/10/16,1597.4531,1597.4531,1597.4531,1597.4531
2013/10/17,1583.8847,1583.8847,1583.8847,1583.8847
2013/10/18,1586.9029,1586.9029,1586.9029,1586.9029
2013/10/21,1627.1835,1627.1835,1627.1835,1627.1835
2013/10/22,1614.8754,1614.8754,1614.8754,1614.8754
2013/10/23,1606.3396,1606.3396,1606.3396,1606.3396
2013/10/24,1582.3412,1582.3412,1582.3412,1582.3412
2013/10/25,1556.4086,1556.4086,1556.4086,1556.4086
2013/10/28,1563.3469,1563.3469,1563.3469,1563.3469
2013/10/29,1565.5273,1565.5273,1565.5273,1565.5273
2013/10/30,1585.5105,1585.5105,1585.5105,1585.5105
2013/10/31,1572.5945,1572.5945,1572.5945,1572.5945
2013/11/1,1596.5133,1596.5133,1596.5133,1596.5133
2013/11/4,1581.5152,1581.5152,1581.5152,1581.5152
2013/11/5,1579.2204,1579.2204,1579.2204,1579.2204
2013/11/6,1572.7688,1572.7688,1572.7688,1572.7688
2013/11/7,1576.6444,1576.6444,1576.6444,1576.6444
2013/11/8,1554.8662,1554.8662,1554.8662,1554.8662
2013/11/11,1559.4275,1559.4275,1559.4275,1559.4275
2013/11/12,1574.9604,1574.9604,1574.9604,1574.9604
2013/11/13,1584.3614,1584.3614,1584.3614,1584.3614
2013/11/14,1586.4902,1586.4902,1586.4902,1586.4902
2013/11/15,1574.1242,1574.1242,1574.1242,1574.1242
2013/11/18,1583.8889,1583.8889,1583.8889,1583.8889
2013/11/19,1608.2006,1608.2006,1608.2006,1608.2006
2013/11/20,1610.2469,1610.2469,1610.2469,1610.2469
2013/11/21,1598.2566,1598.2566,1598.2566,1598.2566
2013/11/22,1603.017,1603.017,1603.017,1603.017
2013/11/25,1600.5481,1600.5481,1600.5481,1600.5481
2013/11/26,1611.0737,1611.0737,1611.0737,1611.0737
2013/11/27,1604.0064,1604.0064,1604.0064,1604.0064
2013/11/28,1609.1004,1609.1004,1609.1004,1609.1004
2013/11/29,1607.9897,1607.9897,1607.9897,1607.9897
2013/12/2,1621.044,1621.044,1621.044,1621.044
2013/12/3,1618.2224,1618.2224,1618.2224,1618.2224
2013/12/4,1631.0774,1631.0774,1631.0774,1631.0774
2013/12/5,1617.2506,1617.2506,1617.2506,1617.2506
2013/12/6,1614.2256,1614.2256,1614.2256,1614.2256
2013/12/9,1614.1886,1614.1886,1614.1886,1614.1886
2013/12/10,1614.7901,1614.7901,1614.7901,1614.7901
2013/12/11,1610.5948,1610.5948,1610.5948,1610.5948
2013/12/12,1607.9328,1607.9328,1607.9328,1607.9328
2013/12/13,1559.308,1559.308,1559.308,1559.308
2013/12/16,1559.0015,1559.0015,1559.0015,1559.0015
2013/12/17,1560.4079,1560.4079,1560.4079,1560.4079
2013/12/18,1564.5925,1564.5925,1564.5925,1564.5925
2013/12/19,1560.2085,1560.2085,1560.2085,1560.2085
2013/12/20,1539.6877,1539.6877,1539.6877,1539.6877
2013/12/23,1520.0851,1520.0851,1520.0851,1520.0851
2013/12/24,1526.7354,1526.7354,1526.7354,1526.7354
2013/12/25,1519.3814,1519.3814,1519.3814,1519.3814
2013/12/26,1514.2105,1514.2105,1514.2105,1514.2105
2013/12/27,1514.1422,1514.1422,1514.1422,1514.1422
2013/12/30,1491.4054,1491.4054,1491.4054,1491.4054
2013/12/31,1464.2046,1464.2046,1464.2046,1464.2046
2014/1/2,1459.7013,1459.7013,1459.7013,1459.7013
2014/1/3,1432.262,1432.262,1432.262,1432.262
2014/1/6,1424.7426,1424.7426,1424.7426,1424.7426
2014/1/7,1421.0055,1421.0055,1421.0055,1421.0055
2014/1/8,1420.2024,1420.2024,1420.2024,1420.2024
2014/1/9,1380.2758,1380.2758,1380.2758,1380.2758
2014/1/10,1390.8798,1390.8798,1390.8798,1390.8798
2014/1/13,1381.4302,1381.4302,1381.4302,1381.4302
2014/1/14,1400.8528,1400.8528,1400.8528,1400.8528
2014/1/15,1398.7009,1398.7009,1398.7009,1398.7009
2014/1/16,1394.5786,1394.5786,1394.5786,1394.5786
2014/1/17,1385.3618,1385.3618,1385.3618,1385.3618
2014/1/20,1356.6652,1356.6652,1356.6652,1356.6652
2014/1/21,1352.7447,1352.7447,1352.7447,1352.7447
2014/1/22,1351.2078,1351.2078,1351.2078,1351.2078
2014/1/23,1366.0707,1366.0707,1366.0707,1366.0707
2014/1/24,1381.4328,1381.4328,1381.4328,1381.4328
2014/1/27,1370.629,1370.629,1370.629,1370.629
2014/1/28,1346.9917,1346.9917,1346.9917,1346.9917
2014/1/29,1361.6862,1361.6862,1361.6862,1361.6862
2014/1/30,1364.2171,1364.2171,1364.2171,1364.2171
2014/2/7,1341.0444,1341.0444,1341.0444,1341.0444
2014/2/10,1352.1907,1352.1907,1352.1907,1352.1907
2014/2/11,1333.8541,1333.8541,1333.8541,1333.8541
2014/2/12,1336.7873,1336.7873,1336.7873,1336.7873
2014/2/13,1333.7225,1333.7225,1333.7225,1333.7225
2014/2/14,1329.5085,1329.5085,1329.5085,1329.5085
2014/2/17,1370.7542,1370.7542,1370.7542,1370.7542
2014/2/18,1351.9867,1351.9867,1351.9867,1351.9867
2014/2/19,1362.6744,1362.6744,1362.6744,1362.6744
2014/2/20,1350.5767,1350.5767,1350.5767,1350.5767
2014/2/21,1344.7939,1344.7939,1344.7939,1344.7939
2014/2/24,1293.3616,1293.3616,1293.3616,1293.3616
2014/2/25,1292.7096,1292.7096,1292.7096,1292.7096
2014/2/26,1298.1334,1298.1334,1298.1334,1298.1334
2014/2/27,1299.7741,1299.7741,1299.7741,1299.7741
2014/2/28,1289.564,1289.564,1289.564,1289.564
2014/3/3,1273.0027,1273.0027,1273.0027,1273.0027
2014/3/4,1258.3517,1258.3517,1258.3517,1258.3517
2014/3/5,1262.2247,1262.2247,1262.2247,1262.2247
2014/3/6,1248.1524,1248.1524,1248.1524,1248.1524
2014/3/7,1208.191,1208.191,1208.191,1208.191
2014/3/10,1182.6114,1182.6114,1182.6114,1182.6114
2014/3/11,1171.9954,1171.9954,1171.9954,1171.9954
2014/3/12,1197.2897,1197.2897,1197.2897,1197.2897
2014/3/13,1207.8492,1207.8492,1207.8492,1207.8492
2014/3/14,1196.3896,1196.3896,1196.3896,1196.3896
2014/3/17,1192.2169,1192.2169,1192.2169,1192.2169
2014/3/18,1204.9102,1204.9102,1204.9102,1204.9102
2014/3/19,1198.5382,1198.5382,1198.5382,1198.5382
2014/3/20,1187.4004,1187.4004,1187.4004,1187.4004
2014/3/21,1164.1875,1164.1875,1164.1875,1164.1875
2014/3/24,1178.7078,1178.7078,1178.7078,1178.7078
2014/3/25,1212.7118,1212.7118,1212.7118,1212.7118
2014/3/26,1199.9564,1199.9564,1199.9564,1199.9564
2014/3/27,1198.3493,1198.3493,1198.3493,1198.3493
2014/3/28,1217.4613,1217.4613,1217.4613,1217.4613
2014/3/31,1214.0955,1214.0955,1214.0955,1214.0955
2014/4/1,1219.1593,1219.1593,1219.1593,1219.1593
2014/4/2,1213.3407,1213.3407,1213.3407,1213.3407
2014/4/3,1229.6738,1229.6738,1229.6738,1229.6738
2014/4/4,1256.6246,1256.6246,1256.6246,1256.6246
2014/4/8,1273.7186,1273.7186,1273.7186,1273.7186
2014/4/9,1258.1898,1258.1898,1258.1898,1258.1898
2014/4/10,1244.1778,1244.1778,1244.1778,1244.1778
2014/4/11,1248.04,1248.04,1248.04,1248.04
2014/4/14,1250.089,1250.089,1250.089,1250.089
2014/4/15,1266.9854,1266.9854,1266.9854,1266.9854
2014/4/16,1260.053,1260.053,1260.053,1260.053
2014/4/17,1248.5166,1248.5166,1248.5166,1248.5166
2014/4/18,1198.9527,1198.9527,1198.9527,1198.9527
2014/4/21,1190.5477,1190.5477,1190.5477,1190.5477
2014/4/22,1203.3258,1203.3258,1203.3258,1203.3258
2014/4/23,1200.7991,1200.7991,1200.7991,1200.7991
2014/4/24,1207.7197,1207.7197,1207.7197,1207.7197
2014/4/25,1208.9229,1208.9229,1208.9229,1208.9229
2014/4/28,1184.536,1184.536,1184.536,1184.536
2014/4/29,1189.1096,1189.1096,1189.1096,1189.1096
2014/4/30,1170.085,1170.085,1170.085,1170.085
2014/5/5,1184.5308,1184.5308,1184.5308,1184.5308
2014/5/6,1179.4922,1179.4922,1179.4922,1179.4922
2014/5/7,1180.5198,1180.5198,1180.5198,1180.5198
2014/5/8,1183.0762,1183.0762,1183.0762,1183.0762
2014/5/9,1189.1171,1189.1171,1189.1171,1189.1171
2014/5/12,1216.8976,1216.8976,1216.8976,1216.8976
2014/5/13,1209.8818,1209.8818,1209.8818,1209.8818
2014/5/14,1206.6167,1206.6167,1206.6167,1206.6167
2014/5/15,1193.0271,1193.0271,1193.0271,1193.0271
2014/5/16,1154.6382,1154.6382,1154.6382,1154.6382
2014/5/19,1158.1135,1158.1135,1158.1135,1158.1135
2014/5/20,1150.431,1150.431,1150.431,1150.431
2014/5/21,1144.1377,1144.1377,1144.1377,1144.1377
2014/5/22,1155.433,1155.433,1155.433,1155.433
2014/5/23,1154.784,1154.784,1154.784,1154.784
2014/5/26,1198.3313,1198.3313,1198.3313,1198.3313
2014/5/27,1198.5644,1198.5644,1198.5644,1198.5644
2014/5/28,1172.6191,1172.6191,1172.6191,1172.6191
2014/5/29,1169.5909,1169.5909,1169.5909,1169.5909
2014/5/30,1168.4995,1168.4995,1168.4995,1168.4995
2014/6/3,1161.197,1161.197,1161.197,1161.197
2014/6/4,1167.0119,1167.0119,1167.0119,1167.0119
2014/6/5,1185.5637,1185.5637,1185.5637,1185.5637
2014/6/6,1186.8235,1186.8235,1186.8235,1186.8235
2014/6/9,1181.6403,1181.6403,1181.6403,1181.6403
2014/6/10,1176.6682,1176.6682,1176.6682,1176.6682
2014/6/11,1162.4071,1162.4071,1162.4071,1162.4071
2014/6/12,1145.7009,1145.7009,1145.7009,1145.7009
2014/6/13,1153.9119,1153.9119,1153.9119,1153.9119
2014/6/16,1144.4233,1144.4233,1144.4233,1144.4233
2014/6/17,1156.439,1156.439,1156.439,1156.439
2014/6/18,1151.6418,1151.6418,1151.6418,1151.6418
2014/6/19,1144.1648,1144.1648,1144.1648,1144.1648
2014/6/20,1159.3623,1159.3623,1159.3623,1159.3623
2014/6/23,1152.5019,1152.5019,1152.5019,1152.5019
2014/6/24,1153.8572,1153.8572,1153.8572,1153.8572
2014/6/25,1155.3201,1155.3201,1155.3201,1155.3201
2014/6/26,1170.8055,1170.8055,1170.8055,1170.8055
2014/6/27,1153.146,1153.146,1153.146,1153.146
2014/6/30,1141.3999,1141.3999,1141.3999,1141.3999
2014/7/1,1144.0342,1144.0342,1144.0342,1144.0342
2014/7/2,1147.7043,1147.7043,1147.7043,1147.7043
2014/7/3,1138.3578,1138.3578,1138.3578,1138.3578
2014/7/4,1129.142,1129.142,1129.142,1129.142
2014/7/7,1134.6556,1134.6556,1134.6556,1134.6556
2014/7/8,1135.0978,1135.0978,1135.0978,1135.0978
2014/7/9,1126.6815,1126.6815,1126.6815,1126.6815
2014/7/10,1123.9103,1123.9103,1123.9103,1123.9103
2014/7/11,1108.9588,1108.9588,1108.9588,1108.9588
2014/7/14,1111.2552,1111.2552,1111.2552,1111.2552
2014/7/15,1122.1735,1122.1735,1122.1735,1122.1735
2014/7/16,1116.0591,1116.0591,1116.0591,1116.0591
2014/7/17,1115.9355,1115.9355,1115.9355,1115.9355
2014/7/18,1114.6373,1114.6373,1114.6373,1114.6373
2014/7/21,1125.7813,1125.7813,1125.7813,1125.7813
2014/7/22,1123.5849,1123.5849,1123.5849,1123.5849
2014/7/23,1105.7283,1105.7283,1105.7283,1105.7283
2014/7/24,1099.7645,1099.7645,1099.7645,1099.7645
2014/7/25,1092.9442,1092.9442,1092.9442,1092.9442
2014/7/28,1105.1391,1105.1391,1105.1391,1105.1391
2014/7/29,1113.5789,1113.5789,1113.5789,1113.5789
2014/7/30,1105.9968,1105.9968,1105.9968,1105.9968
2014/7/31,1101.738,1101.738,1101.738,1101.738
2014/8/1,1090.1838,1090.1838,1090.1838,1090.1838
2014/8/4,1109.9478,1109.9478,1109.9478,1109.9478
2014/8/5,1109.9591,1109.9591,1109.9591,1109.9591
2014/8/6,1111.3963,1111.3963,1111.3963,1111.3963
2014/8/7,1118.964,1118.964,1118.964,1118.964
2014/8/8,1117.1712,1117.1712,1117.1712,1117.1712
2014/8/11,1115.8258,1115.8258,1115.8258,1115.8258
2014/8/12,0,0,0,1104.5271
2014/8/13,0,0,0,1102.52
2014/8/14,0,0,0,1077.5183
2014/8/15,0,0,0,1099.4507
2014/8/18,0,0,0,1092.7091
2014/8/19,1101.0424,1101.0424,1101.0424,1101.0424
2014/8/20,1102.1424,1102.1424,1091.1395,1091.9825
2014/8/21,1091.8487,1098.8823,1089.7387,1095.6536
2014/8/22,1095.2094,1112.1658,1094.6013,1102.062
2014/8/25,1103.111,1112.9733,1098.5148,1112.0186
2014/8/26,1113.8082,1123.7849,1112.7143,1123.7559
2014/8/27,1124.3362,1134.4235,1110.8927,1112.7763
2014/8/28,0,0,0,1106.463
2014/8/29,1106.4036,1116.0116,1104.6173,1110.6836
2014/9/1,1111.5125,1114.5552,1098.3192,1098.3192
2014/9/2,1097.2034,1127.554,1094.104,1119.6872
2014/9/3,1117.7989,1120.6784,1100.6398,1100.6398
2014/9/4,1097.8448,1110.5301,1096.7029,1097.7053
2014/9/5,1099.5822,1104.43,1087.4569,1088.4413
2014/9/9,1086.6793,1089.4515,1064.4788,1068.9006
2014/9/10,1068.2392,1085.5183,1060.9855,1078.8832
2014/9/11,1078.044,1079.8519,1071.3405,1073.3291
2014/9/12,1073.3857,1083.4504,1069.55,1080.4051
2014/9/15,1079.7099,1106.0288,1079.7099,1097.7059
2014/9/16,1098.5337,1103.5261,1087.8368,1088.7529
2014/9/17,0,0,0,1099.101
2014/9/18,1098.6513,1100.7786,1091.982,1093.7213
2014/9/19,1092.7178,1092.7178,1078.7615,1083.6075
2014/9/22,1082.6952,1091.5745,1046.23,1056.3312
2014/9/23,1055.384,1072.9391,1053.3962,1072.9345
2014/9/24,1069.3404,1078.2312,1068.0101,1075.1591
2014/9/25,1072.9831,1078.8852,1057.931,1059.9964
2014/9/26,1061.3565,1073.8156,1054.8679,1068.9045
2014/9/29,1067.318,1071.33,1052.1913,1057.0572
2014/9/30,1057.9158,1068.654,1055.2711,1057.6003
2014/10/8,1063.2186,1063.2186,1061.5994,1062.595
2014/10/9,1063.4699,1098.5763,1059.3545,1094.1395
2014/10/10,1095.1075,1095.9066,1077.4403,1085.689
2014/10/13,1086.0311,1117.8469,1086.0311,1104.883
2014/10/14,1103.7427,1104.1049,1092.8636,1095.0333
2014/10/15,1095.7934,1102.0273,1088.7523,1090.6082
2014/10/16,1087.8177,1088.5919,1071.655,1081.5288
2014/10/17,1078.7151,1090.2775,1073.1349,1082.2875
2014/10/20,1085.1694,1093.595,1079.559,1088.3781
2014/10/21,1088.1804,1089.7118,1080.4281,1082.4066
2014/10/22,1085.1722,1092.2046,1072.5177,1079.0627
2014/10/23,1079.926,1084.8366,1075.231,1084.3493
2014/10/24,1083.8578,1105.4957,1083.6246,1105.2732
2014/10/27,1105.4479,1105.4479,1088.9066,1092.1848
2014/10/28,1091.893,1091.893,1077.8963,1080.8921
2014/10/29,1083.6018,1087.7065,1076.4443,1085.1477
2014/10/30,1086.6095,1092.8171,1081.2821,1082.5514
2014/10/31,1082.2423,1087.5906,1078.7024,1082.1467
2014/11/3,1081.1894,1093.6803,1081.1894,1083.083
2014/11/4,1084.3935,1084.3946,1064.0602,1070.8039
2014/11/5,1066.774,1073.7803,1054.0474,1056.8429
2014/11/6,1056.878,1064.9047,1052.522,1059.8098
2014/11/7,1058.7338,1067.7918,1058.23,1066.6913
2014/11/10,1067.0653,1075.5407,1067.0653,1072.5408
2014/11/11,1072.4993,1074.1504,1061.7557,1065.5736
2014/11/12,1067.27,1070.07,1062.78,1070.07
2014/11/13,1069.3896,1071.4355,1061.8012,1066.4673
2014/11/14,1066.3665,1068.1728,1063.0674,1065.0685
2014/11/17,1064.5272,1071.8152,1063.6979,1064.6743
2014/11/18,1062.8313,1064.3448,1047.6496,1049.0324
2014/11/19,1048.5077,1051.3355,1042.5526,1048.9424
2014/11/20,1049.9684,1053.2513,1046.6011,1048.0176
2014/11/21,1047.5361,1047.5361,1035.528,1045.1849
2014/11/24,1058.048,1058.048,1042.5829,1043.0282
2014/11/25,1041.9586,1048.2037,1035.7965,1047.2468
2014/11/26,1046.5698,1049.1089,1040.7868,1044.5009
2014/11/27,1044.35,1064.13,1042.43,1058.99
2014/11/28,1057.1882,1057.1882,1046.3619,1049.7135
2014/12/1,1049.9116,1049.9116,1017.6214,1045.6978
2014/12/2,1047.7059,1057.8733,1043.6722,1045.4039
2014/12/3,1043.8303,1050.4506,1042.1917,1048.9942
2014/12/4,1048.5879,1056.8818,1047.2353,1051.2249
2014/12/5,1050.8461,1051.8702,1049.4734,1050.0019
2014/12/8,1049.7399,1053.7919,1047.0183,1048.0371
2014/12/9,1046.1284,1049.9315,1039.6312,1049.485
2014/12/10,1049.01,1053.7901,1046.3568,1052.096
2014/12/11,1051.0449,1056.8313,1046.497,1056.3549
2014/12/12,1056.3903,1062.0318,1055.8658,1059.749
2014/12/15,1060.751,1060.8393,1055.0608,1058.9844
2014/12/16,1058.2359,1059.4603,1050.9188,1055.3941
2014/12/17,1055.0595,1055.7509,1036.5926,1041.1482
2014/12/18,1039.8781,1053.3164,1031.1708,1053.1708
2014/12/19,1052.1497,1060.7995,1049.8243,1060.7995
2014/12/22,1061.2548,1061.2548,1040.5219,1042.3815
2014/12/23,1039.3791,1041.2983,1023.5113,1023.6469
2014/12/24,1021.2401,1036.445,1021.2401,1034.1467
2014/12/25,1033.4194,1036.7847,1028.9459,1030.3936
2014/12/26,1029.7022,1033.1815,1027.2822,1030.3142
2014/12/29,1028.7687,1034.9088,1028.7687,1030.8007
2014/12/30,1031.4406,1070.9877,1030.7872,1070.8754
2014/12/31,1080.6466,1081.5042,1053.2262,1059.9578
2015/1/5,1050.0865,1054.7082,1050.0865,1054.7082
2015/1/6,1050.4667,1081.3128,1050.4667,1071.5981
2015/1/7,1068.4284,1077.2147,1063.9144,1073.4603
2015/1/8,1071.0457,1083.7576,1069.3286,1081.0434
2015/1/9,1079.7481,1081.7658,1073.2377,1078.189
2015/1/12,1076.1195,1076.1195,1061.4006,1062.4537
2015/1/13,1061.8487,1062.9437,1055.5221,1062.8814
2015/1/14,1060.5455,1065.392,1052.3558,1058.9331
2015/1/15,1060.6755,1066.0352,1055.4948,1060.7716
2015/1/16,1065.2391,1065.2391,1046.2891,1046.2893
2015/1/19,1046.1636,1057.7601,1039.3065,1043.5893
2015/1/20,1043.3525,1045.4178,1030.6834,1039.4997
