update_date,open,high,low,close,volume,MA5,MA10,trend,company_name,position,position_lag,position_diff
2013/4/11,14775.11,14775.11,14775.11,14775.11,82900,14830.59667,14748.966,81.63066667,永安期货  ,20,20,0
2013/4/12,14775.35,14775.35,14775.35,14775.35,79800,14800.70667,14795.86,4.846666667,永安期货  ,20,20,0
2013/4/18,14290.93,14290.93,14290.93,14290.93,425600,14480.59333,14533.098,-52.50466667,永安期货  ,-16,20,-36
2013/4/19,14581.1,14581.1,14581.1,14581.1,279500,14479.84,14494.248,-14.408,永安期货  ,1257,-16,1273
2013/4/22,14486.63,14486.63,14486.63,14486.63,172500,14452.88667,14501.902,-49.01533333,永安期货  ,1280,1257,23
2013/4/23,14526.82,14526.82,14526.82,14526.82,199200,14531.51667,14490.594,40.92266667,永安期货  ,1454,1280,174
2013/4/24,14629.28,14629.28,14629.28,14629.28,206700,14547.57667,14502.952,44.62466667,永安期货  ,-16,1454,-1470
2013/4/25,14704.96,14704.96,14704.96,14704.96,160800,14620.35333,14585.758,34.59533333,永安期货  ,-643,-16,-627
2013/4/26,14760.4,14760.4,14760.4,14760.4,163900,14698.21333,14621.618,76.59533333,永安期货  ,-754,-643,-111
2013/5/2,14398.91,14398.91,14398.91,14398.91,176500,14621.42333,14604.074,17.34933333,永安期货  ,-353,-754,401
2013/5/3,14460.31,14460.31,14460.31,14460.31,205300,14539.87333,14590.772,-50.89866667,永安期货  ,-364,-353,-11
2013/5/8,14670.61,14670.61,14670.61,14670.61,104300,14628.41667,14548.894,79.52266667,永安期货  ,-990,-364,-626
2013/5/9,14580.77,14580.77,14580.77,14580.77,108000,14601.81667,14585.266,16.55066667,永安期货  ,34,-990,1024
2013/5/10,14623.47,14623.47,14623.47,14623.47,123100,14624.95,14617.898,7.052,永安期货  ,105,34,71
2013/5/13,14575.68,14575.68,14575.68,14575.68,105400,14593.30667,14600.92,-7.613333333,永安期货  ,-212,105,-317
2013/5/14,14472.33,14472.33,14472.33,14472.33,113900,14557.16,14584.572,-27.412,永安期货  ,-1293,-212,-1081
2013/5/15,14375.56,14375.56,14375.56,14375.56,97500,14474.52333,14525.562,-51.03866667,永安期货  ,-633,-1293,660
2013/5/16,14374.06,14374.06,14374.06,14374.06,143100,14407.31667,14484.22,-76.90333333,永安期货  ,-1113,-633,-480
2013/5/17,14454.46,14454.46,14454.46,14454.46,118900,14401.36,14450.418,-49.058,永安期货  ,-1056,-1113,57
2013/5/20,14386.76,14386.76,14386.76,14386.76,128700,14405.09333,14412.634,-7.540666667,永安期货  ,357,-1056,1413
2013/5/21,14465.84,14465.84,14465.84,14465.84,127100,14435.68667,14411.336,24.35066667,永安期货  ,-919,357,-1276
2013/5/22,14552.11,14552.11,14552.11,14552.11,104600,14468.23667,14446.646,21.59066667,永安期货  ,1676,-919,2595
2013/5/23,14432.16,14432.16,14432.16,14432.16,124800,14483.37,14458.266,25.104,永安期货  ,1669,1676,-7
2013/5/24,14551.22,14551.22,14551.22,14551.22,108500,14511.83,14477.618,34.212,永安期货  ,1424,1669,-245
2013/5/27,14533.1,14533.1,14533.1,14533.1,79100,14505.49333,14506.886,-1.392666667,永安期货  ,1407,1424,-17
2013/5/28,14533.59,14533.59,14533.59,14533.59,98700,14539.30333,14520.436,18.86733333,永安期货  ,1322,1407,-85
2013/5/29,14509.15,14509.15,14509.15,14509.15,90200,14525.28,14511.844,13.436,永安期货  ,1600,1322,278
2013/5/30,14670.23,14670.23,14670.23,14670.23,214600,14570.99,14559.458,11.532,永安期货  ,1896,1600,296
2013/5/31,14750.02,14750.02,14750.02,14750.02,148400,14643.13333,14599.218,43.91533333,永安期货  ,1973,1896,77
2013/6/3,14869.1,14869.1,14869.1,14869.1,126000,14763.11667,14666.418,96.69866667,永安期货  ,2050,1973,77
2013/6/4,14786.6,14786.6,14786.6,14786.6,159400,14801.90667,14717.02,84.88666667,永安期货  ,316,2050,-1734
2013/6/5,14905.77,14905.77,14905.77,14905.77,133600,14853.82333,14796.344,57.47933333,永安期货  ,-648,316,-964
2013/6/6,14841.52,14841.52,14841.52,14841.52,108500,14844.63,14830.602,14.028,永安期货  ,-454,-648,194
2013/6/7,14841.37,14841.37,14841.37,14841.37,74700,14862.88667,14848.872,14.01466667,永安期货  ,-454,-454,0
2013/6/13,14571.28,14571.28,14571.28,14571.28,133900,14751.39,14789.308,-37.918,永安期货  ,-475,-454,-21
2013/6/14,14528.41,14528.41,14528.41,14528.41,102900,14647.02,14737.67,-90.65,永安期货  ,-2218,-475,-1743
2013/6/17,14589.23,14589.23,14589.23,14589.23,61400,14562.97333,14674.362,-111.3886667,永安期货  ,-690,-2218,1528
2013/6/18,14521.43,14521.43,14521.43,14521.43,73100,14546.35667,14610.344,-63.98733333,永安期货  ,-1349,-690,-659
2013/6/19,14542.07,14542.07,14542.07,14542.07,56200,14550.91,14550.484,0.426,永安期货  ,-1341,-1349,8
2013/6/20,14379.15,14379.15,14379.15,14379.15,128500,14480.88333,14512.058,-31.17466667,永安期货  ,-2019,-1341,-678
2013/6/21,14437.63,14437.63,14437.63,14437.63,140900,14452.95,14493.902,-40.952,永安期货  ,-2146,-2019,-127
2013/6/24,14290.11,14290.11,14290.11,14290.11,114400,14368.96333,14434.078,-65.11466667,永安期货  ,-2029,-2146,117
2013/6/25,14379.2,14379.2,14379.2,14379.2,121500,14368.98,14405.632,-36.652,永安期货  ,-2098,-2029,-69
2013/6/26,14318.87,14318.87,14318.87,14318.87,116000,14329.39333,14360.992,-31.59866667,永安期货  ,-1726,-2098,372
2013/6/27,14419.43,14419.43,14419.43,14419.43,74800,14372.5,14369.048,3.452,永安期货  ,-1677,-1726,49
2013/6/28,14418.71,14418.71,14418.71,14418.71,75400,14385.67,14365.264,20.406,永安期货  ,-1595,-1677,82
2013/7/1,14532.61,14532.61,14532.61,14532.61,83200,14456.91667,14413.764,43.15266667,永安期货  ,-1445,-1595,150
2013/7/2,14641.87,14641.87,14641.87,14641.87,97400,14531.06333,14466.298,64.76533333,永安期货  ,-1608,-1445,-163
2013/7/3,14642.69,14642.69,14642.69,14642.69,75700,14605.72333,14531.062,74.66133333,永安期货  ,-693,-1608,915
2013/7/4,14548.51,14548.51,14548.51,14548.51,63300,14611.02333,14556.878,54.14533333,永安期货  ,-1622,-693,-929
2013/7/5,14478.1,14478.1,14478.1,14478.1,73500,14556.43333,14568.756,-12.32266667,永安期货  ,-1628,-1622,-6
2013/7/8,14426.67,14426.67,14426.67,14426.67,80200,14484.42667,14547.568,-63.14133333,永安期货  ,-878,-1628,750
2013/7/9,14537.48,14537.48,14537.48,14537.48,87500,14480.75,14526.69,-45.94,永安期货  ,-1477,-878,-599
2013/7/10,14560.49,14560.49,14560.49,14560.49,81600,14508.21333,14510.25,-2.036666667,永安期货  ,-952,-1477,525
2013/7/11,14789.44,14789.44,14789.44,14789.44,195600,14629.13667,14558.436,70.70066667,永安期货  ,-1249,-952,-297
2013/7/12,14657.83,14657.83,14657.83,14657.83,86700,14669.25333,14594.382,74.87133333,永安期货  ,-1204,-1249,45
2013/7/15,14692.38,14692.38,14692.38,14692.38,66800,14713.21667,14647.524,65.69266667,永安期货  ,-1213,-1204,-9
2013/7/16,14727.66,14727.66,14727.66,14727.66,54200,14692.62333,14685.56,7.063333333,永安期货  ,-1013,-1213,200
2013/7/17,14636.29,14636.29,14636.29,14636.29,78300,14685.44333,14700.72,-15.27666667,永安期货  ,-675,-1013,338
2013/7/18,14524.95,14524.95,14524.95,14524.95,92200,14629.63333,14647.822,-18.18866667,永安期货  ,-673,-675,2
2013/7/19,14498.47,14498.47,14498.47,14498.47,67100,14553.23667,14615.95,-62.71333333,永安期货  ,-673,-673,0
2013/7/22,14633.18,14633.18,14633.18,14633.18,84700,14552.2,14604.11,-51.91,永安期货  ,-754,-673,-81
2013/7/23,14628.17,14628.17,14628.17,14628.17,54200,14586.60667,14584.212,2.394666667,永安期货  ,-754,-754,0
2013/7/24,14647.68,14647.68,14647.68,14647.68,58700,14636.34333,14586.49,49.85333333,永安期货  ,-496,-754,258
2013/7/25,14701.26,14701.26,14701.26,14701.26,73700,14659.03667,14621.752,37.28466667,永安期货  ,-462,-496,34
2013/7/26,14612.66,14612.66,14612.66,14612.66,60400,14653.86667,14644.59,9.276666667,永安期货  ,278,-462,740
2013/7/29,14523.94,14523.94,14523.94,14523.94,72300,14612.62,14622.742,-10.122,永安期货  ,-187,278,-465
2013/7/30,14469.26,14469.26,14469.26,14469.26,71100,14535.28667,14590.96,-55.67333333,永安期货  ,793,-187,980
2013/7/31,14482.03,14482.03,14482.03,14482.03,80000,14491.74333,14557.83,-66.08666667,永安期货  ,541,793,-252
2013/8/1,14527.13,14527.13,14527.13,14527.13,66700,14492.80667,14523.004,-30.19733333,永安期货  ,1902,541,1361
2013/8/2,14528.4,14528.4,14528.4,14528.4,46100,14512.52,14506.152,6.368,永安期货  ,630,1902,-1272
2013/8/5,14614.95,14614.95,14614.95,14614.95,51900,14556.82667,14524.354,32.47266667,永安期货  ,558,630,-72
2013/8/6,14597.01,14597.01,14597.01,14597.01,35900,14580.12,14549.904,30.216,永安期货  ,1779,558,1221
2013/8/7,14555.75,14555.75,14555.75,14555.75,42200,14589.23667,14564.648,24.58866667,永安期货  ,1718,1779,-61
2013/8/8,14655.33,14655.33,14655.33,14655.33,111500,14602.69667,14590.288,12.40866667,永安期货  ,423,1718,-1295
2013/8/9,14742.39,14742.39,14742.39,14742.39,92500,14651.15667,14633.086,18.07066667,永安期货  ,173,423,-250
2013/8/12,14942.82,14942.82,14942.82,14942.82,174300,14780.18,14698.66,81.52,永安期货  ,573,173,400
2013/8/13,14912.99,14912.99,14912.99,14912.99,105500,14866.06667,14761.856,104.2106667,永安期货  ,-258,573,-831
2013/8/14,14858.47,14858.47,14858.47,14858.47,94800,14904.76,14822.4,82.36,永安期货  ,-125,-258,133
2013/8/15,14926.91,14926.91,14926.91,14926.91,93300,14899.45667,14876.716,22.74066667,永安期货  ,-20,-125,105
2013/8/16,15180.18,15180.18,15180.18,15180.18,242200,14988.52,14964.274,24.246,永安期货  ,1411,-20,1431
2013/8/19,15204.68,15204.68,15204.68,15204.68,144100,15103.92333,15016.646,87.27733333,永安期货  ,1414,1411,3
2013/8/20,15011.12,15011.12,15011.12,15011.12,136800,15131.99333,15036.272,95.72133333,永安期货  ,1335,1414,-79
2013/8/21,15082.45,15082.45,15082.45,15082.45,72500,15099.41667,15081.068,18.34866667,永安期货  ,171,1335,-1164
2013/8/28,15030,15030,15030,15030,104900,15108.61667,15109.92,-1.303333333,永安期货  ,1126,171,955
2013/8/29,14956.93,14956.93,14956.93,14956.93,93600,15032.44667,15072.85,-40.40333333,永安期货  ,1211,1126,85
2013/8/30,14839,14839,14839,14839,99000,14941.97667,15024.356,-82.37933333,永安期货  ,1122,1211,-89
2013/9/2,14927.53,14927.53,14927.53,14927.53,96500,14907.82,14972.774,-64.954,永安期货  ,1035,1122,-87
2013/9/3,14867.15,14867.15,14867.15,14867.15,72900,14877.89333,14924.122,-46.22866667,永安期货  ,1089,1035,54
2013/9/4,14795.38,14795.38,14795.38,14795.38,58200,14863.35333,14877.198,-13.84466667,永安期货  ,1139,1089,50
2013/9/5,14692.04,14692.04,14692.04,14692.04,96600,14784.85667,14824.22,-39.36333333,永安期货  ,1258,1139,119
2013/9/6,14752.73,14752.73,14752.73,14752.73,57800,14746.71667,14806.966,-60.24933333,永安期货  ,1194,1258,-64
2013/9/9,14864.45,14864.45,14864.45,14864.45,68900,14769.74,14794.35,-24.61,永安期货  ,1133,1194,-61
2013/9/10,14752.76,14752.76,14752.76,14752.76,61900,14789.98,14771.472,18.508,永安期货  ,1924,1133,791
2013/9/12,14674.07,14674.07,14674.07,14674.07,61300,14727.48333,14759.926,-32.44266667,永安期货  ,1965,1924,41
2013/9/13,14787.46,14787.46,14787.46,14787.46,89200,14739.05,14766.872,-27.822,永安期货  ,2365,1965,400
2013/9/16,14657.4,14657.4,14657.4,14657.4,90500,14706.31,14725.462,-19.152,永安期货  ,2061,2365,-304
2013/9/17,14666.19,14666.19,14666.19,14666.19,65400,14703.68333,14708.148,-4.464666667,永安期货  ,2225,2061,164
2013/9/18,14676.68,14676.68,14676.68,14676.68,49500,14666.75667,14692.36,-25.60333333,永安期货  ,1344,2225,-881
2013/9/23,14708.55,14708.55,14708.55,14708.55,67300,14683.80667,14699.256,-15.44933333,永安期货  ,1587,1344,243
2013/9/24,14718.8,14718.8,14718.8,14718.8,51300,14701.34333,14685.524,15.81933333,永安期货  ,1674,1587,87
2013/9/25,14747.43,14747.43,14747.43,14747.43,55900,14724.92667,14703.53,21.39666667,永安期货  ,1565,1674,-109
2013/9/26,14782.97,14782.97,14782.97,14782.97,54700,14749.73333,14726.886,22.84733333,永安期货  ,2527,1565,962
2013/9/27,14775.47,14775.47,14775.47,14775.47,49500,14768.62333,14746.644,21.97933333,永安期货  ,2651,2527,124
2013/9/30,14858.39,14858.39,14858.39,14858.39,56500,14805.61,14776.612,28.998,永安期货  ,2620,2651,-31
2013/10/8,14756.88,14756.88,14756.88,14756.88,50500,14796.91333,14784.228,12.68533333,永安期货  ,2679,2620,59
2013/10/9,14770.69,14770.69,14770.69,14770.69,51800,14795.32,14788.88,6.44,永安期货  ,2723,2679,44
2013/10/10,14835.03,14835.03,14835.03,14835.03,55300,14787.53333,14799.292,-11.75866667,永安期货  ,2770,2723,47
2013/10/11,14939.18,14939.18,14939.18,14939.18,113100,14848.3,14832.034,16.266,永安期货  ,3395,2770,625
2013/10/14,14973.81,14973.81,14973.81,14973.81,67000,14916.00667,14855.118,60.88866667,永安期货  ,3177,3395,-218
2013/10/15,14946.22,14946.22,14946.22,14946.22,86100,14953.07,14892.986,60.084,永安期货  ,3401,3177,224
2013/10/16,14932.61,14932.61,14932.61,14932.61,77600,14950.88,14925.37,25.51,永安期货  ,3397,3401,-4
2013/10/17,14895.53,14895.53,14895.53,14895.53,64300,14924.78667,14937.47,-12.68333333,永安期货  ,2468,3397,-929
2013/10/18,14957.71,14957.71,14957.71,14957.71,57400,14928.61667,14941.176,-12.55933333,永安期货  ,2436,2468,-32
2013/10/21,15109.26,15109.26,15109.26,15109.26,133300,14987.5,14968.266,19.234,永安期货  ,2665,2436,229
2013/10/22,15090.35,15090.35,15090.35,15090.35,69900,15052.44,14997.092,55.348,永安期货  ,2037,2665,-628
2013/10/23,15042.33,15042.33,15042.33,15042.33,92100,15080.64667,15019.036,61.61066667,永安期货  ,2042,2037,5
2013/10/24,15012.29,15012.29,15012.29,15012.29,61000,15048.32333,15042.388,5.935333333,永安期货  ,1991,2042,-51
2013/10/25,14955.76,14955.76,14955.76,14955.76,76600,15003.46,15041.998,-38.538,永安期货  ,5025,1991,3034
2013/10/28,15065.84,15065.84,15065.84,15065.84,69300,15011.29667,15033.314,-22.01733333,永安期货  ,5388,5025,363
2013/10/29,15142.49,15142.49,15142.49,15142.49,84000,15054.69667,15043.742,10.95466667,永安期货  ,5374,5388,-14
2013/10/30,15177.97,15177.97,15177.97,15177.97,116900,15128.76667,15070.87,57.89666667,永安期货  ,5882,5374,508
2013/10/31,14991.58,14991.58,14991.58,14991.58,163900,15104.01333,15066.728,37.28533333,永安期货  ,4547,5882,-1335
2013/11/1,15074.86,15074.86,15074.86,15074.86,44400,15081.47,15090.548,-9.078,永安期货  ,4565,4547,18
2013/11/4,15011.89,15011.89,15011.89,15011.89,50200,15026.11,15079.758,-53.648,永安期货  ,4292,4565,-273
2013/11/5,14982.9,14982.9,14982.9,14982.9,28500,15023.21667,15047.84,-24.62333333,永安期货  ,4293,4292,1
2013/11/6,14982.85,14982.85,14982.85,14982.85,32700,14992.54667,15008.816,-16.26933333,永安期货  ,4325,4293,32
2013/11/7,14975.65,14975.65,14975.65,14975.65,30100,14980.46667,15005.63,-25.16333333,永安期货  ,4337,4325,12
2013/11/8,14949.39,14949.39,14949.39,14949.39,42900,14969.29667,14980.536,-11.23933333,永安期货  ,4255,4337,-82
2013/11/11,14923.24,14923.24,14923.24,14923.24,40000,14949.42667,14962.806,-13.37933333,永安期货  ,4167,4255,-88
2013/11/12,14845.34,14845.34,14845.34,14845.34,67900,14905.99,14935.294,-29.304,永安期货  ,3890,4167,-277
2013/11/13,14763.72,14763.72,14763.72,14763.72,64400,14844.1,14891.468,-47.368,永安期货  ,3896,3890,6
2013/11/14,14834.87,14834.87,14834.87,14834.87,61800,14814.64333,14863.312,-48.66866667,永安期货  ,3908,3896,12
2013/11/15,14812.09,14812.09,14812.09,14812.09,52400,14803.56,14835.852,-32.292,永安期货  ,3847,3908,-61
2013/11/18,14859.55,14859.55,14859.55,14859.55,41200,14835.50333,14823.114,12.38933333,永安期货  ,3780,3847,-67
2013/11/19,14791.58,14791.58,14791.58,14791.58,52300,14821.07333,14812.362,8.711333333,永安期货  ,3513,3780,-267
2013/11/20,14876.19,14876.19,14876.19,14876.19,46800,14842.44,14834.856,7.584,永安期货  ,3528,3513,15
2013/11/21,14821.94,14821.94,14821.94,14821.94,49300,14829.90333,14832.27,-2.366666667,永安期货  ,3528,3528,0
2013/11/22,14832.96,14832.96,14832.96,14832.96,27200,14843.69667,14836.444,7.252666667,永安期货  ,3420,3528,-108
2013/11/25,14838.28,14838.28,14838.28,14838.28,33600,14831.06,14832.19,-1.13,永安期货  ,3292,3420,-128
2013/11/26,14846.09,14846.09,14846.09,14846.09,42800,14839.11,14843.092,-3.982,永安期货  ,3231,3292,-61
2013/11/27,14806.1,14806.1,14806.1,14806.1,37900,14830.15667,14829.074,1.082666667,永安期货  ,2795,3231,-436
2013/11/28,14768.34,14768.34,14768.34,14768.34,60600,14806.84333,14818.354,-11.51066667,永安期货  ,2778,2795,-17
2013/11/29,14750.11,14750.11,14750.11,14750.11,57800,14774.85,14801.784,-26.934,永安期货  ,2196,2778,-582
2013/12/2,14784.76,14784.76,14784.76,14784.76,36700,14767.73667,14791.08,-23.34333333,永安期货  ,2052,2196,-144
2013/12/3,14751.13,14751.13,14751.13,14751.13,34500,14762,14772.088,-10.088,永安期货  ,2008,2052,-44
2013/12/4,14756.78,14756.78,14756.78,14756.78,29500,14764.22333,14762.224,1.999333333,永安期货  ,1948,2008,-60
2013/12/5,14805.16,14805.16,14805.16,14805.16,45200,14771.02333,14769.588,1.435333333,永安期货  ,1928,1948,-20
2013/12/6,14841.85,14841.85,14841.85,14841.85,29800,14801.26333,14787.936,13.32733333,永安期货  ,1899,1928,-29
2013/12/9,14859.59,14859.59,14859.59,14859.59,36400,14835.53333,14802.902,32.63133333,永安期货  ,1839,1899,-60
2013/12/10,14969.6,14969.6,14969.6,14969.6,68700,14890.34667,14846.596,43.75066667,永安期货  ,2460,1839,621
2013/12/11,15005.76,15005.76,15005.76,15005.76,69600,14944.98333,14896.392,48.59133333,永安期货  ,2365,2460,-95
2013/12/12,15081.22,15081.22,15081.22,15081.22,61000,15018.86,14951.604,67.256,永安期货  ,2228,2365,-137
2013/12/13,15002.54,15002.54,15002.54,15002.54,58600,15029.84,14983.742,46.098,永安期货  ,2084,2228,-144
2013/12/16,15068.04,15068.04,15068.04,15068.04,54600,15050.6,15025.432,25.168,永安期货  ,2081,2084,-3
2013/12/17,15094.01,15094.01,15094.01,15094.01,69300,15054.86333,15050.314,4.549333333,永安期货  ,1889,2081,-192
2013/12/18,15068.89,15068.89,15068.89,15068.89,52600,15076.98,15062.94,14.04,永安期货  ,2387,1889,498
2013/12/19,15069.06,15069.06,15069.06,15069.06,60000,15077.32,15060.508,16.812,永安期货  ,1866,2387,-521
2013/12/20,15117.98,15117.98,15117.98,15117.98,170200,15085.31,15083.596,1.714,永安期货  ,398,1866,-1468
2013/12/23,15159.15,15159.15,15159.15,15159.15,181700,15115.39667,15101.818,13.57866667,永安期货  ,1255,398,857
2013/12/24,15257.05,15257.05,15257.05,15257.05,142800,15178.06,15134.426,43.634,永安期货  ,2253,1255,998
2013/12/25,15401.29,15401.29,15401.29,15401.29,225100,15272.49667,15200.906,71.59066667,永安期货  ,1373,2253,-880
2013/12/26,15216.53,15216.53,15216.53,15216.53,162700,15291.62333,15230.4,61.22333333,永安期货  ,-315,1373,-1688
2013/12/27,15260.82,15260.82,15260.82,15260.82,118700,15292.88,15258.968,33.912,永安期货  ,-1289,-315,-974
2013/12/30,15259.95,15259.95,15259.95,15259.95,135900,15245.76667,15279.128,-33.36133333,永安期货  ,-507,-1289,782
2013/12/31,15200.86,15200.86,15200.86,15200.86,122200,15240.54333,15267.89,-27.34666667,永安期货  ,-1110,-507,-603
2014/1/2,15305.64,15305.64,15305.64,15305.64,65500,15255.48333,15248.76,6.723333333,永安期货  ,-206,-1110,904
2014/1/3,15128.86,15128.86,15128.86,15128.86,130500,15211.78667,15231.226,-19.43933333,永安期货  ,-258,-206,-52
2014/1/6,15009.58,15009.58,15009.58,15009.58,132900,15148.02667,15180.978,-32.95133333,永安期货  ,-1087,-258,-829
2014/1/7,15060.02,15060.02,15060.02,15060.02,73700,15066.15333,15140.992,-74.83866667,永安期货  ,83,-1087,1170
2014/1/8,15079.32,15079.32,15079.32,15079.32,62000,15049.64,15116.684,-67.044,永安期货  ,-559,83,-642
2014/1/9,15009.68,15009.68,15009.68,15009.68,87400,15049.67333,15057.492,-7.818666667,永安期货  ,-418,-559,141
2014/1/10,15049.73,15049.73,15049.73,15049.73,86000,15046.24333,15041.666,4.577333333,永安期货  ,-342,-418,76
2014/1/13,15098.04,15098.04,15098.04,15098.04,66900,15052.48333,15059.358,-6.874666667,永安期货  ,-299,-342,43
2014/1/14,15212.36,15212.36,15212.36,15212.36,73000,15120.04333,15089.826,30.21733333,永安期货  ,-446,-299,-147
2014/1/15,15164.85,15164.85,15164.85,15164.85,97500,15158.41667,15106.932,51.48466667,永安期货  ,-371,-446,75
2014/1/16,15257.46,15257.46,15257.46,15257.46,83700,15211.55667,15156.488,55.06866667,永安期货  ,-447,-371,-76
2014/1/17,15251.63,15251.63,15251.63,15251.63,71800,15224.64667,15196.868,27.77866667,永安期货  ,-175,-447,272
2014/1/20,15244,15244,15244,15244,57300,15251.03,15226.06,24.97,永安期货  ,-153,-175,22
2014/1/21,15214.68,15214.68,15214.68,15214.68,39100,15236.77,15226.524,10.246,永安期货  ,-129,-153,24
2014/1/22,15301.28,15301.28,15301.28,15301.28,122900,15253.32,15253.81,-0.49,永安期货  ,-102,-129,27
2014/1/23,15252.74,15252.74,15252.74,15252.74,85900,15256.23333,15252.866,3.367333333,永安期货  ,-100,-102,2
2014/1/24,15184.29,15184.29,15184.29,15184.29,94200,15246.10333,15239.398,6.705333333,永安期货  ,-85,-100,15
2014/1/27,15071.17,15071.17,15071.17,15071.17,78300,15169.4,15204.832,-35.432,永安期货  ,-14,-85,71
2014/1/28,15068.9,15068.9,15068.9,15068.9,46900,15108.12,15175.676,-67.556,永安期货  ,36,-14,50
2014/1/29,15057.96,15057.96,15057.96,15057.96,51800,15066.01,15127.012,-61.002,永安期货  ,620,36,584
2014/1/30,15014.04,15014.04,15014.04,15014.04,42000,15046.96667,15079.272,-32.30533333,永安期货  ,662,620,42
2014/2/7,15047.53,15047.53,15047.53,15047.53,31100,15039.84333,15051.92,-12.07666667,永安期货  ,676,662,14
2014/2/10,15154.7,15154.7,15154.7,15154.7,59600,15072.09,15068.626,3.464,永安期货  ,192,676,-484
2014/2/11,15045.8,15045.8,15045.8,15045.8,53900,15082.67667,15064.006,18.67066667,永安期货  ,905,192,713
2014/2/12,15085.77,15085.77,15085.77,15085.77,40600,15095.42333,15069.568,25.85533333,永安期货  ,928,905,23
2014/2/13,15083.63,15083.63,15083.63,15083.63,30600,15071.73333,15083.486,-11.75266667,永安期货  ,1094,928,166
2014/2/14,15096.1,15096.1,15096.1,15096.1,37600,15088.5,15093.2,-4.7,永安期货  ,853,1094,-241
2014/2/17,15213.13,15213.13,15213.13,15213.13,94200,15130.95333,15104.886,26.06733333,永安期货  ,984,853,131
2014/2/18,15170.03,15170.03,15170.03,15170.03,63200,15159.75333,15129.732,30.02133333,永安期货  ,769,984,-215
2014/2/19,15287.55,15287.55,15287.55,15287.55,96200,15223.57,15170.088,53.482,永安期货  ,1003,769,234
2014/2/20,15183.32,15183.32,15183.32,15183.32,92100,15213.63333,15190.026,23.60733333,永安期货  ,632,1003,-371
2014/2/21,15201.43,15201.43,15201.43,15201.43,36100,15224.1,15211.092,13.008,永安期货  ,633,632,1
2014/2/24,15047.76,15047.76,15047.76,15047.76,101500,15144.17,15178.018,-33.848,永安期货  ,751,633,118
2014/2/25,15063.28,15063.28,15063.28,15063.28,87300,15104.15667,15156.668,-52.51133333,永安期货  ,752,751,1
2014/2/26,15134.24,15134.24,15134.24,15134.24,79000,15081.76,15126.006,-44.246,永安期货  ,987,752,235
2014/2/27,15114.15,15114.15,15114.15,15114.15,79700,15103.89,15112.172,-8.282,永安期货  ,1416,987,429
2014/2/28,15124.64,15124.64,15124.64,15124.64,79800,15124.34333,15096.814,27.52933333,永安期货  ,1188,1416,-228
2014/3/3,15068.85,15068.85,15068.85,15068.85,65800,15102.54667,15101.032,1.514666667,永安期货  ,1260,1188,72
2014/3/4,15134.03,15134.03,15134.03,15134.03,75600,15109.17333,15115.182,-6.008666667,永安期货  ,1449,1260,189
2014/3/5,15300.22,15300.22,15300.22,15300.22,219700,15167.7,15148.378,19.322,永安期货  ,1845,1449,396
2014/3/6,15203.94,15203.94,15203.94,15203.94,102700,15212.73,15166.336,46.394,永安期货  ,1863,1845,18
2014/3/7,15175.36,15175.36,15175.36,15175.36,70600,15226.50667,15176.48,50.02666667,永安期货  ,1686,1863,-177
2014/3/10,14790.42,14790.42,14790.42,14790.42,338800,15056.57333,15120.794,-64.22066667,永安期货  ,944,1686,-742
2014/3/11,14934.92,14934.92,14934.92,14934.92,150000,14966.9,15080.972,-114.072,永安期货  ,1459,944,515
2014/3/12,14901.63,14901.63,14901.63,14901.63,173600,14875.65667,15001.254,-125.5973333,永安期货  ,1457,1459,-2
2014/3/13,14809.27,14809.27,14809.27,14809.27,111800,14881.94,14922.32,-40.38,永安期货  ,1418,1457,-39
2014/3/14,14781.48,14781.48,14781.48,14781.48,78700,14830.79333,14843.544,-12.75066667,永安期货  ,1370,1418,-48
2014/3/17,14675.48,14675.48,14675.48,14675.48,109200,14755.41,14820.556,-65.146,永安期货  ,1117,1370,-253
2014/3/18,14730.12,14730.12,14730.12,14730.12,72700,14729.02667,14779.596,-50.56933333,永安期货  ,1149,1117,32
2014/3/19,14740.18,14740.18,14740.18,14740.18,53200,14715.26,14747.306,-32.046,永安期货  ,1151,1149,2
2014/3/20,14764.09,14764.09,14764.09,14764.09,108800,14744.79667,14738.27,6.526666667,永安期货  ,1112,1151,-39
2014/3/21,14761.65,14761.65,14761.65,14761.65,66300,14755.30667,14734.304,21.00266667,永安期货  ,1110,1112,-2
2014/3/24,14750.59,14750.59,14750.59,14750.59,46600,14758.77667,14749.326,9.450666667,永安期货  ,1109,1110,-1
2014/3/25,14790.64,14790.64,14790.64,14790.64,68300,14767.62667,14761.43,6.196666667,永安期货  ,1106,1109,-3
2014/3/26,14857.64,14857.64,14857.64,14857.64,70100,14799.62333,14784.922,14.70133333,永安期货  ,1123,1106,17
2014/3/27,14795.19,14795.19,14795.19,14795.19,43500,14814.49,14791.142,23.348,永安期货  ,1123,1123,0
2014/3/28,14847.4,14847.4,14847.4,14847.4,39400,14833.41,14808.292,25.118,永安期货  ,1138,1123,15
2014/3/31,14792.15,14792.15,14792.15,14792.15,50500,14811.58,14816.604,-5.024,永安期货  ,374,1138,-764
2014/4/1,14812.5,14812.5,14812.5,14812.5,31100,14817.35,14820.976,-3.626,永安期货  ,369,374,-5
2014/4/2,14832.32,14832.32,14832.32,14832.32,46300,14812.32333,14815.912,-3.588666667,永安期货  ,368,369,-1
