,company_name,update_date,position_signal,open,high,low,close,volume,position_all,MA5,MA10,trend,return_rate,index_signal,index_position_signal,daily_return,cum_return
8846,浙商期货,2016-03-22,,14450.0,14585.0,14400.0,14440.0,403238.0,166358.0,14037.6666667,13473.8333333,563.833333333,-0.000691802172177,1.0,1.0,-0.000691802172177,-1.6929570174
5745,永安期货,2016-03-22,,14450.0,14585.0,14400.0,14440.0,403238.0,166358.0,14037.6666667,13473.8333333,563.833333333,-0.000691802172177,1.0,1.0,-0.000691802172177,-1.69364881957
8845,浙商期货,2016-03-22,,14450.0,14585.0,14400.0,14440.0,403238.0,166358.0,14037.6666667,13473.8333333,563.833333333,-0.000691802172177,1.0,1.0,-0.000691802172177,-1.69434062175
3670,新湖期货,2016-03-23,,14445.0,14520.0,14355.0,14385.0,293180.0,163904.0,14074.3333333,13500.0833333,574.25,-0.000346080640243,1.0,1.0,-0.000346080640243,-1.69468670239
3671,新湖期货,2016-03-23,,14445.0,14520.0,14355.0,14385.0,293180.0,163904.0,14074.3333333,13500.0833333,574.25,-0.000346080640243,1.0,1.0,-0.000346080640243,-1.69503278303
3669,新湖期货,2016-03-23,,14445.0,14520.0,14355.0,14385.0,293180.0,163904.0,14074.3333333,13500.0833333,574.25,-0.000346080640243,1.0,1.0,-0.000346080640243,-1.69537886367
8847,浙商期货,2016-03-23,,14445.0,14520.0,14355.0,14385.0,293180.0,163904.0,14074.3333333,13500.0833333,574.25,-0.000346080640243,1.0,1.0,-0.000346080640243,-1.69572494431
5749,永安期货,2016-03-23,,14445.0,14520.0,14355.0,14385.0,293180.0,163904.0,14074.3333333,13500.0833333,574.25,-0.000346080640243,1.0,1.0,-0.000346080640243,-1.69607102495
5750,永安期货,2016-03-23,,14445.0,14520.0,14355.0,14385.0,293180.0,163904.0,14074.3333333,13500.0833333,574.25,-0.000346080640243,1.0,1.0,-0.000346080640243,-1.69641710559
8849,浙商期货,2016-03-23,,14445.0,14520.0,14355.0,14385.0,293180.0,163904.0,14074.3333333,13500.0833333,574.25,-0.000346080640243,1.0,1.0,-0.000346080640243,-1.69676318623
8848,浙商期货,2016-03-23,,14445.0,14520.0,14355.0,14385.0,293180.0,163904.0,14074.3333333,13500.0833333,574.25,-0.000346080640243,1.0,1.0,-0.000346080640243,-1.69710926687
5748,永安期货,2016-03-23,,14445.0,14520.0,14355.0,14385.0,293180.0,163904.0,14074.3333333,13500.0833333,574.25,-0.000346080640243,1.0,1.0,-0.000346080640243,-1.69745534751
3673,新湖期货,2016-03-24,,14385.0,14385.0,14180.0,14200.0,336172.0,151282.0,14104.1666667,13526.25,577.916666667,-0.00416233691469,1.0,1.0,-0.00416233691469,-1.70161768442
8850,浙商期货,2016-03-24,,14385.0,14385.0,14180.0,14200.0,336172.0,151282.0,14104.1666667,13526.25,577.916666667,-0.00416233691469,1.0,1.0,-0.00416233691469,-1.70578002134
8852,浙商期货,2016-03-24,,14385.0,14385.0,14180.0,14200.0,336172.0,151282.0,14104.1666667,13526.25,577.916666667,-0.00416233691469,1.0,1.0,-0.00416233691469,-1.70994235825
8851,浙商期货,2016-03-24,,14385.0,14385.0,14180.0,14200.0,336172.0,151282.0,14104.1666667,13526.25,577.916666667,-0.00416233691469,1.0,1.0,-0.00416233691469,-1.71410469517
3672,新湖期货,2016-03-24,,14385.0,14385.0,14180.0,14200.0,336172.0,151282.0,14104.1666667,13526.25,577.916666667,-0.00416233691469,1.0,1.0,-0.00416233691469,-1.71826703208
5753,永安期货,2016-03-24,,14385.0,14385.0,14180.0,14200.0,336172.0,151282.0,14104.1666667,13526.25,577.916666667,-0.00416233691469,1.0,1.0,-0.00416233691469,-1.722429369
5752,永安期货,2016-03-24,,14385.0,14385.0,14180.0,14200.0,336172.0,151282.0,14104.1666667,13526.25,577.916666667,-0.00416233691469,1.0,1.0,-0.00416233691469,-1.72659170591
5751,永安期货,2016-03-24,,14385.0,14385.0,14180.0,14200.0,336172.0,151282.0,14104.1666667,13526.25,577.916666667,-0.00416233691469,1.0,1.0,-0.00416233691469,-1.73075404283
3674,新湖期货,2016-03-24,,14385.0,14385.0,14180.0,14200.0,336172.0,151282.0,14104.1666667,13526.25,577.916666667,-0.00416233691469,1.0,1.0,-0.00416233691469,-1.73491637974
3676,新湖期货,2016-03-25,,14120.0,14250.0,14060.0,14250.0,167050.0,136934.0,14112.6666667,13547.8333333,564.833333333,-0.0185937649384,1.0,1.0,-0.0185937649384,-1.75351014468
3677,新湖期货,2016-03-25,,14120.0,14250.0,14060.0,14250.0,167050.0,136934.0,14112.6666667,13547.8333333,564.833333333,-0.0185937649384,1.0,1.0,-0.0185937649384,-1.77210390962
8854,浙商期货,2016-03-25,,14120.0,14250.0,14060.0,14250.0,167050.0,136934.0,14112.6666667,13547.8333333,564.833333333,-0.0185937649384,1.0,1.0,-0.0185937649384,-1.79069767456
8855,浙商期货,2016-03-25,,14120.0,14250.0,14060.0,14250.0,167050.0,136934.0,14112.6666667,13547.8333333,564.833333333,-0.0185937649384,1.0,1.0,-0.0185937649384,-1.80929143949
8853,浙商期货,2016-03-25,,14120.0,14250.0,14060.0,14250.0,167050.0,136934.0,14112.6666667,13547.8333333,564.833333333,-0.0185937649384,1.0,1.0,-0.0185937649384,-1.82788520443
5755,永安期货,2016-03-25,,14120.0,14250.0,14060.0,14250.0,167050.0,136934.0,14112.6666667,13547.8333333,564.833333333,-0.0185937649384,1.0,1.0,-0.0185937649384,-1.84647896937
5756,永安期货,2016-03-25,,14120.0,14250.0,14060.0,14250.0,167050.0,136934.0,14112.6666667,13547.8333333,564.833333333,-0.0185937649384,1.0,1.0,-0.0185937649384,-1.86507273431
3675,新湖期货,2016-03-25,,14120.0,14250.0,14060.0,14250.0,167050.0,136934.0,14112.6666667,13547.8333333,564.833333333,-0.0185937649384,1.0,1.0,-0.0185937649384,-1.88366649925
5754,永安期货,2016-03-25,,14120.0,14250.0,14060.0,14250.0,167050.0,136934.0,14112.6666667,13547.8333333,564.833333333,-0.0185937649384,1.0,1.0,-0.0185937649384,-1.90226026419
3679,新湖期货,2016-03-28,,14285.0,14350.0,14205.0,14205.0,150100.0,131068.0,14126.5,13568.9166667,557.583333333,0.0116178036176,1.0,1.0,0.0116178036176,-1.89064246057
5759,永安期货,2016-03-28,,14285.0,14350.0,14205.0,14205.0,150100.0,131068.0,14126.5,13568.9166667,557.583333333,0.0116178036176,1.0,1.0,0.0116178036176,-1.87902465695
3678,新湖期货,2016-03-28,,14285.0,14350.0,14205.0,14205.0,150100.0,131068.0,14126.5,13568.9166667,557.583333333,0.0116178036176,1.0,1.0,0.0116178036176,-1.86740685333
8857,浙商期货,2016-03-28,,14285.0,14350.0,14205.0,14205.0,150100.0,131068.0,14126.5,13568.9166667,557.583333333,0.0116178036176,1.0,1.0,0.0116178036176,-1.85578904972
8858,浙商期货,2016-03-28,,14285.0,14350.0,14205.0,14205.0,150100.0,131068.0,14126.5,13568.9166667,557.583333333,0.0116178036176,1.0,1.0,0.0116178036176,-1.8441712461
5758,永安期货,2016-03-28,,14285.0,14350.0,14205.0,14205.0,150100.0,131068.0,14126.5,13568.9166667,557.583333333,0.0116178036176,1.0,1.0,0.0116178036176,-1.83255344248
5757,永安期货,2016-03-28,,14285.0,14350.0,14205.0,14205.0,150100.0,131068.0,14126.5,13568.9166667,557.583333333,0.0116178036176,1.0,1.0,0.0116178036176,-1.82093563886
3680,新湖期货,2016-03-28,,14285.0,14350.0,14205.0,14205.0,150100.0,131068.0,14126.5,13568.9166667,557.583333333,0.0116178036176,1.0,1.0,0.0116178036176,-1.80931783524
8856,浙商期货,2016-03-28,,14285.0,14350.0,14205.0,14205.0,150100.0,131068.0,14126.5,13568.9166667,557.583333333,0.0116178036176,1.0,1.0,0.0116178036176,-1.79770003163
3682,新湖期货,2016-03-29,,14265.0,14410.0,14125.0,14180.0,91728.0,122722.0,14139.5,13586.6666667,552.833333333,-0.00140105101727,1.0,1.0,-0.00140105101727,-1.79910108264
5761,永安期货,2016-03-29,,14265.0,14410.0,14125.0,14180.0,91728.0,122722.0,14139.5,13586.6666667,552.833333333,-0.00140105101727,1.0,1.0,-0.00140105101727,-1.80050213366
8861,浙商期货,2016-03-29,,14265.0,14410.0,14125.0,14180.0,91728.0,122722.0,14139.5,13586.6666667,552.833333333,-0.00140105101727,1.0,1.0,-0.00140105101727,-1.80190318468
3681,新湖期货,2016-03-29,,14265.0,14410.0,14125.0,14180.0,91728.0,122722.0,14139.5,13586.6666667,552.833333333,-0.00140105101727,1.0,1.0,-0.00140105101727,-1.8033042357
3683,新湖期货,2016-03-29,,14265.0,14410.0,14125.0,14180.0,91728.0,122722.0,14139.5,13586.6666667,552.833333333,-0.00140105101727,1.0,1.0,-0.00140105101727,-1.80470528671
5760,永安期货,2016-03-29,,14265.0,14410.0,14125.0,14180.0,91728.0,122722.0,14139.5,13586.6666667,552.833333333,-0.00140105101727,1.0,1.0,-0.00140105101727,-1.80610633773
8859,浙商期货,2016-03-29,,14265.0,14410.0,14125.0,14180.0,91728.0,122722.0,14139.5,13586.6666667,552.833333333,-0.00140105101727,1.0,1.0,-0.00140105101727,-1.80750738875
8860,浙商期货,2016-03-29,,14265.0,14410.0,14125.0,14180.0,91728.0,122722.0,14139.5,13586.6666667,552.833333333,-0.00140105101727,1.0,1.0,-0.00140105101727,-1.80890843977
5762,永安期货,2016-03-29,,14265.0,14410.0,14125.0,14180.0,91728.0,122722.0,14139.5,13586.6666667,552.833333333,-0.00140105101727,1.0,1.0,-0.00140105101727,-1.81030949078
3685,新湖期货,2016-03-30,,14250.0,14275.0,14080.0,14140.0,140428.0,127008.0,14156.8333333,13607.5,549.333333333,-0.0010520779508,1.0,1.0,-0.0010520779508,-1.81136156873
5763,永安期货,2016-03-30,,14250.0,14275.0,14080.0,14140.0,140428.0,127008.0,14156.8333333,13607.5,549.333333333,-0.0010520779508,1.0,1.0,-0.0010520779508,-1.81241364668
5764,永安期货,2016-03-30,,14250.0,14275.0,14080.0,14140.0,140428.0,127008.0,14156.8333333,13607.5,549.333333333,-0.0010520779508,1.0,1.0,-0.0010520779508,-1.81346572464
5765,永安期货,2016-03-30,,14250.0,14275.0,14080.0,14140.0,140428.0,127008.0,14156.8333333,13607.5,549.333333333,-0.0010520779508,1.0,1.0,-0.0010520779508,-1.81451780259
3686,新湖期货,2016-03-30,,14250.0,14275.0,14080.0,14140.0,140428.0,127008.0,14156.8333333,13607.5,549.333333333,-0.0010520779508,1.0,1.0,-0.0010520779508,-1.81556988054
3684,新湖期货,2016-03-30,1.0,14250.0,14275.0,14080.0,14140.0,140428.0,127008.0,14156.8333333,13607.5,549.333333333,-0.0010520779508,1.0,1.0,-0.0010520779508,-1.81662195849
5768,永安期货,2016-03-31,,14140.0,14300.0,14075.0,14140.0,153372.0,130210.0,14176.3333333,13624.1666667,552.166666667,-0.00774924624623,1.0,1.0,-0.00774924624623,-1.82437120473
5767,永安期货,2016-03-31,,14140.0,14300.0,14075.0,14140.0,153372.0,130210.0,14176.3333333,13624.1666667,552.166666667,-0.00774924624623,1.0,1.0,-0.00774924624623,-1.83212045098
3687,新湖期货,2016-03-31,,14140.0,14300.0,14075.0,14140.0,153372.0,130210.0,14176.3333333,13624.1666667,552.166666667,-0.00774924624623,1.0,1.0,-0.00774924624623,-1.83986969723
3688,新湖期货,2016-03-31,1.0,14140.0,14300.0,14075.0,14140.0,153372.0,130210.0,14176.3333333,13624.1666667,552.166666667,-0.00774924624623,1.0,1.0,-0.00774924624623,-1.84761894347
5766,永安期货,2016-03-31,,14140.0,14300.0,14075.0,14140.0,153372.0,130210.0,14176.3333333,13624.1666667,552.166666667,-0.00774924624623,1.0,1.0,-0.00774924624623,-1.85536818972
3689,新湖期货,2016-03-31,1.0,14140.0,14300.0,14075.0,14140.0,153372.0,130210.0,14176.3333333,13624.1666667,552.166666667,-0.00774924624623,1.0,1.0,-0.00774924624623,-1.86311743596
5770,永安期货,2016-04-01,,14200.0,14475.0,14155.0,14445.0,242164.0,133454.0,14193.8333333,13636.75,557.083333333,0.00423430413879,1.0,1.0,0.00423430413879,-1.85888313183
5771,永安期货,2016-04-01,,14200.0,14475.0,14155.0,14445.0,242164.0,133454.0,14193.8333333,13636.75,557.083333333,0.00423430413879,1.0,1.0,0.00423430413879,-1.85464882769
5769,永安期货,2016-04-01,,14200.0,14475.0,14155.0,14445.0,242164.0,133454.0,14193.8333333,13636.75,557.083333333,0.00423430413879,1.0,1.0,0.00423430413879,-1.85041452355
3690,新湖期货,2016-04-01,,14200.0,14475.0,14155.0,14445.0,242164.0,133454.0,14193.8333333,13636.75,557.083333333,0.00423430413879,1.0,1.0,0.00423430413879,-1.84618021941
3691,新湖期货,2016-04-01,,14200.0,14475.0,14155.0,14445.0,242164.0,133454.0,14193.8333333,13636.75,557.083333333,0.00423430413879,1.0,1.0,0.00423430413879,-1.84194591527
3692,新湖期货,2016-04-01,,14200.0,14475.0,14155.0,14445.0,242164.0,133454.0,14193.8333333,13636.75,557.083333333,0.00423430413879,1.0,1.0,0.00423430413879,-1.83771161113
3695,新湖期货,2016-04-05,,14485.0,14540.0,14420.0,14460.0,143074.0,155220.0,14211.5,13653.5,558.0,0.0198716666141,1.0,1.0,0.0198716666141,-1.81783994452
5772,永安期货,2016-04-05,,14485.0,14540.0,14420.0,14460.0,143074.0,155220.0,14211.5,13653.5,558.0,0.0198716666141,1.0,1.0,0.0198716666141,-1.7979682779
3693,新湖期货,2016-04-05,,14485.0,14540.0,14420.0,14460.0,143074.0,155220.0,14211.5,13653.5,558.0,0.0198716666141,1.0,1.0,0.0198716666141,-1.77809661129
5774,永安期货,2016-04-05,,14485.0,14540.0,14420.0,14460.0,143074.0,155220.0,14211.5,13653.5,558.0,0.0198716666141,1.0,1.0,0.0198716666141,-1.75822494468
5773,永安期货,2016-04-05,,14485.0,14540.0,14420.0,14460.0,143074.0,155220.0,14211.5,13653.5,558.0,0.0198716666141,1.0,1.0,0.0198716666141,-1.73835327806
3694,新湖期货,2016-04-05,,14485.0,14540.0,14420.0,14460.0,143074.0,155220.0,14211.5,13653.5,558.0,0.0198716666141,1.0,1.0,0.0198716666141,-1.71848161145
5775,永安期货,2016-04-06,,14390.0,14410.0,14220.0,14240.0,235568.0,165660.0,14219.5,13675.0833333,544.416666667,-0.00658011032204,1.0,1.0,-0.00658011032204,-1.72506172177
5776,永安期货,2016-04-06,,14390.0,14410.0,14220.0,14240.0,235568.0,165660.0,14219.5,13675.0833333,544.416666667,-0.00658011032204,1.0,1.0,-0.00658011032204,-1.73164183209
5777,永安期货,2016-04-06,,14390.0,14410.0,14220.0,14240.0,235568.0,165660.0,14219.5,13675.0833333,544.416666667,-0.00658011032204,1.0,1.0,-0.00658011032204,-1.73822194241
3696,新湖期货,2016-04-06,,14390.0,14410.0,14220.0,14240.0,235568.0,165660.0,14219.5,13675.0833333,544.416666667,-0.00658011032204,1.0,1.0,-0.00658011032204,-1.74480205274
3697,新湖期货,2016-04-06,,14390.0,14410.0,14220.0,14240.0,235568.0,165660.0,14219.5,13675.0833333,544.416666667,-0.00658011032204,1.0,1.0,-0.00658011032204,-1.75138216306
3698,新湖期货,2016-04-06,,14390.0,14410.0,14220.0,14240.0,235568.0,165660.0,14219.5,13675.0833333,544.416666667,-0.00658011032204,1.0,1.0,-0.00658011032204,-1.75796227338
3700,新湖期货,2016-04-07,,14200.0,14305.0,14160.0,14185.0,235488.0,166608.0,14222.8333333,13690.1666667,532.666666667,-0.0132915562921,1.0,1.0,-0.0132915562921,-1.77125382967
3701,新湖期货,2016-04-07,,14200.0,14305.0,14160.0,14185.0,235488.0,166608.0,14222.8333333,13690.1666667,532.666666667,-0.0132915562921,1.0,1.0,-0.0132915562921,-1.78454538596
3699,新湖期货,2016-04-07,,14200.0,14305.0,14160.0,14185.0,235488.0,166608.0,14222.8333333,13690.1666667,532.666666667,-0.0132915562921,1.0,1.0,-0.0132915562921,-1.79783694226
5779,永安期货,2016-04-07,,14200.0,14305.0,14160.0,14185.0,235488.0,166608.0,14222.8333333,13690.1666667,532.666666667,-0.0132915562921,1.0,1.0,-0.0132915562921,-1.81112849855
5780,永安期货,2016-04-07,,14200.0,14305.0,14160.0,14185.0,235488.0,166608.0,14222.8333333,13690.1666667,532.666666667,-0.0132915562921,1.0,1.0,-0.0132915562921,-1.82442005484
5778,永安期货,2016-04-07,,14200.0,14305.0,14160.0,14185.0,235488.0,166608.0,14222.8333333,13690.1666667,532.666666667,-0.0132915562921,1.0,1.0,-0.0132915562921,-1.83771161113
5783,永安期货,2016-04-08,,14050.0,14085.0,13900.0,13955.0,330896.0,158466.0,14230.5,13708.75,521.75,-0.0106195688275,1.0,1.0,-0.0106195688275,-1.84833117996
5782,永安期货,2016-04-08,,14050.0,14085.0,13900.0,13955.0,330896.0,158466.0,14230.5,13708.75,521.75,-0.0106195688275,1.0,1.0,-0.0106195688275,-1.85895074879
8862,浙商期货,2016-04-08,,14050.0,14085.0,13900.0,13955.0,330896.0,158466.0,14230.5,13708.75,521.75,-0.0106195688275,1.0,1.0,-0.0106195688275,-1.86957031761
8863,浙商期货,2016-04-08,,14050.0,14085.0,13900.0,13955.0,330896.0,158466.0,14230.5,13708.75,521.75,-0.0106195688275,1.0,1.0,-0.0106195688275,-1.88018988644
5781,永安期货,2016-04-08,,14050.0,14085.0,13900.0,13955.0,330896.0,158466.0,14230.5,13708.75,521.75,-0.0106195688275,1.0,1.0,-0.0106195688275,-1.89080945527
3703,新湖期货,2016-04-08,,14050.0,14085.0,13900.0,13955.0,330896.0,158466.0,14230.5,13708.75,521.75,-0.0106195688275,1.0,1.0,-0.0106195688275,-1.9014290241
3702,新湖期货,2016-04-08,,14050.0,14085.0,13900.0,13955.0,330896.0,158466.0,14230.5,13708.75,521.75,-0.0106195688275,1.0,1.0,-0.0106195688275,-1.91204859292
8864,浙商期货,2016-04-08,,14050.0,14085.0,13900.0,13955.0,330896.0,158466.0,14230.5,13708.75,521.75,-0.0106195688275,1.0,1.0,-0.0106195688275,-1.92266816175
3704,新湖期货,2016-04-08,,14050.0,14085.0,13900.0,13955.0,330896.0,158466.0,14230.5,13708.75,521.75,-0.0106195688275,1.0,1.0,-0.0106195688275,-1.93328773058
8865,浙商期货,2016-04-11,,13980.0,14200.0,13965.0,14055.0,307442.0,175514.0,14226.6666667,13726.5833333,500.083333333,-0.00499465897409,1.0,1.0,-0.00499465897409,-1.93828238955
8867,浙商期货,2016-04-11,,13980.0,14200.0,13965.0,14055.0,307442.0,175514.0,14226.6666667,13726.5833333,500.083333333,-0.00499465897409,1.0,1.0,-0.00499465897409,-1.94327704853
8866,浙商期货,2016-04-11,,13980.0,14200.0,13965.0,14055.0,307442.0,175514.0,14226.6666667,13726.5833333,500.083333333,-0.00499465897409,1.0,1.0,-0.00499465897409,-1.9482717075
3707,新湖期货,2016-04-11,,13980.0,14200.0,13965.0,14055.0,307442.0,175514.0,14226.6666667,13726.5833333,500.083333333,-0.00499465897409,1.0,1.0,-0.00499465897409,-1.95326636648
5786,永安期货,2016-04-11,,13980.0,14200.0,13965.0,14055.0,307442.0,175514.0,14226.6666667,13726.5833333,500.083333333,-0.00499465897409,1.0,1.0,-0.00499465897409,-1.95826102545
3705,新湖期货,2016-04-11,,13980.0,14200.0,13965.0,14055.0,307442.0,175514.0,14226.6666667,13726.5833333,500.083333333,-0.00499465897409,1.0,1.0,-0.00499465897409,-1.96325568442
5785,永安期货,2016-04-11,,13980.0,14200.0,13965.0,14055.0,307442.0,175514.0,14226.6666667,13726.5833333,500.083333333,-0.00499465897409,1.0,1.0,-0.00499465897409,-1.9682503434
5784,永安期货,2016-04-11,,13980.0,14200.0,13965.0,14055.0,307442.0,175514.0,14226.6666667,13726.5833333,500.083333333,-0.00499465897409,1.0,1.0,-0.00499465897409,-1.97324500237
3706,新湖期货,2016-04-11,,13980.0,14200.0,13965.0,14055.0,307442.0,175514.0,14226.6666667,13726.5833333,500.083333333,-0.00499465897409,1.0,1.0,-0.00499465897409,-1.97823966135
5789,永安期货,2016-04-12,,14020.0,14140.0,14015.0,14115.0,243594.0,178472.0,14230.3333333,13746.0833333,484.25,0.00285714480078,1.0,1.0,0.00285714480078,-1.97538251655
8868,浙商期货,2016-04-12,,14020.0,14140.0,14015.0,14115.0,243594.0,178472.0,14230.3333333,13746.0833333,484.25,0.00285714480078,1.0,1.0,0.00285714480078,-1.97252537174
5787,永安期货,2016-04-12,,14020.0,14140.0,14015.0,14115.0,243594.0,178472.0,14230.3333333,13746.0833333,484.25,0.00285714480078,1.0,1.0,0.00285714480078,-1.96966822694
3708,新湖期货,2016-04-12,,14020.0,14140.0,14015.0,14115.0,243594.0,178472.0,14230.3333333,13746.0833333,484.25,0.00285714480078,1.0,1.0,0.00285714480078,-1.96681108214
3709,新湖期货,2016-04-12,,14020.0,14140.0,14015.0,14115.0,243594.0,178472.0,14230.3333333,13746.0833333,484.25,0.00285714480078,1.0,1.0,0.00285714480078,-1.96395393734
3710,新湖期货,2016-04-12,,14020.0,14140.0,14015.0,14115.0,243594.0,178472.0,14230.3333333,13746.0833333,484.25,0.00285714480078,1.0,1.0,0.00285714480078,-1.96109679254
5788,永安期货,2016-04-12,,14020.0,14140.0,14015.0,14115.0,243594.0,178472.0,14230.3333333,13746.0833333,484.25,0.00285714480078,1.0,1.0,0.00285714480078,-1.95823964774
8869,浙商期货,2016-04-12,,14020.0,14140.0,14015.0,14115.0,243594.0,178472.0,14230.3333333,13746.0833333,484.25,0.00285714480078,1.0,1.0,0.00285714480078,-1.95538250294
8870,浙商期货,2016-04-12,,14020.0,14140.0,14015.0,14115.0,243594.0,178472.0,14230.3333333,13746.0833333,484.25,0.00285714480078,1.0,1.0,0.00285714480078,-1.95252535814
3711,新湖期货,2016-04-13,,14280.0,14775.0,14235.0,14775.0,561464.0,186600.0,14232.5,13767.3333333,465.166666667,0.018375075305,1.0,1.0,0.018375075305,-1.93415028283
5790,永安期货,2016-04-13,,14280.0,14775.0,14235.0,14775.0,561464.0,186600.0,14232.5,13767.3333333,465.166666667,0.018375075305,1.0,1.0,0.018375075305,-1.91577520753
3713,新湖期货,2016-04-13,,14280.0,14775.0,14235.0,14775.0,561464.0,186600.0,14232.5,13767.3333333,465.166666667,0.018375075305,1.0,1.0,0.018375075305,-1.89740013222
5792,永安期货,2016-04-13,,14280.0,14775.0,14235.0,14775.0,561464.0,186600.0,14232.5,13767.3333333,465.166666667,0.018375075305,1.0,1.0,0.018375075305,-1.87902505692
3712,新湖期货,2016-04-13,,14280.0,14775.0,14235.0,14775.0,561464.0,186600.0,14232.5,13767.3333333,465.166666667,0.018375075305,1.0,1.0,0.018375075305,-1.86064998161
8873,浙商期货,2016-04-13,,14280.0,14775.0,14235.0,14775.0,561464.0,186600.0,14232.5,13767.3333333,465.166666667,0.018375075305,1.0,1.0,0.018375075305,-1.84227490631
8872,浙商期货,2016-04-13,,14280.0,14775.0,14235.0,14775.0,561464.0,186600.0,14232.5,13767.3333333,465.166666667,0.018375075305,1.0,1.0,0.018375075305,-1.823899831
8871,浙商期货,2016-04-13,,14280.0,14775.0,14235.0,14775.0,561464.0,186600.0,14232.5,13767.3333333,465.166666667,0.018375075305,1.0,1.0,0.018375075305,-1.8055247557
5791,永安期货,2016-04-13,,14280.0,14775.0,14235.0,14775.0,561464.0,186600.0,14232.5,13767.3333333,465.166666667,0.018375075305,1.0,1.0,0.018375075305,-1.78714968039
5794,永安期货,2016-04-14,,14810.0,15200.0,14740.0,14865.0,779818.0,211782.0,14255.0,13807.3333333,447.666666667,0.0364426713683,1.0,1.0,0.0364426713683,-1.75070700903
3714,新湖期货,2016-04-14,,14810.0,15200.0,14740.0,14865.0,779818.0,211782.0,14255.0,13807.3333333,447.666666667,0.0364426713683,1.0,1.0,0.0364426713683,-1.71426433766
3715,新湖期货,2016-04-14,,14810.0,15200.0,14740.0,14865.0,779818.0,211782.0,14255.0,13807.3333333,447.666666667,0.0364426713683,1.0,1.0,0.0364426713683,-1.67782166629
3716,新湖期货,2016-04-14,,14810.0,15200.0,14740.0,14865.0,779818.0,211782.0,14255.0,13807.3333333,447.666666667,0.0364426713683,1.0,1.0,0.0364426713683,-1.64137899492
8876,浙商期货,2016-04-14,,14810.0,15200.0,14740.0,14865.0,779818.0,211782.0,14255.0,13807.3333333,447.666666667,0.0364426713683,1.0,1.0,0.0364426713683,-1.60493632355
8874,浙商期货,2016-04-14,,14810.0,15200.0,14740.0,14865.0,779818.0,211782.0,14255.0,13807.3333333,447.666666667,0.0364426713683,1.0,1.0,0.0364426713683,-1.56849365218
8875,浙商期货,2016-04-14,,14810.0,15200.0,14740.0,14865.0,779818.0,211782.0,14255.0,13807.3333333,447.666666667,0.0364426713683,1.0,1.0,0.0364426713683,-1.53205098082
5793,永安期货,2016-04-14,,14810.0,15200.0,14740.0,14865.0,779818.0,211782.0,14255.0,13807.3333333,447.666666667,0.0364426713683,1.0,1.0,0.0364426713683,-1.49560830945
5795,永安期货,2016-04-14,,14810.0,15200.0,14740.0,14865.0,779818.0,211782.0,14255.0,13807.3333333,447.666666667,0.0364426713683,1.0,1.0,0.0364426713683,-1.45916563808
8879,浙商期货,2016-04-15,,14980.0,15025.0,14760.0,14925.0,485822.0,207338.0,14271.5,13846.9166667,424.583333333,0.0114133498094,1.0,1.0,0.0114133498094,-1.44775228827
8878,浙商期货,2016-04-15,,14980.0,15025.0,14760.0,14925.0,485822.0,207338.0,14271.5,13846.9166667,424.583333333,0.0114133498094,1.0,1.0,0.0114133498094,-1.43633893846
8877,浙商期货,2016-04-15,,14980.0,15025.0,14760.0,14925.0,485822.0,207338.0,14271.5,13846.9166667,424.583333333,0.0114133498094,1.0,1.0,0.0114133498094,-1.42492558865
5798,永安期货,2016-04-15,,14980.0,15025.0,14760.0,14925.0,485822.0,207338.0,14271.5,13846.9166667,424.583333333,0.0114133498094,1.0,1.0,0.0114133498094,-1.41351223884
5797,永安期货,2016-04-15,,14980.0,15025.0,14760.0,14925.0,485822.0,207338.0,14271.5,13846.9166667,424.583333333,0.0114133498094,1.0,1.0,0.0114133498094,-1.40209888903
5796,永安期货,2016-04-15,,14980.0,15025.0,14760.0,14925.0,485822.0,207338.0,14271.5,13846.9166667,424.583333333,0.0114133498094,1.0,1.0,0.0114133498094,-1.39068553922
3717,新湖期货,2016-04-15,,14980.0,15025.0,14760.0,14925.0,485822.0,207338.0,14271.5,13846.9166667,424.583333333,0.0114133498094,1.0,1.0,0.0114133498094,-1.37927218941
3718,新湖期货,2016-04-15,,14980.0,15025.0,14760.0,14925.0,485822.0,207338.0,14271.5,13846.9166667,424.583333333,0.0114133498094,1.0,1.0,0.0114133498094,-1.3678588396
3719,新湖期货,2016-04-15,,14980.0,15025.0,14760.0,14925.0,485822.0,207338.0,14271.5,13846.9166667,424.583333333,0.0114133498094,1.0,1.0,0.0114133498094,-1.3564454898
8882,浙商期货,2016-04-18,,14900.0,15315.0,14815.0,14990.0,713690.0,209612.0,14288.3333333,13885.3333333,403.0,-0.00535476513766,1.0,1.0,-0.00535476513766,-1.36180025493
3721,新湖期货,2016-04-18,,14900.0,15315.0,14815.0,14990.0,713690.0,209612.0,14288.3333333,13885.3333333,403.0,-0.00535476513766,1.0,1.0,-0.00535476513766,-1.36715502007
3722,新湖期货,2016-04-18,,14900.0,15315.0,14815.0,14990.0,713690.0,209612.0,14288.3333333,13885.3333333,403.0,-0.00535476513766,1.0,1.0,-0.00535476513766,-1.37250978521
3720,新湖期货,2016-04-18,,14900.0,15315.0,14815.0,14990.0,713690.0,209612.0,14288.3333333,13885.3333333,403.0,-0.00535476513766,1.0,1.0,-0.00535476513766,-1.37786455035
