update_date,AFI.WI,AGFI.WI,ALFI.WI,AUFI.WI,BBFI.WI,BFI.WI,BUFI.WI,CFFI.WI,CFI.WI,CSFI.WI,CUFI.WI,FBFI.WI,FGFI.WI,FUFI.WI,HCFI.WI,IFI.WI,JDFI.WI,JFI.WI,JMFI.WI,JRFI.WI,LFI.WI,LRFI.WI,MAFI.WI,MFI.WI,NIFI.WI,OIFI.WI,PBFI.WI,PFI.WI,PMFI.WI,PPFI.WI,RBFI.WI,RIFI.WI,RMFI.WI,RSFI.WI,RUFI.WI,SFFI.WI,SMFI.WI,SNFI.WI,SRFI.WI,TAFI.WI,VFI.WI,WHFI.WI,WRFI.WI,YFI.WI,ZCFI.WI,ZNFI.WI
2009-03-12,3434.30 ,0.00 ,11743.17 ,201.81 ,0.00 ,3582.04 ,0.00 ,11985.93 ,1667.82 ,0.00 ,28910.14 ,0.00 ,0.00 ,3004.36 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,8093.82 ,0.00 ,0.00 ,2539.06 ,0.00 ,0.00 ,0.00 ,5175.46 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,12212.73 ,0.00 ,0.00 ,0.00 ,3754.43 ,5799.07 ,0.00 ,0.00 ,0.00 ,5977.85 ,0.00 ,10619.95 
2009-03-13,3445.15 ,0.00 ,11865.76 ,202.76 ,0.00 ,3400.20 ,0.00 ,12015.37 ,1675.23 ,0.00 ,29003.05 ,0.00 ,0.00 ,3030.53 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,8066.40 ,0.00 ,0.00 ,2581.78 ,0.00 ,0.00 ,0.00 ,5161.21 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,12236.14 ,0.00 ,0.00 ,0.00 ,3817.71 ,5837.30 ,0.00 ,0.00 ,0.00 ,5973.31 ,0.00 ,10583.27 
2009-03-16,3487.36 ,0.00 ,11981.46 ,203.64 ,0.00 ,3516.29 ,0.00 ,12045.68 ,1699.62 ,0.00 ,29842.86 ,0.00 ,0.00 ,3029.21 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,8084.32 ,0.00 ,0.00 ,2615.41 ,0.00 ,0.00 ,0.00 ,5192.22 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,12470.88 ,0.00 ,0.00 ,0.00 ,3860.51 ,5859.41 ,0.00 ,0.00 ,0.00 ,5988.11 ,0.00 ,10720.13 
2009-03-17,3487.16 ,0.00 ,11948.34 ,202.02 ,0.00 ,3527.15 ,0.00 ,12136.68 ,1697.19 ,0.00 ,30522.59 ,0.00 ,0.00 ,3072.06 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,8246.23 ,0.00 ,0.00 ,2644.55 ,0.00 ,0.00 ,0.00 ,5252.64 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,12497.77 ,0.00 ,0.00 ,0.00 ,3842.39 ,5946.92 ,0.00 ,0.00 ,0.00 ,6053.91 ,0.00 ,10734.46 
2009-03-18,3475.09 ,0.00 ,12081.48 ,200.63 ,0.00 ,3531.84 ,0.00 ,12137.87 ,1697.22 ,0.00 ,30652.73 ,0.00 ,0.00 ,3098.69 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,8483.17 ,0.00 ,0.00 ,2644.16 ,0.00 ,0.00 ,0.00 ,5243.53 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,12516.16 ,0.00 ,0.00 ,0.00 ,3799.16 ,6037.12 ,0.00 ,0.00 ,0.00 ,6064.71 ,0.00 ,10735.64 
2009-03-19,3495.36 ,0.00 ,12412.54 ,205.26 ,0.00 ,3538.83 ,0.00 ,12165.82 ,1705.82 ,0.00 ,31088.59 ,0.00 ,0.00 ,3108.41 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,8544.27 ,0.00 ,0.00 ,2707.04 ,0.00 ,0.00 ,0.00 ,5340.41 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,12699.76 ,0.00 ,0.00 ,0.00 ,3838.23 ,6152.34 ,0.00 ,0.00 ,0.00 ,6229.02 ,0.00 ,10878.18 
2009-03-20,3520.71 ,0.00 ,12578.15 ,210.45 ,0.00 ,3544.73 ,0.00 ,12247.34 ,1698.80 ,0.00 ,32587.76 ,0.00 ,0.00 ,3144.41 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,8782.29 ,0.00 ,0.00 ,2741.90 ,0.00 ,0.00 ,0.00 ,5397.78 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,13220.01 ,0.00 ,0.00 ,0.00 ,3811.96 ,6347.32 ,0.00 ,0.00 ,0.00 ,6344.14 ,0.00 ,11217.62 
2009-03-23,3629.48 ,0.00 ,12981.12 ,211.47 ,0.00 ,3631.05 ,0.00 ,12396.80 ,1703.42 ,0.00 ,33612.43 ,0.00 ,0.00 ,3250.25 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9138.24 ,0.00 ,0.00 ,2850.84 ,0.00 ,0.00 ,0.00 ,5542.89 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,13944.45 ,0.00 ,0.00 ,0.00 ,3814.74 ,6517.01 ,0.00 ,0.00 ,0.00 ,6491.87 ,0.00 ,11606.53 
2009-03-24,3569.62 ,0.00 ,12750.35 ,207.02 ,0.00 ,3595.26 ,0.00 ,12336.90 ,1701.16 ,0.00 ,32915.65 ,0.00 ,0.00 ,3188.84 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9006.50 ,0.00 ,0.00 ,2792.72 ,0.00 ,0.00 ,0.00 ,5415.69 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,13634.93 ,0.00 ,0.00 ,0.00 ,3825.62 ,6370.56 ,0.00 ,0.00 ,0.00 ,6370.73 ,0.00 ,11434.70 
2009-03-25,3533.15 ,0.00 ,12777.38 ,204.45 ,0.00 ,3578.02 ,0.00 ,12272.03 ,1691.83 ,0.00 ,32555.91 ,0.00 ,0.00 ,3153.98 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,8897.20 ,0.00 ,0.00 ,2763.01 ,0.00 ,0.00 ,0.00 ,5364.66 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,13701.83 ,0.00 ,0.00 ,0.00 ,3812.52 ,6304.72 ,0.00 ,0.00 ,0.00 ,6295.03 ,0.00 ,11292.98 
2009-03-26,3550.07 ,0.00 ,13046.07 ,206.38 ,0.00 ,3593.77 ,0.00 ,12343.66 ,1696.13 ,0.00 ,33898.38 ,0.00 ,0.00 ,3190.03 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9263.58 ,0.00 ,0.00 ,2781.56 ,0.00 ,0.00 ,0.00 ,5496.43 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,14314.47 ,0.00 ,0.00 ,0.00 ,3764.29 ,6396.44 ,0.00 ,0.00 ,0.00 ,6405.32 ,0.00 ,11680.81 
2009-03-27,3497.41 ,0.00 ,12867.17 ,205.57 ,0.00 ,3557.41 ,0.00 ,12332.28 ,1689.85 ,0.00 ,33225.39 ,0.00 ,0.00 ,3151.78 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9210.65 ,0.00 ,0.00 ,2707.37 ,0.00 ,0.00 ,0.00 ,5424.63 ,0.00 ,0.00 ,3562.22 ,0.00 ,0.00 ,0.00 ,13671.47 ,0.00 ,0.00 ,0.00 ,3777.56 ,6523.27 ,0.00 ,0.00 ,3399.23 ,6330.48 ,0.00 ,11585.71 
2009-03-30,3473.81 ,0.00 ,12768.38 ,204.13 ,0.00 ,3540.31 ,0.00 ,12392.89 ,1686.22 ,0.00 ,33083.67 ,0.00 ,0.00 ,3125.58 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9114.74 ,0.00 ,0.00 ,2662.98 ,0.00 ,0.00 ,0.00 ,5379.51 ,0.00 ,0.00 ,3545.71 ,0.00 ,0.00 ,0.00 ,13457.06 ,0.00 ,0.00 ,0.00 ,3857.40 ,6608.97 ,0.00 ,0.00 ,3416.84 ,6261.20 ,0.00 ,11543.03 
2009-03-31,3467.17 ,0.00 ,12807.89 ,202.50 ,0.00 ,3534.89 ,0.00 ,12433.45 ,1687.23 ,0.00 ,33485.52 ,0.00 ,0.00 ,3161.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9289.89 ,0.00 ,0.00 ,2679.49 ,0.00 ,0.00 ,0.00 ,5462.44 ,0.00 ,0.00 ,3550.57 ,0.00 ,0.00 ,0.00 ,13687.66 ,0.00 ,0.00 ,0.00 ,3822.08 ,6598.80 ,0.00 ,0.00 ,3420.56 ,6307.47 ,0.00 ,11693.43 
2009-04-01,3512.25 ,0.00 ,12680.57 ,202.13 ,0.00 ,3582.85 ,0.00 ,12487.30 ,1680.36 ,0.00 ,33231.68 ,0.00 ,0.00 ,3140.67 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9460.89 ,0.00 ,0.00 ,2752.99 ,0.00 ,0.00 ,0.00 ,5573.04 ,0.00 ,0.00 ,3549.09 ,0.00 ,0.00 ,0.00 ,13592.75 ,0.00 ,0.00 ,0.00 ,3806.26 ,6680.88 ,0.00 ,0.00 ,3411.48 ,6388.41 ,0.00 ,11639.35 
2009-04-02,3532.19 ,0.00 ,12673.39 ,202.78 ,0.00 ,3589.08 ,0.00 ,12552.57 ,1680.94 ,0.00 ,34304.46 ,0.00 ,0.00 ,3213.84 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9539.49 ,0.00 ,0.00 ,2785.86 ,0.00 ,0.00 ,0.00 ,5691.23 ,0.00 ,0.00 ,3475.11 ,0.00 ,0.00 ,0.00 ,14085.17 ,0.00 ,0.00 ,0.00 ,3806.54 ,6827.89 ,0.00 ,0.00 ,3353.28 ,6473.72 ,0.00 ,11797.46 
2009-04-03,3524.23 ,0.00 ,12793.76 ,198.89 ,0.00 ,3568.32 ,0.00 ,12587.17 ,1676.04 ,0.00 ,34226.95 ,0.00 ,0.00 ,3234.42 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9615.52 ,0.00 ,0.00 ,2785.63 ,0.00 ,0.00 ,0.00 ,5714.69 ,0.00 ,0.00 ,3450.32 ,0.00 ,0.00 ,0.00 ,14279.45 ,0.00 ,0.00 ,0.00 ,3811.64 ,6846.28 ,0.00 ,0.00 ,3327.23 ,6521.94 ,0.00 ,11746.95 
2009-04-07,3568.69 ,0.00 ,13202.40 ,193.42 ,0.00 ,3597.97 ,0.00 ,12824.72 ,1684.88 ,0.00 ,35955.62 ,0.00 ,0.00 ,3332.41 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9633.33 ,0.00 ,0.00 ,2879.96 ,0.00 ,0.00 ,0.00 ,5868.49 ,0.00 ,0.00 ,3492.95 ,0.00 ,0.00 ,0.00 ,14882.31 ,0.00 ,0.00 ,0.00 ,3796.92 ,6931.19 ,0.00 ,0.00 ,3358.57 ,6665.96 ,0.00 ,12277.58 
2009-04-08,3528.82 ,0.00 ,12928.41 ,195.48 ,0.00 ,3550.60 ,0.00 ,12829.04 ,1677.06 ,0.00 ,35557.34 ,0.00 ,0.00 ,3225.81 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9141.23 ,0.00 ,0.00 ,2840.26 ,0.00 ,0.00 ,0.00 ,5717.67 ,0.00 ,0.00 ,3465.28 ,0.00 ,0.00 ,0.00 ,14321.12 ,0.00 ,0.00 ,0.00 ,3744.43 ,6668.03 ,0.00 ,0.00 ,3338.45 ,6499.05 ,0.00 ,11864.60 
2009-04-09,3561.83 ,0.00 ,13213.16 ,193.75 ,0.00 ,3565.85 ,0.00 ,13038.04 ,1682.54 ,0.00 ,37033.40 ,0.00 ,0.00 ,3289.12 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9197.89 ,0.00 ,0.00 ,2926.22 ,0.00 ,0.00 ,0.00 ,5859.42 ,0.00 ,0.00 ,3470.01 ,0.00 ,0.00 ,0.00 ,14764.02 ,0.00 ,0.00 ,0.00 ,3779.49 ,6707.26 ,0.00 ,0.00 ,3346.16 ,6612.62 ,0.00 ,12179.55 
2009-04-10,3561.12 ,0.00 ,13475.51 ,194.57 ,0.00 ,3594.54 ,0.00 ,13034.69 ,1691.09 ,0.00 ,38399.29 ,0.00 ,0.00 ,3382.61 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9414.19 ,0.00 ,0.00 ,2923.90 ,0.00 ,0.00 ,0.00 ,5978.17 ,0.00 ,0.00 ,3486.34 ,0.00 ,0.00 ,0.00 ,15123.96 ,0.00 ,0.00 ,0.00 ,3903.42 ,6761.00 ,0.00 ,0.00 ,3357.34 ,6686.98 ,0.00 ,12663.73 
2009-04-13,3546.57 ,0.00 ,13298.84 ,195.85 ,0.00 ,3572.96 ,0.00 ,13240.23 ,1689.17 ,0.00 ,40482.70 ,0.00 ,0.00 ,3383.41 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9132.91 ,0.00 ,0.00 ,2865.60 ,0.00 ,0.00 ,0.00 ,6154.10 ,0.00 ,0.00 ,3471.55 ,0.00 ,0.00 ,0.00 ,15158.42 ,0.00 ,0.00 ,0.00 ,3900.31 ,6598.34 ,0.00 ,0.00 ,3358.00 ,6823.80 ,0.00 ,12934.29 
2009-04-14,3546.89 ,0.00 ,13029.23 ,197.97 ,0.00 ,3537.84 ,0.00 ,13208.10 ,1681.01 ,0.00 ,38741.48 ,0.00 ,0.00 ,3377.84 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9155.00 ,0.00 ,0.00 ,2851.11 ,0.00 ,0.00 ,0.00 ,6231.53 ,0.00 ,0.00 ,3561.69 ,0.00 ,0.00 ,0.00 ,14812.45 ,0.00 ,0.00 ,0.00 ,3939.43 ,6742.88 ,0.00 ,0.00 ,3428.55 ,6875.04 ,0.00 ,12767.28 
2009-04-15,3563.70 ,0.00 ,12795.41 ,196.45 ,0.00 ,3575.71 ,0.00 ,13157.16 ,1681.50 ,0.00 ,39510.37 ,0.00 ,0.00 ,3480.74 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9243.68 ,0.00 ,0.00 ,2854.67 ,0.00 ,0.00 ,0.00 ,6475.66 ,0.00 ,0.00 ,3564.40 ,0.00 ,0.00 ,0.00 ,15261.07 ,0.00 ,0.00 ,0.00 ,3903.30 ,6921.39 ,0.00 ,0.00 ,3434.33 ,7082.72 ,0.00 ,13124.55 
2009-04-16,3567.72 ,0.00 ,12841.10 ,196.82 ,0.00 ,3587.64 ,0.00 ,13187.32 ,1683.18 ,0.00 ,40408.89 ,0.00 ,0.00 ,3525.11 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9426.66 ,0.00 ,0.00 ,2902.63 ,0.00 ,0.00 ,0.00 ,6433.25 ,0.00 ,0.00 ,3598.30 ,0.00 ,0.00 ,0.00 ,15619.47 ,0.00 ,0.00 ,0.00 ,3909.15 ,7185.25 ,0.00 ,0.00 ,3482.94 ,7153.31 ,0.00 ,13734.96 
2009-04-17,3570.07 ,0.00 ,12924.23 ,192.43 ,0.00 ,3572.29 ,0.00 ,13169.21 ,1681.27 ,0.00 ,39431.31 ,0.00 ,0.00 ,3504.29 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9424.87 ,0.00 ,0.00 ,2919.65 ,0.00 ,0.00 ,0.00 ,6456.20 ,0.00 ,0.00 ,3622.53 ,0.00 ,0.00 ,0.00 ,15551.03 ,0.00 ,0.00 ,0.00 ,3898.84 ,7044.30 ,0.00 ,0.00 ,3506.33 ,7189.81 ,0.00 ,13581.64 
2009-04-20,3479.73 ,0.00 ,12950.92 ,191.33 ,0.00 ,3497.48 ,0.00 ,13178.05 ,1656.75 ,0.00 ,39171.92 ,0.00 ,0.00 ,3470.74 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9515.91 ,0.00 ,0.00 ,2837.11 ,0.00 ,0.00 ,0.00 ,6422.23 ,0.00 ,0.00 ,3625.24 ,0.00 ,0.00 ,0.00 ,15086.15 ,0.00 ,0.00 ,0.00 ,3885.14 ,7151.02 ,0.00 ,0.00 ,3504.63 ,7090.42 ,0.00 ,13385.69 
2009-04-21,3463.75 ,0.00 ,12590.67 ,196.59 ,0.00 ,3528.95 ,0.00 ,13121.40 ,1663.58 ,0.00 ,37441.80 ,0.00 ,0.00 ,3323.92 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9215.79 ,0.00 ,0.00 ,2774.57 ,0.00 ,0.00 ,0.00 ,6145.84 ,0.00 ,0.00 ,3526.32 ,0.00 ,0.00 ,0.00 ,14461.64 ,0.00 ,0.00 ,0.00 ,3913.56 ,6984.32 ,0.00 ,0.00 ,3426.21 ,6779.90 ,0.00 ,12862.33 
2009-04-22,3480.53 ,0.00 ,12737.86 ,195.29 ,0.00 ,3524.21 ,0.00 ,13124.92 ,1666.81 ,0.00 ,36551.76 ,0.00 ,0.00 ,3369.60 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9579.66 ,0.00 ,0.00 ,2798.76 ,0.00 ,0.00 ,0.00 ,6213.81 ,0.00 ,0.00 ,3528.33 ,0.00 ,0.00 ,0.00 ,14168.70 ,0.00 ,0.00 ,0.00 ,3902.61 ,7004.44 ,0.00 ,0.00 ,3431.09 ,6837.71 ,0.00 ,12383.16 
2009-04-23,3497.50 ,0.00 ,12930.12 ,196.63 ,0.00 ,3525.15 ,0.00 ,13105.56 ,1685.10 ,0.00 ,36958.43 ,0.00 ,0.00 ,3366.36 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9519.41 ,0.00 ,0.00 ,2787.25 ,0.00 ,0.00 ,0.00 ,6302.38 ,0.00 ,0.00 ,3515.54 ,0.00 ,0.00 ,0.00 ,14409.29 ,0.00 ,0.00 ,0.00 ,3895.67 ,7037.22 ,0.00 ,0.00 ,3420.46 ,6926.76 ,0.00 ,12472.14 
2009-04-24,3455.92 ,0.00 ,12796.83 ,201.13 ,0.00 ,3504.47 ,0.00 ,13091.25 ,1681.60 ,0.00 ,35365.49 ,0.00 ,0.00 ,3315.28 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9208.28 ,0.00 ,0.00 ,2721.18 ,0.00 ,0.00 ,0.00 ,6223.40 ,0.00 ,0.00 ,3503.51 ,0.00 ,0.00 ,0.00 ,13861.71 ,0.00 ,0.00 ,0.00 ,3880.35 ,6982.36 ,0.00 ,0.00 ,3410.25 ,6893.69 ,0.00 ,12125.89 
2009-04-27,3298.53 ,0.00 ,12596.89 ,201.34 ,0.00 ,3377.66 ,0.00 ,13047.72 ,1654.71 ,0.00 ,34940.57 ,0.00 ,0.00 ,3310.26 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9228.89 ,0.00 ,0.00 ,2609.98 ,0.00 ,0.00 ,0.00 ,6012.40 ,0.00 ,0.00 ,3501.47 ,0.00 ,0.00 ,0.00 ,14102.07 ,0.00 ,0.00 ,0.00 ,3946.18 ,7237.31 ,0.00 ,0.00 ,3405.02 ,6630.11 ,0.00 ,11866.88 
2009-04-28,3325.45 ,0.00 ,12379.93 ,197.48 ,0.00 ,3373.94 ,0.00 ,13043.22 ,1661.61 ,0.00 ,34376.20 ,0.00 ,0.00 ,3261.61 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9119.01 ,0.00 ,0.00 ,2593.21 ,0.00 ,0.00 ,0.00 ,6017.71 ,0.00 ,0.00 ,3509.12 ,0.00 ,0.00 ,0.00 ,14140.32 ,0.00 ,0.00 ,0.00 ,3945.84 ,7424.56 ,0.00 ,0.00 ,3411.41 ,6708.14 ,0.00 ,11947.65 
2009-04-29,3362.37 ,0.00 ,12518.02 ,197.27 ,0.00 ,3405.04 ,0.00 ,12998.83 ,1665.09 ,0.00 ,35105.01 ,0.00 ,0.00 ,3319.03 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,8959.74 ,0.00 ,0.00 ,2646.06 ,0.00 ,0.00 ,0.00 ,6093.86 ,0.00 ,0.00 ,3522.04 ,0.00 ,0.00 ,0.00 ,14437.65 ,0.00 ,0.00 ,0.00 ,4043.07 ,7392.31 ,0.00 ,0.00 ,3434.41 ,6838.74 ,0.00 ,12291.90 
2009-04-30,3430.69 ,0.00 ,12613.85 ,198.19 ,0.00 ,3481.35 ,0.00 ,13029.77 ,1666.21 ,0.00 ,36398.22 ,0.00 ,0.00 ,3362.95 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9056.66 ,0.00 ,0.00 ,2699.82 ,0.00 ,0.00 ,0.00 ,6297.13 ,0.00 ,0.00 ,3554.52 ,0.00 ,0.00 ,0.00 ,14593.44 ,0.00 ,0.00 ,0.00 ,3993.90 ,7351.02 ,0.00 ,0.00 ,3452.52 ,7071.02 ,0.00 ,12476.74 
2009-05-04,3568.16 ,0.00 ,12921.37 ,197.34 ,0.00 ,3595.97 ,0.00 ,13171.52 ,1663.96 ,0.00 ,38132.81 ,0.00 ,0.00 ,3558.01 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9468.67 ,0.00 ,0.00 ,2826.19 ,0.00 ,0.00 ,0.00 ,6546.09 ,0.00 ,0.00 ,3637.43 ,0.00 ,0.00 ,0.00 ,15410.00 ,0.00 ,0.00 ,0.00 ,3977.13 ,7376.16 ,0.00 ,0.00 ,3547.77 ,7336.57 ,0.00 ,13200.98 
2009-05-05,3532.00 ,0.00 ,12727.79 ,199.22 ,0.00 ,3572.26 ,0.00 ,13151.58 ,1661.30 ,0.00 ,37523.99 ,0.00 ,0.00 ,3492.34 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9278.87 ,0.00 ,0.00 ,2795.50 ,0.00 ,0.00 ,0.00 ,6604.73 ,0.00 ,0.00 ,3579.01 ,0.00 ,0.00 ,0.00 ,15168.04 ,0.00 ,0.00 ,0.00 ,3983.79 ,7206.58 ,0.00 ,0.00 ,3492.44 ,7368.49 ,0.00 ,12747.20 
2009-05-06,3553.43 ,0.00 ,12837.61 ,198.97 ,0.00 ,3602.88 ,0.00 ,13252.66 ,1663.50 ,0.00 ,38066.95 ,0.00 ,0.00 ,3536.49 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9363.91 ,0.00 ,0.00 ,2845.72 ,0.00 ,0.00 ,0.00 ,6773.24 ,0.00 ,0.00 ,3596.05 ,0.00 ,0.00 ,0.00 ,15674.72 ,0.00 ,0.00 ,0.00 ,3997.04 ,7201.79 ,0.00 ,0.00 ,3509.66 ,7596.82 ,0.00 ,13082.12 
2009-05-07,3539.31 ,0.00 ,12852.70 ,201.28 ,0.00 ,3613.83 ,0.00 ,13272.56 ,1660.74 ,0.00 ,38269.99 ,0.00 ,0.00 ,3578.91 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9525.25 ,0.00 ,0.00 ,2828.83 ,0.00 ,0.00 ,0.00 ,6763.65 ,0.00 ,0.00 ,3594.97 ,0.00 ,0.00 ,0.00 ,15535.77 ,0.00 ,0.00 ,0.00 ,4016.38 ,7187.99 ,0.00 ,0.00 ,3501.30 ,7530.41 ,0.00 ,13211.71 
2009-05-08,3547.72 ,0.00 ,12942.33 ,201.72 ,0.00 ,3623.14 ,0.00 ,13369.68 ,1664.65 ,0.00 ,38922.85 ,0.00 ,0.00 ,3614.40 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9869.34 ,0.00 ,0.00 ,2827.39 ,0.00 ,0.00 ,0.00 ,6860.19 ,0.00 ,0.00 ,3615.66 ,0.00 ,0.00 ,0.00 ,15737.31 ,0.00 ,0.00 ,0.00 ,4030.59 ,7213.13 ,0.00 ,0.00 ,3518.98 ,7694.41 ,0.00 ,13252.30 
2009-05-11,3487.42 ,0.00 ,12765.95 ,201.82 ,0.00 ,3546.99 ,0.00 ,13197.87 ,1658.80 ,0.00 ,36891.75 ,0.00 ,0.00 ,3544.17 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9710.79 ,0.00 ,0.00 ,2705.49 ,0.00 ,0.00 ,0.00 ,6681.11 ,0.00 ,0.00 ,3640.22 ,0.00 ,0.00 ,0.00 ,15027.62 ,0.00 ,0.00 ,0.00 ,4015.86 ,7158.48 ,0.00 ,0.00 ,3540.71 ,7507.29 ,0.00 ,12585.91 
2009-05-12,3532.16 ,0.00 ,12877.36 ,200.71 ,0.00 ,3567.89 ,0.00 ,13270.87 ,1661.40 ,0.00 ,36874.28 ,0.00 ,0.00 ,3556.01 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9669.64 ,0.00 ,0.00 ,2756.55 ,0.00 ,0.00 ,0.00 ,6891.12 ,0.00 ,0.00 ,3646.29 ,0.00 ,0.00 ,0.00 ,15308.83 ,0.00 ,0.00 ,0.00 ,4024.28 ,7077.46 ,0.00 ,0.00 ,3548.32 ,7731.13 ,0.00 ,12747.74 
2009-05-13,3537.48 ,0.00 ,12912.34 ,203.95 ,0.00 ,3572.19 ,0.00 ,13241.43 ,1663.05 ,0.00 ,37459.72 ,0.00 ,0.00 ,3628.12 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9884.74 ,0.00 ,0.00 ,2796.61 ,0.00 ,0.00 ,0.00 ,6936.61 ,0.00 ,0.00 ,3640.42 ,0.00 ,0.00 ,0.00 ,15701.99 ,0.00 ,0.00 ,0.00 ,4090.66 ,7106.17 ,0.00 ,0.00 ,3541.17 ,7788.24 ,0.00 ,12865.73 
2009-05-14,3514.25 ,0.00 ,12774.67 ,202.71 ,0.00 ,3524.31 ,0.00 ,13219.57 ,1663.88 ,0.00 ,35581.10 ,0.00 ,0.00 ,3534.56 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9737.37 ,0.00 ,0.00 ,2800.41 ,0.00 ,0.00 ,0.00 ,6732.21 ,0.00 ,0.00 ,3595.80 ,0.00 ,0.00 ,0.00 ,15206.00 ,0.00 ,0.00 ,0.00 ,4072.21 ,6916.12 ,0.00 ,0.00 ,3508.66 ,7579.90 ,0.00 ,12486.23 
2009-05-15,3536.47 ,0.00 ,12782.86 ,203.22 ,0.00 ,3512.74 ,0.00 ,13268.49 ,1675.40 ,0.00 ,35971.37 ,0.00 ,0.00 ,3548.44 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9764.68 ,0.00 ,0.00 ,2854.04 ,0.00 ,0.00 ,0.00 ,6724.02 ,0.00 ,0.00 ,3605.63 ,0.00 ,0.00 ,0.00 ,15188.03 ,0.00 ,0.00 ,0.00 ,4085.41 ,7112.21 ,0.00 ,0.00 ,3512.32 ,7548.29 ,0.00 ,12653.72 
