update_date,volume,position,position_diff,turn_over_rate
2007/2/14,4058,47842,-3016,-1.35 
2007/2/15,57724,44160,-3682,-15.68 
2007/2/16,23750,39712,-4448,-5.34 
2007/2/26,70,39674,-38,-1.84 
2007/2/27,28366,36552,-3122,-9.09 
2007/2/28,19134,33568,-2984,-6.41 
2007/3/1,54128,41796,8228,6.58 
2007/3/2,47388,44494,2698,17.56 
2007/3/5,63690,47702,3208,19.85 
2007/3/6,60930,51034,3332,18.29 
2007/3/7,62984,52242,1208,52.14 
2007/3/8,62996,53266,1024,61.52 
2007/3/9,93600,51086,-2180,-42.94 
2007/3/12,60030,54690,3604,16.66 
2007/3/13,61996,55040,350,177.13 
2007/3/14,63034,57110,2070,30.45 
2007/3/15,47528,52054,-5056,-9.40 
2007/3/16,41524,46026,-6028,-6.89 
2007/3/19,44832,41540,-4486,-9.99 
2007/3/20,20066,38090,-3450,-5.82 
2007/3/21,69336,47310,9220,7.52 
2007/3/22,59726,48632,1322,45.18 
2007/3/23,80500,53238,4606,17.48 
2007/3/26,77962,56108,2870,27.16 
2007/3/27,102646,57818,1710,60.03 
2007/3/28,99078,58612,794,124.78 
2007/3/29,94910,60082,1470,64.56 
2007/3/30,74784,62486,2404,31.11 
2007/4/2,81608,61578,-908,-89.88 
2007/4/3,72806,60614,-964,-75.52 
2007/4/4,67708,55808,-4806,-14.09 
2007/4/5,87596,54902,-906,-96.68 
2007/4/6,91780,53122,-1780,-51.56 
2007/4/9,62732,49480,-3642,-17.22 
2007/4/10,87066,42688,-6792,-12.82 
2007/4/11,57298,38646,-4042,-14.18 
2007/4/12,126122,55088,16442,7.67 
2007/4/13,104128,59332,4244,24.54 
2007/4/16,95380,65948,6616,14.42 
2007/4/17,119170,74314,8366,14.24 
2007/4/18,87654,76170,1856,47.23 
2007/4/19,155494,80430,4260,36.50 
2007/4/20,148636,77106,-3324,-44.72 
2007/4/23,141430,80864,3758,37.63 
2007/4/24,120522,78474,-2390,-50.43 
2007/4/25,101122,75190,-3284,-30.79 
2007/4/26,81734,71658,-3532,-23.14 
2007/4/27,67014,66786,-4872,-13.75 
2007/4/30,106556,63746,-3040,-35.05 
2007/5/8,408,63396,-350,-1.17 
2007/5/9,100880,63518,122,826.89 
2007/5/10,95212,64472,954,99.80 
2007/5/11,71564,61628,-2844,-25.16 
2007/5/14,75772,60044,-1584,-47.84 
2007/5/15,47354,53984,-6060,-7.81 
2007/5/16,62882,47468,-6516,-9.65 
2007/5/17,35116,35824,-11644,-3.02 
2007/5/18,85836,45944,10120,8.48 
2007/5/21,203600,50926,4982,40.87 
2007/5/22,190798,59004,8078,23.62 
2007/5/23,123256,61580,2576,47.85 
2007/5/24,114588,63278,1698,67.48 
2007/5/25,102004,64720,1442,70.74 
2007/5/28,2872,63042,-1678,-1.71 
2007/5/29,127662,64672,1630,78.32 
2007/5/30,136044,62990,-1682,-80.88 
2007/5/31,123384,65740,2750,44.87 
2007/6/1,126340,66112,372,339.62 
2007/6/4,113090,66580,468,241.65 
2007/6/5,100490,66040,-540,-186.09 
2007/6/6,106134,67652,1612,65.84 
2007/6/7,113118,66182,-1470,-76.95 
2007/6/8,119974,67714,1532,78.31 
2007/6/11,130652,62790,-4924,-26.53 
2007/6/12,129582,66810,4020,32.23 
2007/6/13,144488,63476,-3334,-43.34 
2007/6/14,113090,61852,-1624,-69.64 
2007/6/15,120128,56838,-5014,-23.96 
2007/6/18,73244,49204,-7634,-9.59 
2007/6/19,108054,58770,9566,11.30 
2007/6/20,103820,62494,3724,27.88 
2007/6/21,68808,63130,636,108.19 
2007/6/22,83280,67940,4810,17.31 
2007/6/25,108168,76072,8132,13.30 
2007/6/26,165602,77522,1450,114.21 
2007/6/27,161892,83548,6026,26.87 
2007/6/28,208128,82272,-1276,-163.11 
2007/6/29,181046,81594,-678,-267.03 
2007/7/2,131138,79632,-1962,-66.84 
2007/7/3,126162,86182,6550,19.26 
2007/7/4,205952,92812,6630,31.06 
2007/7/5,176334,98246,5434,32.45 
2007/7/6,155412,100800,2554,60.85 
2007/7/9,149874,100538,-262,-572.04 
2007/7/10,151254,102638,2100,72.03 
2007/7/11,181648,101052,-1586,-114.53 
2007/7/12,210154,101124,72,2918.81 
2007/7/13,176708,92934,-8190,-21.58 
2007/7/16,108164,91194,-1740,-62.16 
2007/7/17,90676,86064,-5130,-17.68 
2007/7/18,73714,82662,-3402,-21.67 
2007/7/19,89122,81702,-960,-92.84 
2007/7/20,60158,73082,-8620,-6.98 
2007/7/23,73848,59706,-13376,-5.52 
2007/7/24,188476,77502,17796,10.59 
2007/7/25,164442,82478,4976,33.05 
2007/7/26,208470,86198,3720,56.04 
2007/7/27,203714,83716,-2482,-82.08 
2007/7/30,124626,86462,2746,45.38 
2007/7/31,140748,91882,5420,25.97 
2007/8/1,171700,95330,3448,49.80 
2007/8/2,141602,94150,-1180,-120.00 
2007/8/3,96058,93206,-944,-101.76 
2007/8/6,126168,90892,-2314,-54.52 
2007/8/7,86168,91490,598,144.09 
2007/8/8,105054,92712,1222,85.97 
2007/8/9,123540,92456,-256,-482.58 
2007/8/10,185350,90432,-2024,-91.58 
2007/8/13,109182,88080,-2352,-46.42 
2007/8/14,116852,87654,-426,-274.30 
2007/8/15,93238,86996,-658,-141.70 
2007/8/16,135824,84188,-2808,-48.37 
2007/8/17,68704,70460,-13728,-5.00 
2007/8/20,91280,67772,-2688,-33.96 
2007/8/21,61774,60706,-7066,-8.74 
2007/8/22,27346,56464,-4242,-6.45 
2007/8/23,115810,68470,12006,9.65 
2007/8/24,127394,69988,1518,83.92 
2007/8/27,94296,74822,4834,19.51 
2007/8/28,91780,78386,3564,25.75 
2007/8/29,125052,81554,3168,39.47 
2007/8/30,105174,82778,1224,85.93 
2007/8/31,99728,78408,-4370,-22.82 
2007/9/3,89124,80500,2092,42.60 
2007/9/4,86056,82546,2046,42.06 
2007/9/5,92716,82266,-280,-331.13 
2007/9/6,84020,83642,1376,61.06 
2007/9/7,55548,81864,-1778,-31.24 
2007/9/10,60376,84100,2236,27.00 
2007/9/11,64630,84310,210,307.76 
2007/9/12,105206,82282,-2028,-51.88 
2007/9/13,46786,82432,150,311.91 
2007/9/14,61196,80882,-1550,-39.48 
2007/9/17,50506,80612,-270,-187.06 
2007/9/18,49224,74992,-5620,-8.76 
2007/9/19,54420,65894,-9098,-5.98 
2007/9/20,28054,55998,-9896,-2.83 
2007/9/21,68368,64080,8082,8.46 
2007/9/24,69370,68262,4182,16.59 
2007/9/25,80098,73824,5562,14.40 
2007/9/26,51596,75022,1198,43.07 
2007/9/27,49618,73918,-1104,-44.94 
2007/9/28,73240,74058,140,523.14 
2007/10/8,62044,79934,5876,10.56 
2007/10/9,90152,77334,-2600,-34.67 
2007/10/10,60306,80880,3546,17.01 
2007/10/11,63162,84782,3902,16.19 
2007/10/12,60904,84824,42,1450.10 
2007/10/15,47918,85000,176,272.26 
2007/10/16,45264,78998,-6002,-7.54 
2007/10/17,33292,71484,-7514,-4.43 
2007/10/18,21838,64366,-7118,-3.07 
2007/10/19,23324,53548,-10818,-2.16 
2007/10/22,23096,45800,-7748,-2.98 
2007/10/23,79582,61474,15674,5.08 
2007/10/24,66058,64932,3458,19.10 
2007/10/25,59736,66926,1994,29.96 
2007/10/26,58540,71136,4210,13.90 
2007/10/29,63586,74222,3086,20.60 
2007/10/30,62176,74112,-110,-565.24 
2007/10/31,56236,74558,446,126.09 
2007/11/1,71396,77656,3098,23.05 
2007/11/2,80478,79116,1460,55.12 
2007/11/5,101440,82286,3170,32.00 
2007/11/6,86034,82886,600,143.39 
2007/11/7,69970,82170,-716,-97.72 
2007/11/8,110430,85958,3788,29.15 
2007/11/9,82970,86118,160,518.56 
2007/11/12,127018,91624,5506,23.07 
2007/11/13,153366,92428,804,190.75 
2007/11/14,88092,93770,1342,65.64 
2007/11/15,145036,87504,-6266,-23.15 
2007/11/16,86904,79300,-8204,-10.59 
2007/11/19,148948,80056,756,197.02 
2007/11/20,42514,72888,-7168,-5.93 
2007/11/21,152732,70792,-2096,-72.87 
2007/11/22,261414,90890,20098,13.01 
2007/11/23,283008,96536,5646,50.13 
2007/11/26,308662,106584,10048,30.72 
2007/11/27,274878,118720,12136,22.65 
2007/11/28,259698,123030,4310,60.25 
2007/11/29,194304,120044,-2986,-65.07 
2007/11/30,375892,112192,-7852,-47.87 
2007/12/3,334150,120704,8512,39.26 
2007/12/4,214226,126946,6242,34.32 
2007/12/5,364832,125104,-1842,-198.06 
2007/12/6,347880,127046,1942,179.13 
2007/12/7,244394,124496,-2550,-95.84 
2007/12/10,250728,128674,4178,60.01 
2007/12/11,182262,125248,-3426,-53.20 
2007/12/12,288398,144602,19354,14.90 
2007/12/13,264052,138898,-5704,-46.29 
2007/12/14,192884,136672,-2226,-86.65 
2007/12/17,123776,136974,302,409.85 
2007/12/18,143086,119094,-17880,-8.00 
2007/12/19,88292,109678,-9416,-9.38 
2007/12/20,57166,98890,-10788,-5.30 
2007/12/21,118466,74766,-24124,-4.91 
2007/12/24,15534,103282,28516,0.54 
2007/12/25,340390,101994,-1288,-264.28 
2007/12/26,268928,111152,9158,29.37 
2007/12/27,311372,109964,-1188,-262.10 
2007/12/28,265542,93276,-16688,-15.91 
2008/1/2,217206,98552,5276,41.17 
2008/1/3,199688,102876,4324,46.18 
2008/1/4,9354,100122,-2754,-3.40 
2008/1/7,291386,100056,-66,-4414.94 
2008/1/8,227708,97804,-2252,-101.11 
2008/1/9,205112,87480,-10324,-19.87 
2008/1/10,205930,87642,162,1271.17 
2008/1/11,182874,85908,-1734,-105.46 
2008/1/14,138382,79744,-6164,-22.45 
2008/1/15,128322,73472,-6272,-20.46 
2008/1/16,66970,64534,-8938,-7.49 
2008/1/17,230138,79576,15042,15.30 
2008/1/18,224280,81852,2276,98.54 
2008/1/21,204818,85344,3492,58.65 
2008/1/22,85846,83822,-1522,-56.40 
2008/1/23,320346,85714,1892,169.32 
2008/1/24,307496,94568,8854,34.73 
2008/1/25,226352,92750,-1818,-124.51 
2008/1/28,220350,91858,-892,-247.03 
2008/1/29,224578,95210,3352,67.00 
2008/1/30,247522,85370,-9840,-25.15 
2008/1/31,177810,89474,4104,43.33 
2008/2/1,168294,85424,-4050,-41.55 
2008/2/4,92586,85754,330,280.56 
2008/2/5,69374,82978,-2776,-24.99 
2008/2/13,112418,74074,-8904,-12.63 
2008/2/14,118580,70784,-3290,-36.04 
2008/2/15,67846,69998,-786,-86.32 
2008/2/18,49208,62878,-7120,-6.91 
2008/2/19,173780,76442,13564,12.81 
2008/2/20,197162,87094,10652,18.51 
2008/2/21,170360,94930,7836,21.74 
2008/2/22,149392,97812,2882,51.84 
2008/2/25,165694,105074,7262,22.82 
2008/2/26,203070,96788,-8286,-24.51 
2008/2/27,182854,96976,188,972.63 
2008/2/28,201350,98002,1026,196.25 
2008/2/29,134810,100054,2052,65.70 
2008/3/3,137076,98306,-1748,-78.42 
2008/3/4,154934,95734,-2572,-60.24 
2008/3/5,126120,92136,-3598,-35.05 
2008/3/6,119978,84118,-8018,-14.96 
2008/3/7,82468,81930,-2188,-37.69 
2008/3/10,102622,81698,-232,-442.34 
2008/3/11,67392,78950,-2748,-24.52 
2008/3/12,103506,76132,-2818,-36.73 
2008/3/13,66064,69624,-6508,-10.15 
2008/3/14,66742,63076,-6548,-10.19 
2008/3/17,31662,55240,-7836,-4.04 
2008/3/18,143906,76246,21006,6.85 
2008/3/19,131226,75342,-904,-145.16 
2008/3/20,117240,82454,7112,16.48 
2008/3/21,112878,76954,-5500,-20.52 
2008/3/24,112342,86122,9168,12.25 
2008/3/25,93324,86888,766,121.83 
2008/3/26,105398,90996,4108,25.66 
2008/3/27,149096,88694,-2302,-64.77 
2008/3/28,129812,83692,-5002,-25.95 
2008/3/31,91286,84580,888,102.80 
2008/4/1,139648,86944,2364,59.07 
2008/4/2,110294,84578,-2366,-46.62 
2008/4/3,103886,84586,8,12985.75 
2008/4/7,84176,86018,1432,58.78 
2008/4/8,84378,85276,-742,-113.72 
2008/4/9,90966,83752,-1524,-59.69 
2008/4/10,80780,81186,-2566,-31.48 
2008/4/11,63862,78146,-3040,-21.01 
2008/4/14,107880,71468,-6678,-16.15 
2008/4/15,61084,66948,-4520,-13.51 
2008/4/16,56580,61252,-5696,-9.93 
2008/4/17,33670,55990,-5262,-6.40 
2008/4/18,72370,72640,16650,4.35 
2008/4/21,96680,79428,6788,14.24 
2008/4/22,83996,80698,1270,66.14 
2008/4/23,71142,85768,5070,14.03 
2008/4/24,109214,92034,6266,17.43 
2008/4/25,80568,88830,-3204,-25.15 
2008/4/28,86840,96664,7834,11.09 
2008/4/29,45494,94770,-1894,-24.02 
2008/4/30,46074,89822,-4948,-9.31 
2008/5/5,56064,91598,1776,31.57 
2008/5/6,56660,96462,4864,11.65 
2008/5/7,57656,103372,6910,8.34 
2008/5/8,99676,104080,708,140.79 
2008/5/9,105468,104814,734,143.69 
2008/5/12,114874,105330,516,222.62 
2008/5/13,105570,105670,340,310.50 
2008/5/14,99346,98202,-7468,-13.30 
2008/5/15,92460,89410,-8792,-10.52 
2008/5/16,68886,78810,-10600,-6.50 
2008/5/19,41102,74188,-4622,-8.89 
2008/5/20,24712,68600,-5588,-4.42 
2008/5/21,19600,62714,-5886,-3.33 
2008/5/22,70580,67050,4336,16.28 
2008/5/23,74530,71532,4482,16.63 
2008/5/26,43170,70200,-1332,-32.41 
2008/5/27,40036,69376,-824,-48.59 
2008/5/28,39564,69896,520,76.08 
2008/5/29,87548,82840,12944,6.76 
2008/5/30,132356,96658,13818,9.58 
2008/6/2,76898,100278,3620,21.24 
2008/6/3,69122,98488,-1790,-38.62 
2008/6/4,103974,104098,5610,18.53 
2008/6/5,93402,99968,-4130,-22.62 
2008/6/6,67124,91924,-8044,-8.34 
2008/6/10,93030,97960,6036,15.41 
2008/6/11,68676,100644,2684,25.59 
2008/6/12,73722,97218,-3426,-21.52 
2008/6/13,54926,95492,-1726,-31.82 
2008/6/16,52736,91634,-3858,-13.67 
2008/6/17,57516,87036,-4598,-12.51 
2008/6/18,35994,79080,-7956,-4.52 
2008/6/19,44394,68148,-10932,-4.06 
2008/6/20,21502,63628,-4520,-4.76 
2008/6/23,14010,59976,-3652,-3.84 
2008/6/24,54836,63650,3674,14.93 
2008/6/25,45000,64634,984,45.73 
2008/6/26,46418,64428,-206,-225.33 
2008/6/27,36762,65486,1058,34.75 
2008/6/30,70722,70660,5174,13.67 
2008/7/1,43126,68578,-2082,-20.71 
2008/7/2,52092,72386,3808,13.68 
2008/7/3,78746,76540,4154,18.96 
2008/7/4,52766,74748,-1792,-29.45 
2008/7/7,49316,76534,1786,27.61 
2008/7/8,51950,76368,-166,-312.95 
2008/7/9,50942,70490,-5878,-8.67 
2008/7/10,34996,70694,204,171.55 
2008/7/11,36530,68362,-2332,-15.66 
2008/7/14,29308,66062,-2300,-12.74 
2008/7/15,26282,66762,700,37.55 
2008/7/16,21864,65538,-1224,-17.86 
2008/7/17,22082,59180,-6358,-3.47 
2008/7/18,18370,55386,-3794,-4.84 
2008/7/21,7842,53648,-1738,-4.51 
2008/7/22,8010,50662,-2986,-2.68 
2008/7/23,6016,48154,-2508,-2.40 
2008/7/24,9650,43634,-4520,-2.13 
2008/7/25,65114,67972,24338,2.68 
2008/7/28,45684,64708,-3264,-14.00 
2008/7/29,41306,67184,2476,16.68 
2008/7/30,65666,74386,7202,9.12 
2008/7/31,56848,63982,-10404,-5.46 
2008/8/1,41490,69154,5172,8.02 
2008/8/4,47308,73746,4592,10.30 
2008/8/5,134178,96904,23158,5.79 
2008/8/6,66646,96764,-140,-476.04 
2008/8/7,73026,95772,-992,-73.61 
2008/8/8,60470,101088,5316,11.38 
2008/8/11,119674,105588,4500,26.59 
2008/8/12,135780,96398,-9190,-14.77 
2008/8/13,124036,87412,-8986,-13.80 
2008/8/14,97576,77398,-10014,-9.74 
2008/8/15,52392,70514,-6884,-7.61 
2008/8/18,113704,84788,14274,7.97 
2008/8/19,125520,92278,7490,16.76 
2008/8/20,121940,91228,-1050,-116.13 
2008/8/21,101370,89970,-1258,-80.58 
2008/8/22,104508,91872,1902,54.95 
2008/8/25,50178,91424,-448,-112.00 
2008/8/26,94170,96478,5054,18.63 
2008/8/27,106248,96946,468,227.03 
2008/8/28,65684,97684,738,89.00 
2008/8/29,82922,96272,-1412,-58.73 
2008/9/1,94344,101290,5018,18.80 
2008/9/2,131098,104526,3236,40.51 
2008/9/3,111710,105644,1118,99.92 
2008/9/4,113678,104888,-756,-150.37 
2008/9/5,105954,99750,-5138,-20.62 
2008/9/8,137568,97006,-2744,-50.13 
2008/9/9,158518,88998,-8008,-19.79 
2008/9/10,81402,86452,-2546,-31.97 
2008/9/11,47816,84504,-1948,-24.55 
2008/9/12,41846,78146,-6358,-6.58 
2008/9/16,139842,95530,17384,8.04 
2008/9/17,169698,103324,7794,21.77 
2008/9/18,266738,119986,16662,16.01 
2008/9/19,234624,111912,-8074,-29.06 
2008/9/22,177732,108598,-3314,-53.63 
2008/9/23,189776,115968,7370,25.75 
2008/9/24,191004,110226,-5742,-33.26 
2008/9/25,143154,109388,-838,-170.83 
2008/9/26,89058,102188,-7200,-12.37 
2008/10/6,652,101988,-200,-3.26 
2008/10/7,706,101658,-330,-2.14 
2008/10/8,89940,84002,-17656,-5.09 
2008/10/9,0,76552,-7450,0.00 
2008/10/10,320,76402,-150,-2.13 
2008/10/13,9262,68170,-8232,-1.13 
2008/10/14,181912,62158,-6012,-30.26 
2008/10/15,27342,58356,-3802,-7.19 
2008/10/16,596,57792,-564,-1.06 
2008/10/17,96272,47494,-10298,-9.35 
2008/10/20,299728,78212,30718,9.76 
2008/10/21,146990,83348,5136,28.62 
2008/10/22,852,82886,-462,-1.84 
2008/10/23,5366,78250,-4636,-1.16 
2008/10/24,0,26716,-51534,0.00 
2008/10/27,548,26572,-144,-3.81 
2008/10/28,190334,53968,27396,6.95 
2008/10/29,476526,67430,13462,35.40 
2008/10/30,36906,69386,1956,18.87 
2008/10/31,149666,80332,10946,13.67 
2008/11/3,312336,85010,4678,66.77 
2008/11/4,238922,83662,-1348,-177.24 
2008/11/5,230828,92540,8878,26.00 
2008/11/6,56908,91862,-678,-83.94 
2008/11/7,193442,93806,1944,99.51 
2008/11/10,160826,91088,-2718,-59.17 
2008/11/11,202846,103098,12010,16.89 
2008/11/12,207440,94550,-8548,-24.27 
2008/11/13,264528,100796,6246,42.35 
2008/11/14,184908,95018,-5778,-32.00 
2008/11/17,162108,90542,-4476,-36.22 
2008/11/18,113128,82124,-8418,-13.44 
2008/11/19,54040,73652,-8472,-6.38 
2008/11/20,200610,95840,22188,9.04 
2008/11/21,238908,109030,13190,18.11 
2008/11/24,266984,120196,11166,23.91 
2008/11/25,199904,136364,16168,12.36 
2008/11/26,177374,143880,7516,23.60 
2008/11/27,228566,143380,-500,-457.13 
2008/11/28,248692,148338,4958,50.16 
2008/12/1,225720,152936,4598,49.09 
2008/12/2,317868,157190,4254,74.72 
2008/12/3,263234,169026,11836,22.24 
2008/12/4,147736,169422,396,373.07 
2008/12/5,19022,165146,-4276,-4.45 
2008/12/8,522396,160362,-4784,-109.20 
2008/12/9,415556,161176,814,510.51 
2008/12/10,390628,166518,5342,73.12 
2008/12/11,300598,162074,-4444,-67.64 
2008/12/12,291944,154070,-8004,-36.47 
2008/12/15,143130,143200,-10870,-13.17 
2008/12/16,105464,123092,-20108,-5.24 
2008/12/17,72994,102218,-20874,-3.50 
2008/12/18,417268,178352,76134,5.48 
2008/12/19,273330,168708,-9644,-28.34 
2008/12/22,283792,170488,1780,159.43 
2008/12/23,309740,171814,1326,233.59 
2008/12/24,324488,174696,2882,112.59 
2008/12/25,193144,168840,-5856,-32.98 
2008/12/26,289324,178558,9718,29.77 
2008/12/29,254372,177600,-958,-265.52 
2008/12/30,236010,175442,-2158,-109.37 
2008/12/31,294720,175854,412,715.34 
2009/1/5,92820,163072,-12782,-7.26 
2009/1/6,172126,152532,-10540,-16.33 
2009/1/7,43254,109278,-43254,-1.00 
2009/1/8,620556,132702,23424,26.49 
2009/1/9,392714,122972,-9730,-40.36 
2009/1/12,62410,108106,-14866,-4.20 
2009/1/13,267682,94778,-13328,-20.08 
2009/1/14,241440,83210,-11568,-20.87 
2009/1/15,386220,104858,21648,17.84 
2009/1/16,470404,110934,6076,77.42 
2009/1/19,438590,113412,2478,176.99 
2009/1/20,392774,114748,1336,293.99 
2009/1/21,266166,116522,1774,150.04 
2009/1/22,344388,111264,-5258,-65.50 
2009/1/23,232388,116718,5454,42.61 
2009/2/2,203760,118094,1376,148.08 
2009/2/3,272474,131566,13472,20.23 
2009/2/4,416074,123402,-8164,-50.96 
2009/2/5,383318,129362,5960,64.32 
2009/2/6,406176,130572,1210,335.68 
2009/2/9,130080,114306,-16266,-8.00 
2009/2/10,439896,154236,39930,11.02 
2009/2/11,395604,161840,7604,52.03 
2009/2/12,583246,169120,7280,80.12 
2009/2/13,426662,169100,-20,-21333.10 
2009/2/16,362928,168074,-1026,-353.73 
2009/2/17,470030,176434,8360,56.22 
2009/2/18,438800,164216,-12218,-35.91 
2009/2/19,412296,165462,1246,330.90 
2009/2/20,276300,160530,-4932,-56.02 
2009/2/23,362428,168302,7772,46.63 
2009/2/24,343944,158014,-10288,-33.43 
2009/2/25,251810,149780,-8234,-30.58 
2009/2/26,375082,149390,-390,-961.75 
2009/2/27,345902,145718,-3672,-94.20 
2009/3/2,259104,152144,6426,40.32 
2009/3/3,353510,162834,10690,33.07 
2009/3/4,339388,165430,2596,130.73 
2009/3/5,329636,134846,-30584,-10.78 
2009/3/6,208710,122062,-12784,-16.33 
2009/3/9,453640,165560,43498,10.43 
2009/3/10,544164,170508,4948,109.98 
2009/3/11,395042,170998,490,806.21 
2009/3/12,396860,171662,664,597.68 
2009/3/13,380192,170184,-1478,-257.23 
2009/3/16,371310,190004,19820,18.73 
2009/3/17,473798,196392,6388,74.17 
2009/3/18,448658,197984,1592,281.82 
2009/3/19,405314,196306,-1678,-241.55 
2009/3/20,476144,187136,-9170,-51.92 
2009/3/23,623270,171078,-16058,-38.81 
2009/3/24,683890,156926,-14152,-48.32 
2009/3/25,494862,159408,2482,199.38 
2009/3/26,536302,173712,14304,37.49 
2009/3/27,582338,154310,-19402,-30.01 
2009/3/30,394068,150138,-4172,-94.46 
2009/3/31,259984,144466,-5672,-45.84 
2009/4/1,585796,179588,35122,16.68 
2009/4/2,600070,193808,14220,42.20 
2009/4/3,523238,181314,-12494,-41.88 
2009/4/7,454448,200084,18770,24.21 
2009/4/8,788958,208728,8644,91.27 
2009/4/9,713958,220104,11376,62.76 
2009/4/10,384384,216682,-3422,-112.33 
2009/4/13,793706,200790,-15892,-49.94 
2009/4/14,952754,189282,-11508,-82.79 
2009/4/15,833502,187284,-1998,-417.17 
2009/4/16,641074,167830,-19454,-32.95 
2009/4/17,442852,166806,-1024,-432.47 
2009/4/20,364570,162782,-4024,-90.60 
2009/4/21,77318,150940,-11842,-6.53 
2009/4/22,362752,126188,-24752,-14.66 
2009/4/23,821622,159934,33746,24.35 
2009/4/24,869634,182042,22108,39.34 
2009/4/27,865656,181740,-302,-2866.41 
2009/4/28,966864,188914,7174,134.77 
2009/4/29,981826,195834,6920,141.88 
2009/4/30,894160,187522,-8312,-107.57 
2009/5/4,190436,199950,12428,15.32 
2009/5/5,1022328,212174,12224,83.63 
2009/5/6,907048,234608,22434,40.43 
2009/5/7,979760,222448,-12160,-80.57 
2009/5/8,1028634,233158,10710,96.04 
2009/5/11,910042,228402,-4756,-191.35 
2009/5/12,1049590,228322,-80,-13119.88 
2009/5/13,959900,234136,5814,165.10 
2009/5/14,647160,226446,-7690,-84.16 
2009/5/15,847670,230626,4180,202.79 
2009/5/18,794412,233984,3358,236.57 
2009/5/19,565704,217038,-16946,-33.38 
2009/5/20,723432,205392,-11646,-62.12 
2009/5/21,672686,185490,-19902,-33.80 
2009/5/22,529664,174450,-11040,-47.98 
2009/5/25,319670,159396,-15054,-21.23 
2009/5/26,207984,146768,-12628,-16.47 
2009/5/27,674782,158200,11432,59.03 
2009/6/1,474438,185438,27238,17.42 
2009/6/2,1018656,201004,15566,65.44 
2009/6/3,877726,241334,40330,21.76 
2009/6/4,848816,222304,-19030,-44.60 
2009/6/5,718878,217832,-4472,-160.75 
2009/6/8,741798,231478,13646,54.36 
2009/6/9,1004942,235016,3538,284.04 
2009/6/10,889886,224948,-10068,-88.39 
2009/6/11,683160,229584,4636,147.36 
2009/6/12,735004,215858,-13726,-53.55 
2009/6/15,539912,205348,-10510,-51.37 
2009/6/16,718626,187942,-17406,-41.29 
2009/6/17,667348,189528,1586,420.77 
2009/6/18,539980,179890,-9638,-56.03 
2009/6/19,342756,164710,-15180,-22.58 
2009/6/22,184598,141834,-22876,-8.07 
2009/6/23,747030,218008,76174,9.81 
2009/6/24,912294,236562,18554,49.17 
2009/6/25,1142456,235402,-1160,-984.88 
2009/6/26,936344,237510,2108,444.19 
2009/6/29,1069346,258410,20900,51.16 
2009/6/30,932008,259306,896,1040.19 
2009/7/1,770000,269532,10226,75.30 
2009/7/2,857594,261930,-7602,-112.81 
2009/7/3,1018068,244604,-17326,-58.76 
2009/7/6,773336,252372,7768,99.55 
2009/7/7,774070,248186,-4186,-184.92 
2009/7/8,751516,254646,6460,116.33 
2009/7/9,806202,265978,11332,71.14 
2009/7/10,847418,236064,-29914,-28.33 
2009/7/13,727520,239400,3336,218.08 
2009/7/14,803814,232298,-7102,-113.18 
2009/7/15,737902,223570,-8728,-84.54 
2009/7/16,847210,214764,-8806,-96.21 
2009/7/17,594950,202798,-11966,-49.72 
2009/7/20,447954,169246,-33552,-13.35 
2009/7/21,901280,262566,93320,9.66 
2009/7/22,1031848,279812,17246,59.83 
2009/7/23,998968,286462,6650,150.22 
2009/7/24,997216,296914,10452,95.41 
2009/7/27,1042578,314000,17086,61.02 
2009/7/28,833398,308604,-5396,-154.45 
2009/7/29,1193090,296398,-12206,-97.75 
2009/7/30,963402,291920,-4478,-215.14 
2009/7/31,556036,274136,-17784,-31.27 
2009/8/3,936764,241490,-32646,-28.69 
2009/8/4,1015102,247460,5970,170.03 
2009/8/5,1113608,254694,7234,153.94 
2009/8/6,1072642,252158,-2536,-422.97 
2009/8/7,986678,244682,-7476,-131.98 
2009/8/10,885238,244628,-54,-16393.30 
2009/8/11,773336,228040,-16588,-46.62 
2009/8/12,723744,225442,-2598,-278.58 
2009/8/13,718774,180242,-45200,-15.90 
2009/8/14,643298,184316,4074,157.90 
2009/8/17,164846,166916,-17400,-9.47 
2009/8/18,362870,158404,-8512,-42.63 
2009/8/19,330128,142296,-16108,-20.49 
2009/8/20,845382,174808,32512,26.00 
2009/8/21,683016,208878,34070,20.05 
2009/8/24,89416,174284,-34594,-2.58 
2009/8/25,694566,180102,5818,119.38 
2009/8/26,565758,215158,35056,16.14 
2009/8/27,561118,219508,4350,128.99 
2009/8/28,511142,227662,8154,62.69 
2009/8/31,864218,222956,-4706,-183.64 
2009/9/1,626632,236510,13554,46.23 
2009/9/2,636548,230714,-5796,-109.83 
2009/9/3,695160,250282,19568,35.53 
2009/9/4,766262,228878,-21404,-35.80 
2009/9/7,550864,217138,-11740,-46.92 
2009/9/8,433312,210174,-6964,-62.22 
2009/9/9,543936,211112,938,579.89 
2009/9/10,546002,213660,2548,214.29 
2009/9/11,568662,212074,-1586,-358.55 
2009/9/14,459822,216214,4140,111.07 
2009/9/15,407216,221056,4842,84.10 
2009/9/16,403262,210022,-11034,-36.55 
2009/9/17,345240,192208,-17814,-19.38 
2009/9/18,327502,194642,2434,134.55 
2009/9/21,391240,185046,-9596,-40.77 
2009/9/22,353936,181382,-3664,-96.60 
